Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CYBRD1	ENSG00000071967.11	10.060	42.890	-1.989	1.07e-58
CYCS	ENSG00000172115.8	183.622	81.548	1.161	1.80e-26
CYCSP6	ENSG00000214429.3	1.240	0.000	1.163	3.54e-42
CYP1B1	ENSG00000138061.11	0.450	2.030	-1.063	2.39e-11
CYP1B1-AS1	ENSG00000232973.11	0.270	1.590	-1.028	7.99e-69
CYP21A2	ENSG00000231852.6	0.080	1.430	-1.170	4.11e-45
CYP26B1	ENSG00000003137.8	0.530	2.110	-1.023	2.61e-43
CYP2B6	ENSG00000197408.8	8.360	0.250	2.905	7.83e-40
CYP2E1	ENSG00000130649.9	0.460	2.970	-1.443	6.13e-44
CYP2J2	ENSG00000134716.9	19.271	2.130	2.695	9.33e-26
CYP2S1	ENSG00000167600.13	85.419	2.450	4.647	1.53e-114
CYP2W1	ENSG00000073067.13	6.520	0.250	2.589	2.87e-45
CYP39A1	ENSG00000146233.7	6.410	1.950	1.329	1.10e-63
CYP3A5	ENSG00000106258.13	28.729	10.580	1.360	3.94e-9
CYP4B1	ENSG00000142973.12	0.180	5.730	-2.512	2.22e-56
CYP4F11	ENSG00000171903.16	4.060	0.340	1.917	1.35e-28
CYP4F2	ENSG00000186115.12	2.160	0.290	1.293	1.84e-10
CYP4F29P	ENSG00000228314.1	0.080	1.390	-1.146	1.27e-30
CYP4F3	ENSG00000186529.14	4.980	0.370	2.126	1.18e-48
CYP51A1	ENSG00000001630.15	53.940	12.640	2.010	3.26e-58
CYR61	ENSG00000142871.15	27.149	66.911	-1.271	4.18e-12
CYS1	ENSG00000205795.4	0.800	4.230	-1.539	5.18e-42
CYSTM1	ENSG00000120306.9	126.693	52.921	1.244	4.03e-26
CYTL1	ENSG00000170891.10	0.470	2.200	-1.122	6.78e-45
D4S234E	ENSG00000168824.14	1.440	3.980	-1.029	4.98e-28
DAAM2	ENSG00000146122.16	1.600	14.480	-2.574	1.06e-117
DACH1	ENSG00000276644.4	7.160	0.810	2.173	1.77e-82
DACT3	ENSG00000197380.10	1.220	25.801	-3.594	1.81e-66
DAP	ENSG00000112977.15	84.202	40.051	1.053	2.43e-55
DAPK1	ENSG00000196730.12	2.990	16.999	-2.174	1.06e-45
DAPK2	ENSG00000035664.11	11.540	5.060	1.049	4.18e-9
DAPP1	ENSG00000070190.12	2.730	0.760	1.084	4.00e-28
DARS2	ENSG00000117593.9	17.530	4.820	1.671	2.21e-81
DBF4	ENSG00000006634.7	15.340	2.880	2.074	3.16e-142
DBI	ENSG00000155368.16	354.145	140.974	1.323	2.47e-31
DBN1	ENSG00000113758.13	17.840	46.720	-1.341	5.93e-9
DBNDD1	ENSG00000003249.13	13.860	2.330	2.158	1.50e-103
DCAF12	ENSG00000198876.12	24.271	10.260	1.166	5.77e-83
DCAF13	ENSG00000164934.13	42.739	11.910	1.760	9.45e-136
DCAF8	ENSG00000132716.18	41.830	87.008	-1.039	1.66e-33
DCHS1	ENSG00000166341.7	2.590	11.400	-1.788	2.66e-32
DCK	ENSG00000156136.9	14.550	6.060	1.139	2.19e-66
DCLK1	ENSG00000133083.14	0.200	3.390	-1.871	1.73e-75
DCLK2	ENSG00000170390.14	0.700	6.990	-2.233	7.78e-66
DCN	ENSG00000011465.16	107.343	447.485	-2.049	2.63e-38
DCTPP1	ENSG00000179958.8	96.061	23.340	1.996	5.64e-63
DCUN1D4	ENSG00000109184.14	8.590	19.291	-1.081	7.25e-45
DCUN1D5	ENSG00000137692.11	26.790	12.130	1.082	2.16e-75
DDAH1	ENSG00000153904.18	41.140	14.100	1.481	3.65e-58
DDC	ENSG00000132437.17	40.271	3.210	3.293	8.91e-28
DDIAS	ENSG00000165490.12	3.690	0.300	1.851	2.46e-151
DDOST	ENSG00000244038.9	212.629	82.830	1.350	2.56e-63
DDR1	ENSG00000204580.11	111.979	32.450	1.756	1.43e-42
DDR2	ENSG00000162733.16	2.670	33.360	-3.227	8.13e-64
DDX17	ENSG00000100201.18	81.962	245.979	-1.574	3.36e-51
DDX21	ENSG00000165732.12	47.212	14.320	1.654	1.33e-86
DDX26B	ENSG00000165359.14	2.860	8.610	-1.316	6.55e-57
DDX27	ENSG00000124228.14	53.482	24.289	1.107	2.49e-54
DDX3Y	ENSG00000067048.16	1.770	16.480	-2.658	4.68e-25
DEFA5	ENSG00000164816.7	3.210	0.350	1.641	5.04e-16
DEFA6	ENSG00000164822.4	4.850	0.300	2.170	6.90e-28
DEFB124	ENSG00000180383.3	0.000	1.470	-1.305	1.23e-44
DEGS2	ENSG00000168350.7	24.939	1.070	3.647	6.22e-42
DENND1C	ENSG00000205744.9	21.440	6.530	1.575	4.40e-22
DENND2A	ENSG00000146966.12	2.210	6.870	-1.294	4.22e-64
DENND2D	ENSG00000162777.16	27.131	9.410	1.434	1.75e-33
DENND3	ENSG00000105339.10	7.420	37.121	-2.179	8.77e-79
DENND4B	ENSG00000198837.9	13.070	30.700	-1.172	8.28e-31
DENND5A	ENSG00000184014.7	11.430	46.160	-1.924	1.98e-26
DEPDC1	ENSG00000024526.16	3.980	0.280	1.960	5.85e-91
DEPDC1B	ENSG00000035499.12	8.360	0.410	2.731	5.71e-124
DERL1	ENSG00000136986.9	54.511	22.550	1.237	8.27e-62
DES	ENSG00000175084.11	11.750	4386.333	-8.427	5.40e-78
DFNA5	ENSG00000105928.13	1.540	4.840	-1.201	6.54e-19
DFNB31	ENSG00000095397.13	3.490	10.740	-1.387	5.19e-22
DFNB59	ENSG00000204311.11	0.750	2.520	-1.008	6.49e-36
DGAT2	ENSG00000062282.14	18.539	1.850	2.777	6.39e-95
DHCR24	ENSG00000116133.11	70.790	12.620	2.398	1.17e-42
DHCR7	ENSG00000172893.15	48.539	7.700	2.510	1.56e-94
DHFR	ENSG00000228716.6	23.630	6.690	1.679	2.72e-93
DHFRP1	ENSG00000188985.6	9.900	0.800	2.598	8.31e-111
DIAPH1	ENSG00000131504.15	54.481	19.490	1.437	2.57e-77
DIAPH3	ENSG00000139734.17	5.070	0.200	2.339	1.63e-161
DIO2	ENSG00000211448.11	1.930	0.390	1.076	1.02e-55
DIO3OS	ENSG00000258498.6	8.430	27.990	-1.620	3.55e-23
DIP2C	ENSG00000151240.15	2.480	13.010	-2.009	8.69e-44
DIRAS3	ENSG00000162595.4	0.310	2.080	-1.233	4.24e-44
DIRC3	ENSG00000231672.6	0.030	1.160	-1.068	7.09e-65
DISP1	ENSG00000154309.8	1.320	4.770	-1.314	1.57e-34
DIXDC1	ENSG00000150764.13	2.960	17.960	-2.259	5.18e-51
DKC1	ENSG00000130826.15	81.221	19.631	1.995	4.87e-149
DLC1	ENSG00000164741.14	3.100	15.390	-1.999	9.71e-41
DLEU1	ENSG00000176124.11	11.970	4.080	1.352	2.41e-96
DLEU1_1	ENSG00000276089.1	5.360	1.110	1.592	1.69e-25
DLG3	ENSG00000082458.11	31.569	13.420	1.175	1.60e-46
DLG4	ENSG00000132535.18	2.830	20.210	-2.469	3.50e-64
DLGAP5	ENSG00000126787.12	10.310	0.390	3.024	2.68e-123
DMBT1	ENSG00000187908.15	15.590	2.460	2.261	4.26e-7
DMD	ENSG00000198947.14	2.440	21.651	-2.719	1.70e-50
DMPK	ENSG00000104936.17	13.330	95.862	-2.757	2.61e-64
DMTF1	ENSG00000135164.18	16.120	54.731	-1.703	5.00e-55
DMXL2	ENSG00000104093.13	7.690	21.550	-1.376	8.08e-61
DNA2	ENSG00000138346.14	3.900	1.410	1.024	4.42e-73
DNAAF5	ENSG00000164818.15	26.040	12.170	1.038	1.07e-89
DNAH14	ENSG00000185842.14	6.040	2.080	1.193	1.52e-48
DNAJB11	ENSG00000090520.10	116.969	56.001	1.049	1.06e-50
DNAJB4	ENSG00000162616.8	5.130	11.800	-1.062	6.23e-35
DNAJB5	ENSG00000137094.14	1.920	29.449	-3.382	6.15e-61
DNAJC15	ENSG00000120675.5	34.201	10.620	1.599	1.93e-67
DNAJC19P9	ENSG00000258608.1	2.280	0.410	1.218	9.90e-53
DNAJC22	ENSG00000178401.14	9.910	0.880	2.537	1.00e-35
DNALI1	ENSG00000163879.10	1.590	7.250	-1.671	4.54e-19
DNER	ENSG00000187957.7	0.070	2.840	-1.843	2.28e-58
DNHD1	ENSG00000179532.12	1.940	10.120	-1.919	1.24e-67
DNM3OS	ENSG00000230630.2	0.350	3.530	-1.747	4.02e-63
DNTTIP1	ENSG00000101457.12	69.079	27.611	1.292	2.94e-64
DOC2GP	ENSG00000231793.4	0.240	2.190	-1.363	8.77e-62
DOCK3	ENSG00000088538.12	0.070	1.480	-1.213	1.01e-51
DOCK4	ENSG00000128512.19	1.610	4.340	-1.033	6.27e-36
DOK4	ENSG00000125170.10	39.330	12.870	1.540	1.13e-19
DOLPP1	ENSG00000167130.17	14.600	6.350	1.086	7.26e-11
DOPEY2	ENSG00000142197.12	10.130	4.280	1.076	1.93e-24
DPEP1	ENSG00000015413.9	111.113	0.480	6.243	1.75e-142
DPEP2	ENSG00000167261.13	0.800	2.640	-1.016	1.49e-33
DPH1	ENSG00000108963.17	17.349	37.239	-1.059	3.23e-38
DPH6	ENSG00000134146.11	11.500	4.780	1.113	2.05e-76
DPM2	ENSG00000136908.17	45.320	21.010	1.073	4.79e-98
DPP10	ENSG00000175497.16	0.080	1.260	-1.065	1.46e-35
DPP10-AS1	ENSG00000235026.5	0.050	1.870	-1.451	4.34e-28
DPP3	ENSG00000254986.7	58.590	18.330	1.624	1.51e-61
DPP6	ENSG00000130226.16	0.040	9.520	-3.338	7.80e-69
DPT	ENSG00000143196.4	2.440	156.129	-5.513	6.17e-95
DPY19L1	ENSG00000173852.13	13.430	5.800	1.085	2.66e-81
DPY19L2	ENSG00000177990.11	0.160	5.680	-2.526	1.35e-78
DPYD	ENSG00000188641.12	1.760	8.420	-1.771	4.71e-62
DPYSL3	ENSG00000113657.12	15.540	80.710	-2.305	9.44e-25
DSC2	ENSG00000134755.14	19.370	2.710	2.457	2.14e-16
DSCC1	ENSG00000136982.5	7.540	1.490	1.778	1.52e-130
DSEL	ENSG00000171451.13	0.180	1.370	-1.006	3.38e-62
DSG2	ENSG00000046604.12	76.261	3.670	4.048	8.30e-47
DSN1	ENSG00000149636.15	17.480	4.900	1.647	1.26e-122
DSP	ENSG00000096696.13	52.731	4.330	3.334	1.14e-44
DST	ENSG00000151914.17	29.470	201.117	-2.730	5.91e-72
DSTN	ENSG00000125868.15	321.906	793.727	-1.299	4.87e-16
DSTNP1	ENSG00000230982.1	0.710	2.450	-1.013	5.14e-56
DTD1	ENSG00000125821.11	38.419	14.560	1.341	1.47e-78
DTL	ENSG00000143476.17	8.820	0.610	2.609	6.71e-132
DTNA	ENSG00000134769.21	1.160	22.600	-3.450	2.43e-66
DTX2	ENSG00000091073.19	47.009	15.850	1.511	1.22e-72
DTX3	ENSG00000178498.15	4.470	67.372	-3.644	2.45e-78
DTYMK	ENSG00000168393.12	43.600	11.750	1.807	7.51e-115
DUOX2	ENSG00000140279.12	10.150	0.620	2.783	6.82e-28
DUOXA2	ENSG00000140274.13	5.870	0.130	2.604	1.16e-36
DUSP1	ENSG00000120129.5	44.520	132.274	-1.550	7.55e-30
DUSP16	ENSG00000111266.8	21.230	7.650	1.362	3.75e-57
DUSP18	ENSG00000167065.13	8.110	3.420	1.043	1.39e-61
DUSP2	ENSG00000158050.4	9.010	2.350	1.579	4.10e-49
DUSP26	ENSG00000133878.8	0.130	1.820	-1.319	1.12e-88
DUSP3	ENSG00000108861.8	23.700	49.869	-1.042	2.39e-20
DUSP4	ENSG00000120875.8	4.390	0.770	1.606	4.12e-48
DUSP6	ENSG00000139318.7	55.280	22.099	1.285	1.59e-37
DUSP8P5	ENSG00000235316.1	0.440	1.970	-1.044	1.88e-78
DYNC1I1	ENSG00000158560.14	0.290	6.890	-2.613	8.42e-55
DYNC2H1	ENSG00000187240.13	0.850	6.460	-2.012	1.74e-65
DYSF	ENSG00000135636.13	3.790	10.910	-1.314	4.10e-17
DZIP1	ENSG00000134874.17	1.250	11.540	-2.479	1.19e-57
DZIP1L	ENSG00000158163.14	0.660	4.060	-1.608	1.44e-44
E2F1	ENSG00000101412.12	13.510	2.130	2.213	8.05e-141
E2F2	ENSG00000007968.6	2.990	0.640	1.283	4.25e-14
E2F3	ENSG00000112242.14	8.210	3.290	1.102	5.75e-95
E2F5	ENSG00000133740.10	13.580	3.720	1.627	1.15e-115
E2F7	ENSG00000165891.15	1.550	0.130	1.174	8.70e-119
E2F8	ENSG00000129173.12	4.940	0.470	2.015	4.07e-63
EBF1	ENSG00000164330.16	0.580	2.970	-1.329	2.54e-49
EBF4	ENSG00000088881.20	1.970	25.989	-3.184	1.43e-79
EBNA1BP2	ENSG00000117395.10	80.532	35.740	1.150	1.12e-79
EBP	ENSG00000147155.10	155.233	28.799	2.390	2.90e-55
EBPL	ENSG00000123179.13	81.260	27.410	1.534	1.39e-99
ECE2	ENSG00000145194.17	12.360	3.120	1.697	5.97e-140
ECHDC2	ENSG00000121310.16	38.561	149.385	-1.927	5.62e-76
ECHDC3	ENSG00000134463.14	0.790	4.100	-1.511	9.57e-11
ECT2	ENSG00000114346.13	30.490	3.620	2.769	1.41e-170
EDAR	ENSG00000135960.9	3.080	0.070	1.931	1.54e-56
EDEM2	ENSG00000088298.12	27.660	11.810	1.162	2.71e-71
EDIL3	ENSG00000164176.12	5.260	12.480	-1.107	1.19e-32
EDNRB	ENSG00000136160.14	2.110	5.710	-1.109	2.63e-35
EEF1A1P12	ENSG00000214199.3	2.540	0.240	1.513	1.38e-111
EEF1A1P19	ENSG00000249855.1	2.140	0.560	1.009	3.00e-95
EEF1A1P5	ENSG00000196205.8	228.967	85.372	1.413	8.79e-43
EEF1A1P6	ENSG00000233476.3	35.409	10.060	1.719	1.75e-76
EEF1A1P9	ENSG00000249264.1	2.340	0.220	1.453	1.40e-105
EEF1A2	ENSG00000101210.10	0.340	5.160	-2.201	6.70e-60
EEF1B2	ENSG00000114942.13	1007.315	477.877	1.074	1.59e-41
EEF1E1	ENSG00000124802.11	27.651	11.060	1.248	3.81e-96
EEF1G	ENSG00000254772.9	2175.150	1004.247	1.114	5.89e-36
EEPD1	ENSG00000122547.10	31.161	14.010	1.099	1.79e-42
EFCAB11	ENSG00000140025.15	9.920	2.870	1.497	6.35e-113
EFEMP1	ENSG00000115380.18	11.010	29.800	-1.359	1.50e-21
EFEMP2	ENSG00000172638.12	18.301	78.113	-2.035	3.29e-24
EFHC1	ENSG00000096093.14	2.520	8.390	-1.416	3.03e-49
EFHC2	ENSG00000183690.12	0.130	1.270	-1.006	1.87e-78
EFHD1	ENSG00000115468.11	1.310	9.500	-2.184	3.02e-70
EFNA1	ENSG00000169242.11	96.790	31.620	1.584	1.44e-49
EFNA2	ENSG00000099617.3	7.420	0.870	2.171	1.08e-10
EFNA3	ENSG00000143590.13	24.180	1.780	3.179	5.87e-116
EFNA4	ENSG00000243364.7	27.751	5.060	2.246	6.68e-77
EFNA5	ENSG00000184349.12	0.700	3.220	-1.312	1.13e-55
EFNB1	ENSG00000090776.5	49.600	18.100	1.406	4.71e-53
EFNB2	ENSG00000125266.6	30.860	14.010	1.086	2.76e-23
EFS	ENSG00000100842.12	1.060	12.560	-2.719	6.44e-72
EFTUD2	ENSG00000108883.12	66.472	28.650	1.186	6.62e-85
EGFL6	ENSG00000198759.11	1.340	0.060	1.142	1.74e-83
EGFL7	ENSG00000172889.15	11.390	31.639	-1.397	7.05e-30
EGFL8	ENSG00000241404.6	4.410	24.519	-2.238	7.67e-77
EHBP1	ENSG00000115504.14	14.020	32.450	-1.155	2.76e-14
EHBP1L1	ENSG00000173442.11	22.721	130.408	-2.470	1.05e-63
EHD2	ENSG00000024422.11	12.560	75.992	-2.505	1.89e-48
EHD4	ENSG00000103966.9	23.060	10.980	1.006	1.44e-28
EHF	ENSG00000135373.12	48.931	3.450	3.488	2.24e-38
EID2B	ENSG00000176401.5	0.470	2.320	-1.175	1.11e-49
EIF1AX	ENSG00000173674.10	72.178	25.509	1.465	7.07e-90
EIF1AXP1	ENSG00000236698.1	17.170	1.840	2.678	1.60e-111
EIF1AY	ENSG00000198692.9	1.760	18.270	-2.804	9.82e-4
EIF2AK1	ENSG00000086232.12	76.288	25.230	1.559	5.56e-106
EIF2S2	ENSG00000125977.6	88.843	37.361	1.228	2.06e-77
EIF2S2P4	ENSG00000128692.8	3.290	0.710	1.327	1.53e-88
EIF3C	ENSG00000184110.14	411.200	189.111	1.116	8.25e-48
EIF3CL	ENSG00000205609.12	75.019	31.519	1.225	4.80e-65
EIF3I	ENSG00000084623.11	220.601	106.713	1.041	1.47e-57
EIF3M	ENSG00000149100.12	310.833	137.262	1.173	7.54e-67
EIF4BP7	ENSG00000225031.1	3.980	0.960	1.345	2.05e-112
EIF4E	ENSG00000151247.12	58.270	23.750	1.260	2.39e-58
EIF4E3	ENSG00000163412.12	4.550	13.370	-1.372	1.22e-72
EIF4EBP1	ENSG00000187840.4	82.813	27.880	1.537	1.13e-81
EIF5A	ENSG00000132507.17	537.603	209.251	1.357	1.86e-57
EIF5A2	ENSG00000163577.7	5.000	1.950	1.024	1.18e-48
EIF5AP4	ENSG00000234743.1	10.040	0.080	3.354	6.14e-151
EIF6	ENSG00000242372.6	320.703	93.460	1.768	5.82e-89
ELF3	ENSG00000163435.15	508.392	50.481	3.307	3.25e-32
ELF4	ENSG00000102034.16	18.330	7.900	1.119	4.46e-24
ELFN1-AS1	ENSG00000236081.1	15.940	0.110	3.932	2.45e-164
ELK1	ENSG00000126767.17	23.441	10.870	1.042	8.13e-83
ELMO3	ENSG00000102890.14	29.510	4.710	2.418	6.37e-32
ELMSAN1	ENSG00000156030.12	7.610	19.740	-1.268	4.38e-86
ELN	ENSG00000049540.16	13.940	44.249	-1.599	1.57e-17
ELOVL6	ENSG00000170522.9	12.610	3.880	1.480	2.22e-18
ELOVL7	ENSG00000164181.13	6.890	2.560	1.148	3.08e-30
EMC10	ENSG00000161671.16	117.881	52.541	1.151	3.22e-65
EME1	ENSG00000154920.14	3.120	0.950	1.079	7.10e-65
EME2	ENSG00000197774.12	3.710	9.580	-1.168	1.04e-24
EMG1	ENSG00000126749.14	31.210	13.330	1.168	2.63e-89
EMILIN1	ENSG00000138080.13	27.070	133.712	-2.263	5.27e-27
EMILIN3	ENSG00000183798.4	0.080	1.490	-1.205	2.82e-58
EML1	ENSG00000066629.16	2.240	20.639	-2.740	3.57e-59
EMP3	ENSG00000142227.10	25.599	111.460	-2.080	4.26e-42
ENC1	ENSG00000171617.13	36.719	4.090	2.890	2.88e-164
ENHO	ENSG00000168913.6	0.350	2.160	-1.227	1.32e-48
ENKD1	ENSG00000124074.11	11.580	24.480	-1.018	1.25e-14
ENO1	ENSG00000074800.13	925.442	340.378	1.440	1.51e-52
ENO2	ENSG00000111674.8	11.770	49.240	-1.976	9.19e-28
ENO3	ENSG00000108515.17	4.950	14.230	-1.356	1.99e-34
ENOPH1	ENSG00000145293.14	35.170	13.270	1.342	4.40e-121
ENOSF1	ENSG00000132199.18	22.099	48.050	-1.086	1.14e-37
ENOX1	ENSG00000120658.12	0.440	4.920	-2.040	1.79e-40
ENPP2	ENSG00000136960.12	5.490	18.699	-1.602	3.67e-41
ENPP3	ENSG00000154269.14	3.170	1.040	1.031	2.43e-4
ENPP5	ENSG00000112796.9	3.040	0.750	1.207	1.60e-56
TSPAN6	ENSG00000000003.14	74.109	17.869	1.993	1.95e-38
FUCA2	ENSG00000001036.13	49.292	20.859	1.202	1.31e-67
RAD52	ENSG00000002016.16	5.360	11.860	-1.016	6.49e-19
LASP1	ENSG00000002834.17	120.709	41.300	1.525	1.39e-42
KLHL13	ENSG00000003096.13	0.890	3.490	-1.248	1.23e-23
ICA1	ENSG00000003147.17	52.650	10.780	2.187	1.30e-79
RBM5	ENSG00000003756.16	43.239	119.701	-1.448	1.07e-52
SLC7A2	ENSG00000003989.16	0.350	2.850	-1.512	4.45e-47
FKBP4	ENSG00000004478.7	72.028	30.560	1.210	5.45e-49
RBM6	ENSG00000004534.14	31.089	91.963	-1.535	2.47e-39
HSPB6	ENSG00000004776.11	4.170	372.939	-6.176	6.25e-88
PDK4	ENSG00000004799.7	4.550	87.851	-4.001	1.63e-106
PRSS22	ENSG00000005001.9	20.189	0.340	3.983	6.96e-160
SLC25A5	ENSG00000005022.5	622.615	294.821	1.076	3.80e-18
MEOX1	ENSG00000005102.12	0.660	2.790	-1.191	1.20e-35
PRKAR2B	ENSG00000005249.12	1.380	7.640	-1.860	2.39e-76
SOX8	ENSG00000005513.9	0.290	1.800	-1.118	3.27e-17
MAP3K14	ENSG00000006062.13	5.970	15.720	-1.262	1.01e-43
TMEM132A	ENSG00000006118.14	16.340	4.100	1.765	9.41e-89
TAC1	ENSG00000006128.11	0.620	4.270	-1.702	2.54e-17
TNFRSF12A	ENSG00000006327.13	73.150	9.010	2.889	1.39e-80
RALA	ENSG00000006451.7	40.321	15.660	1.310	3.47e-90
TTC22	ENSG00000006555.10	9.080	3.040	1.319	9.46e-4
USH1C	ENSG00000006611.15	93.850	8.870	3.265	2.57e-36
GGCT	ENSG00000006625.17	101.222	26.969	1.870	3.77e-110
GTF2IRD1	ENSG00000006704.10	36.959	11.940	1.553	4.33e-58
PNPLA4	ENSG00000006757.11	18.400	6.870	1.302	2.25e-42
PROM1	ENSG00000007062.11	35.921	6.930	2.219	3.89e-12
NOS2	ENSG00000007171.16	6.450	0.770	2.073	6.67e-22
GAS7	ENSG00000007237.18	2.300	13.380	-2.123	3.39e-59
LUC7L	ENSG00000007392.16	28.999	61.982	-1.070	9.04e-26
TEAD3	ENSG00000007866.18	17.610	63.311	-1.789	2.95e-39
NOX1	ENSG00000007952.17	80.070	2.120	4.700	1.11e-49
PLEKHG6	ENSG00000008323.15	31.701	4.860	2.480	1.89e-20
SS18L2	ENSG00000008324.10	28.521	13.010	1.075	1.18e-80
IL32	ENSG00000008517.16	470.548	76.489	2.605	2.31e-50
PKD1	ENSG00000008710.17	21.000	129.041	-2.563	1.39e-61
REV3L	ENSG00000009413.15	3.650	12.980	-1.588	1.46e-57
MASP2	ENSG00000009724.16	0.240	1.920	-1.236	3.64e-97
IYD	ENSG00000009765.14	8.070	0.410	2.685	2.37e-54
MLXIPL	ENSG00000009950.15	16.170	6.340	1.226	5.97e-26
ETV7	ENSG00000010030.13	8.810	1.170	2.177	6.72e-82
NCAPD2	ENSG00000010292.12	33.499	10.920	1.533	8.84e-98
IFFO1	ENSG00000010295.19	2.800	24.020	-2.719	9.02e-89
SEMA3G	ENSG00000010319.6	1.260	3.930	-1.125	1.14e-35
NISCH	ENSG00000010322.15	19.751	61.439	-1.589	7.78e-62
STAB1	ENSG00000010327.10	13.060	79.981	-2.526	2.59e-92
FUZ	ENSG00000010361.13	5.190	13.490	-1.227	2.20e-30
PRSS3	ENSG00000010438.16	142.853	14.900	3.178	1.08e-32
SCMH1	ENSG00000010803.16	17.850	38.271	-1.059	3.38e-24
FYN	ENSG00000010810.17	13.840	31.600	-1.135	5.72e-28
LYPLA2	ENSG00000011009.10	75.300	36.921	1.009	1.63e-40
NME2	ENSG00000011052.21	38.821	5.820	2.546	3.96e-112
UTP18	ENSG00000011260.13	32.680	13.430	1.223	1.17e-105
PTBP1	ENSG00000011304.16	175.228	85.407	1.028	9.36e-60
SYT7	ENSG00000011347.9	16.570	2.740	2.232	2.67e-76
PLAUR	ENSG00000011422.11	59.001	11.740	2.236	1.58e-66
SEMA3B	ENSG00000012171.17	16.360	48.941	-1.524	1.44e-52
KDM5D	ENSG00000012817.15	1.330	21.640	-3.280	5.43e-35
SLC25A39	ENSG00000013306.15	190.612	79.208	1.256	8.41e-69
PGM3	ENSG00000013375.15	19.981	8.840	1.092	5.78e-63
GPRC5A	ENSG00000013588.5	125.443	7.660	3.868	1.83e-62
MAMLD1	ENSG00000013619.13	0.570	3.460	-1.506	1.14e-39
TACC3	ENSG00000013810.18	34.080	7.310	2.078	9.40e-102
STMN4	ENSG00000015592.16	0.030	2.120	-1.599	6.75e-79
IL20RA	ENSG00000016402.12	12.240	1.790	2.246	4.50e-104
IGF1	ENSG00000017427.15	0.640	3.410	-1.427	2.41e-37
SLC38A5	ENSG00000017483.14	69.228	6.630	3.202	6.06e-52
RUFY3	ENSG00000018189.12	9.610	25.170	-1.302	2.05e-51
WWTR1	ENSG00000018408.14	6.620	47.221	-2.662	1.70e-37
ZNF582	ENSG00000018869.16	0.410	2.310	-1.231	5.27e-66
PHLDB1	ENSG00000019144.16	20.900	77.091	-1.834	7.09e-74
SYT13	ENSG00000019505.7	7.030	1.440	1.718	5.37e-15
ZRANB1	ENSG00000019995.6	3.550	8.770	-1.102	2.95e-35
ZFP64	ENSG00000020256.19	12.580	5.340	1.099	8.99e-84
SAMD4A	ENSG00000020577.13	2.730	19.280	-2.443	9.35e-46
SERPINB1	ENSG00000021355.12	134.614	39.080	1.759	7.48e-57
NRXN3	ENSG00000021645.17	1.140	9.810	-2.337	3.57e-30
FHL1	ENSG00000022267.16	8.240	411.229	-5.479	1.08e-116
PLEKHO1	ENSG00000023902.13	14.980	174.356	-3.456	6.43e-53
GCLM	ENSG00000023909.9	8.500	3.370	1.120	1.29e-51
HSD17B6	ENSG00000025423.11	1.670	7.450	-1.662	1.45e-44
TOMM34	ENSG00000025772.7	55.111	10.610	2.273	1.21e-167
VIM	ENSG00000026025.13	203.586	526.101	-1.365	2.34e-23
RTEL1-TNFRSF6B	ENSG00000026036.20	2.910	8.020	-1.206	1.37e-20
RNASET2	ENSG00000026297.15	135.711	47.811	1.486	7.42e-60
KCNG1	ENSG00000026559.13	0.360	3.100	-1.592	3.10e-41
MIPEP	ENSG00000027001.9	25.849	9.870	1.305	1.15e-85
SH2D2A	ENSG00000027869.11	7.630	2.550	1.282	3.34e-62
HMGB3	ENSG00000029993.14	75.311	8.480	3.009	7.90e-90
FAM13B	ENSG00000031003.10	4.610	10.730	-1.064	1.33e-51
TSSC1	ENSG00000032389.12	26.469	8.770	1.491	1.67e-115
FUT8	ENSG00000033170.16	21.070	7.010	1.462	4.68e-66
SLC4A7	ENSG00000033867.16	4.010	9.620	-1.084	3.09e-23
TMSB10	ENSG00000034510.5	4272.011	1348.462	1.663	4.52e-55
MYOC	ENSG00000034971.14	0.010	5.090	-2.592	1.46e-84
SH3YL1	ENSG00000035115.21	75.071	22.000	1.726	9.47e-62
FAM136A	ENSG00000035141.7	46.211	21.151	1.092	1.07e-79
VCL	ENSG00000035403.16	38.689	123.647	-1.651	5.85e-34
TIMP2	ENSG00000035862.12	66.022	188.823	-1.502	6.02e-23
USP2	ENSG00000036672.15	0.660	5.030	-1.861	1.03e-79
TUBG2	ENSG00000037042.8	5.080	24.411	-2.063	9.27e-47
RPL26L1	ENSG00000037241.7	48.589	19.779	1.255	6.34e-92
FLT4	ENSG00000037280.15	1.380	4.030	-1.080	3.73e-31
METTL1	ENSG00000037897.16	36.329	11.130	1.622	1.54e-116
PI4K2B	ENSG00000038210.12	15.260	5.010	1.436	9.84e-92
FAM65A	ENSG00000039523.17	17.220	37.660	-1.085	9.81e-16
SPDL1	ENSG00000040275.16	8.370	3.380	1.097	4.27e-94
RTN4R	ENSG00000040608.13	4.400	0.910	1.499	2.11e-82
INPP4A	ENSG00000040933.15	4.020	9.700	-1.092	7.04e-42
TNC	ENSG00000041982.14	16.950	92.302	-2.378	5.92e-16
FAM65C	ENSG00000042062.11	0.640	11.180	-2.893	1.64e-103
TDP1	ENSG00000042088.13	10.990	3.460	1.427	9.42e-114
GUCA2B	ENSG00000044012.3	0.270	5.750	-2.410	1.68e-32
HSPA5	ENSG00000044574.7	230.463	81.351	1.491	3.17e-45
