Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
ELOF1	ENSG00000130165.10	67.550	19.340	1.753	3.77e-47
ELOVL5	ENSG00000012660.13	53.928	19.860	1.397	7.62e-10
ELP2	ENSG00000134759.13	41.679	4.920	2.850	2.15e-47
ELP3	ENSG00000134014.16	18.610	2.760	2.383	1.11e-45
ELP4	ENSG00000109911.17	7.550	1.190	1.965	1.68e-45
ELP5	ENSG00000170291.14	46.898	4.440	3.138	5.62e-58
ELP6	ENSG00000163832.15	36.549	3.120	3.188	7.02e-61
EMC1	ENSG00000127463.13	10.580	1.620	2.144	1.19e-38
EMC10	ENSG00000161671.16	63.981	17.800	1.789	2.71e-20
EMC2	ENSG00000104412.7	19.410	3.170	2.291	2.47e-26
EMC3-AS1	ENSG00000180385.8	1.600	0.230	1.080	3.27e-44
EMC4	ENSG00000128463.12	58.659	14.560	1.939	4.95e-26
EMC6	ENSG00000127774.6	43.740	7.600	2.379	2.23e-32
EMC7	ENSG00000134153.9	40.251	16.820	1.211	2.88e-10
EMC8	ENSG00000131148.8	20.350	4.730	1.898	2.54e-31
EMC9	ENSG00000100908.13	29.370	3.860	2.644	4.40e-54
EMCN	ENSG00000164035.9	1.230	0.040	1.100	2.37e-72
EMD	ENSG00000102119.10	58.651	25.740	1.158	5.10e-9
EME1	ENSG00000154920.14	4.030	0.160	2.116	4.91e-84
EMG1	ENSG00000126749.14	42.241	2.660	3.562	5.48e-75
EMID1	ENSG00000186998.15	3.700	0.560	1.591	3.25e-37
EMILIN1	ENSG00000138080.13	42.541	0.290	5.077	5.12e-168
EML2	ENSG00000125746.14	26.761	9.100	1.459	8.27e-15
EML2-AS1	ENSG00000267757.4	3.260	0.460	1.545	6.64e-31
EML4	ENSG00000143924.18	11.940	4.770	1.165	8.74e-9
EML6	ENSG00000214595.11	3.240	0.140	1.895	1.64e-39
EMP1	ENSG00000134531.9	5.840	0.720	1.992	1.03e-30
EMP2	ENSG00000213853.9	3.850	0.110	2.127	3.03e-78
ENDOD1	ENSG00000149218.4	4.330	1.040	1.386	5.81e-28
ENDOG	ENSG00000167136.6	12.750	1.730	2.332	3.61e-48
ENDOV	ENSG00000173818.16	9.650	1.820	1.917	4.23e-37
ENG	ENSG00000106991.13	37.201	3.560	3.066	5.82e-45
ENKD1	ENSG00000124074.11	9.500	2.630	1.532	1.53e-23
ENO1	ENSG00000074800.13	1183.627	279.382	2.079	2.06e-28
ENO2	ENSG00000111674.8	13.710	3.450	1.725	2.04e-19
ENOPH1	ENSG00000145293.14	22.110	1.540	3.186	1.42e-61
ENOSF1	ENSG00000132199.18	11.610	2.220	1.969	1.50e-24
ENOX2	ENSG00000165675.16	5.760	0.780	1.925	9.09e-42
ENPP2	ENSG00000136960.12	26.800	0.190	4.546	4.18e-106
ENPP4	ENSG00000001561.6	2.850	0.490	1.370	2.64e-24
ENSA	ENSG00000143420.17	174.986	35.589	2.266	3.69e-28
FGR	ENSG00000000938.12	16.500	287.416	-4.043	1.38e-48
FUCA2	ENSG00000001036.13	15.820	3.710	1.836	2.33e-22
GCLC	ENSG00000001084.10	8.050	1.690	1.750	4.11e-18
STPG1	ENSG00000001460.17	3.120	0.280	1.687	2.81e-70
NIPAL3	ENSG00000001461.16	5.120	1.510	1.286	4.57e-17
LAS1L	ENSG00000001497.16	37.841	2.920	3.309	3.60e-66
SEMA3F	ENSG00000001617.11	2.560	0.090	1.708	6.68e-66
KRIT1	ENSG00000001631.14	7.080	1.320	1.800	1.07e-23
LAP3	ENSG00000002549.12	118.932	9.270	3.546	1.17e-45
MAD1L1	ENSG00000002822.15	48.680	11.740	1.963	2.50e-21
SNX11	ENSG00000002919.14	35.360	11.770	1.510	1.52e-10
TMEM176A	ENSG00000002933.7	112.578	6.770	3.870	5.38e-27
M6PR	ENSG00000003056.7	105.433	26.390	1.958	4.19e-21
ICA1	ENSG00000003147.17	6.210	1.460	1.551	4.03e-24
TFPI	ENSG00000003436.14	3.900	0.400	1.807	3.03e-36
NDUFAF7	ENSG00000003509.15	9.820	2.800	1.510	1.29e-12
POLDIP2	ENSG00000004142.11	56.960	10.710	2.307	1.15e-39
PLXND1	ENSG00000004399.12	72.228	13.670	2.320	1.06e-30
FKBP4	ENSG00000004478.7	34.310	6.690	2.199	5.13e-16
KDM1A	ENSG00000004487.15	35.400	3.950	2.878	1.34e-50
RBM6	ENSG00000004534.14	69.362	19.440	1.783	1.78e-22
RECQL	ENSG00000004700.15	14.220	2.280	2.214	4.69e-25
NDUFAB1	ENSG00000004779.9	141.121	7.650	4.038	2.09e-62
SLC25A13	ENSG00000004864.13	6.960	1.410	1.724	3.41e-28
ST7	ENSG00000004866.18	8.660	1.250	2.102	1.46e-46
SLC4A1	ENSG00000004939.13	0.020	35.250	-5.151	1.33e-72
HCCS	ENSG00000004961.14	21.720	4.240	2.116	8.82e-31
SLC25A5	ENSG00000005022.5	453.826	41.331	3.426	9.98e-53
POLR2J	ENSG00000005075.15	90.823	25.630	1.786	4.29e-25
MEOX1	ENSG00000005102.12	2.740	0.120	1.740	5.80e-76
LIG3	ENSG00000005156.11	6.680	2.230	1.250	5.13e-12
RPAP3	ENSG00000005175.9	22.050	2.250	2.826	1.16e-48
FAM214B	ENSG00000005238.19	5.380	23.150	-1.920	6.18e-24
MPO	ENSG00000005381.7	0.150	5.430	-2.483	3.29e-10
GCFC2	ENSG00000005436.13	13.870	0.980	2.909	2.49e-65
WDR54	ENSG00000005448.16	40.910	2.700	3.502	1.00e-68
IBTK	ENSG00000005700.14	8.560	0.820	2.393	9.09e-58
ZNF195	ENSG00000005801.16	9.020	1.160	2.214	2.84e-44
MYCBP2	ENSG00000005810.17	23.530	4.820	2.075	1.19e-28
FBXL3	ENSG00000005812.10	8.750	3.640	1.071	2.12e-5
PDK2	ENSG00000005882.11	9.810	2.930	1.460	2.75e-24
ITGA3	ENSG00000005884.17	4.280	0.470	1.845	6.54e-48
ITGA2B	ENSG00000005961.17	0.140	11.390	-3.442	1.21e-34
OSBPL7	ENSG00000006025.11	7.230	2.680	1.161	5.69e-11
TMEM98	ENSG00000006042.11	2.970	0.130	1.813	1.30e-44
MAP3K14	ENSG00000006062.13	17.070	4.380	1.748	7.20e-20
TMEM132A	ENSG00000006118.14	4.630	0.160	2.279	6.44e-90
ZNF263	ENSG00000006194.9	13.060	3.860	1.533	6.09e-15
SPATA20	ENSG00000006282.19	18.520	2.770	2.372	6.42e-29
RALA	ENSG00000006451.7	20.609	1.940	2.878	4.79e-59
PHTF2	ENSG00000006576.16	6.850	1.250	1.803	2.70e-26
FARP2	ENSG00000006607.13	7.860	0.860	2.252	6.02e-51
GGCT	ENSG00000006625.17	46.510	1.620	4.181	6.93e-103
IFRD1	ENSG00000006652.13	8.260	24.281	-1.449	7.55e-5
GTF2IRD1	ENSG00000006704.10	1.440	0.070	1.189	2.90e-48
PAF1	ENSG00000006712.14	51.221	16.410	1.585	1.60e-20
VPS41	ENSG00000006715.15	13.560	4.410	1.428	1.15e-15
PNPLA4	ENSG00000006757.11	9.020	1.150	2.220	2.72e-52
KIAA0100	ENSG00000007202.14	30.560	8.250	1.771	9.49e-15
GAS7	ENSG00000007237.18	4.420	22.139	-2.094	1.47e-15
TRAPPC6A	ENSG00000007255.10	74.910	8.380	3.017	4.00e-47
TKTL1	ENSG00000007350.16	0.140	1.550	-1.161	8.08e-5
RPUSD1	ENSG00000007376.7	23.960	6.620	1.712	6.71e-20
RHBDF1	ENSG00000007384.15	2.430	0.150	1.577	1.34e-71
LUC7L	ENSG00000007392.16	45.091	11.450	1.888	9.45e-30
TSR3	ENSG00000007520.3	63.118	11.740	2.331	2.42e-36
PSMB1	ENSG00000008018.8	275.135	34.220	2.971	2.36e-42
SYPL1	ENSG00000008282.7	43.090	5.760	2.705	1.66e-37
SS18L2	ENSG00000008324.10	65.639	4.480	3.604	1.35e-67
MPND	ENSG00000008382.15	29.400	4.860	2.375	1.08e-48
MGST1	ENSG00000008394.12	4.150	12.930	-1.436	1.34e-6
PGLYRP1	ENSG00000008438.4	0.000	107.209	-6.758	2.72e-93
MMP25	ENSG00000008516.16	4.850	248.034	-5.412	1.30e-45
IL32	ENSG00000008517.16	466.359	80.170	2.526	2.02e-15
PKD1	ENSG00000008710.17	8.860	3.520	1.125	2.61e-8
MED24	ENSG00000008838.17	40.470	5.630	2.645	2.46e-43
RHOBTB2	ENSG00000008853.16	12.170	0.770	2.895	8.90e-75
HEATR5B	ENSG00000008869.11	3.470	1.220	1.010	5.83e-10
SEC62	ENSG00000008952.16	29.219	12.250	1.190	1.19e-10
RPS20	ENSG00000008988.9	3508.162	238.178	3.875	2.35e-56
UBE3C	ENSG00000009335.17	12.130	2.710	1.823	8.48e-19
REV3L	ENSG00000009413.15	3.100	0.910	1.102	1.36e-15
FAM76A	ENSG00000009780.15	3.760	0.900	1.325	5.58e-22
POMT2	ENSG00000009830.11	7.290	1.600	1.673	6.14e-36
VTA1	ENSG00000009844.15	15.160	4.220	1.630	1.04e-16
ETV7	ENSG00000010030.13	5.150	0.290	2.253	1.90e-32
SPRTN	ENSG00000010072.15	2.630	0.700	1.094	1.48e-14
METTL13	ENSG00000010165.19	29.311	2.710	3.030	1.04e-58
ZNF207	ENSG00000010244.16	77.032	24.570	1.610	5.73e-14
UQCRC1	ENSG00000010256.10	189.190	53.400	1.806	4.32e-21
STARD3NL	ENSG00000010270.13	17.920	5.380	1.568	3.54e-13
NCAPD2	ENSG00000010292.12	28.050	4.350	2.441	1.97e-31
PHF7	ENSG00000010318.19	3.020	0.970	1.029	3.66e-16
FUZ	ENSG00000010361.13	12.090	4.930	1.142	1.07e-11
LRRC23	ENSG00000010626.14	5.340	0.990	1.672	2.79e-47
SCMH1	ENSG00000010803.16	7.400	1.500	1.748	4.13e-28
HIVEP2	ENSG00000010818.8	3.000	0.730	1.209	3.79e-16
FMO1	ENSG00000010932.15	1.990	0.000	1.580	1.16e-71
TCEB3	ENSG00000011007.12	14.150	2.440	2.139	2.52e-30
LYPLA2	ENSG00000011009.10	66.601	23.410	1.470	5.06e-13
MRC2	ENSG00000011028.13	15.940	1.000	3.082	1.08e-94
NME2	ENSG00000011052.21	39.491	1.130	4.249	7.30e-79
TSPAN9	ENSG00000011105.11	2.410	0.560	1.128	2.53e-19
MKS1	ENSG00000011143.16	6.360	0.950	1.916	2.89e-43
UTP18	ENSG00000011260.13	39.140	5.210	2.692	1.71e-42
TTC19	ENSG00000011295.15	10.440	1.500	2.194	5.56e-48
PTBP1	ENSG00000011304.16	125.156	19.810	2.600	8.50e-35
LARS2	ENSG00000011376.9	5.650	0.690	1.976	4.60e-46
PLAUR	ENSG00000011422.11	31.970	71.421	-1.135	1.94e-4
WIZ	ENSG00000011451.17	8.790	3.460	1.134	5.19e-9
RABGAP1	ENSG00000011454.16	7.600	1.710	1.666	7.15e-24
QPCTL	ENSG00000011478.11	10.060	1.030	2.446	2.95e-64
PPP5C	ENSG00000011485.14	33.880	4.810	2.586	1.94e-37
ZBTB32	ENSG00000011590.13	4.150	0.520	1.761	1.13e-29
TYROBP	ENSG00000011600.11	305.578	934.920	-1.610	5.35e-15
TMEM159	ENSG00000011638.10	12.210	1.880	2.197	1.88e-44
ERCC1	ENSG00000012061.15	69.170	11.750	2.460	1.48e-39
MBTPS2	ENSG00000012174.11	2.520	0.190	1.565	2.50e-72
LTF	ENSG00000012223.12	1.020	47.841	-4.596	2.49e-13
UBR7	ENSG00000012963.13	14.860	2.110	2.350	8.97e-43
MAP4K5	ENSG00000012983.11	4.990	0.930	1.634	2.16e-26
PSMC4	ENSG00000013275.7	79.390	15.560	2.279	2.97e-36
SLC25A39	ENSG00000013306.15	119.867	350.530	-1.540	1.30e-26
NUB1	ENSG00000013374.15	32.640	10.050	1.606	4.47e-18
PGM3	ENSG00000013375.15	5.750	0.570	2.104	8.60e-52
RWDD2A	ENSG00000013392.7	1.300	0.130	1.025	3.01e-74
POLR3B	ENSG00000013503.9	2.620	0.330	1.445	1.10e-64
RNF14	ENSG00000013561.17	14.890	3.930	1.688	4.90e-23
HEBP1	ENSG00000013583.8	17.990	7.260	1.201	6.25e-16
TACC3	ENSG00000013810.18	101.019	43.919	1.183	7.50e-7
UFL1	ENSG00000014123.9	4.670	0.780	1.671	5.65e-24
POLA2	ENSG00000014138.8	43.600	3.010	3.475	2.87e-77
MDH1	ENSG00000014641.17	183.711	10.680	3.983	3.19e-64
SLC30A9	ENSG00000014824.13	9.410	1.390	2.123	1.69e-26
MTMR11	ENSG00000014914.19	0.510	2.770	-1.320	1.04e-12
YAF2	ENSG00000015153.14	9.250	2.180	1.689	5.96e-19
ZMYND11	ENSG00000015171.18	4.410	1.060	1.393	9.36e-16
MATR3	ENSG00000015479.17	86.629	10.810	2.891	4.34e-30
XYLT2	ENSG00000015532.9	9.200	2.380	1.593	5.93e-29
NUDCD3	ENSG00000015676.17	27.620	4.930	2.271	7.72e-35
GLT8D1	ENSG00000016864.16	24.319	6.800	1.699	4.52e-22
RUFY3	ENSG00000018189.12	12.660	1.720	2.328	5.70e-43
SLC11A1	ENSG00000018280.16	2.060	498.793	-7.352	4.90e-84
WWTR1	ENSG00000018408.14	2.110	0.130	1.461	2.61e-59
TTC27	ENSG00000018699.11	11.220	0.670	2.871	1.84e-88
PHLDB1	ENSG00000019144.16	7.350	0.290	2.694	7.69e-96
MARCO	ENSG00000019169.10	19.291	6.730	1.392	7.16e-6
SNAI2	ENSG00000019549.8	1.820	0.020	1.467	2.33e-84
HGF	ENSG00000019991.15	0.400	2.270	-1.224	1.51e-10
NCDN	ENSG00000020129.15	8.900	2.020	1.713	1.65e-24
ZFP64	ENSG00000020256.19	4.800	0.550	1.904	1.07e-57
MNAT1	ENSG00000020426.10	20.000	1.150	3.288	1.91e-70
SAMD4A	ENSG00000020577.13	4.790	0.290	2.166	1.84e-83
RUNX3	ENSG00000020633.18	30.370	11.150	1.368	7.77e-8
MRE11A	ENSG00000020922.12	6.930	1.060	1.945	4.24e-32
PLEKHB1	ENSG00000021300.13	8.930	1.540	1.967	1.28e-22
SLC45A4	ENSG00000022567.9	3.110	10.340	-1.464	3.42e-8
RNF10	ENSG00000022840.15	99.490	205.856	-1.042	2.08e-16
ZDHHC6	ENSG00000023041.11	19.040	6.930	1.337	3.84e-10
GRAMD1B	ENSG00000023171.14	10.160	0.720	2.698	2.63e-48
RNH1	ENSG00000023191.16	129.687	33.910	1.904	1.94e-20
NDUFS1	ENSG00000023228.13	16.260	3.430	1.962	6.54e-25
ERP44	ENSG00000023318.7	17.210	6.820	1.220	6.72e-16
GLRX2	ENSG00000023572.8	13.730	2.130	2.235	7.79e-46
SNAPC1	ENSG00000023608.4	6.400	0.450	2.351	9.92e-68
STRAP	ENSG00000023734.10	80.081	9.210	2.989	1.02e-48
PLEKHO1	ENSG00000023902.13	149.250	30.220	2.267	7.81e-22
HSF2	ENSG00000025156.12	5.060	0.900	1.673	3.91e-28
PHF20	ENSG00000025293.15	20.269	6.310	1.541	3.68e-20
NR1H3	ENSG00000025434.18	147.922	2.800	5.292	9.07e-99
NCAPH2	ENSG00000025770.18	59.030	7.420	2.834	1.71e-48
TOMM34	ENSG00000025772.7	24.020	2.100	3.013	5.26e-72
SEC63	ENSG00000025796.13	17.010	4.550	1.698	1.50e-21
SLAMF7	ENSG00000026751.16	47.461	4.500	3.139	3.80e-28
MIPEP	ENSG00000027001.9	10.330	0.430	2.986	5.97e-120
IFNGR1	ENSG00000027697.12	30.290	80.448	-1.380	7.85e-6
SH2D2A	ENSG00000027869.11	18.250	7.550	1.171	2.21e-6
VRK2	ENSG00000028116.16	12.330	2.010	2.147	1.30e-29
TNFRSF1B	ENSG00000028137.16	44.280	139.516	-1.634	1.13e-13
VEZT	ENSG00000028203.17	17.140	1.000	3.181	3.49e-67
POU2F2	ENSG00000028277.20	69.132	6.340	3.256	1.19e-40
TBPL1	ENSG00000028839.9	20.669	7.880	1.287	7.35e-12
SLC39A9	ENSG00000029364.11	13.720	3.380	1.749	9.03e-21
TFB1M	ENSG00000029639.10	12.040	1.390	2.448	1.23e-59
RABEP1	ENSG00000029725.16	12.820	2.410	2.019	2.05e-31
HMGB3	ENSG00000029993.14	41.920	1.550	4.073	3.09e-81
NUP160	ENSG00000030066.13	9.690	1.190	2.287	2.04e-33
GRN	ENSG00000030582.16	450.879	158.144	1.506	9.22e-10
SARS	ENSG00000031698.12	78.940	22.740	1.752	1.14e-21
RANBP3	ENSG00000031823.14	43.030	14.700	1.488	2.24e-17
TSSC1	ENSG00000032389.12	26.480	3.680	2.554	2.25e-45
IFT88	ENSG00000032742.17	2.540	0.570	1.173	3.80e-30
ZCCHC8	ENSG00000033030.13	9.390	3.240	1.293	2.42e-10
FUT8	ENSG00000033170.16	16.990	0.740	3.370	1.81e-55
UBA6	ENSG00000033178.12	5.390	1.320	1.462	2.03e-14
GAB2	ENSG00000033327.12	2.520	13.550	-2.047	2.47e-18
SLC4A7	ENSG00000033867.16	2.480	0.490	1.224	2.14e-12
TMSB10	ENSG00000034510.5	4574.187	598.206	2.933	2.20e-39
RNF19A	ENSG00000034677.11	11.060	4.380	1.165	6.25e-7
PEX3	ENSG00000034693.14	9.120	0.610	2.652	4.22e-77
FAM136A	ENSG00000035141.7	28.699	2.510	3.081	4.80e-60
STAP1	ENSG00000035720.7	25.359	0.770	3.896	6.05e-87
RFC1	ENSG00000035928.14	14.780	2.720	2.085	1.62e-33
TBC1D23	ENSG00000036054.12	8.310	2.820	1.285	1.06e-8
ZZZ3	ENSG00000036549.12	7.570	0.690	2.342	7.70e-48
TUBG2	ENSG00000037042.8	5.570	1.380	1.465	9.24e-28
RPL26L1	ENSG00000037241.7	36.859	2.250	3.542	3.26e-54
NSUN2	ENSG00000037474.14	40.630	5.600	2.657	2.02e-36
METTL1	ENSG00000037897.16	38.620	1.020	4.294	2.84e-109
PI4K2B	ENSG00000038210.12	7.990	0.510	2.574	1.37e-63
MAT2B	ENSG00000038274.16	51.771	14.120	1.803	2.86e-15
TRIO	ENSG00000038382.17	6.410	2.380	1.132	5.53e-10
VCAN	ENSG00000038427.15	3.180	30.990	-2.936	6.45e-16
MSR1	ENSG00000038945.14	4.530	1.170	1.350	1.36e-8
SKIV2L2	ENSG00000039123.15	20.870	2.780	2.532	3.24e-33
FAM65A	ENSG00000039523.17	30.311	10.260	1.475	3.13e-13
RAI14	ENSG00000039560.13	3.210	0.050	2.003	5.11e-98
SPDL1	ENSG00000040275.16	7.690	0.370	2.665	1.40e-74
STAU2	ENSG00000040341.17	9.380	3.330	1.261	1.15e-11
PQLC2	ENSG00000040487.12	10.540	2.920	1.558	2.92e-21
PSMA4	ENSG00000041357.15	249.707	17.140	3.789	5.23e-45
LSG1	ENSG00000041802.10	14.500	2.550	2.126	1.11e-25
PARP3	ENSG00000041880.14	11.430	1.100	2.565	2.29e-44
TNC	ENSG00000041982.14	17.070	0.080	4.065	2.47e-107
THAP3	ENSG00000041988.15	18.110	4.670	1.753	1.80e-26
TDP1	ENSG00000042088.13	15.120	1.740	2.557	7.61e-53
SPATA7	ENSG00000042317.16	1.810	0.230	1.192	1.13e-53
MED17	ENSG00000042429.10	11.120	4.380	1.172	1.68e-5
RETSAT	ENSG00000042445.13	10.200	2.990	1.489	1.73e-13
JADE2	ENSG00000043143.20	21.690	5.270	1.855	6.67e-20
LCP2	ENSG00000043462.11	20.669	79.181	-1.888	1.11e-12
TRIT1	ENSG00000043514.15	9.490	1.270	2.208	9.34e-45
HSPA5	ENSG00000044574.7	139.024	38.170	1.838	1.29e-14
GEMIN8	ENSG00000046647.13	20.100	1.820	2.904	4.81e-67
OFD1	ENSG00000046651.14	19.410	4.870	1.798	1.89e-23
YTHDC2	ENSG00000047188.15	4.760	0.980	1.541	1.95e-17
POLR2B	ENSG00000047315.14	29.151	7.570	1.815	3.42e-12
FAM214A	ENSG00000047346.12	16.420	3.700	1.890	4.21e-15
TPR	ENSG00000047410.13	35.189	8.640	1.908	2.50e-19
MAP4	ENSG00000047849.21	40.751	4.690	2.875	4.50e-49
GOPC	ENSG00000047932.13	5.450	0.860	1.794	2.40e-32
USP28	ENSG00000048028.11	7.670	2.060	1.503	7.18e-13
HDAC9	ENSG00000048052.21	4.400	0.460	1.887	5.34e-39
TSPAN17	ENSG00000048140.17	19.840	4.840	1.835	1.40e-23
NOP16	ENSG00000048162.19	50.779	1.900	4.158	3.97e-92
RRM2B	ENSG00000048392.11	5.660	2.190	1.062	7.80e-10
TNFRSF17	ENSG00000048462.10	26.850	0.320	4.399	2.89e-53
SNX29	ENSG00000048471.13	7.530	1.180	1.968	2.19e-46
MRPS10	ENSG00000048544.5	22.540	2.990	2.561	2.73e-48
RSF1	ENSG00000048649.13	8.020	2.700	1.286	3.50e-10
FAM120A	ENSG00000048828.16	29.339	10.590	1.388	4.47e-10
R3HDM1	ENSG00000048991.16	10.140	1.850	1.967	1.96e-32
ERCC8	ENSG00000049167.13	3.210	0.380	1.609	1.47e-51
TNFRSF9	ENSG00000049249.8	4.460	0.500	1.864	2.47e-37
LTBP1	ENSG00000049323.15	4.460	0.300	2.070	1.10e-62
RCN1	ENSG00000049449.8	24.090	1.040	3.620	2.66e-89
RFC2	ENSG00000049541.10	45.339	7.420	2.460	2.67e-39
NEDD4L	ENSG00000049759.16	18.301	3.120	2.228	1.45e-38
FOXP3	ENSG00000049768.14	2.540	0.690	1.067	3.05e-11
HEXB	ENSG00000049860.13	92.449	23.441	1.935	1.41e-21
PTCD2	ENSG00000049883.14	3.410	0.220	1.854	4.15e-76
JKAMP	ENSG00000050130.17	14.270	6.210	1.083	8.20e-4
NFE2L3	ENSG00000050344.8	11.510	1.440	2.358	3.27e-33
MCUR1	ENSG00000050393.11	14.240	0.780	3.098	8.65e-110
LIMA1	ENSG00000050405.13	11.490	0.490	3.067	1.57e-65
LETMD1	ENSG00000050426.15	37.111	8.740	1.968	5.31e-26
TNIP3	ENSG00000050730.15	1.730	0.060	1.365	2.41e-37
MAPK9	ENSG00000050748.17	8.090	2.030	1.585	1.69e-26
FAM160A2	ENSG00000051009.10	10.420	34.709	-1.645	2.43e-13
HERPUD1	ENSG00000051108.14	117.473	30.231	1.924	6.49e-19
RAD51	ENSG00000051180.16	16.700	0.430	3.630	2.16e-91
POLQ	ENSG00000051341.13	2.500	0.030	1.765	1.14e-71
THOC3	ENSG00000051596.9	49.758	3.150	3.612	3.53e-60
MPHOSPH9	ENSG00000051825.14	9.490	1.230	2.234	5.27e-35
SIKE1	ENSG00000052723.11	20.369	2.310	2.691	2.33e-53
MSMO1	ENSG00000052802.12	14.370	2.450	2.155	8.53e-33
MRTO4	ENSG00000053372.4	35.809	1.710	3.764	1.41e-85
USE1	ENSG00000053501.12	41.969	6.610	2.497	5.88e-44
KCNQ1	ENSG00000053918.15	0.980	4.910	-1.578	2.91e-16
TRAPPC3	ENSG00000054116.11	57.691	15.650	1.818	2.36e-20
THRAP3	ENSG00000054118.13	32.030	14.090	1.130	5.30e-8
PHPT1	ENSG00000054148.17	136.588	9.780	3.674	1.27e-64
LY75	ENSG00000054219.10	17.230	1.570	2.826	1.88e-51
SDCCAG8	ENSG00000054282.15	10.620	2.610	1.686	8.31e-28
TBC1D22A	ENSG00000054611.13	33.861	7.900	1.970	1.03e-31
SYNE2	ENSG00000054654.15	20.120	5.950	1.604	6.29e-16
RELT	ENSG00000054967.12	16.390	35.289	-1.061	3.67e-6
NOP58	ENSG00000055044.10	67.148	3.790	3.831	1.36e-51
SZRD1	ENSG00000055070.16	53.619	18.230	1.506	9.52e-17
FAM114A2	ENSG00000055147.17	5.930	1.890	1.262	8.05e-19
GINM1	ENSG00000055211.12	13.380	4.410	1.410	2.90e-14
USP36	ENSG00000055483.19	17.990	4.360	1.825	1.83e-12
PUM2	ENSG00000055917.15	16.040	5.310	1.433	1.50e-13
MRPL43	ENSG00000055950.16	62.141	10.080	2.511	3.98e-37
ZFR	ENSG00000056097.15	14.170	4.310	1.514	1.20e-12
TRAF1	ENSG00000056558.10	22.980	4.580	2.103	4.12e-23
RC3H2	ENSG00000056586.15	7.740	2.200	1.450	3.32e-26
IL17RB	ENSG00000056736.9	1.970	0.180	1.332	1.12e-40
TRAF3IP2	ENSG00000056972.18	13.260	1.960	2.268	2.71e-49
SOAT1	ENSG00000057252.12	7.160	3.000	1.029	1.05e-7
GDI2	ENSG00000057608.16	180.055	29.720	2.559	5.92e-28
TMCC3	ENSG00000057704.10	1.470	6.980	-1.692	1.42e-17
PITHD1	ENSG00000057757.9	43.940	10.450	1.973	7.42e-39
MTA3	ENSG00000057935.13	25.729	0.840	3.861	2.92e-92
USP13	ENSG00000058056.8	2.830	0.110	1.787	5.78e-84
LAMC2	ENSG00000058085.14	1.120	0.010	1.070	7.70e-49
SEC61A1	ENSG00000058262.9	89.821	18.930	2.188	4.54e-29
RASGRF1	ENSG00000058335.15	7.220	0.030	2.996	2.45e-95
POLR3E	ENSG00000058600.15	21.220	3.400	2.336	3.06e-30
ZC3H11A	ENSG00000058673.15	34.951	11.930	1.475	2.07e-5
RIOK2	ENSG00000058729.10	19.889	1.490	3.069	2.56e-63
NDC1	ENSG00000058804.11	8.160	0.370	2.741	6.93e-98
TBXAS1	ENSG00000059377.15	12.240	72.188	-2.467	2.98e-23
PARP12	ENSG00000059378.12	22.360	7.500	1.458	5.91e-12
TARBP1	ENSG00000059588.9	17.930	2.060	2.629	5.57e-33
GATB	ENSG00000059691.11	14.000	1.570	2.545	2.81e-59
MXD1	ENSG00000059728.10	1.820	122.199	-5.449	7.96e-67
SLC2A3	ENSG00000059804.15	18.100	274.982	-3.853	3.96e-30
PSD	ENSG00000059915.16	3.660	0.890	1.302	8.75e-28
WNK1	ENSG00000060237.16	18.181	8.270	1.049	1.90e-4
PIGV	ENSG00000060642.10	5.960	2.430	1.021	6.60e-7
SNRNP40	ENSG00000060688.12	52.800	5.870	2.969	6.29e-47
QSER1	ENSG00000060749.14	1.790	0.230	1.182	1.63e-49
MPC1	ENSG00000060762.18	29.191	7.280	1.866	8.83e-29
HDAC7	ENSG00000061273.17	71.520	23.730	1.552	5.76e-14
SPAG4	ENSG00000061656.9	3.680	0.530	1.613	1.18e-47
NCKAP1	ENSG00000061676.14	2.370	0.300	1.374	8.79e-30
MRPS35	ENSG00000061794.12	31.330	2.470	3.220	1.51e-56
GUCY1B3	ENSG00000061918.12	2.200	0.260	1.345	5.20e-42
SFSWAP	ENSG00000061936.9	14.940	6.760	1.039	4.23e-10
GPBP1	ENSG00000062194.15	42.801	12.780	1.668	2.24e-17
MRPS24	ENSG00000062582.13	136.210	13.070	3.286	3.08e-54
WAPAL	ENSG00000062650.17	19.770	6.120	1.545	3.15e-16
POLD1	ENSG00000062822.12	74.089	4.150	3.866	5.75e-77
SPHK2	ENSG00000063176.15	10.070	2.670	1.593	5.79e-25
RPL18	ENSG00000063177.12	3558.367	465.164	2.933	4.47e-43
ISOC2	ENSG00000063241.7	78.678	3.320	4.205	5.30e-84
U2AF2	ENSG00000063244.12	125.009	30.710	1.991	3.12e-19
EPN1	ENSG00000063245.14	83.748	31.120	1.400	4.00e-13
MED29	ENSG00000063322.13	21.891	5.440	1.830	1.49e-27
ZNF275	ENSG00000063587.13	3.660	0.470	1.664	8.41e-45
MTMR1	ENSG00000063601.16	11.310	3.020	1.615	1.74e-12
GPC1	ENSG00000063660.8	2.410	0.170	1.543	2.81e-64
RNF4	ENSG00000063978.15	29.151	10.880	1.344	8.84e-12
TM7SF3	ENSG00000064115.10	17.410	6.120	1.370	4.14e-9
SPA17	ENSG00000064199.6	4.960	0.200	2.312	4.04e-80
TSPAN32	ENSG00000064201.15	2.400	11.990	-1.934	1.37e-13
