Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
DENR	ENSG00000139726.10	40.170	16.805	1.209	3.69e-131
DEPDC1	ENSG00000024526.16	5.140	0.160	2.404	5.38e-224
DEPDC1B	ENSG00000035499.12	6.660	0.320	2.537	8.90e-224
DERL3	ENSG00000099958.14	31.240	9.140	1.669	1.72e-24
DES	ENSG00000175084.11	1.485	148.853	-5.914	2.59e-252
DGKD	ENSG00000077044.9	6.780	39.244	-2.371	1.18e-113
DGUOK-AS1	ENSG00000237883.1	6.595	1.760	1.460	5.58e-71
DHCR7	ENSG00000172893.15	58.695	23.995	1.256	9.78e-50
DHFR	ENSG00000228716.6	13.555	4.900	1.303	9.53e-106
DHFRP1	ENSG00000188985.6	8.460	1.275	2.056	2.74e-115
DHX58	ENSG00000108771.12	10.720	22.730	-1.018	1.94e-38
DIAPH3	ENSG00000139734.17	2.930	0.800	1.127	1.33e-83
DIO2	ENSG00000211448.11	3.670	0.370	1.769	9.69e-61
DIO3	ENSG00000197406.7	0.210	1.980	-1.300	7.30e-56
DIO3OS	ENSG00000258498.6	0.685	30.969	-4.246	2.27e-178
DIP2A	ENSG00000160305.17	9.050	25.789	-1.414	1.94e-62
DIP2B	ENSG00000066084.12	14.965	6.800	1.033	2.56e-58
DIRAS3	ENSG00000162595.4	0.555	2.745	-1.268	1.87e-52
DISP1	ENSG00000154309.8	1.455	9.270	-2.065	5.59e-174
DIXDC1	ENSG00000150764.13	2.355	6.695	-1.198	4.33e-88
DKC1	ENSG00000130826.15	63.950	22.079	1.493	9.34e-114
DKK1	ENSG00000107984.9	6.335	1.385	1.621	2.51e-38
DKK2	ENSG00000155011.8	0.735	3.230	-1.286	9.55e-67
DKK3	ENSG00000050165.17	53.461	177.490	-1.713	5.79e-70
DLC1	ENSG00000164741.14	3.115	55.115	-3.769	9.52e-235
DLEC1	ENSG00000008226.19	0.370	3.000	-1.546	2.77e-38
DLEU1	ENSG00000176124.11	8.720	3.220	1.204	6.68e-115
DLEU1_1	ENSG00000276089.1	3.940	0.795	1.461	1.58e-20
DLG1	ENSG00000075711.20	45.155	20.950	1.072	4.34e-62
DLG4	ENSG00000132535.18	5.370	20.695	-1.768	1.07e-96
DLGAP5	ENSG00000126787.12	11.235	0.390	3.138	1.92e-243
DLK2	ENSG00000171462.14	7.115	0.500	2.436	5.52e-100
DLL4	ENSG00000128917.6	3.775	17.390	-1.945	1.15e-115
DLX5	ENSG00000105880.4	9.245	0.175	3.124	5.27e-113
DLX6	ENSG00000006377.10	3.100	0.000	2.036	2.52e-98
DLX6-AS1	ENSG00000231764.8	1.550	0.005	1.343	1.00e-76
DMBT1	ENSG00000187908.15	4.309	22.164	-2.125	1.41e-18
DMD	ENSG00000198947.14	2.555	6.450	-1.067	3.67e-36
DMPK	ENSG00000104936.17	12.885	64.455	-2.237	1.25e-90
DMRT2	ENSG00000173253.14	5.560	1.195	1.579	9.50e-19
DMRTA2	ENSG00000142700.11	1.305	0.010	1.190	1.99e-56
DMTF1	ENSG00000135164.18	22.985	77.950	-1.719	1.86e-65
DMXL2	ENSG00000104093.13	9.740	37.019	-1.824	3.07e-85
DNAAF1	ENSG00000154099.17	0.690	5.660	-1.978	7.41e-66
DNAH1	ENSG00000114841.17	1.240	9.805	-2.270	2.05e-142
DNAH12	ENSG00000174844.14	0.100	1.510	-1.190	5.05e-56
DNAH14	ENSG00000185842.14	9.080	2.950	1.352	2.22e-63
DNAH17	ENSG00000187775.16	1.930	4.960	-1.024	7.20e-5
DNAI1	ENSG00000122735.15	0.165	1.830	-1.280	3.21e-46
DNAI2	ENSG00000171595.13	0.140	1.360	-1.050	6.25e-42
DNAJB11	ENSG00000090520.10	171.141	82.044	1.052	1.63e-82
DNAJC18	ENSG00000170464.9	4.325	10.525	-1.114	4.67e-54
DNAJC19	ENSG00000205981.6	55.205	23.325	1.208	2.27e-86
DNAJC19P9	ENSG00000258608.1	4.670	0.430	1.987	5.66e-99
DNALI1	ENSG00000163879.10	2.435	13.470	-2.075	2.02e-77
DNASE1L3	ENSG00000163687.13	2.190	8.295	-1.543	1.46e-45
DNHD1	ENSG00000179532.12	2.160	13.360	-2.184	7.88e-101
DNM2	ENSG00000079805.16	59.854	146.519	-1.277	2.12e-80
DNM3	ENSG00000197959.13	1.010	4.290	-1.396	9.18e-88
DNM3OS	ENSG00000230630.2	0.330	1.740	-1.043	1.03e-64
DNMT3B	ENSG00000088305.18	2.220	0.590	1.018	6.03e-71
DOCK10	ENSG00000135905.18	3.970	9.345	-1.058	9.96e-49
DOCK11	ENSG00000147251.15	4.520	21.295	-2.014	5.76e-155
DOCK2	ENSG00000134516.15	4.815	23.895	-2.098	5.56e-122
DOCK4	ENSG00000128512.19	3.410	30.404	-2.832	1.54e-213
DOCK5	ENSG00000147459.17	3.380	14.330	-1.807	7.17e-106
DOCK6	ENSG00000130158.13	17.310	79.195	-2.131	2.73e-109
DOCK8	ENSG00000107099.15	3.770	14.935	-1.740	2.26e-103
DOCK9	ENSG00000088387.17	27.965	100.687	-1.812	1.07e-100
DOK1	ENSG00000115325.13	7.650	16.810	-1.042	5.70e-53
DOK2	ENSG00000147443.12	5.570	28.400	-2.162	5.74e-117
DOK3	ENSG00000146094.13	5.800	30.570	-2.215	5.91e-108
DOK4	ENSG00000125170.10	10.015	22.351	-1.084	1.38e-54
DOK6	ENSG00000206052.10	0.410	2.030	-1.104	4.19e-38
DOPEY1	ENSG00000083097.14	3.415	9.415	-1.238	1.62e-79
DOT1L	ENSG00000104885.17	7.485	17.869	-1.153	1.24e-44
DPCR1	ENSG00000168631.11	0.040	2.835	-1.883	5.41e-96
DPEP2	ENSG00000167261.13	1.780	16.540	-2.657	3.74e-161
DPH1	ENSG00000108963.17	16.425	40.485	-1.251	4.38e-54
DPH6	ENSG00000134146.11	13.820	5.670	1.152	3.07e-81
DPP3	ENSG00000254986.7	48.150	21.770	1.110	8.01e-98
DPP4	ENSG00000197635.9	2.850	8.490	-1.301	9.49e-32
DPT	ENSG00000143196.4	8.555	38.979	-2.065	3.15e-77
DPY19L2	ENSG00000177990.11	0.570	2.450	-1.136	4.80e-34
DPY30	ENSG00000162961.13	101.307	45.255	1.145	3.16e-118
DPYD	ENSG00000188641.12	7.605	22.555	-1.453	7.18e-72
DPYSL2	ENSG00000092964.16	13.420	85.900	-2.591	7.43e-173
DQX1	ENSG00000144045.13	3.990	0.230	2.020	1.60e-111
DRAM1	ENSG00000136048.13	15.300	45.320	-1.507	1.53e-74
DRG1	ENSG00000185721.11	68.270	31.519	1.091	2.04e-99
DSC2	ENSG00000134755.14	30.985	3.340	2.882	1.35e-140
DSC3	ENSG00000134762.16	50.485	0.130	5.510	7.45e-169
DSCC1	ENSG00000136982.5	6.725	1.075	1.896	1.33e-173
DSEL	ENSG00000171451.13	0.710	2.955	-1.210	4.16e-72
DSG1-AS1	ENSG00000266729.5	1.545	0.000	1.348	8.63e-72
DSG2	ENSG00000046604.12	65.032	4.955	3.471	2.21e-186
DSG3	ENSG00000134757.4	61.479	0.040	5.909	5.12e-165
DSN1	ENSG00000149636.15	16.135	7.335	1.040	9.74e-93
DSP	ENSG00000096696.13	129.552	5.000	4.444	2.85e-236
DST	ENSG00000151914.17	74.235	200.012	-1.418	1.06e-39
DTD2	ENSG00000129480.12	12.895	5.670	1.059	3.17e-63
DTHD1	ENSG00000197057.8	0.260	1.655	-1.075	2.76e-54
DTL	ENSG00000143476.17	12.630	1.010	2.762	1.57e-160
DTNA	ENSG00000134769.21	4.615	12.760	-1.293	4.30e-42
DTX4	ENSG00000110042.7	7.000	18.700	-1.300	3.94e-71
DTYMK	ENSG00000168393.12	38.849	13.480	1.460	1.92e-134
DUOX1	ENSG00000137857.17	14.480	87.054	-2.508	1.55e-90
DUOXA1	ENSG00000140254.12	15.985	55.079	-1.723	7.11e-45
DUSP1	ENSG00000120129.5	66.180	666.240	-3.312	4.18e-148
DUSP14	ENSG00000276023.4	27.280	8.165	1.626	1.45e-79
DUSP26	ENSG00000133878.8	0.225	1.940	-1.263	7.41e-86
DUSP8	ENSG00000184545.10	3.355	10.260	-1.370	3.80e-63
DUSP8P5	ENSG00000235316.1	0.520	2.410	-1.166	1.47e-93
DUSP9	ENSG00000130829.17	3.830	0.040	2.215	1.61e-115
DUTP6	ENSG00000225171.2	0.590	3.170	-1.391	1.73e-89
DUXAP8	ENSG00000206195.10	12.095	1.250	2.541	2.88e-86
DUXAP9	ENSG00000225210.9	7.250	0.710	2.270	1.81e-85
DXO	ENSG00000204348.9	11.630	24.485	-1.013	2.36e-31
DYNC1I1	ENSG00000158560.14	4.690	1.130	1.418	7.72e-53
DYSF	ENSG00000135636.13	4.595	25.325	-2.234	2.77e-135
E2F1	ENSG00000101412.12	11.315	3.295	1.520	1.86e-102
E2F2	ENSG00000007968.6	2.530	0.590	1.151	2.75e-94
E2F7	ENSG00000165891.15	3.345	0.210	1.844	9.95e-138
E2F8	ENSG00000129173.12	2.700	0.330	1.476	4.90e-127
EBF1	ENSG00000164330.16	0.840	4.410	-1.556	2.65e-126
EBF4	ENSG00000088881.20	5.440	16.375	-1.432	1.52e-43
EBLN2	ENSG00000255423.1	0.400	2.280	-1.228	2.09e-79
ECE2	ENSG00000145194.17	22.570	2.175	2.892	5.52e-190
ECEL1P2	ENSG00000244280.1	0.080	9.780	-3.319	4.41e-230
ECHDC2	ENSG00000121310.16	34.646	115.916	-1.714	9.87e-60
ECHDC3	ENSG00000134463.14	8.584	18.770	-1.045	1.19e-28
ECM2	ENSG00000106823.12	2.430	10.475	-1.742	7.68e-92
ECT2	ENSG00000114346.13	35.465	5.175	2.562	6.48e-175
EDARADD	ENSG00000186197.12	5.545	0.310	2.321	3.88e-95
EDIL3	ENSG00000164176.12	7.000	16.065	-1.093	5.35e-30
EDN1	ENSG00000078401.6	8.000	24.831	-1.521	4.33e-57
EDN2	ENSG00000127129.9	2.730	0.800	1.051	1.87e-8
EDNRA	ENSG00000151617.15	4.315	13.390	-1.437	5.09e-66
EDNRB	ENSG00000136160.14	1.725	42.451	-3.995	1.87e-260
EEF1A1P12	ENSG00000214199.3	2.600	0.300	1.470	4.23e-54
EEF1A1P9	ENSG00000249264.1	1.800	0.280	1.129	1.54e-76
EFCAB11	ENSG00000140025.15	8.475	2.450	1.458	6.96e-121
EFCAB12	ENSG00000172771.11	0.200	1.475	-1.044	7.15e-65
EFCAB2	ENSG00000203666.12	5.360	12.425	-1.078	2.12e-50
EFCC1	ENSG00000114654.7	0.565	12.890	-3.150	1.76e-226
EFEMP1	ENSG00000115380.18	36.535	166.288	-2.156	7.87e-85
EFEMP2	ENSG00000172638.12	27.980	80.716	-1.496	3.58e-71
EFHC1	ENSG00000096093.14	4.055	11.765	-1.336	7.76e-60
EFHD1	ENSG00000115468.11	1.910	13.690	-2.336	9.01e-61
EFNA3	ENSG00000143590.13	10.960	1.065	2.534	1.99e-176
EFNA4	ENSG00000243364.7	17.360	4.960	1.623	1.67e-153
EFR3B	ENSG00000084710.13	0.310	1.730	-1.059	2.95e-74
EGFL7	ENSG00000172889.15	20.915	203.001	-3.219	6.10e-147
EGFL8	ENSG00000241404.6	3.500	17.274	-2.022	3.00e-78
EGLN3	ENSG00000129521.13	49.345	7.135	2.630	3.87e-73
EHBP1L1	ENSG00000173442.11	26.235	92.254	-1.776	1.78e-65
EHD1	ENSG00000110047.17	24.195	53.250	-1.106	5.33e-64
EHD2	ENSG00000024422.11	34.919	116.117	-1.705	1.45e-75
EHF	ENSG00000135373.12	25.954	8.775	1.463	6.54e-40
EHHADH	ENSG00000113790.10	8.685	2.480	1.477	2.03e-100
EIF1AXP1	ENSG00000236698.1	15.320	2.665	2.155	1.01e-115
EIF1AY	ENSG00000198692.9	5.260	21.355	-1.836	8.07e-15
EIF1B	ENSG00000114784.3	38.775	78.855	-1.006	4.52e-63
EIF4E3	ENSG00000163412.12	4.360	12.265	-1.307	3.58e-97
EIF4EBP1	ENSG00000187840.4	126.114	29.681	2.051	5.29e-104
EIF5A2	ENSG00000163577.7	9.790	2.000	1.847	6.58e-89
EIF5AP4	ENSG00000234743.1	9.965	0.220	3.168	2.29e-189
EIF6	ENSG00000242372.6	213.767	87.930	1.272	6.83e-110
ELANE	ENSG00000197561.6	0.050	5.620	-2.656	2.34e-111
ELMO1	ENSG00000155849.15	10.480	31.610	-1.506	3.54e-89
ELMSAN1	ENSG00000156030.12	9.795	22.405	-1.116	1.57e-74
ELN	ENSG00000049540.16	12.610	222.536	-4.038	1.82e-129
ELOVL4	ENSG00000118402.5	1.745	0.290	1.089	9.90e-62
EMCN	ENSG00000164035.9	2.475	29.220	-3.120	4.31e-222
EME1	ENSG00000154920.14	5.650	1.195	1.599	1.54e-114
EME2	ENSG00000197774.12	3.135	11.580	-1.605	1.99e-44
EMILIN1	ENSG00000138080.13	24.955	86.252	-1.749	1.09e-49
EML1	ENSG00000066629.16	5.715	13.425	-1.103	2.06e-34
EML3	ENSG00000149499.11	25.975	78.978	-1.568	6.96e-77
EMP2	ENSG00000213853.9	60.601	213.559	-1.800	4.19e-100
EMP3	ENSG00000142227.10	48.406	159.122	-1.696	1.45e-94
ENAH	ENSG00000154380.16	55.591	26.990	1.016	6.07e-28
ENG	ENSG00000106991.13	33.116	265.873	-2.968	1.15e-196
ENGASE	ENSG00000167280.16	9.545	38.244	-1.896	9.08e-49
ENKD1	ENSG00000124074.11	8.230	22.590	-1.354	2.62e-70
ENO1	ENSG00000074800.13	1453.232	517.691	1.487	2.04e-94
ENO1P1	ENSG00000244457.2	2.270	0.230	1.411	2.26e-59
ENO3	ENSG00000108515.17	5.075	17.815	-1.631	1.41e-28
ENOSF1	ENSG00000132199.18	22.940	51.170	-1.124	4.77e-32
ENPEP	ENSG00000138792.9	1.730	6.045	-1.368	7.82e-62
ENPP2	ENSG00000136960.12	13.780	34.130	-1.249	8.28e-52
ENPP4	ENSG00000001561.6	2.905	12.285	-1.766	1.16e-106
TSPAN6	ENSG00000000003.14	33.225	12.090	1.387	9.75e-76
FGR	ENSG00000000938.12	6.630	102.479	-3.762	1.61e-205
GCLC	ENSG00000001084.10	62.780	12.890	2.199	6.78e-80
KLHL13	ENSG00000003096.13	6.785	0.930	2.012	3.75e-68
ICA1	ENSG00000003147.17	7.450	23.035	-1.508	5.39e-46
TFPI	ENSG00000003436.14	22.085	135.377	-2.563	3.30e-103
RBM5	ENSG00000003756.16	35.019	154.097	-2.106	2.44e-110
SLC7A2	ENSG00000003989.16	1.590	7.390	-1.696	3.48e-56
PLXND1	ENSG00000004399.12	44.145	179.276	-1.998	3.15e-118
FKBP4	ENSG00000004478.7	80.320	26.686	1.554	4.86e-64
RBM6	ENSG00000004534.14	25.445	114.662	-2.129	4.80e-87
HSPB6	ENSG00000004776.11	2.890	111.352	-4.852	1.34e-245
PDK4	ENSG00000004799.7	2.165	98.530	-4.975	7.47e-200
ZMYND10	ENSG00000004838.13	1.005	6.585	-1.920	2.55e-51
RPAP3	ENSG00000005175.9	20.624	9.165	1.089	5.57e-112
FAM214B	ENSG00000005238.19	9.655	23.465	-1.199	1.13e-61
PRKAR2B	ENSG00000005249.12	2.315	7.265	-1.318	3.05e-60
MSL3	ENSG00000005302.17	16.805	41.136	-1.243	4.76e-61
MPO	ENSG00000005381.7	0.100	2.600	-1.710	8.80e-81
ITGAL	ENSG00000005844.17	5.525	26.385	-2.069	1.61e-93
ITGA3	ENSG00000005884.17	53.070	120.906	-1.173	1.65e-25
ITGA2B	ENSG00000005961.17	0.750	4.695	-1.702	2.44e-60
OSBPL7	ENSG00000006025.11	3.955	14.290	-1.626	3.23e-69
MAP3K14	ENSG00000006062.13	5.555	13.300	-1.125	3.96e-59
TMEM132A	ENSG00000006118.14	51.120	9.690	2.286	8.53e-118
ETV1	ENSG00000006468.13	4.890	19.300	-1.785	8.68e-65
TTC22	ENSG00000006555.10	10.030	2.710	1.572	2.17e-91
GGCT	ENSG00000006625.17	88.812	26.895	1.687	1.22e-138
TBXA2R	ENSG00000006638.11	0.770	4.280	-1.577	2.01e-149
IFRD1	ENSG00000006652.13	22.925	50.385	-1.103	7.23e-35
PNPLA4	ENSG00000006757.11	18.825	7.520	1.218	7.74e-84
PRSS21	ENSG00000007038.10	14.645	3.045	1.952	1.96e-17
GAS7	ENSG00000007237.18	3.810	18.385	-2.011	5.85e-120
MATK	ENSG00000007264.13	2.175	8.570	-1.592	6.04e-76
PAX6	ENSG00000007372.20	2.385	0.390	1.284	2.16e-36
RHBDF1	ENSG00000007384.15	15.955	78.790	-2.234	3.80e-90
LUC7L	ENSG00000007392.16	23.820	80.445	-1.714	3.86e-57
SELE	ENSG00000007908.15	0.620	2.635	-1.166	6.63e-29
FMO3	ENSG00000007933.12	4.660	17.420	-1.702	1.86e-34
NADK	ENSG00000008130.15	35.895	77.621	-1.091	7.66e-45
SPAG9	ENSG00000008294.20	23.375	59.280	-1.306	6.03e-72
PLEKHG6	ENSG00000008323.15	14.655	1.525	2.632	6.20e-132
PGLYRP1	ENSG00000008438.4	0.050	3.315	-2.039	1.10e-109
NFIX	ENSG00000008441.16	18.215	38.490	-1.039	1.31e-40
MMP25	ENSG00000008516.16	1.190	15.505	-2.914	3.28e-116
PKD1	ENSG00000008710.17	20.815	76.011	-1.820	6.05e-64
MAPK8IP2	ENSG00000008735.13	2.715	0.855	1.002	1.00e-37
RHOBTB2	ENSG00000008853.16	5.990	62.665	-3.187	2.73e-140
REV3L	ENSG00000009413.15	4.570	13.680	-1.398	3.09e-111
MASP2	ENSG00000009724.16	0.220	1.610	-1.097	4.20e-91
TRAF3IP3	ENSG00000009790.14	4.435	15.155	-1.572	5.00e-56
VTA1	ENSG00000009844.15	37.400	15.325	1.234	6.44e-113
MLXIPL	ENSG00000009950.15	0.975	3.885	-1.307	3.27e-19
NCAPD2	ENSG00000010292.12	45.260	11.595	1.877	2.81e-136
IFFO1	ENSG00000010295.19	3.840	36.279	-2.945	1.11e-152
GIPR	ENSG00000010310.8	0.750	4.095	-1.542	1.34e-62
SEMA3G	ENSG00000010319.6	1.425	18.485	-3.006	3.92e-199
NISCH	ENSG00000010322.15	18.495	76.492	-1.991	1.26e-118
STAB1	ENSG00000010327.10	19.805	125.465	-2.604	3.11e-104
FYN	ENSG00000010810.17	19.935	98.666	-2.251	6.27e-122
MRC2	ENSG00000011028.13	31.140	68.152	-1.105	5.86e-39
NME2	ENSG00000011052.21	32.460	8.705	1.786	1.87e-88
PIK3C2A	ENSG00000011405.13	7.975	17.305	-1.028	1.07e-63
TYROBP	ENSG00000011600.11	125.992	382.747	-1.595	3.18e-63
GABRA3	ENSG00000011677.12	2.290	0.000	1.718	3.37e-110
SEMA3B	ENSG00000012171.17	3.560	72.313	-4.007	8.86e-195
KDM5D	ENSG00000012817.15	3.400	32.075	-2.910	9.43e-55
PSMC4	ENSG00000013275.7	105.192	51.701	1.011	1.21e-68
SLC25A39	ENSG00000013306.15	164.391	79.489	1.039	3.43e-92
MVP	ENSG00000013364.18	69.637	163.199	-1.217	5.85e-62
GPRC5A	ENSG00000013588.5	36.116	157.717	-2.096	8.49e-63
MAMLD1	ENSG00000013619.13	1.420	8.500	-1.973	1.28e-101
TACC3	ENSG00000013810.18	32.255	13.910	1.157	2.03e-72
MDH1	ENSG00000014641.17	173.296	84.220	1.032	1.03e-93
MTMR11	ENSG00000014914.19	6.435	14.405	-1.051	8.96e-25
WAS	ENSG00000015285.10	6.740	27.305	-1.871	4.19e-100
RGPD5	ENSG00000015568.12	2.055	7.065	-1.401	1.90e-76
IGF1	ENSG00000017427.15	2.110	7.365	-1.427	4.79e-38
RUFY3	ENSG00000018189.12	12.250	39.975	-1.629	4.13e-95
SLC11A1	ENSG00000018280.16	9.575	300.422	-4.833	8.87e-203
VSIG2	ENSG00000019102.11	2.250	32.919	-3.384	1.47e-132
PHLDB1	ENSG00000019144.16	19.061	91.445	-2.204	4.83e-114
MARCO	ENSG00000019169.10	8.685	128.880	-3.745	3.26e-102
SNAI2	ENSG00000019549.8	28.395	10.035	1.413	1.26e-43
HGF	ENSG00000019991.15	1.295	12.975	-2.606	1.71e-141
ZFP64	ENSG00000020256.19	17.825	4.210	1.853	2.72e-152
SAMD4A	ENSG00000020577.13	3.270	13.890	-1.802	1.15e-94
PLEKHB1	ENSG00000021300.13	3.570	12.370	-1.549	1.49e-42
SPAST	ENSG00000021574.11	11.050	3.570	1.399	5.34e-114
OSBPL5	ENSG00000021762.19	7.470	26.115	-1.679	1.60e-101
FHL1	ENSG00000022267.16	8.945	296.009	-4.900	2.60e-234
GCLM	ENSG00000023909.9	24.050	7.345	1.586	2.64e-52
HSD17B6	ENSG00000025423.11	3.290	20.227	-2.307	9.11e-95
VIM	ENSG00000026025.13	342.295	1292.455	-1.914	1.99e-85
RTEL1-TNFRSF6B	ENSG00000026036.20	1.610	9.700	-2.035	1.53e-79
FAS	ENSG00000026103.19	10.160	29.525	-1.452	7.97e-69
KCNG1	ENSG00000026559.13	4.200	0.240	2.068	6.28e-68
PRKCH	ENSG00000027075.13	16.790	39.041	-1.170	1.23e-82
IFNGR1	ENSG00000027697.12	70.470	162.027	-1.190	4.66e-56
TNFRSF1B	ENSG00000028137.16	11.980	44.831	-1.820	6.50e-97
HMGB3	ENSG00000029993.14	106.049	14.630	2.776	2.78e-173
TSSC1	ENSG00000032389.12	27.495	12.100	1.121	2.84e-114
PNPLA6	ENSG00000032444.15	26.315	89.849	-1.734	6.64e-129
FUT8	ENSG00000033170.16	19.480	8.755	1.070	1.12e-49
GAB2	ENSG00000033327.12	3.405	20.579	-2.292	8.35e-141
RNF19A	ENSG00000034677.11	19.460	42.115	-1.075	9.27e-54
MYOC	ENSG00000034971.14	0.020	3.135	-2.019	4.15e-106
FAM136A	ENSG00000035141.7	36.770	17.345	1.042	1.83e-108
VCL	ENSG00000035403.16	36.425	79.870	-1.112	5.90e-48
TIMP2	ENSG00000035862.12	73.807	229.102	-1.621	6.80e-74
FLT4	ENSG00000037280.15	2.230	20.100	-2.708	2.32e-195
METTL1	ENSG00000037897.16	41.610	14.175	1.490	4.64e-96
HOXC8	ENSG00000037965.5	1.475	0.070	1.210	4.61e-59
MSR1	ENSG00000038945.14	10.765	49.319	-2.097	1.57e-82
FAM65A	ENSG00000039523.17	21.850	90.766	-2.006	1.85e-134
RTN4R	ENSG00000040608.13	7.985	2.710	1.276	6.94e-65
PARP3	ENSG00000041880.14	9.625	20.415	-1.011	8.78e-52
TNC	ENSG00000041982.14	71.256	31.981	1.131	2.27e-5
FAM65C	ENSG00000042062.11	1.040	9.735	-2.396	9.21e-73
TDP1	ENSG00000042088.13	10.335	4.025	1.174	4.26e-117
ZIC2	ENSG00000043355.10	2.840	0.020	1.913	9.69e-83
LCP2	ENSG00000043462.11	13.750	51.540	-1.833	3.66e-92
GPM6B	ENSG00000046653.14	2.655	15.090	-2.138	1.14e-103
PREX2	ENSG00000046889.18	0.335	5.015	-2.172	8.74e-211
YTHDC2	ENSG00000047188.15	5.300	12.140	-1.060	1.38e-65
FAM214A	ENSG00000047346.12	12.065	27.615	-1.131	7.67e-64
SCML1	ENSG00000047634.14	4.030	14.035	-1.580	5.36e-60
WWC3	ENSG00000047644.17	10.565	28.255	-1.339	2.56e-92
MAP4	ENSG00000047849.21	50.186	109.083	-1.105	1.46e-77
ROS1	ENSG00000047936.10	1.720	14.740	-2.533	2.04e-30
TNFRSF17	ENSG00000048462.10	2.640	0.735	1.069	1.58e-19
LMO3	ENSG00000048540.14	2.180	36.894	-3.575	5.62e-114
VPS13D	ENSG00000048707.13	8.770	20.530	-1.140	2.83e-85
EPN3	ENSG00000049283.17	16.125	0.480	3.532	4.71e-195
RFC2	ENSG00000049541.10	42.169	14.640	1.465	4.16e-147
FOXP3	ENSG00000049768.14	2.225	0.500	1.104	4.02e-67
LAMC3	ENSG00000050555.17	3.680	37.925	-3.056	6.62e-148
FAM160A2	ENSG00000051009.10	14.430	39.565	-1.395	8.80e-63
RAD51	ENSG00000051180.16	13.745	0.880	2.971	1.39e-237
POLQ	ENSG00000051341.13	2.995	0.190	1.747	6.25e-126
THOC3	ENSG00000051596.9	73.185	13.105	2.395	8.42e-171
FNIP2	ENSG00000052795.12	4.735	13.145	-1.302	1.01e-85
TTC17	ENSG00000052841.14	26.710	55.445	-1.026	3.87e-54
FSTL4	ENSG00000053108.16	3.590	0.585	1.534	2.55e-48
MRTO4	ENSG00000053372.4	29.630	12.420	1.191	6.22e-88
KCNQ1	ENSG00000053918.15	4.350	13.890	-1.477	9.40e-54
RELT	ENSG00000054967.12	6.345	16.665	-1.266	2.37e-46
GALC	ENSG00000054983.16	8.735	21.060	-1.180	3.09e-80
MCOLN3	ENSG00000055732.12	2.805	9.080	-1.406	3.96e-37
ITIH4	ENSG00000055955.15	1.410	13.825	-2.621	1.61e-125
IL17RB	ENSG00000056736.9	1.185	4.355	-1.293	4.35e-39
SERPINB3	ENSG00000057149.14	30.054	0.220	4.670	2.25e-65
PKP2	ENSG00000057294.13	7.230	1.665	1.627	8.77e-49
LAMC2	ENSG00000058085.14	81.684	14.805	2.387	3.74e-51
RASGRF1	ENSG00000058335.15	0.855	12.570	-2.871	1.85e-48
NDC1	ENSG00000058804.11	11.680	3.270	1.570	1.91e-157
TBXAS1	ENSG00000059377.15	9.715	35.930	-1.785	1.12e-99
MXD1	ENSG00000059728.10	10.295	25.180	-1.213	1.83e-32
SLC2A3	ENSG00000059804.15	18.090	93.383	-2.306	1.20e-76
STYK1	ENSG00000060140.8	4.020	0.660	1.597	1.94e-111
OGFR	ENSG00000060491.16	25.375	54.394	-1.071	9.85e-56
PTPRU	ENSG00000060656.19	9.170	19.750	-1.029	2.20e-21
HDAC7	ENSG00000061273.17	25.839	101.219	-1.929	3.23e-117
PRDM6	ENSG00000061455.10	0.770	3.880	-1.463	3.91e-121
SPAG4	ENSG00000061656.9	12.305	5.415	1.052	2.01e-27
MRPS35	ENSG00000061794.12	48.706	19.385	1.286	1.54e-109
GUCY1B3	ENSG00000061918.12	6.000	14.825	-1.177	5.68e-61
MON2	ENSG00000061987.14	10.425	25.110	-1.192	1.98e-61
LTK	ENSG00000062524.15	0.570	12.165	-3.068	4.01e-120
SLC6A16	ENSG00000063127.15	0.535	4.165	-1.751	1.95e-131
GPC1	ENSG00000063660.8	117.983	23.495	2.280	4.32e-79
LIMCH1	ENSG00000064042.17	6.425	80.839	-3.462	1.90e-181
TSPAN32	ENSG00000064201.15	0.670	6.375	-2.143	2.54e-153
WISP2	ENSG00000064205.10	3.205	120.446	-4.852	1.23e-219
ST3GAL6	ENSG00000064225.12	3.730	8.505	-1.007	5.07e-43
SUGP2	ENSG00000064607.16	22.520	61.220	-1.403	3.04e-37
EYA2	ENSG00000064655.18	17.535	1.880	2.686	2.37e-60
FAR2	ENSG00000064763.10	2.985	9.205	-1.357	7.47e-71
SBNO2	ENSG00000064932.15	31.110	67.020	-1.083	1.85e-39
ZNF76	ENSG00000065029.14	15.475	35.794	-1.159	1.29e-53
SLC9A3R2	ENSG00000065054.13	33.740	298.885	-3.110	1.73e-169
WDR3	ENSG00000065183.15	11.620	3.680	1.431	2.32e-79
MCM10	ENSG00000065328.16	5.070	0.290	2.234	1.10e-194
NDUFB4	ENSG00000065518.7	262.231	121.132	1.108	4.38e-92
MYLK	ENSG00000065534.18	28.115	98.670	-1.775	2.34e-71
TMEM206	ENSG00000065600.12	11.565	4.315	1.241	7.98e-100
GSTO2	ENSG00000065621.14	12.805	4.485	1.332	1.03e-28
TLE2	ENSG00000065717.14	6.720	53.850	-2.829	2.39e-127
FAM107B	ENSG00000065809.13	18.970	39.265	-1.012	5.93e-52
ME1	ENSG00000065833.8	18.543	7.155	1.261	8.40e-38
