Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CNN2	ENSG00000064666.14	123.999	57.619	1.092	2.89e-21
CNNM4	ENSG00000158158.11	16.744	5.235	1.509	6.27e-6
CNPY2	ENSG00000257727.5	151.350	63.868	1.232	6.84e-34
CNPY3	ENSG00000137161.16	49.519	23.135	1.066	4.04e-37
CNR1	ENSG00000118432.12	0.070	7.110	-2.922	5.65e-47
CNRIP1	ENSG00000119865.8	2.735	17.140	-2.280	1.82e-38
CNTD2	ENSG00000105219.8	1.690	0.315	1.032	2.17e-32
CNTFR	ENSG00000122756.14	0.170	5.535	-2.482	1.35e-56
CNTLN	ENSG00000044459.14	1.125	3.545	-1.097	1.77e-15
CNTN1	ENSG00000018236.14	0.165	1.720	-1.223	1.59e-18
CNTN2	ENSG00000184144.9	0.020	1.130	-1.062	5.32e-27
CNTN3	ENSG00000113805.8	0.170	2.695	-1.659	1.00e-26
CNTN4	ENSG00000144619.14	0.665	2.500	-1.072	8.28e-24
CNTNAP1	ENSG00000108797.11	1.810	15.700	-2.571	2.26e-20
CNTNAP3	ENSG00000106714.17	0.115	3.250	-1.930	1.79e-30
CNTNAP3B	ENSG00000154529.14	0.290	10.660	-3.176	1.90e-39
COA6	ENSG00000168275.14	53.256	22.420	1.212	9.22e-37
COA7	ENSG00000162377.5	12.735	4.415	1.343	3.23e-52
COG6	ENSG00000133103.16	12.764	5.845	1.008	1.33e-30
COL10A1	ENSG00000123500.9	9.547	0.030	3.356	6.94e-62
COL11A1	ENSG00000060718.18	8.089	0.430	2.668	1.34e-53
COL14A1	ENSG00000187955.11	7.550	18.950	-1.222	5.17e-10
COL16A1	ENSG00000084636.17	14.990	68.664	-2.123	2.18e-17
COL17A1	ENSG00000065618.16	29.130	0.800	4.065	7.70e-15
COL21A1	ENSG00000124749.16	0.390	8.535	-2.778	1.17e-29
COL24A1	ENSG00000171502.14	0.150	2.995	-1.797	5.57e-18
COL27A1	ENSG00000196739.14	3.624	8.355	-1.016	4.05e-6
COL28A1	ENSG00000215018.9	0.730	7.840	-2.353	1.34e-35
COL4A5	ENSG00000188153.12	0.705	3.635	-1.443	6.41e-29
COL5A3	ENSG00000080573.6	3.450	10.620	-1.385	1.07e-15
COL6A1	ENSG00000142156.14	72.473	880.329	-3.584	1.72e-23
COL6A2	ENSG00000142173.14	99.225	980.041	-3.291	3.04e-28
COL6A3	ENSG00000163359.15	54.970	125.722	-1.179	1.63e-3
COLCA2	ENSG00000214290.7	2.605	8.235	-1.357	1.44e-20
COLEC12	ENSG00000158270.11	0.780	5.920	-1.959	3.00e-21
COLGALT2	ENSG00000198756.10	0.140	1.710	-1.249	1.05e-13
COLQ	ENSG00000206561.12	0.435	2.560	-1.311	2.60e-34
COMP	ENSG00000105664.10	5.058	0.465	2.048	4.14e-20
COMTD1	ENSG00000165644.10	29.935	11.300	1.331	3.17e-6
COPG2	ENSG00000158623.14	17.240	7.740	1.061	8.53e-23
COPZ1	ENSG00000111481.9	148.379	55.479	1.403	1.26e-41
COPZ2	ENSG00000005243.9	7.145	50.230	-2.653	1.64e-18
COQ10A	ENSG00000135469.13	3.555	10.320	-1.313	5.61e-27
COQ2	ENSG00000173085.13	12.160	5.055	1.120	8.51e-20
CORO2A	ENSG00000106789.12	13.770	1.335	2.661	3.25e-17
CORO2B	ENSG00000103647.12	0.285	3.590	-1.837	1.14e-35
CORO6	ENSG00000167549.18	0.250	33.980	-4.807	1.55e-66
COX16	ENSG00000133983.14	51.789	24.145	1.070	8.59e-30
COX7A1	ENSG00000161281.10	13.879	102.596	-2.800	1.05e-17
COX7CP1	ENSG00000235957.1	0.790	7.185	-2.193	1.20e-32
CP	ENSG00000047457.13	1.155	8.480	-2.137	3.49e-19
CPA1	ENSG00000091704.9	0.000	2.725	-1.897	6.34e-14
CPA3	ENSG00000163751.3	2.885	8.220	-1.247	1.28e-6
CPAMD8	ENSG00000160111.12	0.505	2.605	-1.260	2.19e-33
CPB1	ENSG00000153002.11	0.040	1.670	-1.360	2.49e-16
CPD	ENSG00000108582.11	18.030	6.685	1.308	1.16e-31
CPEB1	ENSG00000214575.9	0.140	4.775	-2.341	5.31e-40
CPEB2	ENSG00000137449.15	3.780	8.815	-1.038	1.78e-22
CPED1	ENSG00000106034.17	2.149	11.205	-1.954	3.12e-18
CPNE7	ENSG00000178773.14	11.620	0.740	2.859	6.85e-54
CPNE8	ENSG00000139117.13	1.960	5.625	-1.162	8.97e-31
CPQ	ENSG00000104324.15	10.489	28.779	-1.374	6.85e-13
CPSF3	ENSG00000119203.13	30.165	11.875	1.275	4.97e-54
CPSF3L	ENSG00000127054.18	53.452	124.279	-1.202	6.76e-19
CPT1B	ENSG00000205560.12	5.900	14.990	-1.213	8.05e-10
CPT1C	ENSG00000169169.14	1.220	4.520	-1.314	1.70e-14
CPXM1	ENSG00000088882.7	5.813	1.105	1.695	4.01e-21
CPXM2	ENSG00000121898.12	2.199	42.673	-3.771	2.17e-20
CPZ	ENSG00000109625.18	5.710	2.285	1.030	6.43e-8
CRABP1	ENSG00000166426.7	0.660	3.665	-1.491	1.92e-13
CRACR2A	ENSG00000130038.9	7.875	2.295	1.429	3.03e-9
CRB3	ENSG00000130545.15	37.299	1.540	3.914	4.15e-19
CREB3L1	ENSG00000157613.10	29.366	11.130	1.324	5.91e-5
CREB5	ENSG00000146592.16	1.035	3.420	-1.119	2.48e-8
CREBRF	ENSG00000164463.12	3.075	7.215	-1.011	1.28e-16
CRELD1	ENSG00000163703.17	20.050	48.702	-1.239	4.05e-14
CRIP2	ENSG00000182809.10	33.204	81.303	-1.267	4.60e-13
CRIPAK	ENSG00000179979.8	2.335	8.780	-1.552	1.56e-49
CRISPLD2	ENSG00000103196.11	8.095	41.720	-2.232	9.65e-19
CRLF1	ENSG00000006016.10	1.834	7.405	-1.568	2.62e-21
CRLS1	ENSG00000088766.11	75.653	32.030	1.215	4.50e-32
CRMP1	ENSG00000072832.14	1.770	9.265	-1.890	1.90e-20
CRNDE	ENSG00000245694.8	9.934	0.530	2.837	2.46e-89
CRNKL1	ENSG00000101343.14	25.110	10.070	1.238	3.71e-40
CROCC	ENSG00000058453.16	7.620	21.565	-1.388	3.65e-24
CROCCP2	ENSG00000282056.1	2.394	6.285	-1.102	6.20e-22
CROCCP3	ENSG00000080947.14	0.700	4.390	-1.665	1.07e-21
CRTAC1	ENSG00000095713.13	0.145	4.190	-2.180	2.06e-27
CRY2	ENSG00000121671.11	7.850	22.155	-1.388	1.25e-25
CRYAB	ENSG00000109846.7	13.375	367.690	-4.681	3.02e-40
CRYBG3	ENSG00000080200.9	3.500	11.260	-1.446	1.03e-28
CRYGS	ENSG00000213139.7	1.115	4.655	-1.419	2.40e-38
CRYL1	ENSG00000165475.13	68.769	29.414	1.198	9.22e-9
CRYZL1	ENSG00000205758.11	13.850	32.965	-1.194	6.45e-25
CSAD	ENSG00000139631.18	6.660	40.485	-2.437	1.56e-45
CSDC2	ENSG00000172346.14	0.594	6.375	-2.210	2.50e-20
CSE1L	ENSG00000124207.16	74.754	18.485	1.959	6.08e-67
CSF1	ENSG00000184371.13	5.955	18.885	-1.516	1.84e-22
CSK	ENSG00000103653.16	49.290	24.055	1.005	7.27e-17
CSNK2A1	ENSG00000101266.16	55.879	22.370	1.283	2.67e-33
CSNK2B-LY6G5B-1181	ENSG00000263020.5	1.275	7.800	-1.952	1.32e-44
CSPG4	ENSG00000173546.7	3.119	37.791	-3.235	4.19e-23
CSPG4P10	ENSG00000276710.4	0.895	2.980	-1.071	1.66e-20
CSPG4P12	ENSG00000259295.6	0.190	2.660	-1.621	2.65e-38
CSRP1	ENSG00000159176.13	123.635	1613.132	-3.695	5.40e-21
CSRP2	ENSG00000175183.9	9.915	23.795	-1.184	9.97e-12
CST1	ENSG00000170373.8	21.769	0.000	4.509	2.48e-93
CST2	ENSG00000170369.3	1.488	0.000	1.315	9.17e-42
CSTB	ENSG00000160213.5	101.595	47.156	1.091	1.49e-27
CSTF1	ENSG00000101138.11	26.439	10.495	1.255	8.57e-48
CSTF2	ENSG00000101811.13	20.815	5.745	1.693	2.09e-54
CTA-276O3.4	ENSG00000235354.1	0.000	1.450	-1.293	5.12e-5
CTA-293F17.1	ENSG00000271133.5	5.925	2.250	1.091	7.33e-29
CTAGE4	ENSG00000225932.3	4.760	1.135	1.432	4.72e-13
CTB-109A12.1	ENSG00000251405.2	0.080	1.880	-1.415	1.05e-12
CTB-133G6.1	ENSG00000263264.1	0.085	1.385	-1.136	5.46e-19
CTB-13F3.1	ENSG00000273055.1	0.980	4.860	-1.565	5.68e-34
CTB-147N14.6	ENSG00000275719.1	2.495	0.575	1.150	7.21e-55
CTB-191K22.5	ENSG00000267815.1	60.181	1.570	4.573	2.03e-31
CTB-31O20.4	ENSG00000267244.5	0.490	2.610	-1.277	4.78e-44
CTB-50L17.8	ENSG00000280239.1	0.535	2.225	-1.071	3.54e-47
CTB-55O6.12	ENSG00000267169.1	0.880	2.840	-1.030	3.81e-35
CTB-55O6.8	ENSG00000141854.7	16.105	5.720	1.348	1.16e-9
CTB-63M22.1	ENSG00000229119.3	73.692	23.935	1.583	9.58e-23
CTB-79E8.3	ENSG00000253683.1	0.810	5.525	-1.850	3.73e-20
CTB-89H12.4	ENSG00000230551.4	2.730	8.030	-1.276	4.08e-26
CTC-250I14.3	ENSG00000267512.1	2.610	0.000	1.852	1.02e-14
CTC-260F20.3	ENSG00000258674.5	0.925	4.020	-1.383	1.41e-42
CTC-296K1.3	ENSG00000267505.1	0.060	1.135	-1.010	1.39e-13
CTC-296K1.4	ENSG00000267405.1	0.110	1.815	-1.342	9.10e-15
CTC-301O7.4	ENSG00000197813.5	0.185	2.025	-1.352	2.28e-35
CTC-429P9.2	ENSG00000268087.1	0.860	3.215	-1.180	3.78e-31
CTC-429P9.3	ENSG00000269044.2	2.635	8.305	-1.356	1.47e-42
CTC-429P9.4	ENSG00000268790.5	5.090	1.040	1.578	7.25e-7
CTC-479C5.10	ENSG00000263126.1	0.350	1.770	-1.037	3.99e-36
CTC-490E21.11	ENSG00000279108.1	0.230	1.540	-1.046	3.81e-39
CTC-510F12.2	ENSG00000267082.1	0.415	2.970	-1.488	9.46e-36
CTC-510F12.7	ENSG00000273733.1	0.255	5.210	-2.307	7.78e-33
CTC-524C5.2	ENSG00000263272.1	1.730	5.365	-1.221	9.87e-32
CTC-529I10.1	ENSG00000275413.1	0.900	4.485	-1.529	2.13e-32
CTC-529I10.2	ENSG00000227782.2	0.960	3.160	-1.086	8.36e-26
CTC1	ENSG00000178971.13	8.350	24.775	-1.463	1.83e-33
CTD-2007L18.5	ENSG00000260808.1	0.315	1.680	-1.027	1.09e-37
CTD-2013N17.6	ENSG00000280332.1	0.500	2.140	-1.066	1.61e-34
CTD-2015H6.3	ENSG00000249042.5	3.595	1.170	1.082	1.15e-55
CTD-2020K17.1	ENSG00000267121.5	0.460	2.960	-1.440	9.19e-23
CTD-2026K11.1	ENSG00000260892.1	0.035	4.465	-2.401	2.69e-21
CTD-2026K11.6	ENSG00000203392.3	0.200	1.450	-1.030	4.85e-38
CTD-2033D15.2	ENSG00000276107.1	0.440	3.070	-1.499	6.87e-13
CTD-2033D15.3	ENSG00000278621.1	0.445	7.320	-2.525	8.69e-21
CTD-2036P10.6	ENSG00000274403.1	0.170	1.905	-1.312	1.35e-35
CTD-2054N24.2	ENSG00000259363.5	0.190	1.910	-1.290	9.11e-26
CTD-2147F2.1	ENSG00000259485.1	3.725	0.000	2.240	1.16e-53
CTD-2192J16.22	ENSG00000269242.1	2.460	11.110	-1.807	2.99e-35
CTD-2270P14.1	ENSG00000260565.6	2.025	9.565	-1.804	1.31e-42
CTD-2303H24.2	ENSG00000273018.5	0.395	6.635	-2.452	7.65e-34
CTD-2368P22.1	ENSG00000176593.7	0.490	3.165	-1.483	1.52e-43
CTD-2373N4.3	ENSG00000279041.1	0.355	6.705	-2.508	2.24e-32
CTD-2377D24.4	ENSG00000242407.1	3.325	0.000	2.113	2.27e-25
CTD-2377D24.6	ENSG00000244649.4	33.820	0.800	4.274	1.31e-23
CTD-2396E7.11	ENSG00000275234.1	29.230	1.105	3.844	8.05e-15
CTD-2510F5.4	ENSG00000265415.1	3.665	0.000	2.222	1.17e-77
CTD-2517M22.14	ENSG00000255182.2	1.220	6.070	-1.671	1.72e-34
CTD-2537I9.12	ENSG00000267523.1	4.908	19.565	-1.799	6.42e-28
CTD-2537I9.18	ENSG00000276488.1	0.360	2.210	-1.239	4.29e-36
CTD-2540B15.11	ENSG00000267580.1	33.254	5.095	2.491	5.49e-26
CTD-2545G14.4	ENSG00000279812.1	0.000	3.545	-2.184	5.18e-9
CTD-2562J17.6	ENSG00000279117.1	4.515	11.920	-1.228	6.68e-23
CTD-3001H11.2	ENSG00000277383.1	0.290	1.605	-1.014	1.45e-28
CTD-3035K23.7	ENSG00000274565.1	0.205	2.255	-1.434	1.51e-26
CTD-3064M3.3	ENSG00000261655.1	0.355	1.975	-1.135	7.34e-25
CTD-3092A11.1	ENSG00000215302.8	0.420	1.850	-1.005	2.71e-23
CTD-3092A11.2	ENSG00000270055.1	1.895	6.850	-1.439	7.13e-33
CTD-3094K11.1	ENSG00000259704.1	2.130	0.340	1.224	3.75e-12
CTD-3157E16.1	ENSG00000265519.1	0.850	2.860	-1.061	7.71e-17
CTD-3157E16.2	ENSG00000276855.1	3.385	13.395	-1.715	2.10e-40
CTD-3162L10.1	ENSG00000267053.6	0.125	1.705	-1.266	1.06e-24
CTD-3193O13.11	ENSG00000268120.1	1.779	0.170	1.248	4.30e-41
CTD-3220F14.1	ENSG00000267605.5	0.100	1.410	-1.132	8.14e-24
CTF1	ENSG00000150281.6	0.730	7.834	-2.352	2.02e-27
CTHRC1	ENSG00000164932.12	24.606	2.445	2.894	2.85e-52
CTIF	ENSG00000134030.13	4.790	24.680	-2.149	1.27e-18
CTNNB1	ENSG00000168036.16	203.029	88.281	1.192	5.12e-30
CTNNBIP1	ENSG00000178585.14	22.355	9.465	1.158	5.73e-47
CTNNBL1	ENSG00000132792.18	66.412	31.480	1.053	1.31e-22
CTRB1	ENSG00000168925.10	0.000	2.400	-1.766	2.08e-13
CTRB2	ENSG00000168928.12	0.000	2.395	-1.763	2.79e-13
CTSC	ENSG00000109861.15	107.996	45.130	1.240	1.28e-20
CTSE	ENSG00000196188.10	2.753	0.335	1.491	1.14e-3
CTSF	ENSG00000174080.10	7.700	63.915	-2.899	3.74e-28
CTSG	ENSG00000100448.3	0.375	3.265	-1.633	2.25e-14
CTSH	ENSG00000103811.15	153.606	59.595	1.351	5.39e-24
CTSL	ENSG00000135047.14	38.503	92.944	-1.250	5.47e-8
CTSS	ENSG00000163131.10	181.288	24.540	2.835	3.73e-14
CTSV	ENSG00000136943.10	13.785	0.250	3.564	3.43e-71
CTXN1	ENSG00000178531.5	1.315	24.960	-3.487	1.51e-19
CUL9	ENSG00000112659.13	12.180	26.115	-1.041	1.69e-17
CXADR	ENSG00000154639.18	23.620	0.865	3.723	1.18e-39
CXCL1	ENSG00000163739.4	59.583	2.860	3.972	1.92e-44
CXCL10	ENSG00000169245.5	10.874	0.430	3.054	1.04e-35
CXCL11	ENSG00000169248.12	3.610	0.070	2.107	2.50e-51
CXCL12	ENSG00000107562.16	9.859	57.211	-2.422	1.42e-25
CXCL13	ENSG00000156234.7	2.440	0.165	1.562	3.59e-8
CXCL14	ENSG00000145824.12	95.421	24.298	1.930	1.34e-10
CXCL16	ENSG00000161921.14	53.044	10.455	2.238	8.68e-56
CXCL2	ENSG00000081041.8	17.946	6.690	1.301	7.54e-12
CXCL3	ENSG00000163734.4	30.523	1.480	3.668	3.51e-58
CXCL5	ENSG00000163735.6	3.098	0.030	1.992	1.07e-37
CXCL8	ENSG00000169429.10	28.130	0.550	4.232	1.63e-45
CXCL9	ENSG00000138755.5	7.223	0.310	2.650	3.23e-30
CXCR3	ENSG00000186810.7	3.690	0.300	1.851	6.74e-34
CXXC1	ENSG00000154832.14	22.660	72.213	-1.630	1.09e-34
CXXC5	ENSG00000171604.11	46.949	14.050	1.672	1.52e-50
CYB561	ENSG00000008283.15	45.000	13.445	1.671	1.02e-26
CYB561D2	ENSG00000114395.10	26.585	8.297	1.569	6.40e-21
CYB5B	ENSG00000103018.16	179.003	36.579	2.260	7.73e-56
CYBA	ENSG00000051523.10	310.865	86.449	1.834	2.42e-18
CYBRD1	ENSG00000071967.11	9.410	46.335	-2.185	2.87e-28
CYCS	ENSG00000172115.8	200.498	75.937	1.389	4.22e-18
CYP1B1	ENSG00000138061.11	0.550	2.175	-1.035	3.40e-6
CYP1B1-AS1	ENSG00000232973.11	0.195	1.655	-1.152	2.00e-33
CYP21A2	ENSG00000231852.6	0.085	1.715	-1.323	2.32e-18
CYP26B1	ENSG00000003137.8	0.530	2.190	-1.060	2.58e-21
CYP2B6	ENSG00000197408.8	12.249	0.125	3.558	5.43e-39
CYP2C18	ENSG00000108242.12	1.230	0.090	1.033	6.80e-4
CYP2E1	ENSG00000130649.9	0.375	3.230	-1.621	5.28e-20
CYP2J2	ENSG00000134716.9	19.723	1.335	3.150	5.13e-14
CYP2S1	ENSG00000167600.13	75.533	1.445	4.968	8.49e-63
CYP2W1	ENSG00000073067.13	11.512	0.225	3.353	6.74e-45
CYP39A1	ENSG00000146233.7	6.855	1.945	1.415	3.99e-48
CYP3A5	ENSG00000106258.13	30.740	6.573	2.067	8.31e-5
CYP4B1	ENSG00000142973.12	0.150	6.870	-2.775	4.07e-25
CYP4F11	ENSG00000171903.16	3.790	0.315	1.865	1.44e-21
CYP4F2	ENSG00000186115.12	3.215	0.150	1.874	9.87e-12
CYP4F29P	ENSG00000228314.1	0.050	1.485	-1.243	9.56e-10
CYP4F3	ENSG00000186529.14	5.270	0.230	2.350	4.84e-34
CYP51A1	ENSG00000001630.15	50.145	11.750	2.004	7.40e-29
CYR61	ENSG00000142871.15	23.675	81.083	-1.734	1.05e-7
CYS1	ENSG00000205795.4	0.855	4.770	-1.637	1.21e-18
CYSTM1	ENSG00000120306.9	107.541	47.459	1.163	1.68e-10
CYTL1	ENSG00000170891.10	0.485	2.435	-1.210	6.19e-26
D2HGDH	ENSG00000180902.16	13.380	29.610	-1.090	8.58e-13
DAAM2	ENSG00000146122.16	1.835	15.435	-2.535	2.24e-61
DACH1	ENSG00000276644.4	9.440	0.730	2.593	1.62e-86
DACT3	ENSG00000197380.10	1.520	32.185	-3.719	3.74e-30
DAP	ENSG00000112977.15	83.771	38.720	1.094	6.51e-21
DAPK1	ENSG00000196730.12	2.180	19.425	-2.683	1.27e-29
DAPK2	ENSG00000035664.11	11.225	4.385	1.183	3.77e-8
DAPK3	ENSG00000167657.11	34.305	72.813	-1.064	4.99e-6
DARS2	ENSG00000117593.9	17.750	4.560	1.754	4.92e-50
DBF4	ENSG00000006634.7	16.900	2.765	2.249	1.70e-74
DBI	ENSG00000155368.16	368.009	117.689	1.636	4.90e-17
DBN1	ENSG00000113758.13	14.714	50.700	-1.718	2.08e-6
DBNDD1	ENSG00000003249.13	11.795	2.360	1.929	7.93e-65
DCAF12	ENSG00000198876.12	24.735	10.070	1.217	6.39e-46
DCAF13	ENSG00000164934.13	47.076	11.660	1.925	1.40e-78
DCAF5	ENSG00000139990.17	11.705	26.469	-1.112	1.07e-21
DCAF7	ENSG00000136485.14	35.404	16.615	1.047	4.78e-30
DCAF8	ENSG00000132716.18	43.896	94.225	-1.085	7.76e-17
DCHS1	ENSG00000166341.7	3.099	13.129	-1.785	1.43e-14
DCK	ENSG00000156136.9	14.025	5.850	1.133	1.02e-31
DCLK1	ENSG00000133083.14	0.270	3.680	-1.882	6.32e-33
DCLK2	ENSG00000170390.14	0.690	7.740	-2.371	7.22e-36
DCN	ENSG00000011465.16	112.508	472.132	-2.059	2.18e-15
DCST2	ENSG00000163354.14	0.385	2.005	-1.117	8.07e-20
DCTN5	ENSG00000166847.9	43.920	20.390	1.070	1.04e-29
DCTPP1	ENSG00000179958.8	86.795	20.490	2.030	6.97e-32
DCUN1D4	ENSG00000109184.14	8.740	20.559	-1.146	5.04e-25
DDAH1	ENSG00000153904.18	43.481	12.645	1.705	2.24e-33
DDC	ENSG00000132437.17	43.647	1.230	4.324	1.58e-18
DDIAS	ENSG00000165490.12	3.800	0.270	1.918	1.96e-86
DDOST	ENSG00000244038.9	193.937	79.621	1.274	2.30e-27
DDR1	ENSG00000204580.11	105.799	27.339	1.914	1.56e-21
DDR2	ENSG00000162733.16	3.125	36.966	-3.202	8.90e-28
DDX17	ENSG00000100201.18	82.355	264.770	-1.673	9.83e-24
DDX18	ENSG00000088205.12	45.733	20.465	1.122	7.86e-32
DDX21	ENSG00000165732.12	51.134	13.790	1.818	1.47e-36
DDX26B	ENSG00000165359.14	2.895	9.425	-1.420	1.38e-32
DDX27	ENSG00000124228.14	69.201	24.730	1.448	6.84e-45
DDX3Y	ENSG00000067048.16	1.404	19.487	-3.091	1.32e-16
DEFA5	ENSG00000164816.7	3.387	0.290	1.766	1.95e-22
DEFA6	ENSG00000164822.4	4.000	0.265	1.983	2.44e-30
DEFB124	ENSG00000180383.3	0.000	1.715	-1.441	6.81e-23
DEGS2	ENSG00000168350.7	14.231	0.800	3.081	2.31e-13
DEK	ENSG00000124795.14	93.525	45.304	1.030	7.59e-21
DENND1C	ENSG00000205744.9	21.954	3.555	2.333	1.52e-13
DENND2A	ENSG00000146966.12	2.490	7.430	-1.272	9.47e-28
DENND2D	ENSG00000162777.16	24.515	6.644	1.739	2.54e-14
DENND3	ENSG00000105339.10	7.410	39.619	-2.272	4.40e-46
DENND4B	ENSG00000198837.9	12.263	31.910	-1.311	1.66e-20
DENND5A	ENSG00000184014.7	11.365	50.885	-2.069	1.17e-14
DEPDC1	ENSG00000024526.16	3.715	0.170	2.011	3.47e-46
DEPDC1B	ENSG00000035499.12	7.275	0.260	2.715	1.58e-57
DERL1	ENSG00000136986.9	55.913	21.705	1.326	1.08e-39
DERL3	ENSG00000099958.14	11.134	3.228	1.521	4.60e-3
DES	ENSG00000175084.11	24.904	5099.357	-7.621	2.87e-34
DFNA5	ENSG00000105928.13	1.810	5.510	-1.212	2.34e-10
DFNB31	ENSG00000095397.13	3.120	11.615	-1.614	6.21e-17
DGAT2	ENSG00000062282.14	18.047	1.735	2.800	4.57e-49
DGKA	ENSG00000065357.19	16.045	33.799	-1.030	7.92e-14
DHCR24	ENSG00000116133.11	73.878	8.554	2.970	5.04e-23
DHCR7	ENSG00000172893.15	45.649	6.940	2.555	7.16e-45
DHFR	ENSG00000228716.6	23.015	6.390	1.700	8.84e-52
DHFRP1	ENSG00000188985.6	8.905	0.715	2.530	1.40e-58
DHRS2	ENSG00000100867.14	1.389	0.130	1.080	3.22e-44
DIAPH1	ENSG00000131504.15	51.705	18.310	1.449	3.01e-34
DIAPH2	ENSG00000147202.17	10.270	4.600	1.009	2.12e-38
DIAPH3	ENSG00000139734.17	5.045	0.150	2.394	1.64e-93
DICER1-AS1	ENSG00000235706.7	2.290	5.725	-1.031	1.99e-18
DIO2	ENSG00000211448.11	2.930	0.385	1.505	1.96e-50
DIO3OS	ENSG00000258498.6	11.392	30.125	-1.329	1.13e-8
DIP2A	ENSG00000160305.17	9.050	19.585	-1.034	2.72e-25
DIP2C	ENSG00000151240.15	2.585	14.910	-2.150	2.40e-21
DIRAS3	ENSG00000162595.4	0.330	2.340	-1.328	2.93e-25
DIRC3	ENSG00000231672.6	0.040	1.370	-1.188	2.68e-29
DIS3	ENSG00000083520.14	17.850	7.800	1.099	5.91e-38
DISP1	ENSG00000154309.8	1.460	5.415	-1.383	8.00e-14
DIXDC1	ENSG00000150764.13	3.234	19.785	-2.295	3.48e-22
DKC1	ENSG00000130826.15	90.005	19.350	2.161	8.28e-78
DLC1	ENSG00000164741.14	3.335	17.250	-2.074	2.63e-18
DLEU1	ENSG00000176124.11	12.280	3.855	1.452	2.59e-48
DLEU1_1	ENSG00000276089.1	5.999	0.970	1.829	4.66e-13
DLEU1_2	ENSG00000273541.1	2.229	0.485	1.121	2.61e-9
DLG2	ENSG00000150672.16	0.360	1.765	-1.024	1.01e-20
DLG3	ENSG00000082458.11	28.734	12.585	1.130	1.28e-23
DLG4	ENSG00000132535.18	2.590	21.795	-2.667	6.64e-37
DLGAP5	ENSG00000126787.12	10.304	0.240	3.188	2.80e-62
DLL1	ENSG00000198719.8	3.250	8.620	-1.179	3.13e-10
DMBT1	ENSG00000187908.15	9.679	0.890	2.498	5.75e-5
DMD	ENSG00000198947.14	3.105	26.165	-2.726	4.88e-23
DMPK	ENSG00000104936.17	12.170	110.690	-3.084	1.54e-37
DMTF1	ENSG00000135164.18	16.875	57.314	-1.706	1.15e-33
DMWD	ENSG00000185800.11	13.935	32.140	-1.150	5.94e-9
DMXL2	ENSG00000104093.13	6.809	22.290	-1.576	1.34e-37
DNAAF5	ENSG00000164818.15	27.351	12.035	1.121	2.53e-39
DNAH1	ENSG00000114841.17	2.275	5.570	-1.004	8.80e-19
DNAH14	ENSG00000185842.14	7.099	2.125	1.374	1.29e-53
DNAJA1	ENSG00000086061.15	109.261	48.200	1.164	1.28e-18
DNAJB1	ENSG00000132002.7	103.791	49.199	1.062	2.55e-10
DNAJB11	ENSG00000090520.10	123.258	54.524	1.162	2.69e-25
DNAJB5	ENSG00000137094.14	2.105	33.660	-3.481	2.35e-28
DNAJC15	ENSG00000120675.5	33.241	10.005	1.638	6.19e-39
DNAJC19P9	ENSG00000258608.1	3.125	0.390	1.569	5.19e-53
DNAJC2	ENSG00000105821.14	35.465	15.320	1.160	3.17e-37
DNAJC22	ENSG00000178401.14	9.095	0.395	2.855	1.02e-17
DNALI1	ENSG00000163879.10	2.755	7.975	-1.257	7.50e-8
DNER	ENSG00000187957.7	0.070	3.290	-2.003	4.27e-28
DNHD1	ENSG00000179532.12	1.790	10.470	-2.040	2.55e-53
DNM3OS	ENSG00000230630.2	0.335	3.995	-1.904	2.09e-32
DNMBP-AS1	ENSG00000227695.5	1.600	0.240	1.068	2.29e-9
DNTTIP1	ENSG00000101457.12	83.377	27.635	1.559	1.08e-46
DOC2GP	ENSG00000231793.4	0.200	2.465	-1.530	7.40e-39
DOCK3	ENSG00000088538.12	0.060	1.755	-1.378	4.14e-26
DOCK4	ENSG00000128512.19	1.540	4.585	-1.137	1.66e-16
DOK4	ENSG00000125170.10	43.030	11.295	1.840	1.39e-13
DOLPP1	ENSG00000167130.17	15.780	5.450	1.379	9.06e-8
DOPEY2	ENSG00000142197.12	10.100	3.860	1.191	2.92e-11
DPEP1	ENSG00000015413.9	153.793	0.395	6.794	4.60e-130
DPH1	ENSG00000108963.17	14.419	39.095	-1.379	3.09e-23
DPH6	ENSG00000134146.11	10.900	4.605	1.086	1.11e-35
DPM1	ENSG00000000419.12	78.256	29.920	1.358	1.35e-41
DPP10-AS1	ENSG00000235026.5	0.105	1.530	-1.195	2.99e-5
DPP3	ENSG00000254986.7	51.474	16.149	1.613	2.95e-28
DPP6	ENSG00000130226.16	0.050	11.434	-3.566	5.14e-31
DPT	ENSG00000143196.4	2.990	182.410	-5.523	1.11e-48
DPY19L1	ENSG00000173852.13	14.917	5.700	1.248	5.26e-47
DPY19L2	ENSG00000177990.11	0.155	7.085	-2.807	1.93e-43
DPYD	ENSG00000188641.12	1.815	8.935	-1.819	1.19e-29
DPYSL3	ENSG00000113657.12	13.975	92.401	-2.641	2.63e-13
DRP2	ENSG00000102385.12	0.125	1.425	-1.108	2.03e-19
DSC2	ENSG00000134755.14	18.435	1.475	2.973	7.34e-12
DSCC1	ENSG00000136982.5	7.955	1.465	1.861	8.79e-74
DSEL	ENSG00000171451.13	0.230	1.505	-1.026	2.33e-28
