Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CXCR1	ENSG00000163464.7	0.040	242.559	-7.872	2.59e-143
CXCR2	ENSG00000180871.7	0.180	115.024	-6.619	2.11e-111
CXCR3	ENSG00000186810.7	4.995	1.100	1.513	2.10e-31
CXorf23	ENSG00000173681.16	3.595	1.150	1.096	1.73e-23
CXorf36	ENSG00000147113.16	2.070	0.040	1.562	2.60e-106
CXorf40A	ENSG00000197620.10	21.025	5.210	1.826	2.24e-61
CXorf40B	ENSG00000197021.8	27.560	6.520	1.925	1.77e-54
CXorf49B	ENSG00000215113.6	1.460	0.000	1.299	1.03e-52
CXorf56	ENSG00000018610.13	15.795	1.860	2.554	2.85e-78
CXorf57	ENSG00000147231.13	1.570	0.150	1.160	7.32e-50
CXXC1	ENSG00000154832.14	78.855	22.500	1.765	8.10e-46
CXXC4	ENSG00000168772.10	1.105	0.000	1.074	2.10e-62
CXXC5	ENSG00000171604.11	112.965	2.890	4.873	4.76e-142
CYB561	ENSG00000008283.15	11.004	1.380	2.335	3.79e-50
CYB561A3	ENSG00000162144.9	34.131	10.190	1.651	1.72e-33
CYB561D2	ENSG00000114395.10	20.855	8.850	1.150	3.35e-22
CYB5A	ENSG00000166347.18	73.889	3.450	4.073	5.22e-92
CYB5B	ENSG00000103018.16	58.090	8.040	2.709	1.29e-66
CYB5D1	ENSG00000182224.11	7.550	1.200	1.958	1.89e-63
CYB5D2	ENSG00000167740.9	17.810	2.310	2.507	7.34e-80
CYB5R1	ENSG00000159348.12	46.900	15.440	1.543	6.04e-31
CYB5R2	ENSG00000166394.14	1.815	0.390	1.018	1.21e-24
CYB5R3	ENSG00000100243.20	81.030	32.340	1.299	5.11e-27
CYB5R4	ENSG00000065615.13	5.049	17.250	-1.593	1.09e-20
CYB5RL	ENSG00000215883.9	1.550	0.170	1.124	1.01e-81
CYBA	ENSG00000051523.10	176.508	532.005	-1.586	1.30e-22
CYBB	ENSG00000165168.7	5.615	27.509	-2.108	6.67e-26
CYBRD1	ENSG00000071967.11	12.090	3.270	1.616	3.19e-28
CYC1	ENSG00000179091.4	120.475	20.870	2.474	1.75e-72
CYCS	ENSG00000172115.8	48.324	7.840	2.480	5.40e-57
CYCSP34	ENSG00000176268.5	1.215	0.000	1.147	1.26e-47
CYFIP1	ENSG00000273749.4	23.793	3.220	2.555	4.11e-56
CYFIP2	ENSG00000055163.18	93.856	44.399	1.063	9.54e-15
CYGB	ENSG00000161544.9	8.205	0.220	2.916	2.54e-86
CYHR1	ENSG00000187954.12	57.875	20.141	1.478	5.58e-36
CYP1B1	ENSG00000138061.11	49.578	3.510	3.487	3.83e-34
CYP20A1	ENSG00000119004.14	5.915	1.080	1.733	2.45e-63
CYP21A1P	ENSG00000204338.8	1.659	0.100	1.274	1.12e-43
CYP21A2	ENSG00000231852.6	4.820	0.150	2.339	3.29e-64
CYP26B1	ENSG00000003137.8	14.710	0.010	3.959	5.69e-111
CYP27A1	ENSG00000135929.8	31.561	6.490	2.120	6.24e-29
CYP2E1	ENSG00000130649.9	1.805	0.260	1.155	7.20e-12
CYP2R1	ENSG00000186104.10	14.345	2.120	2.298	3.17e-71
CYP2U1	ENSG00000155016.17	13.453	0.160	3.639	1.00e-103
CYP2W1	ENSG00000073067.13	1.259	0.000	1.176	8.21e-43
CYP4F29P	ENSG00000228314.1	4.680	0.430	1.990	1.06e-29
CYP4F3	ENSG00000186529.14	0.040	11.180	-3.550	2.18e-67
CYP4F35P	ENSG00000265787.1	2.830	0.300	1.559	1.73e-56
CYP4V2	ENSG00000145476.15	7.985	0.720	2.385	6.14e-87
CYP51A1	ENSG00000001630.15	8.295	1.380	1.965	2.37e-60
CYR61	ENSG00000142871.15	11.400	0.320	3.232	5.56e-68
CYSRT1	ENSG00000197191.4	1.285	0.050	1.122	9.71e-73
CYSTM1	ENSG00000120306.9	28.974	108.112	-1.864	1.75e-19
CYTH2	ENSG00000105443.13	59.399	11.830	2.235	2.52e-69
CYTH3	ENSG00000008256.15	7.145	0.850	2.138	3.97e-63
CYTH4	ENSG00000100055.20	12.050	105.748	-3.032	2.22e-54
CYTIP	ENSG00000115165.9	12.870	73.028	-2.416	8.16e-44
CYTL1	ENSG00000170891.10	1.825	0.300	1.120	2.01e-34
CYYR1	ENSG00000166265.11	8.310	0.320	2.818	7.71e-87
D2HGDH	ENSG00000180902.16	29.680	4.830	2.396	1.94e-75
D4S234E	ENSG00000168824.14	11.725	0.650	2.947	2.47e-59
DAAM1	ENSG00000100592.15	2.855	0.500	1.362	1.16e-49
DAAM2	ENSG00000146122.16	0.620	3.010	-1.308	3.68e-12
DAB2	ENSG00000153071.14	10.499	1.950	1.963	6.12e-54
DAB2IP	ENSG00000136848.16	11.247	0.090	3.490	5.12e-170
DACT1	ENSG00000165617.14	6.485	0.090	2.780	2.53e-81
DACT2	ENSG00000164488.11	5.240	0.000	2.642	6.30e-90
DACT3	ENSG00000197380.10	1.854	0.040	1.456	2.91e-56
DAD1	ENSG00000129562.10	224.636	59.531	1.898	1.19e-45
DAG1	ENSG00000173402.11	13.395	0.530	3.234	3.06e-125
DALRD3	ENSG00000178149.16	32.045	6.770	2.088	9.42e-66
DANCR	ENSG00000226950.6	57.132	5.400	3.183	9.33e-96
DAP	ENSG00000112977.15	53.184	18.830	1.450	1.09e-37
DAP3	ENSG00000132676.15	106.509	17.520	2.537	8.24e-76
DAPK1	ENSG00000196730.12	16.955	2.130	2.520	2.54e-59
DAPK2	ENSG00000035664.11	2.615	13.450	-1.999	1.01e-32
DAPK3	ENSG00000167657.11	32.780	12.850	1.286	1.25e-28
DAPL1	ENSG00000163331.10	1.375	0.030	1.205	2.10e-51
DAPP1	ENSG00000070190.12	1.855	4.830	-1.030	1.49e-8
DARS	ENSG00000115866.10	63.689	3.990	3.696	3.90e-96
DARS2	ENSG00000117593.9	7.710	0.710	2.349	7.05e-103
DAXX	ENSG00000204209.10	49.215	15.390	1.615	4.24e-39
DAZAP1	ENSG00000071626.16	88.165	12.120	2.765	2.83e-76
DBF4	ENSG00000006634.7	8.160	0.950	2.232	2.66e-76
DBF4B	ENSG00000161692.17	5.965	0.960	1.829	5.62e-70
DBH-AS1	ENSG00000225756.1	1.815	0.180	1.254	4.77e-57
DBI	ENSG00000155368.16	202.832	15.190	3.654	2.98e-87
DBIL5P	ENSG00000231784.8	1.095	0.020	1.038	1.37e-99
DBN1	ENSG00000113758.13	38.450	4.560	2.827	5.70e-71
DBNDD1	ENSG00000003249.13	5.440	0.270	2.342	3.24e-90
DBNDD2	ENSG00000244274.7	31.804	4.670	2.532	1.45e-61
DBP	ENSG00000105516.10	86.270	3.250	4.360	8.09e-134
DBR1	ENSG00000138231.12	8.250	0.880	2.299	7.93e-72
DBT	ENSG00000137992.14	2.320	0.210	1.456	1.46e-103
DCAF13	ENSG00000164934.13	22.785	1.650	3.166	1.30e-104
DCAF15	ENSG00000132017.10	44.426	16.620	1.366	2.20e-28
DCAF16	ENSG00000163257.10	9.820	1.080	2.379	1.02e-74
DCAF17	ENSG00000115827.13	3.455	0.490	1.580	5.90e-56
DCAF4	ENSG00000119599.16	7.690	0.920	2.178	7.15e-82
DCAF5	ENSG00000139990.17	17.248	7.170	1.159	6.00e-24
DCAF6	ENSG00000143164.15	36.663	6.110	2.405	1.64e-90
DCAF7	ENSG00000136485.14	27.695	5.420	2.160	1.44e-60
DCAF8	ENSG00000132716.18	70.138	25.880	1.404	9.66e-21
DCAKD	ENSG00000172992.11	40.744	2.440	3.601	4.60e-123
DCBLD2	ENSG00000057019.15	4.945	0.100	2.434	9.19e-132
DCK	ENSG00000156136.9	25.059	2.660	2.832	2.66e-62
DCLRE1A	ENSG00000198924.7	3.499	0.180	1.931	1.77e-109
DCLRE1B	ENSG00000118655.4	3.610	0.830	1.333	1.93e-43
DCLRE1C	ENSG00000152457.17	7.375	1.470	1.762	8.64e-56
DCN	ENSG00000011465.16	39.576	1.290	4.147	6.41e-55
DCP1A	ENSG00000272886.5	5.590	1.530	1.381	1.20e-41
DCP1B	ENSG00000151065.13	13.580	1.240	2.702	1.02e-109
DCPS	ENSG00000110063.8	22.849	4.320	2.164	1.26e-67
DCTD	ENSG00000129187.14	46.946	5.690	2.841	1.41e-72
DCTN1	ENSG00000204843.12	81.999	14.480	2.423	3.48e-76
DCTN2	ENSG00000175203.15	104.090	38.719	1.404	9.41e-27
DCTN3	ENSG00000137100.15	138.389	26.880	2.322	1.54e-70
DCTN4	ENSG00000132912.12	17.340	4.630	1.704	8.01e-37
DCTN5	ENSG00000166847.9	22.090	6.760	1.573	2.11e-37
DCTN6	ENSG00000104671.7	27.406	2.710	2.937	3.89e-88
DCTPP1	ENSG00000179958.8	35.120	4.290	2.771	5.13e-80
DCUN1D2	ENSG00000150401.14	10.905	2.250	1.873	1.23e-53
DCUN1D4	ENSG00000109184.14	6.380	0.870	1.981	7.02e-71
DCUN1D5	ENSG00000137692.11	21.250	1.740	3.022	1.38e-108
DCXR	ENSG00000169738.7	106.690	19.770	2.374	4.33e-63
DDA1	ENSG00000130311.10	47.151	12.000	1.889	1.05e-45
DDAH1	ENSG00000153904.18	1.950	0.050	1.490	1.46e-70
DDAH2	ENSG00000213722.8	90.102	39.091	1.184	5.06e-12
DDB1	ENSG00000167986.13	165.581	10.460	3.862	1.69e-127
DDB2	ENSG00000134574.11	63.749	7.570	2.917	1.43e-84
DDHD1	ENSG00000100523.14	2.385	0.550	1.127	1.88e-34
DDHD2	ENSG00000085788.13	14.045	2.170	2.247	2.71e-61
DDI2	ENSG00000197312.11	4.035	0.740	1.533	8.38e-59
DDIAS	ENSG00000165490.12	1.985	0.420	1.072	1.75e-26
DDIT4	ENSG00000168209.4	164.300	71.878	1.182	1.05e-10
DDOST	ENSG00000244038.9	110.158	28.031	1.937	2.14e-47
DDR1	ENSG00000204580.11	101.328	0.630	5.972	1.28e-174
DDRGK1	ENSG00000198171.12	49.771	11.880	1.979	8.67e-60
DDT	ENSG00000099977.13	137.229	24.240	2.453	1.43e-66
DDX1	ENSG00000079785.14	58.993	3.390	3.773	3.50e-109
DDX10	ENSG00000178105.9	15.970	1.000	3.085	4.97e-122
DDX11	ENSG00000013573.16	28.789	3.130	2.851	6.91e-64
DDX11-AS1	ENSG00000245614.3	1.745	0.030	1.414	5.51e-120
DDX12P	ENSG00000214826.5	1.510	0.210	1.053	2.62e-41
DDX18	ENSG00000088205.12	20.614	2.960	2.448	1.18e-58
DDX19A	ENSG00000168872.15	19.055	2.470	2.531	4.66e-73
DDX19B	ENSG00000157349.15	22.575	5.270	1.911	1.60e-53
DDX20	ENSG00000064703.11	6.730	1.080	1.894	3.97e-75
DDX21	ENSG00000165732.12	12.965	3.340	1.686	4.21e-24
DDX23	ENSG00000174243.9	58.946	15.060	1.900	1.34e-43
DDX24	ENSG00000089737.15	149.209	16.240	3.123	1.81e-80
DDX26B	ENSG00000165359.14	8.720	2.050	1.672	3.71e-45
DDX27	ENSG00000124228.14	34.955	6.930	2.181	3.43e-60
DDX28	ENSG00000182810.6	10.265	1.900	1.958	9.38e-69
DDX31	ENSG00000125485.17	9.350	0.650	2.649	9.13e-123
DDX39A	ENSG00000123136.14	128.885	22.760	2.451	4.59e-50
DDX39B	ENSG00000198563.13	443.794	143.359	1.623	5.82e-36
DDX3X	ENSG00000215301.9	52.417	23.720	1.112	5.74e-12
DDX41	ENSG00000183258.11	94.860	23.600	1.962	1.29e-57
DDX42	ENSG00000198231.12	53.895	9.270	2.418	1.32e-65
DDX46	ENSG00000145833.15	19.540	4.550	1.888	7.45e-43
DDX47	ENSG00000213782.7	37.514	3.880	2.980	3.44e-85
DDX49	ENSG00000105671.11	55.884	10.620	2.291	4.25e-75
DDX5	ENSG00000108654.11	386.774	112.010	1.779	5.48e-29
DDX50	ENSG00000107625.12	32.959	2.770	3.171	2.15e-90
DDX51	ENSG00000185163.9	16.260	2.850	2.164	5.66e-62
DDX52	ENSG00000278053.4	7.635	1.470	1.806	2.38e-65
DDX54	ENSG00000123064.12	74.689	6.430	3.349	3.25e-98
DDX55	ENSG00000111364.15	13.814	1.640	2.488	1.04e-71
DDX56	ENSG00000136271.10	75.066	12.310	2.515	2.49e-76
DDX58	ENSG00000107201.9	10.195	2.110	1.848	1.34e-35
DDX59	ENSG00000118197.13	20.920	4.190	2.078	8.35e-42
DDX6	ENSG00000110367.11	33.795	8.760	1.834	2.86e-33
DDX60	ENSG00000137628.16	9.980	0.970	2.479	9.87e-51
DEAF1	ENSG00000177030.16	33.689	4.490	2.660	2.43e-85
DECR1	ENSG00000104325.6	90.700	32.199	1.466	2.34e-22
DECR2	ENSG00000242612.6	12.835	1.560	2.434	1.21e-88
DEFA1	ENSG00000206047.2	2.304	662.142	-7.649	1.50e-76
DEFA1B	ENSG00000240247.6	1.020	772.772	-8.582	1.28e-85
DEFA3	ENSG00000239839.5	0.750	273.917	-7.296	7.09e-56
DEFA4	ENSG00000164821.4	0.500	24.810	-4.105	1.69e-40
DEFA6	ENSG00000164822.4	11.450	0.000	3.638	3.35e-68
DEFA8P	ENSG00000223629.1	11.362	0.390	3.153	6.75e-39
DEGS1	ENSG00000143753.12	47.911	11.920	1.921	2.95e-40
DEGS2	ENSG00000168350.7	2.215	0.110	1.534	7.20e-59
DEK	ENSG00000124795.14	50.670	6.090	2.865	4.54e-55
DENND1B	ENSG00000213047.11	3.480	0.700	1.398	8.88e-58
DENND3	ENSG00000105339.10	7.260	116.339	-3.828	5.06e-87
DENND4A	ENSG00000174485.14	7.500	1.950	1.527	2.52e-42
DENND4C	ENSG00000137145.20	6.820	0.810	2.111	1.57e-47
DENND6A	ENSG00000174839.12	6.655	1.900	1.400	9.00e-32
DENND6B	ENSG00000205593.11	4.750	0.890	1.605	1.01e-74
DENR	ENSG00000139726.10	33.548	2.650	3.243	8.22e-102
DEPDC1	ENSG00000024526.16	2.475	0.050	1.726	3.69e-89
DEPDC1B	ENSG00000035499.12	5.559	0.110	2.563	5.01e-95
DEPDC5	ENSG00000100150.16	7.580	2.120	1.459	8.21e-42
DEPDC7	ENSG00000121690.9	2.530	0.060	1.736	9.58e-100
DEPTOR	ENSG00000155792.9	5.785	0.150	2.561	4.04e-120
DERA	ENSG00000023697.12	14.615	3.410	1.824	4.35e-42
DERL2	ENSG00000072849.10	47.669	18.550	1.316	1.83e-24
DERL3	ENSG00000099958.14	8.410	1.950	1.674	1.23e-27
DES	ENSG00000175084.11	0.175	2.540	-1.591	4.38e-16
DESI1	ENSG00000100418.7	12.175	4.930	1.152	5.01e-35
DESI2	ENSG00000121644.18	12.290	1.420	2.457	1.95e-91
DET1	ENSG00000140543.13	6.375	0.400	2.397	1.33e-133
DEXI	ENSG00000182108.9	37.674	3.110	3.234	3.60e-117
DFFA	ENSG00000160049.11	15.765	1.520	2.734	1.48e-119
DFFB	ENSG00000169598.15	4.360	1.010	1.415	2.70e-53
DFNA5	ENSG00000105928.13	4.080	0.180	2.106	6.97e-83
DFNB31	ENSG00000095397.13	12.285	0.690	2.975	2.45e-78
DFNB59	ENSG00000204311.11	3.200	0.100	1.933	1.08e-131
DGAT2	ENSG00000062282.14	3.110	54.712	-3.761	4.26e-59
DGCR14	ENSG00000100056.11	18.070	5.370	1.582	4.79e-51
DGCR2	ENSG00000070413.18	30.345	13.100	1.153	2.21e-14
DGCR6	ENSG00000183628.12	13.100	0.750	3.010	1.25e-82
DGCR6L	ENSG00000128185.9	90.744	7.410	3.447	6.28e-103
DGCR8	ENSG00000128191.13	16.775	1.880	2.626	1.43e-93
DGKA	ENSG00000065357.19	186.566	40.020	2.193	2.85e-37
DGKE	ENSG00000153933.9	3.144	0.350	1.618	2.33e-69
DGUOK	ENSG00000114956.19	89.750	20.031	2.109	5.17e-60
DGUOK-AS1	ENSG00000237883.1	4.105	0.430	1.836	1.89e-74
DHCR24	ENSG00000116133.11	4.410	1.260	1.259	2.07e-27
DHDDS	ENSG00000117682.16	14.720	3.690	1.745	3.95e-51
DHFR	ENSG00000228716.6	18.443	1.550	2.931	1.66e-81
DHFRL1	ENSG00000178700.7	3.550	0.260	1.852	1.38e-87
DHODH	ENSG00000102967.11	6.655	0.890	2.018	7.58e-88
DHPS	ENSG00000095059.15	93.376	20.201	2.154	1.43e-66
DHRS1	ENSG00000157379.13	36.196	9.140	1.875	5.94e-55
DHRS11	ENSG00000278535.4	6.140	0.470	2.280	1.68e-127
DHRS13	ENSG00000167536.13	5.665	16.500	-1.393	5.94e-19
DHRS2	ENSG00000100867.14	1.545	0.020	1.319	5.39e-35
DHRS3	ENSG00000162496.8	26.910	4.370	2.378	1.54e-50
DHRS4	ENSG00000157326.18	51.866	5.650	2.991	1.31e-92
DHRS4-AS1	ENSG00000215256.3	9.194	0.900	2.424	1.23e-91
DHRS4L2	ENSG00000187630.14	44.068	4.320	3.083	2.85e-91
DHRS7B	ENSG00000109016.17	25.644	5.860	1.958	5.32e-42
DHRS9	ENSG00000073737.16	0.315	7.770	-2.738	1.36e-30
DHRSX	ENSG00000169084.12	13.710	6.180	1.035	3.84e-18
DHX15	ENSG00000109606.12	75.874	7.810	3.125	1.12e-76
DHX16	ENSG00000204560.9	24.890	11.890	1.006	3.02e-19
DHX29	ENSG00000067248.9	10.125	1.230	2.319	1.22e-81
DHX30	ENSG00000132153.14	42.780	5.940	2.657	2.82e-76
DHX32	ENSG00000089876.11	10.430	0.860	2.619	1.18e-112
DHX33	ENSG00000005100.12	3.290	0.410	1.605	3.25e-81
DHX34	ENSG00000134815.18	12.150	38.459	-1.585	3.49e-30
DHX35	ENSG00000101452.14	6.970	0.790	2.155	9.84e-79
DHX36	ENSG00000174953.13	29.689	4.790	2.406	6.18e-42
DHX37	ENSG00000150990.7	7.280	1.460	1.751	1.29e-55
DHX38	ENSG00000140829.11	43.615	8.240	2.272	4.46e-59
DHX40	ENSG00000108406.9	14.245	3.460	1.773	4.09e-47
DHX57	ENSG00000163214.20	11.105	1.360	2.359	2.95e-82
DHX58	ENSG00000108771.12	24.300	4.510	2.199	3.42e-59
DHX8	ENSG00000067596.10	30.020	7.390	1.886	7.81e-49
DHX9	ENSG00000135829.16	124.836	14.320	3.038	6.90e-80
DIABLO	ENSG00000184047.15	59.270	9.570	2.511	6.53e-77
DIAPH2	ENSG00000147202.17	3.685	1.200	1.091	6.23e-32
DIAPH3	ENSG00000139734.17	1.815	0.050	1.423	1.80e-85
DICER1-AS1	ENSG00000235706.7	12.120	1.760	2.249	4.60e-60
DIDO1	ENSG00000101191.16	20.170	5.840	1.630	5.55e-38
DIEXF	ENSG00000117597.17	2.510	0.330	1.400	4.85e-76
DIMT1	ENSG00000086189.9	17.595	1.450	2.924	1.04e-98
DIP2A	ENSG00000160305.17	10.475	4.370	1.095	3.01e-14
DIP2C	ENSG00000151240.15	1.770	0.060	1.386	2.14e-82
DIS3	ENSG00000083520.14	7.540	1.240	1.931	6.31e-60
DIS3L	ENSG00000166938.12	12.110	1.350	2.480	2.20e-72
DIS3L2	ENSG00000144535.19	24.086	1.940	3.093	3.61e-102
DISP1	ENSG00000154309.8	1.855	0.140	1.324	1.64e-98
DISP2	ENSG00000140323.5	1.740	0.020	1.426	2.31e-86
DKC1	ENSG00000130826.15	34.670	3.670	2.933	9.07e-85
DKFZP434I0714	ENSG00000268471.4	2.390	0.170	1.535	3.71e-86
DKFZp434J0226	ENSG00000268460.1	3.160	0.000	2.057	1.07e-97
DKK3	ENSG00000050165.17	15.404	0.450	3.500	1.14e-106
DLAT	ENSG00000150768.15	10.875	0.850	2.682	3.85e-98
DLD	ENSG00000091140.12	36.729	6.020	2.426	1.69e-47
DLEU1	ENSG00000176124.11	11.185	0.690	2.850	2.76e-131
DLEU1_1	ENSG00000276089.1	3.145	0.000	2.051	1.30e-21
DLEU1_2	ENSG00000273541.1	1.780	0.000	1.475	3.91e-44
DLEU2	ENSG00000231607.8	9.195	1.540	2.005	6.09e-55
DLG1	ENSG00000075711.20	13.845	1.630	2.497	3.95e-68
DLG2	ENSG00000150672.16	1.860	0.060	1.432	1.18e-66
DLG3	ENSG00000082458.11	7.543	0.390	2.620	1.38e-100
DLG4	ENSG00000132535.18	14.550	3.220	1.882	2.70e-44
DLG5	ENSG00000151208.16	13.854	0.570	3.242	9.41e-82
DLG5-AS1	ENSG00000233871.2	2.105	0.000	1.635	1.15e-109
DLGAP1-AS1	ENSG00000177337.7	11.210	1.950	2.049	6.34e-69
DLGAP4	ENSG00000080845.17	28.215	11.330	1.245	4.93e-27
DLGAP5	ENSG00000126787.12	11.618	0.260	3.324	2.91e-87
DLK2	ENSG00000171462.14	9.446	0.130	3.209	9.31e-64
DLL1	ENSG00000198719.8	2.040	0.080	1.493	1.20e-64
DLL4	ENSG00000128917.6	10.375	0.040	3.451	1.41e-161
DLST	ENSG00000119689.14	43.738	11.260	1.868	3.43e-38
DMAP1	ENSG00000178028.13	54.681	8.570	2.541	2.29e-79
DMC1	ENSG00000100206.9	6.090	0.030	2.783	3.00e-107
DMD	ENSG00000198947.14	1.770	0.050	1.400	2.95e-63
DMKN	ENSG00000161249.20	17.046	0.980	3.188	5.98e-53
DMPK	ENSG00000104936.17	15.705	3.290	1.961	7.98e-48
DMRT2	ENSG00000173253.14	37.364	0.000	5.262	1.40e-151
DMRTC1B	ENSG00000184911.14	1.390	0.100	1.119	2.44e-65
DMTF1	ENSG00000135164.18	29.184	6.440	2.020	3.05e-31
DMTN	ENSG00000158856.17	11.774	67.251	-2.418	6.51e-69
DMWD	ENSG00000185800.11	14.660	2.720	2.074	2.00e-68
DMXL1	ENSG00000172869.14	10.560	1.550	2.181	6.29e-71
DNA2	ENSG00000138346.14	2.805	0.250	1.606	9.69e-74
DNAAF2	ENSG00000165506.14	4.660	0.270	2.156	1.82e-115
DNAAF5	ENSG00000164818.15	14.385	0.710	3.169	2.82e-128
DNAH14	ENSG00000185842.14	4.060	0.050	2.269	5.70e-159
DNAH17	ENSG00000187775.16	0.990	8.820	-2.303	6.11e-38
DNAJA1	ENSG00000086061.15	82.501	21.750	1.876	9.68e-35
DNAJA2	ENSG00000069345.11	33.335	10.260	1.608	4.02e-29
DNAJA3	ENSG00000103423.13	23.960	2.410	2.872	1.76e-85
DNAJA4	ENSG00000140403.12	12.574	4.920	1.197	6.52e-7
DNAJB11	ENSG00000090520.10	132.426	13.760	3.176	1.22e-83
DNAJB12	ENSG00000148719.14	22.600	9.480	1.171	1.76e-25
DNAJB14	ENSG00000164031.16	5.759	1.630	1.362	1.30e-23
DNAJB2	ENSG00000135924.15	76.510	22.950	1.694	1.23e-68
DNAJB4	ENSG00000162616.8	7.439	0.540	2.454	2.15e-67
DNAJB5	ENSG00000137094.14	7.740	0.330	2.716	3.30e-105
DNAJB6	ENSG00000105993.14	91.880	24.281	1.877	4.54e-37
DNAJB9	ENSG00000128590.4	9.695	2.540	1.595	6.42e-34
DNAJC1	ENSG00000136770.10	22.980	2.840	2.643	2.27e-79
DNAJC10	ENSG00000077232.16	17.975	1.590	2.873	2.38e-75
DNAJC11	ENSG00000007923.15	17.520	2.330	2.476	2.44e-63
DNAJC12	ENSG00000108176.14	1.370	0.050	1.174	4.60e-60
DNAJC13	ENSG00000138246.15	10.410	2.270	1.803	3.33e-41
DNAJC14	ENSG00000135392.15	17.200	2.760	2.275	3.02e-38
DNAJC15	ENSG00000120675.5	14.635	0.980	2.981	2.28e-118
DNAJC16	ENSG00000116138.12	4.290	0.930	1.455	1.89e-52
DNAJC17	ENSG00000104129.9	53.524	6.510	2.860	4.20e-89
DNAJC18	ENSG00000170464.9	5.290	0.510	2.058	5.37e-105
DNAJC19	ENSG00000205981.6	37.805	1.470	3.974	2.49e-147
DNAJC19P9	ENSG00000258608.1	1.570	0.000	1.362	7.13e-75
DNAJC2	ENSG00000105821.14	20.115	1.680	2.978	3.12e-105
DNAJC21	ENSG00000168724.14	25.815	2.170	3.080	2.73e-93
DNAJC24	ENSG00000170946.14	3.485	0.370	1.711	2.79e-53
DNAJC25	ENSG00000059769.19	3.090	0.470	1.476	3.90e-63
DNAJC27	ENSG00000115137.11	2.135	0.300	1.270	9.95e-63
DNAJC27-AS1	ENSG00000224165.5	5.400	0.150	2.476	1.76e-117
DNAJC3-AS1	ENSG00000247400.3	1.675	0.270	1.075	4.52e-35
DNAJC30	ENSG00000176410.7	9.455	0.680	2.638	4.60e-150
DNAJC4	ENSG00000110011.13	85.053	39.289	1.095	2.19e-28
DNAJC7	ENSG00000168259.14	112.372	17.421	2.622	2.74e-81
DNAJC8	ENSG00000126698.10	113.153	11.270	3.218	2.50e-91
DNAJC9	ENSG00000213551.4	25.960	1.540	3.408	5.07e-119
DNAJC9-AS1	ENSG00000236756.4	5.729	0.030	2.708	2.60e-60
DNAL1	ENSG00000119661.14	3.535	0.140	1.992	2.42e-153
DNAL4	ENSG00000100246.12	26.020	2.130	3.110	1.17e-115
DNASE1	ENSG00000213918.10	9.125	3.160	1.283	5.87e-28
DNASE1L2	ENSG00000167968.12	1.870	0.430	1.005	9.03e-39
DNASE1L3	ENSG00000163687.13	11.475	0.180	3.402	1.71e-110
DNASE2	ENSG00000105612.8	46.066	9.320	2.189	2.61e-51
DNLZ	ENSG00000213221.4	22.320	2.620	2.687	1.19e-77
DNM1L	ENSG00000087470.17	19.100	2.750	2.422	3.96e-64
DNM3	ENSG00000197959.13	1.485	0.210	1.038	3.09e-65
DNMBP	ENSG00000107554.15	12.475	1.280	2.563	2.19e-80
DNMT1	ENSG00000130816.14	65.380	5.860	3.275	4.17e-80
DNMT3A	ENSG00000119772.16	15.119	3.330	1.896	3.35e-62
DNMT3B	ENSG00000088305.18	1.579	0.040	1.310	5.92e-102
DNPEP	ENSG00000123992.18	53.660	8.350	2.547	1.98e-68
DNPH1	ENSG00000112667.12	68.600	4.070	3.779	2.84e-102
DNTT	ENSG00000107447.7	211.211	0.000	7.729	1.00e-101
DNTTIP2	ENSG00000067334.13	45.505	7.190	2.505	7.73e-66
DOCK1	ENSG00000150760.12	11.190	0.070	3.510	2.04e-150
DOCK10	ENSG00000135905.18	11.913	2.730	1.792	1.81e-21
DOCK5	ENSG00000147459.17	1.050	13.400	-2.812	5.72e-61
DOCK6	ENSG00000130158.13	14.784	0.570	3.330	1.96e-138
DOCK7	ENSG00000116641.15	4.295	0.180	2.166	4.22e-111
DOCK9	ENSG00000088387.17	18.734	1.190	3.172	6.91e-80
DOCK9-AS2	ENSG00000260992.1	3.495	0.160	1.954	1.21e-95
DOHH	ENSG00000129932.7	14.690	1.760	2.507	2.58e-109
DOK2	ENSG00000147443.12	13.130	37.561	-1.448	1.12e-21
DOK3	ENSG00000146094.13	4.740	167.137	-4.872	1.06e-91
DOK4	ENSG00000125170.10	3.855	0.680	1.531	5.90e-50
DOLK	ENSG00000175283.7	8.140	0.590	2.523	8.79e-119
DOLPP1	ENSG00000167130.17	12.675	1.250	2.604	3.54e-111
DONSON	ENSG00000159147.17	13.705	1.500	2.556	1.99e-93
DOPEY1	ENSG00000083097.14	4.750	0.680	1.775	2.30e-59
DOT1L	ENSG00000104885.17	8.080	2.820	1.249	4.56e-32
DPAGT1	ENSG00000172269.16	14.760	4.130	1.619	1.59e-39
DPCD	ENSG00000166171.12	17.860	1.730	2.788	1.00e-113
DPEP1	ENSG00000015413.9	1.090	0.030	1.021	4.02e-38
DPEP2	ENSG00000167261.13	3.785	33.950	-2.869	7.82e-52
DPF2	ENSG00000133884.9	60.744	12.870	2.154	6.33e-56
DPH1	ENSG00000108963.17	16.105	4.010	1.772	1.09e-35
DPH2	ENSG00000132768.13	10.355	2.670	1.629	7.98e-38
DPH3	ENSG00000154813.9	9.575	3.060	1.381	8.36e-30
DPH5	ENSG00000117543.19	41.440	3.240	3.323	1.07e-107
