Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
C9orf156	ENSG00000136932.13	8.280	3.560	1.025	2.06e-37
C9orf16	ENSG00000171159.4	113.220	36.579	1.604	7.74e-31
C9orf64	ENSG00000165118.14	9.140	2.020	1.747	5.09e-70
C9orf69	ENSG00000238227.7	21.381	5.170	1.859	7.63e-70
C9orf78	ENSG00000136819.14	43.459	15.820	1.402	7.72e-48
C9orf89	ENSG00000165233.17	39.151	6.140	2.491	1.65e-68
CA11	ENSG00000063180.8	10.090	4.010	1.146	1.07e-29
CA12	ENSG00000074410.13	7.720	17.840	-1.111	5.87e-9
CA13	ENSG00000185015.7	4.840	0.760	1.730	1.95e-51
CA2	ENSG00000104267.9	22.990	9.560	1.184	6.74e-13
CA4	ENSG00000167434.9	1.360	10.450	-2.278	1.20e-27
CA5BP1	ENSG00000186312.10	10.420	3.050	1.496	1.37e-47
CA9	ENSG00000107159.12	37.070	1.600	3.872	4.23e-26
CAB39	ENSG00000135932.10	36.400	8.370	1.997	5.25e-62
CABLES1	ENSG00000134508.12	7.080	1.270	1.832	2.94e-56
CABP4	ENSG00000175544.13	2.910	0.340	1.545	6.99e-37
CABYR	ENSG00000154040.20	2.130	0.330	1.235	1.09e-45
CACFD1	ENSG00000160325.14	20.870	7.070	1.438	3.55e-46
CACNA1C	ENSG00000151067.20	5.090	0.640	1.893	6.93e-50
CACNA1H	ENSG00000196557.10	8.000	2.340	1.430	1.72e-28
CACNA2D1	ENSG00000153956.15	2.400	0.290	1.398	6.12e-44
CACNA2D4	ENSG00000151062.14	4.820	1.000	1.541	1.72e-37
CACNB1	ENSG00000067191.15	5.180	1.760	1.163	3.14e-28
CACNB3	ENSG00000167535.7	17.881	1.720	2.795	1.28e-73
CACNG4	ENSG00000075461.5	2.390	0.110	1.611	4.81e-34
CACUL1	ENSG00000151893.14	7.190	2.860	1.085	2.47e-45
CACYBP	ENSG00000116161.17	48.371	13.480	1.770	2.46e-51
CAD	ENSG00000084774.13	16.700	7.810	1.007	3.02e-27
CADM1	ENSG00000182985.16	10.390	3.480	1.346	3.02e-28
CALB2	ENSG00000172137.18	6.410	0.190	2.638	5.09e-40
CALCOCO2	ENSG00000136436.14	56.649	25.210	1.137	7.63e-30
CALCRL	ENSG00000064989.12	7.870	1.060	2.106	2.50e-47
CALD1	ENSG00000122786.19	125.957	13.640	3.116	1.22e-50
CALHM2	ENSG00000138172.10	20.410	3.230	2.340	5.74e-53
CALM1	ENSG00000198668.10	214.286	70.531	1.590	1.96e-46
CALM2	ENSG00000143933.16	557.141	79.291	2.797	8.48e-70
CALM3	ENSG00000160014.16	164.186	46.649	1.794	2.95e-54
CALML4	ENSG00000129007.14	34.489	5.130	2.533	1.40e-51
CALR	ENSG00000179218.13	583.989	120.241	2.271	5.44e-60
CALU	ENSG00000128595.16	78.351	15.420	2.273	1.15e-59
CAMK1	ENSG00000134072.10	13.530	3.630	1.650	2.68e-45
CAMK2D	ENSG00000145349.16	16.590	3.360	2.012	2.72e-58
CAMK2G	ENSG00000148660.20	14.430	4.740	1.427	3.68e-44
CAMK2N1	ENSG00000162545.5	72.972	2.880	4.253	1.89e-94
CAMK2N2	ENSG00000163888.3	1.150	11.410	-2.529	3.84e-38
CAMK4	ENSG00000152495.10	1.340	0.070	1.129	3.85e-42
CAMKK2	ENSG00000110931.18	16.030	6.350	1.212	4.15e-35
CAMLG	ENSG00000164615.4	34.210	12.320	1.402	9.84e-52
CAMSAP1	ENSG00000130559.18	7.250	2.670	1.169	1.06e-43
CAMSAP2	ENSG00000118200.14	7.820	1.370	1.896	3.74e-66
CAMTA1	ENSG00000171735.18	56.308	14.110	1.923	3.13e-62
CAND1	ENSG00000111530.12	27.540	11.650	1.174	6.36e-42
CANT1	ENSG00000171302.16	40.360	7.730	2.244	7.74e-64
CAP1	ENSG00000131236.16	223.386	25.080	3.105	2.23e-74
CAPG	ENSG00000042493.15	367.092	15.190	4.507	6.41e-70
CAPN1	ENSG00000014216.15	129.966	41.900	1.610	2.23e-37
CAPN10	ENSG00000142330.19	16.700	7.280	1.096	1.04e-18
CAPN12	ENSG00000182472.8	18.930	4.010	1.992	8.73e-20
CAPN2	ENSG00000162909.17	152.810	28.210	2.397	1.40e-64
CAPN5	ENSG00000149260.14	36.790	2.260	3.535	1.27e-59
CAPN6	ENSG00000077274.8	4.800	1.380	1.285	2.36e-16
CAPN8	ENSG00000203697.11	71.169	1.220	5.023	7.26e-48
CAPN9	ENSG00000135773.12	4.910	0.030	2.521	1.94e-28
CAPNS1	ENSG00000126247.10	737.448	123.716	2.566	1.09e-64
CAPRIN1	ENSG00000135387.19	73.618	21.230	1.747	2.39e-56
CAPS	ENSG00000105519.12	39.121	11.650	1.665	6.39e-29
CAPZA1	ENSG00000116489.12	62.500	15.100	1.980	1.50e-50
CAPZA2	ENSG00000198898.12	69.410	13.690	2.261	1.49e-60
CAPZB	ENSG00000077549.17	302.564	36.921	3.001	5.69e-77
CARD10	ENSG00000100065.14	21.760	5.780	1.747	9.78e-44
CARD11	ENSG00000198286.9	20.120	0.470	3.845	1.42e-75
CARD16	ENSG00000204397.7	28.340	1.540	3.530	5.49e-75
CARD6	ENSG00000132357.13	7.450	0.990	2.086	1.45e-30
CARD9	ENSG00000187796.13	2.050	0.520	1.005	2.85e-24
CARHSP1	ENSG00000153048.10	91.810	19.770	2.160	4.03e-60
CARM1	ENSG00000142453.11	23.429	10.810	1.049	1.21e-31
CARS	ENSG00000110619.16	29.840	11.060	1.355	1.59e-43
CARS2	ENSG00000134905.16	37.569	17.771	1.039	2.14e-26
CASC15	ENSG00000272168.5	1.560	0.240	1.046	4.55e-39
CASC4	ENSG00000166734.18	48.509	9.020	2.305	9.43e-70
CASC5	ENSG00000137812.19	1.440	0.070	1.189	2.48e-51
CASC8	ENSG00000246228.6	1.370	0.000	1.245	2.28e-35
CASK	ENSG00000147044.20	20.579	4.320	2.020	1.46e-67
CASP1	ENSG00000137752.22	26.679	2.650	2.923	1.67e-53
CASP10	ENSG00000003400.14	7.580	2.130	1.455	8.86e-39
CASP2	ENSG00000106144.19	11.260	3.390	1.482	9.51e-56
CASP3	ENSG00000164305.17	18.930	3.600	2.115	2.21e-75
CASP4	ENSG00000196954.12	70.761	32.199	1.112	2.08e-16
CASP6	ENSG00000138794.9	17.840	7.780	1.101	5.06e-28
CASP7	ENSG00000165806.19	20.710	8.010	1.269	1.15e-31
CASP8	ENSG00000064012.21	17.019	3.920	1.873	4.85e-43
CAST	ENSG00000153113.23	112.228	21.350	2.341	1.81e-57
CATSPER1	ENSG00000175294.5	2.160	0.060	1.576	5.13e-48
CATSPERB	ENSG00000133962.7	1.530	4.410	-1.096	1.19e-14
CAV1	ENSG00000105974.11	42.261	5.060	2.836	6.07e-52
CAV2	ENSG00000105971.14	51.282	9.600	2.302	2.89e-39
CBFA2T3	ENSG00000129993.14	2.350	11.830	-1.937	2.26e-42
CBFB	ENSG00000067955.13	29.130	5.960	2.114	8.96e-69
CBL	ENSG00000110395.4	3.550	0.850	1.298	5.32e-50
CBLB	ENSG00000114423.18	14.410	3.380	1.815	2.47e-54
CBLC	ENSG00000142273.10	26.451	7.360	1.715	6.29e-25
CBLN3	ENSG00000139899.10	3.010	0.630	1.299	3.96e-41
CBR1	ENSG00000159228.12	57.531	13.100	2.054	1.40e-61
CBR3	ENSG00000159231.5	6.370	0.520	2.278	8.59e-73
CBS	ENSG00000274276.4	0.760	6.140	-2.020	5.03e-20
CBX1	ENSG00000108468.14	31.021	8.110	1.813	1.22e-63
CBX3	ENSG00000122565.18	97.059	26.259	1.847	8.78e-51
CBX5	ENSG00000094916.13	10.270	3.890	1.205	3.51e-50
CBX8	ENSG00000141570.10	3.980	1.230	1.159	1.71e-45
CBY1	ENSG00000100211.10	31.241	13.670	1.136	6.04e-38
CC2D2A	ENSG00000048342.15	7.930	1.490	1.843	3.41e-45
CCAR2	ENSG00000158941.16	62.059	25.941	1.227	9.40e-37
CCBL1	ENSG00000171097.13	4.980	1.610	1.196	1.87e-39
CCDC102A	ENSG00000135736.5	6.780	1.890	1.429	2.17e-44
CCDC102B	ENSG00000150636.15	3.790	0.700	1.495	2.36e-47
CCDC106	ENSG00000173581.7	11.060	3.430	1.445	4.79e-37
CCDC109B	ENSG00000005059.15	12.300	0.860	2.838	1.49e-80
CCDC110	ENSG00000168491.9	0.640	4.180	-1.659	7.68e-54
CCDC115	ENSG00000136710.9	36.410	8.630	1.958	6.11e-67
CCDC12	ENSG00000160799.11	69.012	16.530	1.998	3.53e-64
CCDC124	ENSG00000007080.10	75.389	26.620	1.468	4.13e-33
CCDC137	ENSG00000185298.12	14.970	5.030	1.405	2.11e-37
CCDC144NL-AS1	ENSG00000233098.8	2.420	0.080	1.663	2.40e-50
CCDC146	ENSG00000135205.14	5.450	2.070	1.071	1.76e-25
CCDC153	ENSG00000248712.7	1.860	0.200	1.253	7.17e-46
CCDC155	ENSG00000161609.9	0.050	1.260	-1.106	9.41e-61
CCDC167	ENSG00000198937.8	22.811	6.570	1.653	5.58e-56
CCDC176	ENSG00000119636.15	3.940	1.450	1.012	2.93e-37
CCDC184	ENSG00000177875.4	1.600	0.210	1.104	6.34e-37
CCDC22	ENSG00000101997.12	13.150	5.540	1.113	8.52e-48
CCDC23	ENSG00000177868.11	24.130	4.580	2.171	5.67e-72
CCDC24	ENSG00000159214.12	13.830	5.720	1.142	6.59e-24
CCDC28B	ENSG00000160050.14	9.890	2.360	1.696	5.74e-60
CCDC3	ENSG00000151468.10	9.460	1.160	2.276	1.29e-48
CCDC34	ENSG00000109881.16	6.060	2.240	1.124	2.07e-43
CCDC43	ENSG00000180329.13	11.970	3.730	1.455	1.49e-69
CCDC47	ENSG00000108588.13	49.319	16.390	1.533	5.61e-49
CCDC51	ENSG00000164051.13	11.090	1.940	2.040	2.48e-85
CCDC53	ENSG00000120860.10	34.811	8.270	1.950	1.71e-71
CCDC57	ENSG00000176155.18	34.910	15.640	1.110	8.25e-23
CCDC58	ENSG00000160124.9	20.990	9.520	1.064	2.65e-34
CCDC59	ENSG00000133773.11	28.630	11.370	1.260	9.14e-43
CCDC6	ENSG00000108091.10	23.000	6.470	1.684	1.22e-54
CCDC61	ENSG00000104983.8	10.530	3.930	1.226	9.63e-39
CCDC64	ENSG00000135127.11	11.180	3.310	1.499	7.61e-30
CCDC64B	ENSG00000162069.14	20.129	63.769	-1.616	2.13e-24
CCDC68	ENSG00000166510.13	3.720	1.000	1.239	3.63e-26
CCDC71	ENSG00000177352.9	13.530	3.500	1.691	2.03e-72
CCDC71L	ENSG00000253276.2	14.650	2.880	2.012	4.72e-56
CCDC74A	ENSG00000163040.14	11.150	1.190	2.472	8.10e-67
CCDC74B	ENSG00000152076.18	2.260	0.570	1.054	1.17e-35
CCDC77	ENSG00000120647.9	4.370	1.560	1.069	2.15e-11
CCDC78	ENSG00000162004.16	2.190	0.500	1.089	4.40e-20
CCDC80	ENSG00000091986.15	108.638	8.910	3.468	1.01e-43
CCDC86	ENSG00000110104.11	18.640	7.440	1.218	8.04e-41
CCDC88B	ENSG00000168071.21	26.210	4.420	2.328	4.25e-47
CCDC90B	ENSG00000137500.9	32.271	11.520	1.410	9.89e-50
CCDC92	ENSG00000119242.8	29.209	7.720	1.793	2.29e-57
CCDC96	ENSG00000173013.5	1.700	0.330	1.022	4.14e-50
CCDC97	ENSG00000142039.3	16.680	6.510	1.235	1.93e-47
CCK	ENSG00000187094.11	1.580	0.110	1.217	3.12e-16
CCKBR	ENSG00000110148.9	0.300	2.710	-1.513	2.65e-26
CCL11	ENSG00000172156.3	2.750	0.440	1.381	8.73e-17
CCL13	ENSG00000181374.7	3.780	0.170	2.031	1.56e-35
CCL15	ENSG00000275718.1	2.360	0.000	1.748	4.22e-30
CCL15-CCL14	ENSG00000275688.4	8.490	0.240	2.936	1.39e-46
CCL17	ENSG00000102970.10	6.500	0.000	2.907	5.58e-38
CCL18	ENSG00000275385.1	29.331	0.050	4.852	1.33e-56
CCL19	ENSG00000172724.11	26.629	0.440	4.262	3.24e-33
CCL2	ENSG00000108691.9	52.962	21.550	1.259	5.96e-9
CCL20	ENSG00000115009.11	19.020	0.300	3.945	6.93e-50
CCL21	ENSG00000137077.7	38.751	3.360	3.189	1.04e-25
CCL22	ENSG00000102962.4	2.690	0.020	1.855	7.15e-44
CCL24	ENSG00000106178.6	4.490	0.000	2.457	7.57e-33
CCL26	ENSG00000006606.8	2.550	0.080	1.717	1.67e-37
CCL28	ENSG00000151882.11	11.020	4.170	1.217	6.24e-13
CCL3	ENSG00000277632.1	6.610	0.300	2.549	1.97e-43
CCL3L3	ENSG00000276085.1	1.920	0.100	1.408	5.17e-28
CCL4	ENSG00000275302.1	7.510	0.720	2.307	1.92e-38
CCL4L2	ENSG00000276070.4	5.300	0.170	2.429	8.34e-41
CCL5	ENSG00000271503.5	22.880	1.100	3.507	1.62e-57
CCM2	ENSG00000136280.15	40.630	10.990	1.796	6.80e-62
CCNA2	ENSG00000145386.9	5.140	0.360	2.175	6.96e-65
CCNB1	ENSG00000134057.14	19.680	1.540	3.025	9.14e-83
CCNB2	ENSG00000157456.7	8.880	0.230	3.006	1.15e-72
CCND1	ENSG00000110092.3	56.680	10.990	2.266	1.58e-53
CCND3	ENSG00000112576.12	64.350	11.980	2.332	5.67e-62
CCNDBP1	ENSG00000166946.13	43.770	17.430	1.280	2.13e-36
CCNE1	ENSG00000105173.13	3.630	0.570	1.560	1.06e-57
CCNF	ENSG00000162063.12	2.580	0.430	1.324	3.40e-61
CCNG2	ENSG00000138764.13	18.491	4.010	1.960	5.17e-43
CCNH	ENSG00000134480.13	29.321	11.810	1.243	7.63e-44
CCNI	ENSG00000118816.9	156.866	59.030	1.395	2.97e-38
CCNI2	ENSG00000205089.7	4.180	1.070	1.323	1.07e-40
CCNJL	ENSG00000135083.14	1.460	0.090	1.174	3.74e-41
CCNK	ENSG00000090061.17	21.091	7.040	1.458	3.13e-51
CCNY	ENSG00000108100.17	24.160	10.100	1.181	2.11e-43
CCR1	ENSG00000163823.3	3.430	0.400	1.662	7.16e-36
CCR2	ENSG00000121807.5	1.520	0.230	1.035	1.20e-20
CCR5	ENSG00000160791.13	1.960	0.180	1.327	1.37e-16
CCR6	ENSG00000112486.14	1.460	0.000	1.299	3.25e-37
CCR7	ENSG00000126353.3	2.120	0.200	1.378	7.60e-27
CCRL2	ENSG00000121797.9	6.310	0.480	2.304	8.08e-57
CCRN4L	ENSG00000151014.5	2.820	0.740	1.134	3.04e-48
CCS	ENSG00000173992.8	43.260	20.659	1.031	1.71e-21
CCSER2	ENSG00000107771.15	8.410	2.510	1.423	8.42e-52
CCT2	ENSG00000166226.12	69.300	27.161	1.320	2.03e-27
CCT3	ENSG00000163468.14	152.239	43.170	1.795	1.59e-52
CCT5	ENSG00000150753.11	128.372	32.199	1.962	3.81e-58
CCT6A	ENSG00000146731.10	108.638	44.071	1.282	6.47e-37
CCT7	ENSG00000135624.15	135.082	44.421	1.583	1.68e-50
CCZ1	ENSG00000122674.11	52.749	14.960	1.752	1.58e-63
CCZ1B	ENSG00000146574.15	39.951	15.930	1.274	6.62e-36
CD109	ENSG00000156535.13	4.490	0.150	2.255	1.83e-59
CD14	ENSG00000170458.13	56.398	5.930	3.050	5.78e-54
CD151	ENSG00000177697.17	383.397	140.643	1.440	1.16e-25
CD163	ENSG00000177575.12	31.299	9.210	1.661	1.29e-15
CD163L1	ENSG00000177675.8	4.250	0.260	2.059	5.05e-50
CD164	ENSG00000135535.14	152.239	45.480	1.721	1.04e-44
CD180	ENSG00000134061.5	1.130	0.060	1.007	1.17e-31
CD1A	ENSG00000158477.6	1.020	0.000	1.014	1.08e-31
CD1C	ENSG00000158481.12	3.150	0.080	1.942	9.48e-42
CD1D	ENSG00000158473.6	1.860	0.380	1.051	5.48e-29
CD1E	ENSG00000158488.15	1.660	0.050	1.341	9.04e-37
CD2	ENSG00000116824.4	7.050	0.420	2.503	9.70e-45
CD200	ENSG00000091972.18	7.700	1.730	1.672	1.23e-39
CD207	ENSG00000116031.8	1.460	0.030	1.256	4.09e-34
CD22	ENSG00000012124.14	2.460	0.500	1.206	4.42e-20
CD247	ENSG00000198821.10	3.660	0.280	1.864	1.40e-41
CD248	ENSG00000174807.3	42.789	3.720	3.214	3.14e-53
CD27	ENSG00000139193.3	5.000	0.280	2.229	1.38e-39
CD27-AS1	ENSG00000215039.6	29.539	12.770	1.149	4.50e-29
CD276	ENSG00000103855.17	82.452	11.400	2.751	3.20e-72
CD2AP	ENSG00000198087.7	21.941	5.400	1.842	1.84e-44
CD2BP2	ENSG00000169217.8	51.499	17.360	1.516	2.81e-52
CD300A	ENSG00000167851.13	11.790	0.690	2.920	1.68e-59
CD300C	ENSG00000167850.3	1.780	0.160	1.261	2.18e-38
CD300LF	ENSG00000186074.18	3.790	0.160	2.046	1.30e-44
CD33	ENSG00000105383.14	3.750	0.820	1.384	2.80e-12
CD34	ENSG00000174059.16	23.300	6.290	1.737	9.62e-40
CD37	ENSG00000104894.11	26.420	2.760	2.866	5.16e-39
CD38	ENSG00000004468.12	1.590	0.150	1.171	2.04e-26
CD3D	ENSG00000167286.9	9.890	0.410	2.949	3.24e-49
CD3E	ENSG00000198851.9	11.780	0.710	2.902	6.46e-45
CD3EAP	ENSG00000117877.10	3.240	1.040	1.055	1.27e-37
CD3G	ENSG00000160654.9	1.420	0.090	1.151	2.65e-30
CD4	ENSG00000010610.9	23.110	2.050	2.983	5.09e-54
CD40	ENSG00000101017.13	23.290	9.490	1.211	1.24e-17
CD46	ENSG00000117335.18	105.338	49.090	1.086	6.59e-22
CD47	ENSG00000196776.14	90.917	16.020	2.433	7.38e-58
CD48	ENSG00000117091.9	12.250	0.570	3.077	5.24e-45
CD5	ENSG00000110448.10	2.150	0.160	1.441	4.23e-34
CD52	ENSG00000169442.8	76.968	1.880	4.759	2.65e-60
CD53	ENSG00000143119.12	38.390	3.090	3.268	2.75e-45
CD55	ENSG00000196352.13	103.042	5.820	3.931	2.18e-74
CD58	ENSG00000116815.15	23.920	2.400	2.874	8.10e-67
CD59	ENSG00000085063.14	442.826	72.670	2.591	2.15e-65
CD6	ENSG00000013725.14	3.440	0.340	1.728	1.01e-40
CD63	ENSG00000135404.11	1573.868	349.051	2.170	7.51e-55
CD68	ENSG00000129226.13	144.958	4.890	4.631	4.15e-70
CD69	ENSG00000110848.8	4.140	0.520	1.758	4.97e-29
CD7	ENSG00000173762.7	5.640	0.410	2.236	5.07e-49
CD72	ENSG00000137101.12	5.230	1.770	1.169	5.17e-21
CD74	ENSG00000019582.14	2261.712	99.477	4.493	5.73e-65
CD79A	ENSG00000105369.9	6.810	0.200	2.702	1.17e-31
CD79B	ENSG00000007312.12	3.940	0.460	1.759	1.44e-25
CD81	ENSG00000110651.11	490.190	169.518	1.526	9.16e-27
CD82	ENSG00000085117.11	97.510	10.610	3.085	1.29e-77
CD83	ENSG00000112149.9	6.430	0.630	2.188	2.68e-50
CD86	ENSG00000114013.15	6.240	0.280	2.500	1.59e-52
CD8A	ENSG00000153563.15	4.050	0.690	1.579	2.92e-26
CD8B	ENSG00000172116.21	2.440	0.320	1.382	5.44e-29
CD9	ENSG00000010278.11	252.807	33.620	2.874	5.84e-57
CD93	ENSG00000125810.9	16.990	2.580	2.329	4.35e-52
CD96	ENSG00000153283.12	3.020	0.160	1.793	1.68e-36
CD99	ENSG00000002586.17	286.302	88.480	1.683	1.98e-42
CD99L2	ENSG00000102181.19	16.460	6.980	1.130	1.87e-28
CD99P1	ENSG00000223773.6	5.420	2.140	1.032	7.11e-32
CDA	ENSG00000158825.5	18.710	0.380	3.836	8.25e-62
CDADC1	ENSG00000102543.14	6.150	1.870	1.317	1.24e-62
CDC123	ENSG00000151465.13	46.571	11.390	1.941	1.78e-68
CDC20	ENSG00000117399.13	15.070	0.220	3.719	2.04e-77
CDC23	ENSG00000094880.10	12.260	4.360	1.307	3.59e-52
CDC25B	ENSG00000101224.17	19.880	5.200	1.752	4.46e-41
CDC25C	ENSG00000158402.18	1.540	0.030	1.302	5.60e-56
CDC26	ENSG00000176386.8	38.510	11.010	1.718	1.47e-60
CDC27	ENSG00000004897.11	18.230	5.590	1.545	1.24e-56
CDC37	ENSG00000105401.6	156.172	57.699	1.421	1.64e-34
CDC42	ENSG00000070831.15	155.050	27.870	2.434	8.73e-69
CDC42BPA	ENSG00000143776.18	16.781	4.060	1.813	4.49e-58
CDC42BPB	ENSG00000198752.9	45.389	14.540	1.578	4.88e-39
CDC42EP2	ENSG00000149798.4	16.500	1.870	2.608	5.10e-69
CDC42EP3	ENSG00000163171.7	18.010	2.610	2.397	2.76e-64
CDC42EP5	ENSG00000167617.2	75.583	5.230	3.620	3.18e-60
CDC42SE1	ENSG00000197622.12	55.660	22.230	1.286	1.71e-30
CDC42SE2	ENSG00000158985.13	26.850	7.920	1.643	1.30e-56
CDC45	ENSG00000093009.9	3.520	0.150	1.975	8.95e-60
CDC5L	ENSG00000096401.7	8.460	2.820	1.308	5.56e-59
CDC6	ENSG00000094804.9	2.940	0.570	1.327	8.57e-39
CDC73	ENSG00000134371.9	10.320	2.700	1.613	2.27e-60
CDCA2	ENSG00000184661.13	1.350	0.040	1.176	1.41e-52
CDCA3	ENSG00000111665.11	6.930	0.690	2.230	4.52e-62
CDCA4	ENSG00000170779.10	7.440	1.140	1.980	1.56e-74
CDCA5	ENSG00000146670.9	5.980	0.230	2.505	3.15e-76
CDCA7	ENSG00000144354.13	8.010	0.620	2.476	3.24e-32
CDCA8	ENSG00000134690.10	5.460	0.290	2.324	6.24e-70
CDCP1	ENSG00000163814.7	22.020	2.650	2.657	2.12e-61
CDH1	ENSG00000039068.18	112.259	33.751	1.705	1.55e-30
CDH11	ENSG00000140937.13	35.309	0.890	4.264	2.47e-67
CDH13	ENSG00000140945.15	3.820	0.190	2.018	5.60e-60
CDH17	ENSG00000079112.9	6.600	0.080	2.815	4.28e-31
CDH2	ENSG00000170558.8	3.160	0.150	1.855	7.97e-33
CDH3	ENSG00000062038.13	50.882	0.420	5.191	1.14e-72
CDH5	ENSG00000179776.17	12.370	2.590	1.897	2.18e-45
CDH6	ENSG00000113361.12	3.050	0.190	1.767	2.22e-51
CDHR2	ENSG00000074276.10	13.650	0.100	3.735	1.07e-54
CDHR5	ENSG00000099834.18	9.460	0.650	2.664	1.09e-42
CDIPT	ENSG00000103502.13	81.639	34.429	1.222	5.74e-33
CDK1	ENSG00000170312.15	12.160	0.330	3.307	3.65e-84
CDK12	ENSG00000167258.13	12.750	5.290	1.128	4.25e-36
CDK14	ENSG00000058091.16	9.170	2.870	1.394	1.44e-34
CDK16	ENSG00000102225.15	52.261	24.401	1.068	4.41e-31
CDK17	ENSG00000059758.7	8.850	2.940	1.322	4.57e-38
CDK19	ENSG00000155111.14	5.490	1.430	1.417	5.40e-56
CDK2	ENSG00000123374.10	19.510	6.120	1.526	2.00e-36
CDK2AP1	ENSG00000111328.6	119.543	18.030	2.663	3.49e-79
CDK4	ENSG00000135446.16	77.751	30.721	1.312	6.87e-43
CDK5	ENSG00000164885.12	15.660	2.950	2.076	9.55e-83
CDK5R1	ENSG00000176749.8	1.870	0.380	1.056	1.58e-32
CDK5RAP2	ENSG00000136861.17	17.250	6.460	1.291	6.01e-51
CDK6	ENSG00000105810.9	6.580	1.860	1.406	3.91e-40
CDK7	ENSG00000134058.10	21.830	6.260	1.653	5.69e-66
CDKL1	ENSG00000100490.9	3.130	0.670	1.306	7.83e-41
CDKN1A	ENSG00000124762.13	101.398	39.251	1.347	1.99e-19
CDKN1B	ENSG00000111276.10	24.000	9.000	1.322	4.57e-40
CDKN1C	ENSG00000129757.12	22.540	9.600	1.151	3.99e-16
CDKN2A	ENSG00000147889.16	6.730	0.500	2.365	3.24e-26
CDKN2AIP	ENSG00000168564.5	11.380	4.260	1.235	8.52e-45
CDKN2B	ENSG00000147883.10	11.160	0.530	2.991	7.79e-54
CDKN2D	ENSG00000129355.6	13.700	2.050	2.269	3.34e-70
CDKN3	ENSG00000100526.19	10.020	0.330	3.051	1.04e-86
CDON	ENSG00000064309.14	2.320	0.590	1.062	1.26e-28
CDR2	ENSG00000140743.7	20.740	4.980	1.862	1.57e-61
CDR2L	ENSG00000109089.7	19.129	1.360	3.092	2.13e-74
CDRT4	ENSG00000239704.10	2.180	6.500	-1.238	2.53e-13
CDS1	ENSG00000163624.5	10.130	1.550	2.126	2.25e-65
CDS2	ENSG00000101290.13	13.140	3.390	1.687	7.89e-67
CDT1	ENSG00000167513.8	3.970	0.220	2.026	8.05e-60
CDV3	ENSG00000091527.15	61.239	27.959	1.104	1.16e-27
CDYL	ENSG00000153046.17	9.370	1.900	1.838	6.49e-76
CDYL2	ENSG00000166446.14	1.890	0.400	1.046	2.76e-47
CEACAM1	ENSG00000079385.21	25.410	0.890	3.805	1.63e-77
CEACAM21	ENSG00000007129.17	1.810	0.150	1.289	4.52e-37
CEACAM5	ENSG00000105388.14	134.279	0.070	6.982	5.59e-53
CEACAM6	ENSG00000086548.8	518.140	1.590	7.647	4.58e-72
CEACAM7	ENSG00000007306.14	10.760	0.560	2.914	6.04e-28
CEBPB	ENSG00000172216.5	58.969	12.160	2.188	1.62e-41
CEBPG	ENSG00000153879.8	16.280	5.000	1.526	3.27e-49
CEBPZ	ENSG00000115816.13	28.769	10.400	1.385	1.80e-48
CEBPZOS	ENSG00000218739.9	22.000	7.530	1.431	4.50e-54
CECR1	ENSG00000093072.15	17.579	2.960	2.230	2.65e-34
CEL	ENSG00000170835.13	19.291	12250.049	-9.238	1.22e-47
CELA2A	ENSG00000142615.7	4.530	10247.610	-10.856	2.76e-44
CELA2B	ENSG00000215704.9	2.000	1188.230	-8.631	7.40e-41
CELA3A	ENSG00000142789.19	47.431	32225.161	-9.378	1.81e-41
CELA3B	ENSG00000219073.7	8.970	13424.678	-10.395	7.29e-49
CELF1	ENSG00000149187.17	25.149	11.760	1.035	2.21e-26
CELF2	ENSG00000048740.17	4.010	0.790	1.485	2.19e-29
CELP	ENSG00000170827.9	0.180	187.415	-7.319	4.84e-69
CELSR1	ENSG00000075275.16	10.590	0.490	2.960	5.60e-68
CELSR3	ENSG00000008300.14	2.720	0.640	1.182	2.90e-24
CEMIP	ENSG00000103888.15	9.750	0.330	3.015	4.57e-55
CENPA	ENSG00000115163.14	3.110	0.090	1.915	1.12e-59
CENPB	ENSG00000125817.7	47.300	14.540	1.636	8.36e-56
CENPBD1	ENSG00000177946.5	4.640	1.760	1.031	6.02e-20
CENPBD1P1	ENSG00000213753.10	18.250	8.030	1.092	3.73e-39
CENPE	ENSG00000138778.11	1.120	0.050	1.014	7.07e-54
CENPF	ENSG00000117724.12	10.690	0.130	3.371	5.54e-59
CENPH	ENSG00000153044.9	4.540	0.650	1.747	1.62e-74
CENPK	ENSG00000123219.12	4.080	0.260	2.011	6.87e-63
CENPL	ENSG00000120334.15	2.660	0.440	1.346	7.34e-71
CENPM	ENSG00000100162.14	8.820	0.260	2.962	5.22e-61
CENPN	ENSG00000166451.13	7.220	1.220	1.889	1.59e-64
CENPO	ENSG00000138092.10	3.660	0.770	1.397	5.76e-66
CENPU	ENSG00000151725.11	6.730	0.670	2.211	2.16e-63
CENPV	ENSG00000166582.9	22.700	10.060	1.100	5.80e-20
CENPW	ENSG00000203760.8	12.830	0.730	2.999	7.22e-78
CEP104	ENSG00000116198.12	12.420	5.680	1.006	3.95e-30
CEP126	ENSG00000110318.13	2.650	0.680	1.119	5.91e-37
CEP131	ENSG00000141577.13	8.520	3.330	1.137	8.56e-28
CEP170	ENSG00000143702.15	14.440	1.880	2.423	6.96e-65
