Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CNBP	ENSG00000169714.16	294.596	128.088	1.195	5.99e-42
CNGA3	ENSG00000144191.11	9.370	0.310	2.985	6.66e-60
CNGB1	ENSG00000070729.13	0.030	2.710	-1.849	7.79e-47
CNIH1	ENSG00000100528.11	102.408	32.581	1.623	6.26e-63
CNIH2	ENSG00000174871.10	38.580	91.328	-1.222	7.07e-16
CNIH4	ENSG00000143771.11	55.008	10.650	2.265	3.68e-103
CNKSR1	ENSG00000142675.17	0.740	3.060	-1.222	2.32e-27
CNKSR2	ENSG00000149970.14	3.880	20.649	-2.149	2.18e-43
CNKSR3	ENSG00000153721.17	6.380	2.190	1.210	2.68e-26
CNN2	ENSG00000064666.14	17.980	2.010	2.657	2.04e-55
CNN3	ENSG00000117519.15	585.529	66.560	3.118	4.08e-88
CNNM1	ENSG00000119946.10	0.180	10.930	-3.338	2.07e-88
CNOT10	ENSG00000182973.18	20.250	9.580	1.006	2.39e-39
CNOT2	ENSG00000111596.11	35.661	15.550	1.147	1.23e-39
CNOT7	ENSG00000198791.11	39.601	15.440	1.304	7.84e-42
CNOT8	ENSG00000155508.13	39.221	19.020	1.007	2.30e-36
CNPPD1	ENSG00000115649.15	58.221	23.460	1.276	3.66e-46
CNPY1	ENSG00000146910.11	1.390	0.120	1.093	1.42e-27
CNPY2	ENSG00000257727.5	148.219	65.471	1.167	1.06e-44
CNPY3	ENSG00000137161.16	66.671	21.540	1.586	9.07e-71
CNPY4	ENSG00000166997.7	36.719	8.210	2.034	1.37e-87
CNTLN	ENSG00000044459.14	2.650	0.800	1.020	7.33e-44
CNTN2	ENSG00000184144.9	6.640	22.721	-1.635	6.05e-22
CNTN3	ENSG00000113805.8	0.320	9.620	-3.008	3.35e-60
CNTN4	ENSG00000144619.14	0.570	5.460	-2.041	9.60e-57
CNTN5	ENSG00000149972.10	0.300	1.640	-1.022	4.01e-21
CNTNAP1	ENSG00000108797.11	16.540	55.161	-1.679	1.21e-24
CNTNAP2	ENSG00000174469.17	1.270	26.800	-3.614	1.70e-66
CNTNAP4	ENSG00000152910.18	1.610	12.560	-2.377	1.44e-53
COA1	ENSG00000106603.17	63.711	30.670	1.031	7.31e-37
COA4	ENSG00000181924.6	84.988	19.191	2.090	5.17e-94
COG4	ENSG00000103051.18	44.029	20.740	1.051	1.55e-33
COG5	ENSG00000164597.13	15.160	6.500	1.107	2.34e-46
COL11A2	ENSG00000204248.10	2.110	5.690	-1.105	1.33e-18
COL14A1	ENSG00000187955.11	2.950	0.460	1.436	5.50e-19
COL18A1	ENSG00000182871.14	30.879	12.150	1.278	8.34e-15
COL1A1	ENSG00000108821.13	29.370	0.930	3.976	1.86e-53
COL1A2	ENSG00000164692.17	72.519	3.530	4.021	1.03e-65
COL22A1	ENSG00000169436.16	7.880	0.790	2.311	1.20e-43
COL23A1	ENSG00000050767.15	1.170	5.190	-1.512	6.15e-9
COL24A1	ENSG00000171502.14	0.150	2.790	-1.721	7.94e-41
COL26A1	ENSG00000160963.13	0.510	17.710	-3.631	5.58e-74
COL3A1	ENSG00000168542.12	39.061	0.580	4.664	6.78e-78
COL4A1	ENSG00000187498.14	86.581	2.110	4.816	1.50e-93
COL4A2	ENSG00000134871.17	105.990	5.390	4.065	1.00e-82
COL5A1	ENSG00000130635.15	7.980	2.060	1.553	4.73e-20
COL5A2	ENSG00000204262.11	17.881	7.420	1.165	1.91e-17
COL6A1	ENSG00000142156.14	124.378	50.160	1.293	3.30e-21
COL6A2	ENSG00000142173.14	55.322	7.160	2.787	2.09e-35
COL6A3	ENSG00000163359.15	3.050	0.370	1.564	1.61e-20
COL7A1	ENSG00000114270.15	5.360	16.000	-1.418	2.19e-23
COL8A1	ENSG00000144810.15	5.190	0.190	2.379	2.23e-33
COL8A2	ENSG00000171812.10	4.200	0.240	2.068	7.17e-63
COL9A1	ENSG00000112280.15	1.880	5.540	-1.183	2.86e-16
COLGALT1	ENSG00000130309.10	43.849	13.200	1.659	1.06e-44
COLQ	ENSG00000206561.12	1.950	5.900	-1.226	1.88e-32
COMMD10	ENSG00000145781.8	33.599	9.220	1.759	1.10e-69
COMMD2	ENSG00000114744.8	28.420	6.020	2.067	1.07e-89
COMMD3-BMI1	ENSG00000269897.5	25.630	7.610	1.629	1.48e-57
COMMD4	ENSG00000140365.15	93.700	37.809	1.287	8.24e-48
COMMD5	ENSG00000170619.9	36.529	14.560	1.270	4.49e-61
COMMD6	ENSG00000188243.12	193.500	63.720	1.587	5.30e-61
COMMD9	ENSG00000110442.11	98.270	47.861	1.023	2.95e-38
COMT	ENSG00000093010.11	205.970	76.140	1.424	1.26e-48
COPA	ENSG00000122218.14	78.188	36.031	1.097	1.61e-27
COPB1	ENSG00000129083.12	58.241	15.830	1.816	1.25e-85
COPB2	ENSG00000184432.9	72.680	22.930	1.622	2.13e-66
COPE	ENSG00000105669.12	262.304	110.836	1.235	1.16e-45
COPG2	ENSG00000158623.14	24.810	8.190	1.490	2.68e-47
COPS6	ENSG00000168090.9	198.445	95.689	1.045	4.58e-37
COPS8	ENSG00000198612.10	98.482	46.980	1.052	5.51e-33
COPZ1	ENSG00000111481.9	138.668	42.709	1.676	1.30e-76
COPZ2	ENSG00000005243.9	38.940	7.700	2.199	1.78e-55
COQ2	ENSG00000173085.13	11.290	2.310	1.893	8.39e-106
COQ5	ENSG00000110871.14	34.279	14.050	1.229	2.73e-60
CORO1B	ENSG00000172725.13	60.029	18.220	1.667	2.84e-67
CORO1C	ENSG00000110880.10	72.680	18.850	1.892	8.93e-70
CORO2A	ENSG00000106789.12	0.430	1.930	-1.035	4.63e-32
CORO6	ENSG00000167549.18	0.970	76.029	-5.289	3.81e-110
CORT	ENSG00000241563.3	0.690	6.020	-2.054	7.43e-46
COTL1	ENSG00000103187.7	184.668	39.711	2.189	5.02e-75
COX10-AS1	ENSG00000236088.9	7.580	3.080	1.072	3.17e-44
COX16	ENSG00000133983.14	56.909	26.640	1.067	2.44e-46
COX18	ENSG00000163626.16	10.230	3.970	1.176	6.93e-56
COX7A1	ENSG00000161281.10	17.820	67.770	-1.870	3.38e-20
COX7B	ENSG00000131174.4	159.708	76.888	1.045	6.65e-36
CP	ENSG00000047457.13	20.369	2.890	2.458	4.45e-28
CPAMD8	ENSG00000160111.12	0.490	2.290	-1.143	7.73e-18
CPD	ENSG00000108582.11	12.610	5.340	1.102	6.81e-29
CPEB1	ENSG00000214575.9	4.980	17.360	-1.618	1.26e-39
CPEB3	ENSG00000107864.14	0.840	6.560	-2.039	6.62e-75
CPED1	ENSG00000106034.17	2.230	0.330	1.280	7.97e-38
CPLX1	ENSG00000168993.14	5.630	172.134	-4.707	1.08e-82
CPLX2	ENSG00000145920.14	4.610	288.054	-5.687	4.46e-78
CPLX3	ENSG00000213578.5	0.240	5.860	-2.468	1.27e-73
CPM	ENSG00000135678.11	13.190	3.040	1.812	8.07e-30
CPNE2	ENSG00000140848.16	96.703	23.060	2.022	9.18e-48
CPNE3	ENSG00000085719.11	38.671	7.470	2.228	1.17e-100
CPNE4	ENSG00000196353.11	5.700	15.440	-1.295	3.36e-9
CPNE5	ENSG00000124772.11	17.100	46.240	-1.384	4.69e-11
CPNE6	ENSG00000100884.9	2.260	55.341	-4.111	9.61e-75
CPNE7	ENSG00000178773.14	0.920	17.701	-3.284	5.66e-71
CPNE8	ENSG00000139117.13	2.390	6.540	-1.153	1.62e-10
CPNE9	ENSG00000144550.12	0.490	20.930	-3.880	1.81e-93
CPQ	ENSG00000104324.15	31.939	8.360	1.815	1.03e-48
CPSF2	ENSG00000165934.12	16.200	5.180	1.477	1.68e-52
CPSF3	ENSG00000119203.13	28.381	8.290	1.661	1.06e-77
CPSF6	ENSG00000111605.16	27.689	11.240	1.229	2.06e-33
CPT1B	ENSG00000205560.12	7.230	16.720	-1.106	3.62e-18
CPT2	ENSG00000157184.5	13.890	4.320	1.485	2.96e-66
CPVL	ENSG00000106066.13	69.680	1.160	5.032	1.41e-125
CPXM1	ENSG00000088882.7	33.669	0.330	4.704	7.79e-124
CRABP1	ENSG00000166426.7	1.970	7.990	-1.598	3.25e-5
CRADD	ENSG00000169372.12	15.800	6.020	1.259	1.09e-57
CRCP	ENSG00000241258.6	33.240	11.900	1.408	1.49e-60
CREB1	ENSG00000118260.14	13.360	4.960	1.269	7.57e-46
CREB3L2	ENSG00000182158.14	9.220	1.810	1.863	1.56e-59
CREB3L4	ENSG00000143578.15	6.560	2.150	1.263	1.52e-46
CREB5	ENSG00000146592.16	11.680	2.840	1.723	3.44e-37
CREG1	ENSG00000143162.7	51.299	23.890	1.071	1.59e-28
CREG2	ENSG00000175874.9	1.270	30.290	-3.785	3.41e-69
CRELD1	ENSG00000163703.17	32.349	70.962	-1.110	5.16e-21
CRH	ENSG00000147571.4	0.090	6.040	-2.691	2.69e-46
CRHBP	ENSG00000145708.10	1.140	3.920	-1.201	1.16e-18
CRHR1	ENSG00000120088.14	0.640	12.360	-3.026	1.94e-70
CRHR2	ENSG00000106113.18	0.080	1.900	-1.425	5.34e-63
CRIP1	ENSG00000213145.9	34.801	7.090	2.146	9.73e-37
CRIP3	ENSG00000146215.13	2.740	8.900	-1.404	1.01e-21
CRIPT	ENSG00000119878.5	21.491	8.970	1.174	6.80e-55
CRISPLD1	ENSG00000121005.8	46.170	1.200	4.422	4.26e-125
CRK	ENSG00000167193.7	37.749	13.990	1.370	6.68e-55
CRLF1	ENSG00000006016.10	4.430	42.150	-2.990	4.62e-33
CRLS1	ENSG00000088766.11	64.350	17.250	1.840	3.31e-80
CRNDE	ENSG00000245694.8	22.969	0.370	4.129	2.53e-102
CRNKL1	ENSG00000101343.14	17.790	5.860	1.454	8.70e-62
CROT	ENSG00000005469.11	21.060	5.220	1.826	3.41e-66
CRTAC1	ENSG00000095713.13	2.870	14.550	-2.006	3.52e-30
CRTAP	ENSG00000170275.14	100.851	20.470	2.246	3.21e-77
CRTC1	ENSG00000105662.15	12.110	31.959	-1.330	1.73e-27
CRY1	ENSG00000008405.11	20.959	5.560	1.743	2.27e-64
CRY2	ENSG00000121671.11	10.760	36.259	-1.664	3.91e-45
CRYAB	ENSG00000109846.7	1825.150	350.628	2.377	1.79e-24
CRYM	ENSG00000103316.10	2.800	102.047	-4.761	2.31e-52
CRYZ	ENSG00000116791.13	33.100	8.180	1.893	1.31e-53
CSDC2	ENSG00000172346.14	3.850	13.000	-1.529	1.98e-19
CSF1	ENSG00000184371.13	32.340	5.320	2.399	3.03e-51
CSF1R	ENSG00000182578.13	57.142	5.830	3.090	8.91e-64
CSF2RA	ENSG00000198223.14	13.490	1.270	2.674	1.22e-77
CSF3R	ENSG00000119535.17	14.920	3.950	1.685	1.51e-30
CSK	ENSG00000103653.16	44.979	17.960	1.278	3.58e-47
CSMD1	ENSG00000183117.17	1.320	5.580	-1.504	2.75e-29
CSMD3	ENSG00000164796.17	0.290	2.320	-1.364	1.90e-29
CSNK1A1	ENSG00000113712.16	117.408	40.649	1.507	9.32e-56
CSNK1G3	ENSG00000151292.17	11.440	4.830	1.093	9.29e-38
CSNK2A1	ENSG00000101266.16	47.231	19.450	1.238	1.99e-31
CSNK2B	ENSG00000204435.13	223.308	110.598	1.007	4.99e-32
CSPG4	ENSG00000173546.7	20.559	3.910	2.135	1.19e-47
CSRNP1	ENSG00000144655.14	20.410	8.030	1.245	4.79e-26
CSRP2	ENSG00000175183.9	183.978	16.360	3.414	9.22e-95
CSTA	ENSG00000121552.3	6.140	0.410	2.340	4.61e-60
CSTB	ENSG00000160213.5	74.372	34.709	1.078	2.96e-36
CSTF1	ENSG00000101138.11	21.320	6.770	1.522	1.35e-67
CSTF2	ENSG00000101811.13	12.760	4.330	1.368	1.48e-50
CTA-14H9.5	ENSG00000261353.1	1.410	5.650	-1.464	9.80e-37
CTA-228A9.3	ENSG00000272720.1	0.730	4.560	-1.684	9.44e-47
CTA-276O3.4	ENSG00000235354.1	2.120	0.000	1.642	1.36e-17
CTA-929C8.8	ENSG00000230051.1	0.000	1.080	-1.057	8.78e-46
CTB-113P19.4	ENSG00000260581.1	0.080	1.460	-1.188	1.67e-52
CTB-129O4.1	ENSG00000248367.1	0.770	2.680	-1.056	6.94e-35
CTB-152G17.6	ENSG00000272918.1	0.530	2.280	-1.100	1.56e-54
CTB-178M22.2	ENSG00000253978.1	2.280	0.570	1.063	1.85e-34
CTB-191K22.5	ENSG00000267815.1	0.800	3.650	-1.369	4.93e-14
CTB-193M12.5	ENSG00000280206.1	10.830	1.060	2.522	5.44e-83
CTB-25B13.12	ENSG00000267317.2	8.610	1.180	2.140	3.95e-77
CTB-31O20.6	ENSG00000267125.2	7.450	18.570	-1.212	1.27e-22
CTB-50E14.5	ENSG00000269374.1	9.990	3.690	1.229	4.94e-24
CTB-55O6.8	ENSG00000141854.7	6.280	17.040	-1.309	4.07e-34
CTB-5E10.3	ENSG00000267633.1	2.350	0.550	1.112	1.27e-18
CTB-63M22.1	ENSG00000229119.3	30.231	4.940	2.394	3.07e-39
CTB-75G16.3	ENSG00000275720.1	0.420	2.440	-1.277	3.19e-38
CTB-78F1.1	ENSG00000254187.1	0.030	3.460	-2.114	2.60e-67
CTB-79E8.2	ENSG00000253445.1	3.550	1.180	1.062	5.57e-13
CTB-79E8.3	ENSG00000253683.1	23.400	7.940	1.449	1.82e-31
CTBP1-AS2	ENSG00000196810.4	11.390	4.490	1.174	2.52e-30
CTBS	ENSG00000117151.12	11.920	2.220	2.004	2.29e-71
CTC-251I16.1	ENSG00000279496.1	3.390	21.070	-2.330	2.09e-53
CTC-260E6.2	ENSG00000224864.4	3.450	0.280	1.798	3.13e-73
CTC-332L22.1	ENSG00000271849.1	0.640	3.090	-1.318	3.02e-43
CTC-344H19.4	ENSG00000268401.1	0.180	2.170	-1.426	5.17e-48
CTC-359D24.3	ENSG00000242615.1	6.900	2.370	1.229	7.41e-46
CTC-429P9.4	ENSG00000268790.5	11.550	0.000	3.650	1.43e-77
CTC-498J12.1	ENSG00000250237.1	1.110	0.000	1.077	2.52e-46
CTC-510F12.7	ENSG00000273733.1	1.240	4.960	-1.412	1.33e-41
CTC-525D6.1	ENSG00000264515.5	0.050	1.140	-1.027	4.81e-47
CTC-529I10.1	ENSG00000275413.1	1.140	4.600	-1.388	3.17e-43
CTC-564N23.2	ENSG00000250615.1	20.230	6.700	1.463	5.25e-26
CTC-575D19.1	ENSG00000233913.7	7.720	1.170	2.007	4.22e-11
CTD-2006C1.2	ENSG00000219665.8	7.380	1.710	1.629	2.37e-70
CTD-2012K14.6	ENSG00000261386.2	0.400	2.300	-1.237	1.02e-48
CTD-2020K17.1	ENSG00000267121.5	0.980	5.930	-1.807	2.91e-48
CTD-2020K17.3	ENSG00000233175.2	0.440	6.520	-2.385	7.70e-74
CTD-2023N9.3	ENSG00000249436.1	0.130	14.040	-3.734	4.44e-89
CTD-2026K11.1	ENSG00000260892.1	3.170	0.680	1.312	1.20e-28
CTD-2047H16.5	ENSG00000276863.1	0.550	2.350	-1.112	1.22e-37
CTD-2126E3.4	ENSG00000267890.1	1.410	13.690	-2.608	5.33e-75
CTD-2192J16.15	ENSG00000178464.6	22.031	3.740	2.281	5.85e-96
CTD-2192J16.22	ENSG00000269242.1	16.460	2.950	2.144	3.78e-76
CTD-2196E14.7	ENSG00000279618.1	8.090	0.970	2.206	4.44e-21
CTD-2201E18.3	ENSG00000177738.3	2.340	0.450	1.204	8.30e-59
CTD-2224J9.4	ENSG00000241434.1	1.010	0.000	1.007	5.52e-9
CTD-2228A4.1	ENSG00000271892.1	0.000	7.840	-3.144	5.84e-103
CTD-2228K2.7	ENSG00000225138.7	13.120	34.120	-1.315	2.09e-17
CTD-2231E14.8	ENSG00000269243.1	32.159	9.840	1.613	2.09e-79
CTD-2235C13.3	ENSG00000271815.1	0.290	1.670	-1.049	1.79e-33
CTD-2270L9.4	ENSG00000260136.5	5.630	0.870	1.826	5.47e-92
CTD-2270P14.1	ENSG00000260565.6	3.350	7.770	-1.012	1.03e-17
CTD-2303H24.2	ENSG00000273018.5	1.010	7.770	-2.125	1.05e-29
CTD-2341M24.1	ENSG00000258733.5	2.020	0.400	1.109	2.38e-58
CTD-2349P21.12	ENSG00000276250.1	1.800	4.780	-1.046	8.19e-38
CTD-2366F13.2	ENSG00000272123.1	0.540	2.630	-1.237	8.27e-51
CTD-2369P2.12	ENSG00000267303.1	13.200	5.320	1.168	1.00e-37
CTD-2380F24.1	ENSG00000261195.1	0.490	2.410	-1.194	2.81e-33
CTD-2396E7.10	ENSG00000268191.1	0.510	23.650	-4.029	5.91e-66
CTD-2396E7.9	ENSG00000268203.1	0.380	13.840	-3.427	9.09e-72
CTD-2510F5.4	ENSG00000265415.1	3.830	0.000	2.272	8.24e-87
CTD-2510F5.6	ENSG00000265303.1	0.000	1.420	-1.275	1.71e-9
CTD-2514C3.1	ENSG00000204556.4	2.140	0.340	1.229	7.86e-33
CTD-2517M22.14	ENSG00000255182.2	1.690	6.010	-1.382	2.47e-26
CTD-2517M22.17	ENSG00000265393.1	0.910	2.820	-1.000	1.06e-21
CTD-2521M24.6	ENSG00000269481.1	2.150	0.510	1.061	1.56e-52
CTD-2527I21.4	ENSG00000221857.7	0.000	18.810	-4.308	2.19e-98
CTD-2527I21.5	ENSG00000279619.1	0.060	1.140	-1.014	5.90e-34
CTD-2540B15.11	ENSG00000267580.1	14.870	5.020	1.398	4.39e-36
CTD-2540B15.13	ENSG00000273420.1	30.370	64.168	-1.055	5.50e-19
CTD-2545G14.4	ENSG00000279812.1	2.680	0.000	1.880	1.95e-5
CTD-2545M3.2	ENSG00000268854.1	1.620	0.000	1.390	1.31e-19
CTD-2545M3.8	ENSG00000268518.1	0.280	2.770	-1.558	4.04e-22
CTD-2555A7.2	ENSG00000256982.1	0.090	1.810	-1.366	3.92e-54
CTD-2560E9.3	ENSG00000254664.1	0.000	1.620	-1.390	7.63e-52
CTD-2562J17.4	ENSG00000255136.2	0.000	3.310	-2.108	4.83e-71
CTD-2562J17.6	ENSG00000279117.1	5.630	63.162	-3.275	7.18e-85
CTD-2587H19.2	ENSG00000268496.1	6.780	20.069	-1.437	1.24e-29
CTD-3035K23.7	ENSG00000274565.1	2.720	0.380	1.431	1.34e-53
CTD-3116E22.7	ENSG00000267612.1	0.120	1.510	-1.164	3.06e-63
CTD-3162L10.1	ENSG00000267053.6	2.110	7.600	-1.467	2.32e-23
CTD-3193K9.3	ENSG00000267765.1	0.590	4.020	-1.659	2.82e-36
CTD-3193O13.1	ENSG00000260500.1	0.390	2.760	-1.436	1.60e-54
CTD-3193O13.11	ENSG00000268120.1	5.930	21.170	-1.678	8.20e-23
CTD-3252C9.4	ENSG00000267519.3	5.050	1.960	1.031	4.62e-15
CTDNEP1	ENSG00000175826.11	155.319	70.170	1.135	1.43e-39
CTDSP1	ENSG00000144579.7	66.398	17.940	1.831	6.74e-65
CTDSP2	ENSG00000175215.9	66.860	30.141	1.124	2.70e-20
CTDSPL2	ENSG00000137770.13	10.470	2.860	1.571	3.59e-67
CTGF	ENSG00000118523.5	55.629	5.640	3.092	1.27e-65
CTGLF12P	ENSG00000265018.6	0.330	2.410	-1.358	1.24e-34
CTHRC1	ENSG00000164932.12	8.980	1.270	2.136	6.08e-41
CTIF	ENSG00000134030.13	12.160	56.712	-2.133	1.92e-68
CTNNA1	ENSG00000044115.20	185.245	73.628	1.319	1.04e-39
CTNNA2	ENSG00000066032.18	28.249	69.362	-1.266	1.59e-17
CTNNB1	ENSG00000168036.16	175.861	51.339	1.757	2.47e-68
CTNS	ENSG00000040531.14	14.910	4.370	1.567	1.24e-68
CTPS2	ENSG00000047230.14	11.450	3.070	1.613	5.65e-66
CTSB	ENSG00000164733.20	647.572	156.899	2.038	2.17e-52
CTSC	ENSG00000109861.15	59.169	3.330	3.797	9.33e-95
CTSD	ENSG00000117984.12	400.677	162.781	1.294	1.95e-27
CTSK	ENSG00000143387.12	17.910	3.160	2.185	2.54e-53
CTSL	ENSG00000135047.14	134.923	32.830	2.006	2.86e-57
CTSO	ENSG00000256043.2	26.841	5.660	2.064	2.03e-69
CTSS	ENSG00000163131.10	54.719	2.020	4.206	6.56e-92
CTSZ	ENSG00000101160.13	114.729	30.460	1.879	3.38e-41
CTTNBP2NL	ENSG00000143079.14	9.720	3.380	1.291	7.42e-49
CTXN1	ENSG00000178531.5	58.549	204.604	-1.788	6.20e-27
CTXN3	ENSG00000205279.8	0.060	14.620	-3.881	4.88e-82
CUEDC1	ENSG00000180891.12	39.579	13.570	1.478	2.69e-31
CUL4A	ENSG00000139842.14	25.630	11.880	1.048	4.46e-31
CUL9	ENSG00000112659.13	21.350	48.411	-1.145	1.22e-23
CUX2	ENSG00000111249.13	0.160	10.050	-3.252	6.08e-68
CX3CR1	ENSG00000168329.13	23.480	1.420	3.339	3.21e-63
CXADR	ENSG00000154639.18	9.110	2.620	1.482	1.74e-46
CXCL10	ENSG00000169245.5	11.960	0.150	3.494	4.59e-42
CXCL11	ENSG00000169248.12	1.680	0.110	1.272	4.71e-20
CXCL16	ENSG00000161921.14	71.629	5.270	3.534	4.75e-102
CXCL2	ENSG00000081041.8	4.470	1.650	1.046	2.37e-8
CXCL3	ENSG00000163734.4	2.280	0.240	1.403	2.16e-23
CXCL8	ENSG00000169429.10	14.490	0.550	3.321	1.09e-32
CXCL9	ENSG00000138755.5	1.490	0.020	1.288	1.93e-27
CXCR4	ENSG00000121966.6	54.571	3.320	3.685	3.49e-94
CXorf21	ENSG00000120280.5	1.790	0.140	1.291	3.26e-55
CXorf38	ENSG00000185753.12	7.120	2.680	1.142	1.13e-51
CYB561A3	ENSG00000162144.9	22.910	8.190	1.380	1.01e-40
CYB561D2	ENSG00000114395.10	25.430	6.360	1.844	2.95e-88
CYB5A	ENSG00000166347.18	64.391	22.980	1.447	1.17e-58
CYB5B	ENSG00000103018.16	80.979	37.639	1.085	1.16e-29
CYB5R1	ENSG00000159348.12	61.879	26.460	1.195	2.82e-39
CYB5R4	ENSG00000065615.13	10.950	2.420	1.805	9.36e-71
CYBA	ENSG00000051523.10	136.257	11.590	3.447	7.84e-81
CYBB	ENSG00000165168.7	22.960	0.980	3.597	9.51e-85
CYBRD1	ENSG00000071967.11	34.881	11.190	1.557	8.91e-37
CYCSP8	ENSG00000232503.1	0.000	1.320	-1.214	2.40e-36
CYFIP1	ENSG00000273749.4	65.271	15.890	1.972	3.73e-81
CYFIP2	ENSG00000055163.18	34.501	140.273	-1.993	1.59e-49
CYGB	ENSG00000161544.9	2.470	11.340	-1.830	4.77e-34
CYP17A1-AS1	ENSG00000203886.4	0.520	2.770	-1.310	3.54e-61
CYP19A1	ENSG00000137869.13	2.920	0.040	1.914	8.95e-53
CYP1B1-AS1	ENSG00000232973.11	0.320	1.940	-1.155	1.12e-26
CYP20A1	ENSG00000119004.14	8.880	1.480	1.994	1.30e-115
CYP26B1	ENSG00000003137.8	1.110	4.940	-1.493	9.85e-27
CYP27A1	ENSG00000135929.8	34.501	12.800	1.363	4.54e-29
CYP2C8	ENSG00000138115.13	0.150	2.710	-1.690	1.08e-54
CYP2D6	ENSG00000100197.20	0.680	2.550	-1.079	1.15e-27
CYP2D7	ENSG00000205702.10	1.340	6.140	-1.609	1.20e-37
CYP2E1	ENSG00000130649.9	0.830	10.590	-2.663	5.40e-69
CYP2U1	ENSG00000155016.17	10.410	3.830	1.240	1.17e-51
CYP46A1	ENSG00000036530.8	8.400	75.290	-3.021	4.21e-65
CYP4F29P	ENSG00000228314.1	0.110	1.660	-1.261	2.06e-14
CYP4F35P	ENSG00000265787.1	0.060	7.930	-3.075	2.44e-100
CYP4X1	ENSG00000186377.7	0.500	7.750	-2.544	5.66e-67
CYR61	ENSG00000142871.15	43.670	10.060	2.014	4.40e-24
CYS1	ENSG00000205795.4	0.620	4.630	-1.797	1.45e-70
CYTH4	ENSG00000100055.20	10.810	1.650	2.156	6.10e-52
CYTIP	ENSG00000115165.9	3.550	0.300	1.807	5.07e-46
CYTL1	ENSG00000170891.10	19.560	0.630	3.657	1.47e-102
D4S234E	ENSG00000168824.14	17.570	48.110	-1.403	4.64e-12
DAB1	ENSG00000173406.15	0.970	3.310	-1.130	1.81e-18
DAB2	ENSG00000153071.14	14.000	2.410	2.137	9.69e-55
DACH2	ENSG00000126733.20	0.190	4.550	-2.222	4.50e-60
DACT3	ENSG00000197380.10	18.110	43.320	-1.214	1.57e-24
DAD1	ENSG00000129562.10	340.614	96.817	1.804	6.48e-73
DAG1	ENSG00000173402.11	57.651	13.670	1.999	2.68e-62
DAGLA	ENSG00000134780.9	6.900	15.020	-1.020	2.02e-16
DAP	ENSG00000112977.15	85.858	21.029	1.979	1.56e-97
DAP3	ENSG00000132676.15	88.511	38.130	1.194	3.22e-47
DARS	ENSG00000115866.10	73.582	25.440	1.496	4.12e-62
DARS2	ENSG00000117593.9	9.250	2.560	1.526	3.66e-78
DAXX	ENSG00000204209.10	47.251	19.640	1.225	5.50e-46
DAZAP2	ENSG00000183283.15	331.140	114.650	1.522	2.41e-57
DBF4	ENSG00000006634.7	13.450	1.890	2.322	1.82e-85
DBH-AS1	ENSG00000225756.1	0.610	2.300	-1.035	8.60e-24
DBI	ENSG00000155368.16	1365.959	207.892	2.710	2.65e-79
DBNDD1	ENSG00000003249.13	25.649	68.550	-1.384	2.23e-19
DBP	ENSG00000105516.10	18.410	39.040	-1.045	9.61e-17
DBR1	ENSG00000138231.12	11.820	3.620	1.472	4.87e-82
DBX2	ENSG00000185610.6	4.650	1.090	1.435	2.33e-27
DCAF12	ENSG00000198876.12	22.389	5.090	1.941	3.07e-84
DCAF13	ENSG00000164934.13	32.610	6.670	2.132	6.89e-108
DCAF7	ENSG00000136485.14	35.849	12.480	1.451	3.84e-47
DCAKD	ENSG00000172992.11	57.511	27.561	1.035	7.70e-30
DCBLD2	ENSG00000057019.15	9.410	3.100	1.344	2.73e-32
DCHS1	ENSG00000166341.7	9.430	3.100	1.347	1.38e-28
DCK	ENSG00000156136.9	20.990	8.090	1.275	2.24e-35
DCLK2	ENSG00000170390.14	72.198	32.199	1.141	2.05e-16
DCLRE1B	ENSG00000118655.4	7.060	1.250	1.841	5.96e-95
DCN	ENSG00000011465.16	101.849	25.470	1.958	1.25e-36
DCPS	ENSG00000110063.8	16.429	4.910	1.560	3.87e-69
DCTN1	ENSG00000204843.12	89.597	214.405	-1.250	8.20e-27
DCTN1-AS1	ENSG00000237737.5	0.240	4.610	-2.178	2.39e-63
DCTN4	ENSG00000132912.12	50.070	18.100	1.419	2.62e-50
DCTN5	ENSG00000166847.9	37.041	13.720	1.370	1.24e-51
DCTPP1	ENSG00000179958.8	52.980	18.860	1.443	5.41e-54
DCUN1D5	ENSG00000137692.11	27.059	10.640	1.269	6.38e-57
DDAH2	ENSG00000213722.8	92.648	28.670	1.658	1.06e-45
DDB2	ENSG00000134574.11	27.310	9.050	1.494	1.85e-43
DDIAS	ENSG00000165490.12	3.280	0.150	1.896	2.78e-89
DDIT4	ENSG00000168209.4	106.248	40.791	1.360	1.89e-12
DDN	ENSG00000181418.7	1.170	145.562	-6.078	6.45e-114
DDO	ENSG00000203797.9	5.590	1.820	1.225	4.63e-31
DDOST	ENSG00000244038.9	169.295	39.810	2.061	1.16e-83
DDR1	ENSG00000204580.11	328.465	48.180	2.744	6.03e-65
DDR2	ENSG00000162733.16	8.440	2.850	1.294	1.18e-17
DDX18	ENSG00000088205.12	26.460	9.520	1.384	7.91e-55
DDX19B	ENSG00000157349.15	30.231	8.090	1.781	6.52e-84
DDX20	ENSG00000064703.11	6.870	2.770	1.062	1.67e-31
DDX21	ENSG00000165732.12	12.710	4.790	1.244	1.74e-37
