Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CYP17A1	ENSG00000148795.5	1.650	6.020	-1.405	3.51e-6
CYP1B1	ENSG00000138061.11	1.530	15.050	-2.665	1.68e-13
CYP24A1	ENSG00000019186.9	0.075	5.550	-2.607	3.18e-12
CYP26B1	ENSG00000003137.8	0.645	3.710	-1.518	9.88e-8
CYP27A1	ENSG00000135929.8	6.080	18.120	-1.433	5.09e-7
CYP2B6	ENSG00000197408.8	0.000	1.260	-1.176	1.24e-9
CYP2D7	ENSG00000205702.10	0.265	1.550	-1.011	5.38e-8
CYP39A1	ENSG00000146233.7	1.050	3.880	-1.251	1.70e-5
CYP3A5	ENSG00000106258.13	0.455	4.580	-1.939	2.83e-5
CYP3A7	ENSG00000160870.12	5.144	0.410	2.124	1.99e-4
CYP4A11	ENSG00000187048.12	0.030	21.310	-4.437	2.32e-16
CYP4A22	ENSG00000162365.11	0.000	3.620	-2.208	2.49e-11
CYP4F12	ENSG00000186204.14	0.040	2.160	-1.603	1.82e-14
CYP4F2	ENSG00000186115.12	0.000	1.680	-1.422	2.33e-9
CYP4F3	ENSG00000186529.14	0.020	3.310	-2.079	5.93e-11
CYP4V2	ENSG00000145476.15	8.215	20.900	-1.249	3.62e-4
CYP4X1	ENSG00000186377.7	0.525	2.900	-1.355	4.46e-6
CYP8B1	ENSG00000180432.5	0.030	1.250	-1.127	1.06e-10
CYR61	ENSG00000142871.15	7.670	153.659	-4.157	1.66e-13
CYS1	ENSG00000205795.4	0.180	120.066	-6.681	1.68e-14
CYTIP	ENSG00000115165.9	11.425	1.820	2.140	8.21e-4
CYYR1	ENSG00000166265.11	3.393	9.660	-1.279	6.59e-6
DAAM2	ENSG00000146122.16	1.585	5.950	-1.427	7.26e-9
DAB2	ENSG00000153071.14	15.189	58.250	-1.872	1.01e-8
DACH1	ENSG00000276644.4	0.165	3.540	-1.962	2.02e-7
DACT1	ENSG00000165617.14	7.659	2.690	1.231	1.08e-3
DACT2	ENSG00000164488.11	0.005	2.130	-1.639	2.07e-19
DACT3	ENSG00000197380.10	0.490	2.590	-1.269	4.47e-11
DAGLA	ENSG00000134780.9	0.365	1.860	-1.067	7.66e-5
DALRD3	ENSG00000178149.16	13.965	33.121	-1.189	1.07e-5
DANCR	ENSG00000226950.6	29.800	89.641	-1.557	1.36e-4
DAO	ENSG00000110887.7	0.030	5.600	-2.680	3.35e-12
DAPK1	ENSG00000196730.12	1.415	20.391	-3.147	4.51e-16
DBF4	ENSG00000006634.7	6.289	2.200	1.188	3.92e-10
DBH-AS1	ENSG00000225756.1	0.060	1.740	-1.370	1.34e-11
DBNDD2	ENSG00000244274.7	8.815	37.131	-1.958	3.08e-8
DCDC2	ENSG00000146038.11	0.470	16.310	-3.558	6.27e-16
DCLK2	ENSG00000170390.14	10.280	2.720	1.600	3.55e-10
DCN	ENSG00000011465.16	3.825	285.134	-5.890	3.91e-18
DCPS	ENSG00000110063.8	43.834	17.759	1.257	4.91e-4
DDAH1	ENSG00000153904.18	12.010	46.122	-1.857	1.17e-7
DDC	ENSG00000132437.17	0.070	31.950	-4.945	2.38e-17
DDIT3	ENSG00000175197.10	131.070	49.652	1.383	1.57e-7
DDIT4	ENSG00000168209.4	30.909	81.531	-1.371	6.20e-4
DDN	ENSG00000181418.7	0.020	4.030	-2.302	2.58e-10
DDR2	ENSG00000162733.16	0.915	2.850	-1.008	3.18e-5
DDX25	ENSG00000109832.12	0.060	1.610	-1.300	1.71e-14
DDX26B	ENSG00000165359.14	0.560	2.460	-1.149	6.79e-11
DDX39B	ENSG00000198563.13	95.404	209.498	-1.127	1.41e-3
DDX3Y	ENSG00000067048.16	0.750	14.030	-3.103	1.20e-4
DDX50	ENSG00000107625.12	6.855	18.360	-1.301	2.40e-5
DDX58	ENSG00000107201.9	1.550	4.860	-1.200	1.01e-8
DECR2	ENSG00000242612.6	9.619	29.240	-1.510	1.70e-7
DEDD	ENSG00000158796.16	8.075	20.780	-1.263	2.05e-6
DEFB1	ENSG00000164825.3	3626.971	901.697	2.007	7.05e-4
DEGS2	ENSG00000168350.7	3.579	10.790	-1.364	3.64e-4
DENND2A	ENSG00000146966.12	1.355	7.900	-1.918	1.40e-6
DENND3	ENSG00000105339.10	4.252	12.620	-1.375	3.70e-6
DENND6B	ENSG00000205593.11	1.930	10.690	-1.996	2.08e-14
DEPDC7	ENSG00000121690.9	0.065	2.440	-1.692	1.65e-12
DEPTOR	ENSG00000155792.9	7.825	28.899	-1.760	1.48e-6
DES	ENSG00000175084.11	0.310	8.920	-2.921	5.51e-17
DFNA5	ENSG00000105928.13	1.275	11.210	-2.424	1.01e-9
DFNB31	ENSG00000095397.13	1.740	6.280	-1.410	4.29e-5
DFNB59	ENSG00000204311.11	0.695	2.430	-1.017	3.99e-12
DGAT2	ENSG00000062282.14	0.310	1.810	-1.101	2.64e-3
DGCR6	ENSG00000183628.12	4.725	12.790	-1.268	4.14e-3
DGKA	ENSG00000065357.19	1.850	6.770	-1.447	2.53e-7
DHCR7	ENSG00000172893.15	51.047	13.470	1.847	7.78e-11
DHDH	ENSG00000104808.7	0.130	4.770	-2.352	1.81e-9
DHRS1	ENSG00000157379.13	10.810	28.000	-1.296	1.94e-7
DHRS13	ENSG00000167536.13	3.660	8.510	-1.029	1.08e-5
DHRS2	ENSG00000100867.14	52.485	0.880	4.830	3.31e-12
DHRS7	ENSG00000100612.13	475.120	74.801	2.651	1.41e-12
DHTKD1	ENSG00000181192.11	3.785	11.730	-1.412	2.25e-7
DHX16	ENSG00000204560.9	7.935	18.070	-1.094	2.09e-6
DHX40	ENSG00000108406.9	7.005	19.160	-1.333	3.13e-6
DHX57	ENSG00000163214.20	2.800	7.420	-1.148	1.77e-6
DIO1	ENSG00000211452.10	0.040	6.400	-2.831	5.38e-14
DIO3OS	ENSG00000258498.6	0.045	1.690	-1.364	6.55e-13
DIP2C	ENSG00000151240.15	2.650	6.400	-1.020	1.05e-5
DIRAS1	ENSG00000176490.4	10.265	2.830	1.556	5.59e-11
DIRAS3	ENSG00000162595.4	0.840	4.020	-1.448	3.17e-7
DISP1	ENSG00000154309.8	1.050	4.630	-1.457	1.05e-8
DIXDC1	ENSG00000150764.13	2.563	7.240	-1.209	4.19e-5
DKK3	ENSG00000050165.17	6.005	26.230	-1.959	6.08e-7
DLC1	ENSG00000164741.14	3.969	11.000	-1.272	1.17e-4
DLG4	ENSG00000132535.18	2.570	7.940	-1.324	9.66e-7
DLGAP1-AS1	ENSG00000177337.7	5.425	12.170	-1.036	1.44e-5
DLGAP1-AS2	ENSG00000262001.1	0.820	2.760	-1.047	1.07e-5
DMGDH	ENSG00000132837.14	3.181	24.380	-2.602	1.76e-11
DMRT2	ENSG00000173253.14	176.221	23.591	2.849	8.08e-7
DMTF1	ENSG00000135164.18	9.155	24.319	-1.318	3.72e-6
DNAAF1	ENSG00000154099.17	0.230	1.540	-1.046	1.81e-5
DNAAF3	ENSG00000167646.13	0.200	3.810	-2.003	1.92e-17
DNAH7	ENSG00000118997.13	0.110	1.790	-1.330	2.13e-17
DNAJB4	ENSG00000162616.8	5.854	12.810	-1.011	1.33e-5
DNAJB5	ENSG00000137094.14	2.670	6.530	-1.037	2.60e-7
DNAJC11	ENSG00000007923.15	16.994	37.421	-1.094	1.44e-4
DNAJC12	ENSG00000108176.14	0.180	5.070	-2.363	2.17e-11
DNAJC22	ENSG00000178401.14	0.480	4.940	-2.005	1.30e-15
DNAJC27-AS1	ENSG00000224165.5	1.655	6.180	-1.435	1.19e-7
DNALI1	ENSG00000163879.10	3.300	21.561	-2.391	2.42e-12
DNASE1L3	ENSG00000163687.13	2.989	33.690	-3.120	2.07e-12
DNASE2	ENSG00000105612.8	60.379	26.591	1.154	2.08e-4
DNER	ENSG00000187957.7	0.340	7.540	-2.672	2.66e-6
DNM1	ENSG00000106976.18	0.930	5.530	-1.758	1.60e-7
DNM3	ENSG00000197959.13	0.490	3.510	-1.598	2.87e-11
DNPH1	ENSG00000112667.12	35.566	106.093	-1.550	2.36e-6
DOC2B	ENSG00000272636.3	0.590	5.820	-2.101	6.90e-14
DOCK1	ENSG00000150760.12	5.445	19.940	-1.700	2.03e-6
DOCK10	ENSG00000135905.18	14.870	2.430	2.210	3.25e-11
DOCK11	ENSG00000147251.15	0.750	6.870	-2.169	2.77e-15
DOCK8	ENSG00000107099.15	17.508	6.150	1.372	1.72e-4
DOK4	ENSG00000125170.10	5.535	26.119	-2.053	1.06e-10
DOK5	ENSG00000101134.11	0.265	4.320	-2.072	3.34e-8
DOPEY1	ENSG00000083097.14	2.185	6.640	-1.262	5.70e-8
DPCD	ENSG00000166171.12	8.040	29.889	-1.773	1.12e-8
DPEP1	ENSG00000015413.9	0.165	70.418	-5.938	1.44e-20
DPH1	ENSG00000108963.17	13.085	28.181	-1.051	1.07e-5
DPM3	ENSG00000179085.7	50.439	102.387	-1.007	3.87e-4
DPP4	ENSG00000197635.9	0.470	16.010	-3.533	2.43e-11
DPP6	ENSG00000130226.16	0.020	2.190	-1.645	4.01e-10
DPT	ENSG00000143196.4	0.080	5.850	-2.665	7.99e-14
DPYS	ENSG00000147647.12	0.120	27.441	-4.666	6.48e-17
DPYSL2	ENSG00000092964.16	4.189	17.881	-1.863	7.35e-9
DRAIC	ENSG00000245750.7	0.300	3.070	-1.647	1.94e-10
DSG2	ENSG00000046604.12	99.957	13.540	2.796	2.26e-10
DSP	ENSG00000096696.13	31.051	13.870	1.108	3.50e-3
DTNA	ENSG00000134769.21	10.996	3.120	1.542	1.45e-9
DTX1	ENSG00000135144.7	0.335	7.870	-2.732	7.33e-17
DTX4	ENSG00000110042.7	0.355	4.500	-2.021	6.21e-16
DUSP1	ENSG00000120129.5	66.884	217.413	-1.686	2.95e-4
DUSP11	ENSG00000144048.10	5.510	14.670	-1.267	6.47e-7
DUSP12	ENSG00000081721.11	5.225	11.910	-1.052	3.96e-6
DUSP15	ENSG00000149599.15	176.331	24.580	2.793	1.11e-14
DUSP2	ENSG00000158050.4	1.640	8.350	-1.824	2.45e-6
DUSP23	ENSG00000158716.8	37.465	86.479	-1.185	1.79e-4
DUSP4	ENSG00000120875.8	2.996	0.900	1.073	5.36e-6
DUSP5	ENSG00000138166.5	2.380	12.720	-2.021	1.87e-7
DUSP8	ENSG00000184545.10	12.688	3.970	1.462	9.83e-6
DUSP9	ENSG00000130829.17	0.345	40.279	-4.940	5.89e-13
DXO	ENSG00000204348.9	7.545	19.410	-1.256	9.29e-8
DYNC2H1	ENSG00000187240.13	2.055	8.940	-1.702	3.56e-11
DYNC2LI1	ENSG00000138036.18	9.345	37.610	-1.900	1.56e-6
DYNLRB2	ENSG00000168589.14	0.150	5.490	-2.497	1.20e-20
DYRK3	ENSG00000143479.15	0.655	2.600	-1.121	1.78e-11
DYX1C1	ENSG00000256061.7	0.585	2.930	-1.310	2.99e-11
DZIP1	ENSG00000134874.17	0.415	15.260	-3.522	1.32e-21
DZIP1L	ENSG00000158163.14	0.195	5.050	-2.340	3.13e-17
E2F1	ENSG00000101412.12	4.169	0.630	1.665	5.43e-14
EAF2	ENSG00000145088.8	1.970	6.750	-1.384	2.27e-8
EBF2	ENSG00000221818.8	6.765	0.290	2.590	1.11e-9
EBNA1BP2	ENSG00000117395.10	22.050	52.261	-1.208	1.61e-4
ECH1	ENSG00000104823.8	106.045	252.807	-1.246	3.92e-3
ECHDC1	ENSG00000093144.18	12.893	32.300	-1.261	1.98e-5
ECHDC2	ENSG00000121310.16	28.769	128.363	-2.120	6.35e-12
ECHDC3	ENSG00000134463.14	17.889	43.419	-1.234	7.67e-5
ECHS1	ENSG00000127884.4	85.174	185.515	-1.114	1.10e-3
ECM1	ENSG00000143369.14	1.545	7.320	-1.709	2.46e-5
ECM2	ENSG00000106823.12	0.965	4.060	-1.365	2.01e-9
EDARADD	ENSG00000186197.12	3.510	0.750	1.366	8.77e-7
EDIL3	ENSG00000164176.12	1.730	6.410	-1.441	2.96e-8
EDN1	ENSG00000078401.6	0.680	7.790	-2.387	1.04e-13
EDN2	ENSG00000127129.9	0.115	3.520	-2.019	6.86e-13
EEF1E1	ENSG00000124802.11	8.205	29.090	-1.709	9.09e-8
EEPD1	ENSG00000122547.10	11.570	4.830	1.108	5.31e-7
EFEMP1	ENSG00000115380.18	10.357	45.569	-2.036	3.67e-6
EFHB	ENSG00000163576.17	0.145	1.480	-1.115	3.97e-13
EFHC1	ENSG00000096093.14	0.770	6.110	-2.006	8.31e-16
EFHC2	ENSG00000183690.12	0.030	1.820	-1.453	1.05e-14
EFNA1	ENSG00000169242.11	28.218	64.190	-1.158	6.99e-5
EFNB1	ENSG00000090776.5	5.460	25.270	-2.024	1.73e-11
EFS	ENSG00000100842.12	0.310	4.150	-1.975	3.67e-11
EGFL7	ENSG00000172889.15	17.235	69.132	-1.943	4.88e-10
EGFL8	ENSG00000241404.6	1.840	12.170	-2.213	1.50e-15
EGFLAM	ENSG00000164318.17	1.105	5.830	-1.698	2.15e-9
EGOT	ENSG00000235947.1	0.190	2.980	-1.742	8.63e-14
EGR1	ENSG00000120738.7	20.554	93.649	-2.135	3.10e-5
EHBP1	ENSG00000115504.14	4.540	12.660	-1.302	3.07e-6
EHBP1L1	ENSG00000173442.11	3.027	13.040	-1.802	3.25e-9
EHD2	ENSG00000024422.11	7.030	16.230	-1.101	3.86e-3
EHD3	ENSG00000013016.14	0.965	9.060	-2.356	8.07e-14
EHF	ENSG00000135373.12	0.935	8.290	-2.263	1.09e-9
EHHADH	ENSG00000113790.10	7.094	20.120	-1.384	8.83e-6
EHMT2	ENSG00000204371.11	8.605	19.960	-1.126	2.49e-4
EIF1AY	ENSG00000198692.9	0.603	18.181	-3.581	1.56e-3
EIF2B4	ENSG00000115211.15	9.940	25.210	-1.261	3.40e-7
EIF4A1	ENSG00000161960.14	100.576	254.990	-1.334	1.21e-3
EIF4A3	ENSG00000141543.9	21.479	53.831	-1.286	2.43e-4
EIF4E2	ENSG00000135930.13	19.534	44.129	-1.136	4.32e-5
EIF4EBP1	ENSG00000187840.4	8.340	23.180	-1.372	1.65e-3
EIF4EBP3	ENSG00000243056.1	61.099	27.070	1.146	3.95e-4
ELAVL2	ENSG00000107105.14	5.165	0.100	2.487	2.13e-13
ELF3	ENSG00000163435.15	52.577	121.996	-1.199	2.12e-4
ELF5	ENSG00000135374.9	0.045	4.960	-2.512	1.15e-13
ELFN1	ENSG00000225968.7	0.340	2.530	-1.397	4.70e-8
ELN	ENSG00000049540.16	3.395	12.010	-1.566	7.18e-6
ELOVL4	ENSG00000118402.5	4.534	0.320	2.068	6.01e-13
ELOVL7	ENSG00000164181.13	40.212	9.070	2.033	2.88e-8
EMCN	ENSG00000164035.9	4.999	49.690	-3.079	1.36e-12
EMID1	ENSG00000186998.15	0.910	7.110	-2.086	1.00e-14
EMILIN1	ENSG00000138080.13	2.535	17.259	-2.369	2.26e-11
EMILIN2	ENSG00000132205.10	1.725	4.780	-1.085	2.58e-5
EML3	ENSG00000149499.11	9.835	24.289	-1.223	6.17e-7
EML6	ENSG00000214595.11	0.235	2.060	-1.309	3.76e-11
EMP1	ENSG00000134531.9	8.299	41.900	-2.206	6.00e-6
EMP2	ENSG00000213853.9	2.085	9.680	-1.792	1.36e-7
EMP3	ENSG00000142227.10	13.720	38.660	-1.430	3.76e-4
EMX1	ENSG00000135638.13	10.697	56.121	-2.288	7.34e-6
ENG	ENSG00000106991.13	35.967	118.282	-1.690	1.59e-7
ENGASE	ENSG00000167280.16	4.775	11.640	-1.130	4.01e-5
ENKD1	ENSG00000124074.11	8.395	25.351	-1.488	6.95e-8
ENO1	ENSG00000074800.13	350.118	984.808	-1.489	3.51e-3
ENO2	ENSG00000111674.8	4.620	10.650	-1.052	8.23e-3
ENOSF1	ENSG00000132199.18	18.784	55.230	-1.507	1.61e-6
ENOX1	ENSG00000120658.12	0.080	1.530	-1.228	1.05e-16
ENOX2	ENSG00000165675.16	10.168	4.570	1.004	5.53e-6
ENPEP	ENSG00000138792.9	1.050	19.191	-3.300	1.53e-14
ENPP3	ENSG00000154269.14	0.050	1.130	-1.020	6.76e-12
ENPP6	ENSG00000164303.10	0.025	1.910	-1.505	4.50e-12
FGR	ENSG00000000938.12	1.375	4.200	-1.131	1.83e-8
STPG1	ENSG00000001460.17	2.200	6.790	-1.284	2.45e-9
RAD52	ENSG00000002016.16	2.290	6.270	-1.144	7.61e-5
HECW1	ENSG00000002746.14	0.000	1.250	-1.170	1.06e-8
LASP1	ENSG00000002834.17	24.395	54.360	-1.124	1.37e-3
TMEM176A	ENSG00000002933.7	3.230	171.670	-5.351	3.41e-20
TFPI	ENSG00000003436.14	2.895	32.110	-3.088	9.96e-11
RBM5	ENSG00000003756.16	23.165	51.839	-1.129	3.60e-5
RBM6	ENSG00000004534.14	17.990	39.921	-1.108	4.37e-5
HSPB6	ENSG00000004776.11	1.865	26.080	-3.241	2.26e-13
PDK4	ENSG00000004799.7	8.539	83.169	-3.141	3.10e-7
ZMYND10	ENSG00000004838.13	0.355	3.870	-1.846	1.25e-16
ST7	ENSG00000004866.18	42.825	16.360	1.336	1.43e-7
SLC4A1	ENSG00000004939.13	204.810	31.939	2.643	8.62e-3
HCCS	ENSG00000004961.14	38.449	18.320	1.030	1.37e-6
PRSS22	ENSG00000005001.9	4.305	13.650	-1.466	1.72e-7
SLC25A5	ENSG00000005022.5	1016.397	444.733	1.191	1.06e-4
THSD7A	ENSG00000005108.15	14.063	4.710	1.400	5.87e-4
PRKAR2B	ENSG00000005249.12	0.620	5.780	-2.065	2.55e-7
WDR54	ENSG00000005448.16	2.530	19.390	-2.530	6.91e-15
ITGA3	ENSG00000005884.17	14.130	70.399	-2.239	1.07e-8
GDE1	ENSG00000006007.11	79.461	31.519	1.307	4.47e-7
OSBPL7	ENSG00000006025.11	2.185	6.300	-1.197	1.52e-6
TMEM98	ENSG00000006042.11	4.840	24.931	-2.151	3.75e-8
MAP3K14	ENSG00000006062.13	1.405	8.000	-1.904	3.86e-14
RALA	ENSG00000006451.7	40.021	13.170	1.534	1.17e-9
TTC22	ENSG00000006555.10	0.790	6.310	-2.030	6.83e-16
USH1C	ENSG00000006611.15	0.165	29.769	-4.723	2.58e-16
TBXA2R	ENSG00000006638.11	0.785	2.790	-1.086	8.71e-7
SCIN	ENSG00000006747.14	146.448	48.140	1.585	3.24e-3
UPP2	ENSG00000007001.12	0.060	2.950	-1.898	2.98e-9
PROM1	ENSG00000007062.11	0.770	37.851	-4.457	5.28e-16
SLC13A2	ENSG00000007216.14	0.010	6.070	-2.807	5.88e-16
TEAD3	ENSG00000007866.18	2.284	12.560	-2.046	1.89e-11
SELE	ENSG00000007908.15	0.303	1.930	-1.169	1.09e-4
FMO3	ENSG00000007933.12	0.820	3.340	-1.254	1.49e-5
TFAP2B	ENSG00000008196.12	0.000	8.230	-3.206	9.24e-16
MGST1	ENSG00000008394.12	0.695	64.208	-5.266	3.91e-13
ST3GAL1	ENSG00000008513.14	65.860	12.570	2.301	2.36e-12
IL32	ENSG00000008517.16	27.417	169.600	-2.586	1.32e-6
MED24	ENSG00000008838.17	17.390	36.460	-1.026	2.92e-4
MLXIPL	ENSG00000009950.15	2.910	11.130	-1.633	9.27e-5
HHATL	ENSG00000010282.14	3.944	0.210	2.031	1.72e-6
SEMA3G	ENSG00000010319.6	3.080	14.950	-1.967	1.87e-10
STAB1	ENSG00000010327.10	11.948	25.539	-1.035	1.42e-3
SLC6A13	ENSG00000010379.15	0.370	35.390	-4.731	2.75e-22
PRSS3	ENSG00000010438.16	0.140	1.730	-1.260	2.39e-5
FYN	ENSG00000010810.17	7.265	22.520	-1.509	4.43e-7
FMO1	ENSG00000010932.15	0.215	14.890	-3.709	1.06e-13
LYPLA2	ENSG00000011009.10	35.233	73.812	-1.046	9.01e-4
MRC2	ENSG00000011028.13	2.039	16.340	-2.512	1.37e-12
MKS1	ENSG00000011143.16	4.445	11.270	-1.172	4.61e-7
SYT7	ENSG00000011347.9	15.900	5.450	1.390	8.51e-3
SEMA3B	ENSG00000012171.17	13.970	44.399	-1.601	3.40e-9
NR1H4	ENSG00000012504.13	0.075	17.730	-4.123	1.00e-21
KDM5D	ENSG00000012817.15	0.395	8.060	-2.699	2.87e-5
MAMLD1	ENSG00000013619.13	0.495	2.130	-1.066	4.92e-6
MTMR11	ENSG00000014914.19	0.560	9.610	-2.766	2.92e-20
IGF1	ENSG00000017427.15	4.888	1.150	1.453	2.86e-4
SLC38A5	ENSG00000017483.14	0.310	2.850	-1.555	5.37e-18
WWTR1	ENSG00000018408.14	16.560	35.611	-1.060	6.07e-6
PHLDB1	ENSG00000019144.16	7.425	47.540	-2.526	1.65e-10
SYT13	ENSG00000019505.7	40.217	5.270	2.717	3.35e-10
SNAI2	ENSG00000019549.8	1.240	6.300	-1.704	1.08e-8
HGF	ENSG00000019991.15	0.725	4.260	-1.608	6.85e-8
ZFP64	ENSG00000020256.19	11.040	4.190	1.214	5.36e-9
SLC7A9	ENSG00000021488.12	0.040	6.400	-2.831	1.87e-14
NRXN3	ENSG00000021645.17	19.202	0.880	3.426	2.64e-14
FHL1	ENSG00000022267.16	5.730	41.420	-2.656	2.95e-12
ZDHHC6	ENSG00000023041.11	11.945	38.829	-1.621	3.17e-8
RRAGD	ENSG00000025039.14	44.413	18.360	1.230	2.31e-5
TYMP	ENSG00000025708.12	7.208	15.940	-1.045	2.36e-3
VIM	ENSG00000026025.13	112.888	345.130	-1.604	8.89e-3
FAS	ENSG00000026103.19	2.320	6.730	-1.219	1.92e-6
RNASET2	ENSG00000026297.15	19.593	42.429	-1.077	8.29e-3
KCNG1	ENSG00000026559.13	1.802	0.280	1.130	1.50e-4
TFB1M	ENSG00000029639.10	3.755	9.450	-1.136	7.11e-5
HMGB3	ENSG00000029993.14	39.826	16.590	1.215	1.50e-7
IFT88	ENSG00000032742.17	2.145	14.080	-2.262	8.65e-14
GAB2	ENSG00000033327.12	16.005	4.970	1.510	3.69e-11
SLC4A7	ENSG00000033867.16	1.030	5.600	-1.701	3.57e-7
MAP2K3	ENSG00000034152.18	13.289	42.039	-1.591	7.23e-7
SH3YL1	ENSG00000035115.21	25.120	57.651	-1.167	2.80e-4
FAM136A	ENSG00000035141.7	8.380	22.430	-1.321	2.19e-5
STAP1	ENSG00000035720.7	97.921	7.130	3.605	9.45e-8
TIMP2	ENSG00000035862.12	32.221	73.720	-1.169	1.65e-3
MYOM2	ENSG00000036448.9	2.855	9.400	-1.432	1.87e-9
USP2	ENSG00000036672.15	10.308	28.809	-1.398	5.76e-3
TUBG2	ENSG00000037042.8	9.834	21.529	-1.056	1.42e-5
MRI1	ENSG00000037757.13	5.345	20.569	-1.765	2.49e-7
HOXC8	ENSG00000037965.5	0.350	2.630	-1.427	2.20e-12
VCAN	ENSG00000038427.15	1.470	5.950	-1.492	1.01e-4
RAI14	ENSG00000039560.13	4.963	14.710	-1.397	1.23e-5
PHF23	ENSG00000040633.12	12.174	26.620	-1.068	2.11e-3
RAB27B	ENSG00000041353.9	1.974	0.170	1.346	7.61e-8
TNC	ENSG00000041982.14	2.150	25.380	-3.066	9.68e-10
THAP3	ENSG00000041988.15	7.155	15.810	-1.044	5.15e-7
FAM65C	ENSG00000042062.11	3.052	16.590	-2.118	3.85e-9
TRIT1	ENSG00000043514.15	3.365	11.290	-1.493	1.32e-10
GPM6B	ENSG00000046653.14	0.255	3.760	-1.923	1.13e-15
FAM184B	ENSG00000047662.4	1.964	0.190	1.316	2.26e-7
LMO3	ENSG00000048540.14	0.080	2.260	-1.594	1.92e-7
EPN3	ENSG00000049283.17	27.690	9.570	1.441	2.71e-3
LTBP1	ENSG00000049323.15	2.385	14.310	-2.177	9.71e-6
NFE2L3	ENSG00000050344.8	2.155	5.910	-1.131	1.38e-7
LIMA1	ENSG00000050405.13	99.922	38.539	1.352	4.34e-5
LAMC3	ENSG00000050555.17	1.380	11.380	-2.379	3.64e-11
PLEKHA5	ENSG00000052126.14	6.575	17.640	-1.299	1.22e-5
FNIP2	ENSG00000052795.12	28.554	13.280	1.049	5.29e-5
FOXN3	ENSG00000053254.15	16.320	7.180	1.082	6.03e-5
LY75	ENSG00000054219.10	0.400	3.210	-1.588	1.63e-7
FOXC1	ENSG00000054598.6	1.080	17.470	-3.151	3.83e-17
SYNE2	ENSG00000054654.15	36.066	76.050	-1.056	1.91e-5
GINM1	ENSG00000055211.12	18.301	44.230	-1.229	1.21e-4
ITIH4	ENSG00000055955.15	0.545	2.550	-1.200	3.17e-8
TRAF1	ENSG00000056558.10	0.995	4.140	-1.365	2.16e-12
IL17RB	ENSG00000056736.9	1.160	17.500	-3.099	1.36e-17
LAMC2	ENSG00000058085.14	0.504	8.450	-2.652	7.87e-12
SLC2A3	ENSG00000059804.15	3.950	10.160	-1.173	1.39e-3
SNRNP40	ENSG00000060688.12	9.355	20.500	-1.054	2.63e-5
RIMBP2	ENSG00000060709.13	0.225	1.850	-1.218	4.74e-8
SPAG4	ENSG00000061656.9	15.420	5.210	1.403	3.62e-6
MRPS35	ENSG00000061794.12	80.828	39.500	1.015	3.33e-3
GUCY1B3	ENSG00000061918.12	1.899	9.010	-1.788	1.35e-9
VMP1	ENSG00000062716.10	22.407	70.048	-1.602	1.57e-6
LIMCH1	ENSG00000064042.17	41.466	16.710	1.262	2.02e-4
SPA17	ENSG00000064199.6	2.215	10.770	-1.872	1.52e-10
ST3GAL6	ENSG00000064225.12	34.440	9.880	1.704	1.45e-5
NGFR	ENSG00000064300.8	11.195	2.550	1.780	8.81e-5
LPAR2	ENSG00000064547.13	2.385	7.170	-1.271	6.89e-7
SNX24	ENSG00000064652.10	32.316	13.560	1.194	1.18e-9
EYA2	ENSG00000064655.18	0.275	3.080	-1.678	1.66e-7
TAF11	ENSG00000064995.16	6.650	16.910	-1.227	3.72e-7
ZNF76	ENSG00000065029.14	13.500	28.531	-1.026	2.87e-4
SLC9A3R2	ENSG00000065054.13	30.420	136.939	-2.134	6.99e-9
NTHL1	ENSG00000065057.7	6.035	13.760	-1.069	6.93e-5
TRAM2	ENSG00000065308.4	1.345	6.060	-1.590	2.36e-8
NTN1	ENSG00000065320.8	20.215	1.210	3.263	1.18e-21
PDIA5	ENSG00000065485.17	4.609	16.760	-1.663	6.20e-10
SPEN	ENSG00000065526.10	5.900	14.870	-1.202	1.06e-5
MYLK	ENSG00000065534.18	10.610	42.801	-1.916	3.86e-5
TMEM206	ENSG00000065600.12	1.560	5.540	-1.353	1.36e-5
SEC61A2	ENSG00000065665.20	1.085	3.970	-1.253	3.44e-9
PRKCQ	ENSG00000065675.14	0.515	6.160	-2.241	1.21e-11
TBC1D1	ENSG00000065882.15	310.543	105.018	1.555	1.11e-10
YBX1	ENSG00000065978.17	132.453	299.766	-1.172	5.67e-3
PPP2R5A	ENSG00000066027.11	61.201	29.580	1.024	1.48e-4
TIE1	ENSG00000066056.13	6.770	18.371	-1.318	2.54e-5
ZMYND12	ENSG00000066185.12	1.475	6.160	-1.533	1.56e-9
SLC9A3	ENSG00000066230.10	0.060	34.451	-5.064	1.59e-19
NGEF	ENSG00000066248.14	0.190	2.810	-1.679	4.05e-11
FGFR2	ENSG00000066468.20	6.770	20.230	-1.450	5.24e-6
KIF26A	ENSG00000066735.14	0.310	1.990	-1.191	4.60e-8
KLF6	ENSG00000067082.14	24.289	53.179	-1.099	9.37e-3
PPAP2A	ENSG00000067113.16	32.463	84.982	-1.361	2.80e-4
PHKA1	ENSG00000067177.14	11.364	1.840	2.122	4.93e-19
TNFRSF1A	ENSG00000067182.7	32.250	73.160	-1.157	5.44e-3
TRO	ENSG00000067445.20	0.570	7.790	-2.485	1.97e-15
