Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CTA-276O3.4	ENSG00000235354.1	0.000	2.980	-1.993	6.46e-49
CTA-363E19.2	ENSG00000272072.1	0.510	2.810	-1.335	8.05e-138
CTA-398F10.2	ENSG00000254153.1	0.000	1.685	-1.425	9.99e-157
CTAGE15	ENSG00000271079.1	0.040	1.155	-1.051	4.58e-112
CTAGE4	ENSG00000225932.3	0.390	7.240	-2.568	4.59e-179
CTAGE8	ENSG00000244693.1	0.240	5.260	-2.336	1.41e-135
CTB-102L5.4	ENSG00000267748.4	0.000	1.250	-1.170	3.53e-129
CTB-113P19.4	ENSG00000260581.1	0.030	1.990	-1.538	6.17e-276
CTB-13F3.1	ENSG00000273055.1	0.820	4.365	-1.560	2.42e-143
CTB-191K22.5	ENSG00000267815.1	4.290	11.905	-1.287	1.74e-26
CTB-31O20.4	ENSG00000267244.5	0.540	4.595	-1.861	5.34e-301
CTB-39G8.3	ENSG00000267344.1	0.230	3.905	-1.996	1.84e-258
CTB-50L17.8	ENSG00000280239.1	0.580	3.010	-1.344	1.61e-233
CTB-50L17.9	ENSG00000267769.1	0.370	3.390	-1.680	7.89e-195
CTB-55O6.8	ENSG00000141854.7	2.350	12.495	-2.010	1.39e-108
CTB-59C6.3	ENSG00000268525.1	1.020	0.000	1.014	2.26e-44
CTB-60B18.18	ENSG00000268287.1	0.000	3.320	-2.111	1.26e-285
CTB-63M22.1	ENSG00000229119.3	169.541	62.543	1.424	2.81e-29
CTB-79E8.3	ENSG00000253683.1	0.000	6.500	-2.907	1.57e-141
CTB-89H12.4	ENSG00000230551.4	2.120	14.900	-2.349	8.41e-256
CTBP1-AS	ENSG00000280927.1	0.280	1.885	-1.172	7.87e-207
CTBP2	ENSG00000175029.16	33.029	15.560	1.039	5.13e-64
CTC-231O11.1	ENSG00000253522.3	13.620	0.460	3.324	1.36e-185
CTC-251D13.1	ENSG00000271795.1	0.080	2.540	-1.713	1.53e-281
CTC-251I16.1	ENSG00000279496.1	6.640	2.335	1.196	4.33e-38
CTC-255N20.1	ENSG00000250343.1	1.550	0.260	1.017	2.40e-80
CTC-260E6.2	ENSG00000224864.4	0.080	1.600	-1.267	1.35e-90
CTC-281F24.1	ENSG00000261996.1	0.060	1.780	-1.391	9.56e-215
CTC-321K16.1	ENSG00000250167.1	0.000	1.220	-1.151	2.69e-105
CTC-327F10.4	ENSG00000251320.1	0.000	6.530	-2.913	2.26e-314
CTC-327F10.5	ENSG00000248362.1	0.000	1.740	-1.454	4.23e-223
CTC-338M12.1	ENSG00000248514.1	0.000	1.100	-1.070	9.27e-161
CTC-429P9.2	ENSG00000268087.1	1.120	4.300	-1.322	3.03e-114
CTC-429P9.3	ENSG00000269044.2	3.450	9.830	-1.283	2.18e-133
CTC-429P9.4	ENSG00000268790.5	9.160	1.655	1.936	2.75e-71
CTC-429P9.5	ENSG00000267904.1	0.500	2.060	-1.029	1.23e-107
CTC-459F4.3	ENSG00000267575.6	10.850	3.620	1.359	6.57e-142
CTC-479C5.10	ENSG00000263126.1	0.320	2.080	-1.222	5.94e-230
CTC-510F12.2	ENSG00000267082.1	0.220	1.905	-1.252	4.99e-161
CTC-510F12.6	ENSG00000267576.1	4.220	36.670	-2.851	8.42e-183
CTC-523E23.11	ENSG00000271109.1	0.300	1.860	-1.137	1.20e-92
CTC-524C5.2	ENSG00000263272.1	1.270	8.070	-1.998	2.63e-220
CTC-526N19.1	ENSG00000277013.1	0.950	6.460	-1.936	1.19e-92
CTC-529I10.1	ENSG00000275413.1	0.620	5.280	-1.955	1.99e-225
CTC-529I10.2	ENSG00000227782.2	0.570	5.415	-2.031	6.66e-281
CTC-542B22.2	ENSG00000263990.1	0.350	2.965	-1.554	2.90e-229
CTC-550B14.7	ENSG00000267265.5	0.990	9.550	-2.406	3.25e-255
CTC-559E9.5	ENSG00000267481.1	0.970	2.940	-1.000	5.53e-112
CTD-2007L18.5	ENSG00000260808.1	0.220	1.835	-1.216	2.94e-166
CTD-2008P7.9	ENSG00000267259.1	0.000	1.515	-1.331	3.41e-276
CTD-2013N17.6	ENSG00000280332.1	0.380	4.000	-1.857	1.66e-273
CTD-2013N24.2	ENSG00000244513.6	1.210	3.815	-1.124	2.58e-121
CTD-2020K17.3	ENSG00000233175.2	0.210	1.765	-1.192	1.20e-129
CTD-2026K11.6	ENSG00000203392.3	0.330	3.075	-1.615	4.00e-210
CTD-2033D15.3	ENSG00000278621.1	0.110	2.020	-1.444	7.79e-99
CTD-2104P17.2	ENSG00000264932.3	0.000	1.305	-1.205	3.78e-150
CTD-2184D3.5	ENSG00000259712.1	0.130	1.625	-1.216	5.51e-101
CTD-2192J16.15	ENSG00000178464.6	9.850	23.091	-1.151	2.81e-73
CTD-2192J16.22	ENSG00000269242.1	4.190	14.700	-1.597	1.35e-59
CTD-2196E14.7	ENSG00000279618.1	5.640	2.170	1.067	6.42e-24
CTD-2228K2.7	ENSG00000225138.7	6.330	57.645	-3.000	7.02e-156
CTD-2260A17.1	ENSG00000248734.2	0.260	1.610	-1.051	2.95e-166
CTD-2269F5.1	ENSG00000250320.5	0.030	1.140	-1.055	3.40e-78
CTD-2270L9.4	ENSG00000260136.5	3.910	0.730	1.505	1.25e-172
CTD-2306A12.1	ENSG00000273972.1	0.000	1.390	-1.257	1.54e-142
CTD-2325P2.4	ENSG00000259038.1	6.370	2.025	1.285	8.17e-51
CTD-2368P22.1	ENSG00000176593.7	0.900	2.930	-1.049	1.47e-92
CTD-2380F24.1	ENSG00000261195.1	3.490	0.140	1.978	2.73e-85
CTD-2396E7.11	ENSG00000275234.1	0.140	26.070	-4.570	0.00e+0
CTD-2510F5.4	ENSG00000265415.1	3.410	0.000	2.141	2.40e-170
CTD-2528L19.6	ENSG00000267152.1	0.650	2.325	-1.011	9.78e-105
CTD-2537I9.12	ENSG00000267523.1	3.260	12.125	-1.623	7.16e-116
CTD-2540B15.11	ENSG00000267580.1	4.840	68.242	-3.568	2.05e-215
CTD-2619J13.13	ENSG00000268307.1	0.000	40.870	-5.388	0.00e+0
CTD-2626G11.2	ENSG00000268416.1	0.000	1.430	-1.281	6.71e-209
CTD-2647L4.5	ENSG00000259607.1	0.000	4.480	-2.454	1.64e-45
CTD-3035K23.7	ENSG00000274565.1	0.140	3.660	-2.031	1.98e-150
CTD-3065J16.9	ENSG00000255224.1	5.260	0.910	1.713	1.01e-162
CTD-3088G3.8	ENSG00000188897.8	0.250	3.185	-1.743	1.16e-192
CTD-3092A11.1	ENSG00000215302.8	0.430	2.580	-1.324	5.09e-164
CTD-3092A11.2	ENSG00000270055.1	1.700	10.135	-2.044	4.07e-211
CTD-3128G10.6	ENSG00000269680.1	0.100	2.620	-1.718	1.14e-287
CTD-3157E16.1	ENSG00000265519.1	2.850	0.770	1.121	2.17e-69
CTD-3157E16.2	ENSG00000276855.1	10.420	3.940	1.209	1.90e-65
CTD-3184A7.4	ENSG00000232442.1	4.910	13.155	-1.260	1.29e-107
CTD-3193K9.11	ENSG00000273650.1	0.190	1.385	-1.003	4.89e-70
CTD-3199J23.6	ENSG00000267681.1	1.430	5.735	-1.471	5.63e-114
CTD-3214H19.6	ENSG00000268204.1	0.190	2.840	-1.690	2.04e-210
CTD-3247F14.2	ENSG00000261026.1	0.050	2.245	-1.628	7.99e-132
CTD-3252C9.4	ENSG00000267519.3	5.420	30.320	-2.286	2.16e-152
CTGF	ENSG00000118523.5	33.180	96.820	-1.517	1.82e-33
CTGLF12P	ENSG00000265018.6	0.190	3.350	-1.870	7.19e-115
CTH	ENSG00000116761.11	4.450	1.165	1.332	3.59e-91
CTHRC1	ENSG00000164932.12	65.521	14.770	2.077	5.02e-48
CTLA4	ENSG00000163599.14	1.770	0.320	1.069	2.24e-58
CTNNB1	ENSG00000168036.16	273.026	89.821	1.593	5.48e-108
CTNNBIP1	ENSG00000178585.14	29.229	283.695	-3.235	1.94e-262
CTNNBL1	ENSG00000132792.18	60.580	29.290	1.024	1.00e-143
CTPS1	ENSG00000171793.13	26.259	12.110	1.056	9.08e-74
CTRB2	ENSG00000168928.12	0.050	1.460	-1.228	1.28e-42
CTSA	ENSG00000064601.16	283.931	109.174	1.371	1.45e-124
CTSB	ENSG00000164733.20	1105.818	173.320	2.667	1.09e-199
CTSC	ENSG00000109861.15	112.002	22.615	2.259	3.33e-163
CTSD	ENSG00000117984.12	891.381	383.198	1.216	3.04e-73
CTSG	ENSG00000100448.3	0.410	16.549	-3.638	2.84e-130
CTSL	ENSG00000135047.14	222.474	33.655	2.689	5.03e-151
CTSS	ENSG00000163131.10	51.771	6.615	2.793	1.80e-121
CTSV	ENSG00000136943.10	2.630	34.846	-3.304	1.48e-165
CTSW	ENSG00000172543.7	4.850	1.030	1.527	5.98e-65
CTSZ	ENSG00000101160.13	408.586	53.619	2.907	4.18e-230
CTTNBP2NL	ENSG00000143079.14	5.400	13.035	-1.133	8.54e-82
CUL7	ENSG00000044090.8	19.631	7.960	1.203	4.59e-128
CUL9	ENSG00000112659.13	17.220	43.051	-1.274	5.18e-144
CUTA	ENSG00000112514.15	356.583	151.067	1.234	1.09e-159
CWC25	ENSG00000273559.4	9.880	26.710	-1.349	1.66e-188
CWH43	ENSG00000109182.11	0.000	26.855	-4.800	0.00e+0
CXADR	ENSG00000154639.18	0.960	17.790	-3.261	1.31e-188
CXCL1	ENSG00000163739.4	2.900	0.535	1.345	1.21e-40
CXCL10	ENSG00000169245.5	16.210	0.230	3.807	3.66e-119
CXCL11	ENSG00000169248.12	2.110	0.050	1.567	9.14e-79
CXCL12	ENSG00000107562.16	20.870	74.055	-1.779	2.97e-36
CXCL13	ENSG00000156234.7	6.650	0.175	2.703	7.68e-88
CXCL14	ENSG00000145824.12	4.940	593.065	-6.644	6.58e-239
CXCL8	ENSG00000169429.10	4.520	0.270	2.120	6.39e-99
CXCL9	ENSG00000138755.5	18.820	0.270	3.964	2.30e-115
CXCR2	ENSG00000180871.7	0.080	1.785	-1.367	1.51e-136
CXCR3	ENSG00000186810.7	2.650	0.100	1.730	2.80e-100
CXCR4	ENSG00000121966.6	24.360	6.980	1.668	1.11e-72
CXorf36	ENSG00000147113.16	2.040	5.895	-1.181	2.86e-72
CXXC1	ENSG00000154832.14	41.251	96.205	-1.202	7.63e-169
CXXC5	ENSG00000171604.11	44.111	20.980	1.037	2.01e-43
CYB561	ENSG00000008283.15	17.230	36.091	-1.025	3.11e-93
CYB561D2	ENSG00000114395.10	26.939	9.600	1.398	3.75e-193
CYB5A	ENSG00000166347.18	42.171	86.165	-1.014	2.52e-94
CYB5B	ENSG00000103018.16	72.128	34.830	1.029	1.82e-118
CYB5R2	ENSG00000166394.14	10.590	49.845	-2.133	4.22e-79
CYBA	ENSG00000051523.10	190.216	37.190	2.324	3.82e-163
CYBB	ENSG00000165168.7	7.690	0.880	2.209	1.71e-95
CYBRD1	ENSG00000071967.11	15.470	62.595	-1.949	1.83e-80
CYCS	ENSG00000172115.8	100.928	35.155	1.495	6.94e-138
CYP1A1	ENSG00000140465.13	0.480	2.960	-1.420	9.84e-33
CYP1B1-AS1	ENSG00000232973.11	0.250	1.970	-1.249	4.85e-95
CYP26B1	ENSG00000003137.8	1.810	25.591	-3.242	6.17e-257
CYP27A1	ENSG00000135929.8	115.760	18.025	2.618	2.92e-178
CYP27C1	ENSG00000186684.12	0.250	2.570	-1.514	7.37e-90
CYP2C18	ENSG00000108242.12	0.000	2.780	-1.918	1.93e-203
CYP2D6	ENSG00000100197.20	0.360	2.760	-1.467	4.69e-196
CYP2D7	ENSG00000205702.10	0.740	5.100	-1.810	5.61e-193
CYP2E1	ENSG00000130649.9	0.320	12.380	-3.342	5.73e-299
CYP2J2	ENSG00000134716.9	1.670	8.035	-1.759	4.86e-71
CYP2R1	ENSG00000186104.10	7.930	22.540	-1.398	1.27e-158
CYP2U1	ENSG00000155016.17	6.260	1.640	1.459	2.96e-85
CYP2W1	ENSG00000073067.13	0.030	10.330	-3.459	1.58e-288
CYP39A1	ENSG00000146233.7	1.510	10.560	-2.203	7.07e-114
CYP3A4	ENSG00000160868.14	0.010	1.270	-1.168	3.56e-164
CYP3A5	ENSG00000106258.13	0.290	44.790	-5.150	0.00e+0
CYP4B1	ENSG00000142973.12	0.040	26.685	-4.734	3.99e-309
CYP4F12	ENSG00000186204.14	0.050	57.265	-5.794	0.00e+0
CYP4F22	ENSG00000171954.12	0.050	42.964	-5.388	0.00e+0
CYP4F26P	ENSG00000226562.3	0.000	1.475	-1.307	4.27e-190
CYP4F3	ENSG00000186529.14	0.010	2.805	-1.914	7.49e-277
CYP4F8	ENSG00000186526.12	0.000	2.765	-1.913	3.07e-56
CYP4V2	ENSG00000145476.15	14.250	3.895	1.639	8.45e-85
CYP4X1	ENSG00000186377.7	0.140	5.765	-2.569	5.88e-248
CYR61	ENSG00000142871.15	19.740	136.925	-2.733	1.24e-96
CYSRT1	ENSG00000197191.4	0.680	24.935	-3.948	4.04e-268
CYSTM1	ENSG00000120306.9	78.759	23.835	1.683	2.68e-117
CYTH3	ENSG00000008256.15	49.422	21.175	1.185	2.97e-65
CYTL1	ENSG00000170891.10	8.430	1.915	1.694	7.53e-38
CYYR1	ENSG00000166265.11	1.680	4.660	-1.079	9.19e-58
D2HGDH	ENSG00000180902.16	9.000	45.335	-2.212	2.53e-232
DAAM1	ENSG00000100592.15	9.360	35.945	-1.834	7.70e-122
DAAM2	ENSG00000146122.16	35.921	8.835	1.908	1.21e-88
DACT2	ENSG00000164488.11	0.120	4.790	-2.370	2.88e-182
DAD1	ENSG00000129562.10	290.017	127.335	1.181	5.63e-190
DAG1	ENSG00000173402.11	61.810	25.365	1.252	3.99e-88
DAGLA	ENSG00000134780.9	2.730	0.780	1.067	6.88e-68
DAPK2	ENSG00000035664.11	1.340	11.745	-2.445	5.29e-208
DAPL1	ENSG00000163331.10	0.770	225.807	-7.002	2.19e-317
DAPP1	ENSG00000070190.12	0.920	11.370	-2.688	1.06e-179
DARS2	ENSG00000117593.9	17.030	3.300	2.068	6.86e-219
DBF4	ENSG00000006634.7	10.610	3.870	1.253	3.59e-70
DBNDD1	ENSG00000003249.13	38.231	4.695	2.784	1.32e-181
DBNDD2	ENSG00000244274.7	25.591	57.090	-1.127	8.47e-80
DCAF13	ENSG00000164934.13	35.891	12.530	1.447	2.87e-128
DCAF7	ENSG00000136485.14	38.891	15.085	1.310	1.39e-147
DCBLD2	ENSG00000057019.15	18.110	6.450	1.359	2.64e-86
DCD	ENSG00000161634.11	0.000	1215.934	-10.249	5.65e-235
DCN	ENSG00000011465.16	49.319	702.107	-3.805	4.49e-146
DCPS	ENSG00000110063.8	33.291	10.815	1.537	1.76e-225
DCST1	ENSG00000163357.10	0.030	1.435	-1.241	7.07e-276
DCST2	ENSG00000163354.14	0.350	9.605	-2.974	0.00e+0
DCT	ENSG00000080166.15	97.247	12.940	2.817	3.43e-30
DCTPP1	ENSG00000179958.8	46.122	21.965	1.037	7.50e-119
DCUN1D2	ENSG00000150401.14	4.660	11.675	-1.163	7.53e-129
DDAH1	ENSG00000153904.18	1.970	5.060	-1.029	7.25e-30
DDB2	ENSG00000134574.11	29.521	74.705	-1.311	3.61e-104
DDIT4	ENSG00000168209.4	85.620	179.289	-1.058	3.21e-26
DDOST	ENSG00000244038.9	216.031	82.044	1.386	6.36e-206
DDR1	ENSG00000204580.11	45.679	116.876	-1.336	8.48e-69
DDX17	ENSG00000100201.18	108.382	243.697	-1.162	2.69e-106
DDX26B	ENSG00000165359.14	3.470	8.450	-1.080	1.20e-69
DDX3Y	ENSG00000067048.16	2.710	27.655	-2.949	1.39e-44
DEF6	ENSG00000023892.10	7.890	30.705	-1.834	4.37e-115
DEFB1	ENSG00000164825.3	0.250	173.488	-7.125	0.00e+0
DEGS1	ENSG00000143753.12	68.322	336.158	-2.282	1.58e-214
DEGS2	ENSG00000168350.7	0.220	72.846	-5.920	0.00e+0
DENND1A	ENSG00000119522.15	17.780	7.865	1.083	1.14e-105
DENND1C	ENSG00000205744.9	3.790	16.140	-1.839	1.47e-99
DENND2C	ENSG00000175984.14	0.330	18.120	-3.846	0.00e+0
DENND2D	ENSG00000162777.16	9.320	19.915	-1.019	6.24e-18
DENND3	ENSG00000105339.10	3.750	21.700	-2.257	1.46e-141
DENND4C	ENSG00000137145.20	6.590	19.485	-1.432	3.33e-124
DENND5B	ENSG00000170456.14	4.380	1.030	1.406	3.37e-154
DEPDC1	ENSG00000024526.16	3.080	0.460	1.483	6.73e-106
DEPDC1B	ENSG00000035499.12	3.690	0.800	1.382	1.47e-116
DERA	ENSG00000023697.12	35.869	16.875	1.044	1.16e-95
DERL1	ENSG00000136986.9	57.939	20.345	1.465	1.24e-208
DERL3	ENSG00000099958.14	8.390	0.800	2.383	9.12e-127
DES	ENSG00000175084.11	0.420	80.245	-5.838	3.30e-203
DFFA	ENSG00000160049.11	22.099	8.225	1.324	3.42e-185
DFNA5	ENSG00000105928.13	12.960	2.845	1.860	3.92e-68
DFNB59	ENSG00000204311.11	0.970	3.275	-1.118	9.53e-118
DGAT2	ENSG00000062282.14	4.260	129.462	-4.632	3.43e-309
DGCR6	ENSG00000183628.12	10.010	25.660	-1.276	2.27e-58
DGKA	ENSG00000065357.19	12.350	142.167	-3.423	8.58e-282
DGUOK-AS1	ENSG00000237883.1	0.560	6.295	-2.225	3.90e-184
DHCR24	ENSG00000116133.11	35.370	181.483	-2.327	5.10e-127
DHCR7	ENSG00000172893.15	17.160	56.115	-1.653	2.65e-59
DHFR	ENSG00000228716.6	17.869	2.945	2.258	2.16e-194
DHFRP1	ENSG00000188985.6	6.740	0.540	2.329	3.26e-165
DHRS1	ENSG00000157379.13	21.480	66.645	-1.589	9.48e-149
DHRS2	ENSG00000100867.14	1.540	0.180	1.106	4.48e-28
DHRS3	ENSG00000162496.8	16.959	65.885	-1.897	3.07e-102
DHX33	ENSG00000005100.12	12.380	5.590	1.022	9.35e-88
DIAPH3	ENSG00000139734.17	3.320	0.550	1.479	5.68e-117
DIO2	ENSG00000211448.11	0.770	3.685	-1.404	1.49e-37
DIO3	ENSG00000197406.7	0.030	2.530	-1.777	2.87e-174
DIO3OS	ENSG00000258498.6	0.130	15.750	-3.890	0.00e+0
DIP2A	ENSG00000160305.17	9.380	23.950	-1.265	6.35e-151
DIP2C	ENSG00000151240.15	11.030	4.125	1.231	2.54e-79
DIRAS1	ENSG00000176490.4	14.720	1.495	2.655	6.36e-160
DIRAS3	ENSG00000162595.4	0.290	1.605	-1.014	1.58e-56
DISC1	ENSG00000162946.20	4.470	1.020	1.437	4.68e-125
DKFZp434J0226	ENSG00000268460.1	0.030	9.040	-3.285	9.93e-320
DKK1	ENSG00000107984.9	1.030	7.355	-2.041	1.15e-39
DKK2	ENSG00000155011.8	0.300	1.765	-1.089	3.18e-47
DKK3	ENSG00000050165.17	7.730	41.535	-2.285	1.11e-56
DLC1	ENSG00000164741.14	17.330	7.435	1.120	1.76e-39
DLEU1_1	ENSG00000276089.1	8.100	1.640	1.785	1.75e-42
DLEU2	ENSG00000231607.8	3.000	0.985	1.011	7.77e-89
DLG2	ENSG00000150672.16	0.330	10.835	-3.154	0.00e+0
DLG3	ENSG00000082458.11	3.570	11.020	-1.395	1.09e-88
DLG5	ENSG00000151208.16	6.420	40.395	-2.480	4.90e-247
DLGAP1	ENSG00000170579.14	2.730	0.120	1.736	1.06e-93
DLGAP1-AS1	ENSG00000177337.7	9.790	1.610	2.048	2.17e-138
DLGAP5	ENSG00000126787.12	7.070	0.790	2.173	2.77e-171
DLK2	ENSG00000171462.14	0.520	10.350	-2.901	5.76e-281
DLL1	ENSG00000198719.8	0.940	20.685	-3.483	1.17e-317
DLL3	ENSG00000090932.10	4.500	0.030	2.417	1.66e-112
DLX3	ENSG00000064195.7	0.070	37.965	-5.187	0.00e+0
DLX4	ENSG00000108813.10	0.570	2.730	-1.248	3.91e-67
DLX5	ENSG00000105880.4	0.890	19.235	-3.420	5.61e-197
DMD	ENSG00000198947.14	3.710	9.500	-1.157	4.24e-49
DMKN	ENSG00000161249.20	26.210	5158.907	-7.567	3.81e-265
DMTF1	ENSG00000135164.18	18.379	50.238	-1.403	1.30e-106
DMTN	ENSG00000158856.17	7.610	20.450	-1.317	5.47e-58
DNAAF5	ENSG00000164818.15	23.390	9.955	1.155	2.67e-113
DNAH1	ENSG00000114841.17	1.230	4.630	-1.336	1.80e-105
DNAH14	ENSG00000185842.14	7.430	0.770	2.252	9.63e-199
DNAH17	ENSG00000187775.16	0.430	2.600	-1.332	1.71e-127
DNAJA1	ENSG00000086061.15	102.678	33.165	1.602	2.98e-119
DNAJB11	ENSG00000090520.10	116.452	53.215	1.115	1.31e-181
DNAJB2	ENSG00000135924.15	54.221	112.489	-1.039	4.28e-112
DNAJC10	ENSG00000077232.16	36.071	12.270	1.482	9.36e-98
DNAJC14	ENSG00000135392.15	23.630	11.275	1.005	7.72e-103
DNAJC15	ENSG00000120675.5	15.200	4.040	1.685	1.70e-128
DNAJC19P5	ENSG00000225808.1	0.280	2.230	-1.335	3.77e-103
DNAJC19P9	ENSG00000258608.1	1.740	0.250	1.132	7.73e-81
DNAJC22	ENSG00000178401.14	2.300	0.160	1.508	1.80e-125
DNAJC25-GNG10	ENSG00000244115.1	6.660	2.810	1.008	5.46e-65
DNAL1	ENSG00000119661.14	3.700	0.880	1.322	2.39e-138
DNASE1L1	ENSG00000013563.13	28.041	11.140	1.258	1.98e-104
DNASE1L2	ENSG00000167968.12	0.350	32.365	-4.627	0.00e+0
DNASE1L3	ENSG00000163687.13	0.710	3.455	-1.381	1.93e-38
DNASE2	ENSG00000105612.8	58.582	26.275	1.127	1.89e-99
DNER	ENSG00000187957.7	0.070	6.645	-2.837	5.49e-80
DNHD1	ENSG00000179532.12	1.900	7.300	-1.517	3.17e-145
DNM1	ENSG00000106976.18	3.540	22.420	-2.367	9.07e-122
DNMBP	ENSG00000107554.15	4.150	23.790	-2.267	5.01e-259
DNMT3A	ENSG00000119772.16	10.870	3.960	1.259	5.59e-115
DNPH1	ENSG00000112667.12	78.580	34.510	1.164	4.47e-103
DOC2B	ENSG00000272636.3	0.410	3.900	-1.797	5.83e-143
DOC2GP	ENSG00000231793.4	0.240	1.600	-1.068	1.64e-112
DOCK10	ENSG00000135905.18	18.630	2.985	2.300	8.51e-155
DOCK3	ENSG00000088538.12	0.070	1.690	-1.330	5.45e-167
DOCK6	ENSG00000130158.13	14.190	48.376	-1.701	3.25e-200
DOCK7	ENSG00000116641.15	20.740	8.270	1.230	1.03e-88
DOCK9	ENSG00000088387.17	15.330	65.244	-2.020	8.41e-189
DOCK9-AS2	ENSG00000260992.1	0.890	7.225	-2.122	1.62e-261
DOK1	ENSG00000115325.13	9.770	3.100	1.393	5.95e-103
DOK3	ENSG00000146094.13	6.830	2.640	1.105	1.77e-56
DOK4	ENSG00000125170.10	7.590	30.839	-1.890	1.05e-133
DOLK	ENSG00000175283.7	14.080	5.975	1.112	1.57e-133
DOPEY1	ENSG00000083097.14	2.740	15.320	-2.126	7.56e-245
DPH1	ENSG00000108963.17	23.410	52.940	-1.144	2.45e-143
DPH3	ENSG00000154813.9	14.740	4.400	1.543	2.97e-173
DPH7	ENSG00000148399.11	15.920	36.914	-1.164	1.75e-149
DPP4	ENSG00000197635.9	0.850	3.595	-1.313	3.29e-41
DPP6	ENSG00000130226.16	0.050	1.215	-1.077	1.59e-17
DPT	ENSG00000143196.4	4.150	32.575	-2.705	4.13e-104
DPY19L1	ENSG00000173852.13	13.270	3.105	1.798	2.31e-130
DPY19L2P2	ENSG00000170629.14	2.490	0.210	1.528	5.23e-155
DQX1	ENSG00000144045.13	0.140	3.600	-2.013	6.51e-253
DRAM1	ENSG00000136048.13	11.260	5.080	1.012	9.78e-46
DSC1	ENSG00000134765.9	0.000	100.841	-6.670	0.00e+0
DSC2	ENSG00000134755.14	0.580	6.345	-2.217	1.01e-94
DSC3	ENSG00000134762.16	0.030	133.264	-7.026	0.00e+0
DSCC1	ENSG00000136982.5	4.400	1.310	1.225	2.94e-100
DSE	ENSG00000111817.16	2.840	14.210	-1.986	1.34e-126
DSG1	ENSG00000134760.5	0.010	234.175	-7.863	0.00e+0
DSG2	ENSG00000046604.12	1.530	5.205	-1.294	4.20e-6
DSG3	ENSG00000134757.4	0.010	27.285	-4.808	1.28e-264
DSP	ENSG00000096696.13	1.010	617.223	-8.265	9.39e-322
DST	ENSG00000151914.17	54.288	168.038	-1.612	6.43e-117
DTD2	ENSG00000129480.12	10.080	4.505	1.009	1.80e-74
DTL	ENSG00000143476.17	11.680	0.820	2.801	1.25e-232
DTNBP1	ENSG00000047579.19	34.310	14.205	1.216	2.97e-142
DTX1	ENSG00000135144.7	1.470	4.745	-1.218	7.37e-35
DTX2	ENSG00000091073.19	17.030	37.365	-1.089	1.83e-99
DTX2P1	ENSG00000186704.9	1.280	5.200	-1.443	2.64e-153
DTX2P1-UPK3BP1-PMS2P11	ENSG00000265479.5	1.960	10.215	-1.922	1.18e-222
DTX3L	ENSG00000163840.9	14.610	3.900	1.672	6.98e-112
DTYMK	ENSG00000168393.12	43.090	13.225	1.632	4.36e-167
DUOX1	ENSG00000137857.17	0.480	67.246	-5.527	0.00e+0
DUOX2	ENSG00000140279.12	0.020	5.140	-2.590	0.00e+0
DUOXA1	ENSG00000140254.12	0.120	66.895	-5.922	0.00e+0
DUOXA2	ENSG00000140274.13	0.000	1.135	-1.094	4.42e-190
DUSP1	ENSG00000120129.5	20.740	570.288	-4.716	1.09e-236
DUSP15	ENSG00000149599.15	5.150	1.240	1.457	5.27e-55
DUSP2	ENSG00000158050.4	6.880	19.105	-1.351	6.85e-41
DUSP3	ENSG00000108861.8	41.830	18.320	1.149	7.24e-96
DUSP4	ENSG00000120875.8	73.282	4.715	3.700	1.51e-260
DUSP6	ENSG00000139318.7	114.277	13.440	2.997	1.32e-190
DUSP7	ENSG00000164086.9	14.580	40.565	-1.416	7.74e-117
DUSP8P5	ENSG00000235316.1	0.490	2.335	-1.162	1.16e-193
DUTP6	ENSG00000225171.2	0.560	2.955	-1.342	2.19e-147
DUX4L50	ENSG00000232815.1	0.720	2.710	-1.109	6.78e-63
DUXAP8	ENSG00000206195.10	12.210	0.540	3.101	3.01e-166
DUXAP9	ENSG00000225210.9	6.190	0.340	2.424	1.44e-149
DYNLRB2	ENSG00000168589.14	0.240	1.925	-1.238	2.02e-117
DYRK3	ENSG00000143479.15	4.410	1.360	1.197	2.27e-100
DZIP1L	ENSG00000158163.14	3.120	7.395	-1.027	1.12e-72
E2F1	ENSG00000101412.12	16.230	3.620	1.899	2.54e-187
E2F3	ENSG00000112242.14	10.940	2.260	1.873	2.75e-204
E2F5	ENSG00000133740.10	5.850	2.160	1.116	7.79e-68
E2F7	ENSG00000165891.15	1.920	0.310	1.156	3.04e-126
EBF1	ENSG00000164330.16	1.030	5.740	-1.731	1.99e-113
EBF3	ENSG00000108001.13	0.520	2.550	-1.224	3.91e-26
EBF4	ENSG00000088881.20	1.770	6.830	-1.499	7.05e-51
EBI3	ENSG00000105246.5	2.210	0.480	1.117	9.95e-54
ECHDC2	ENSG00000121310.16	12.740	132.876	-3.284	4.32e-225
ECHDC3	ENSG00000134463.14	7.170	18.310	-1.241	3.69e-104
ECM1	ENSG00000143369.14	103.953	49.876	1.045	1.93e-16
ECM2	ENSG00000106823.12	0.900	5.525	-1.780	1.07e-86
ECT2	ENSG00000114346.13	8.850	3.795	1.039	1.60e-51
EDA	ENSG00000158813.17	0.540	3.520	-1.553	5.34e-153
EDEM2	ENSG00000088298.12	28.759	12.685	1.121	2.62e-144
EDIL3	ENSG00000164176.12	0.900	4.130	-1.433	9.81e-23
