Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
DMRTC1B	ENSG00000184911.14	0.165	1.550	-1.130	2.98e-21
DMTF1	ENSG00000135164.18	16.550	102.579	-2.561	2.09e-26
DMWD	ENSG00000185800.11	14.085	49.121	-1.732	1.34e-30
DMXL2	ENSG00000104093.13	8.995	22.190	-1.214	2.11e-11
DNAAF1	ENSG00000154099.17	3.505	0.900	1.246	8.20e-7
DNAAF3	ENSG00000167646.13	10.200	0.780	2.654	4.25e-18
DNAH1	ENSG00000114841.17	2.080	7.800	-1.515	1.83e-19
DNAH14	ENSG00000185842.14	10.055	1.170	2.349	5.16e-44
DNAJB11	ENSG00000090520.10	178.217	65.812	1.424	4.53e-42
DNAJB13	ENSG00000187726.8	9.450	0.210	3.110	2.17e-15
DNAJB14	ENSG00000164031.16	4.730	12.220	-1.206	8.59e-17
DNAJB4	ENSG00000162616.8	5.375	21.320	-1.808	5.72e-27
DNAJB5	ENSG00000137094.14	4.425	31.930	-2.602	1.45e-22
DNAJC12	ENSG00000108176.14	1.774	6.540	-1.442	5.20e-8
DNAJC13	ENSG00000138246.15	8.425	19.981	-1.154	8.61e-15
DNAJC15	ENSG00000120675.5	17.435	4.560	1.729	2.19e-13
DNAJC19P9	ENSG00000258608.1	2.990	0.460	1.450	1.86e-15
DNAJC22	ENSG00000178401.14	6.525	0.090	2.787	1.17e-22
DNAJC24	ENSG00000170946.14	3.070	7.460	-1.056	6.73e-11
DNAJC27	ENSG00000115137.11	1.155	4.870	-1.446	6.22e-41
DNAJC9-AS1	ENSG00000236756.4	2.940	0.230	1.680	4.03e-6
DNALI1	ENSG00000163879.10	57.183	15.290	1.837	4.58e-4
DNASE2	ENSG00000105612.8	60.545	27.639	1.104	7.51e-18
DNER	ENSG00000187957.7	0.510	3.430	-1.553	1.12e-6
DNHD1	ENSG00000179532.12	1.880	11.980	-2.172	1.87e-30
DNM1	ENSG00000106976.18	3.060	16.690	-2.123	2.15e-17
DNM1P35	ENSG00000246877.1	0.095	1.570	-1.231	2.92e-44
DNM1P41	ENSG00000280038.1	0.140	1.520	-1.144	2.08e-40
DNM3	ENSG00000197959.13	1.340	4.410	-1.209	2.63e-18
DNM3OS	ENSG00000230630.2	0.400	8.590	-2.776	8.77e-45
DNMT3B	ENSG00000088305.18	4.210	0.950	1.418	4.56e-17
DNPH1	ENSG00000112667.12	106.436	52.319	1.011	3.01e-15
DOC2B	ENSG00000272636.3	1.734	5.460	-1.241	7.85e-8
DOC2GP	ENSG00000231793.4	0.320	3.180	-1.663	3.88e-24
DOCK11	ENSG00000147251.15	3.530	11.050	-1.411	4.89e-9
DOCK4	ENSG00000128512.19	1.200	11.460	-2.502	5.88e-47
DOCK6	ENSG00000130158.13	17.488	37.731	-1.067	6.83e-13
DOCK9	ENSG00000088387.17	14.170	41.911	-1.500	4.76e-17
DOCK9-AS2	ENSG00000260992.1	1.175	3.740	-1.124	3.70e-15
DOK7	ENSG00000175920.15	2.500	0.360	1.364	1.20e-6
DOPEY1	ENSG00000083097.14	3.445	15.070	-1.854	4.20e-24
DPCD	ENSG00000166171.12	58.430	21.000	1.434	2.45e-20
DPH1	ENSG00000108963.17	15.390	61.772	-1.937	4.13e-27
DPP3	ENSG00000254986.7	51.873	13.960	1.821	2.18e-32
DPP6	ENSG00000130226.16	0.340	51.118	-5.282	1.15e-42
DPP8	ENSG00000074603.18	4.030	12.250	-1.397	9.66e-23
DPT	ENSG00000143196.4	0.280	86.073	-6.088	5.58e-75
DPY19L2	ENSG00000177990.11	1.565	21.021	-3.102	4.94e-28
DPY19L2P2	ENSG00000170629.14	0.365	1.750	-1.011	5.61e-10
DPY30	ENSG00000162961.13	123.049	51.051	1.253	1.07e-25
DPYD	ENSG00000188641.12	1.135	13.010	-2.714	6.59e-46
DPYSL2	ENSG00000092964.16	6.090	33.390	-2.278	1.00e-24
DPYSL3	ENSG00000113657.12	7.195	116.743	-3.845	1.64e-33
DRD4	ENSG00000069696.6	0.410	1.880	-1.030	1.72e-16
DSC2	ENSG00000134755.14	8.618	0.380	2.801	1.23e-21
DSCAML1	ENSG00000177103.13	0.085	2.730	-1.781	2.93e-46
DSE	ENSG00000111817.16	2.980	13.060	-1.821	2.82e-26
DSEL	ENSG00000171451.13	0.355	2.050	-1.171	3.95e-15
DSG2	ENSG00000046604.12	20.474	2.060	2.811	9.78e-27
DSN1	ENSG00000149636.15	14.130	6.040	1.104	3.34e-23
DSP	ENSG00000096696.13	35.768	1.930	3.650	2.52e-39
DST	ENSG00000151914.17	26.295	334.809	-3.621	1.62e-29
DSTN	ENSG00000125868.15	203.543	754.720	-1.885	3.46e-31
DSTNP1	ENSG00000230982.1	0.570	4.420	-1.788	2.75e-36
DSTYK	ENSG00000133059.16	3.005	7.870	-1.147	8.73e-20
DTL	ENSG00000143476.17	5.815	0.340	2.346	1.61e-34
DTNA	ENSG00000134769.21	1.115	12.120	-2.633	1.77e-19
DTNB	ENSG00000138101.18	24.564	7.410	1.604	2.36e-25
DTWD1	ENSG00000104047.14	11.075	34.599	-1.560	5.48e-31
DTX2P1-UPK3BP1-PMS2P11	ENSG00000265479.5	2.195	5.740	-1.077	1.69e-12
DTX3	ENSG00000178498.15	25.405	117.750	-2.169	2.67e-27
DTYMK	ENSG00000168393.12	46.360	16.670	1.422	1.01e-27
DUSP1	ENSG00000120129.5	30.615	252.912	-3.006	1.83e-22
DUSP22	ENSG00000112679.14	18.065	39.129	-1.074	2.71e-18
DUSP26	ENSG00000133878.8	0.190	1.550	-1.100	2.80e-22
DUSP3	ENSG00000108861.8	18.855	39.879	-1.042	1.04e-13
DUSP4	ENSG00000120875.8	3.565	0.810	1.335	1.13e-9
DUSP7	ENSG00000164086.9	6.700	15.700	-1.117	1.39e-9
DUSP8P5	ENSG00000235316.1	0.370	3.720	-1.785	1.00e-33
DUXAP8	ENSG00000206195.10	4.614	1.050	1.454	4.25e-6
DVL2	ENSG00000004975.11	15.565	48.941	-1.592	3.52e-19
DVL3	ENSG00000161202.17	29.070	63.390	-1.099	2.35e-8
DYDC2	ENSG00000133665.12	2.925	0.070	1.875	1.40e-7
DYNC1LI2	ENSG00000135720.12	19.020	66.169	-1.746	3.37e-18
DYNC2H1	ENSG00000187240.13	4.785	18.630	-1.763	2.20e-23
DYRK1A	ENSG00000157540.19	14.725	33.831	-1.147	1.18e-12
DYSF	ENSG00000135636.13	3.415	8.270	-1.070	3.77e-11
DZIP1	ENSG00000134874.17	4.690	28.300	-2.364	1.75e-27
DZIP1L	ENSG00000158163.14	1.055	13.610	-2.830	1.56e-31
E2F1	ENSG00000101412.12	14.190	1.120	2.841	7.56e-43
E2F2	ENSG00000007968.6	2.070	0.040	1.562	1.43e-35
E2F3	ENSG00000112242.14	8.375	2.770	1.314	2.71e-22
E2F7	ENSG00000165891.15	1.290	0.060	1.111	5.55e-23
E2F8	ENSG00000129173.12	2.510	0.040	1.755	2.68e-30
EBF1	ENSG00000164330.16	0.805	13.190	-2.975	4.50e-46
EBF3	ENSG00000108001.13	0.090	2.670	-1.751	1.61e-27
EBF4	ENSG00000088881.20	5.289	56.449	-3.191	3.30e-27
EBLN2	ENSG00000255423.1	0.220	2.130	-1.359	1.25e-28
EBP	ENSG00000147155.10	82.361	22.830	1.807	1.29e-25
ECE2	ENSG00000145194.17	13.455	1.210	2.709	1.03e-51
ECEL1	ENSG00000171551.11	6.965	1.090	1.930	2.44e-8
ECHDC2	ENSG00000121310.16	56.610	229.189	-1.998	3.43e-23
ECHDC3	ENSG00000134463.14	5.290	12.700	-1.123	1.89e-8
ECHS1	ENSG00000127884.4	157.411	56.901	1.452	3.46e-31
ECM1	ENSG00000143369.14	9.260	25.240	-1.355	6.09e-3
ECM2	ENSG00000106823.12	0.620	19.880	-3.688	1.58e-56
ECT2	ENSG00000114346.13	22.145	2.820	2.599	2.43e-37
EDA2R	ENSG00000131080.14	0.300	5.970	-2.423	3.12e-48
EDEM2	ENSG00000088298.12	29.410	13.700	1.049	5.92e-23
EDIL3	ENSG00000164176.12	1.375	13.180	-2.578	2.72e-30
EDN2	ENSG00000127129.9	3.615	0.820	1.342	3.73e-4
EDNRA	ENSG00000151617.15	1.995	24.330	-3.080	1.75e-46
EDNRB	ENSG00000136160.14	0.595	10.820	-2.890	8.82e-44
EEA1	ENSG00000102189.16	1.835	5.950	-1.294	3.13e-28
EEF1A1P12	ENSG00000214199.3	1.810	0.390	1.015	2.53e-7
EEF1A1P6	ENSG00000233476.3	34.449	16.020	1.059	8.61e-3
EEF1A1P9	ENSG00000249264.1	2.785	0.370	1.466	5.21e-13
EEF1E1	ENSG00000124802.11	34.195	15.300	1.110	1.64e-17
EEF2K	ENSG00000103319.11	6.880	17.240	-1.211	1.16e-21
EFCAB1	ENSG00000034239.10	1.369	12.060	-2.463	5.33e-8
EFCAB11	ENSG00000140025.15	12.980	3.200	1.735	1.85e-32
EFCAB13	ENSG00000178852.15	1.160	5.110	-1.500	1.36e-18
EFCC1	ENSG00000114654.7	0.900	4.180	-1.447	2.39e-20
EFEMP1	ENSG00000115380.18	4.570	111.863	-4.341	9.99e-39
EFEMP2	ENSG00000172638.12	40.314	150.716	-1.877	1.38e-16
EFHD1	ENSG00000115468.11	9.050	70.282	-2.826	2.10e-22
EFNA3	ENSG00000143590.13	7.594	2.180	1.434	2.48e-17
EFNA4	ENSG00000243364.7	29.519	6.880	1.953	1.56e-34
EFNA5	ENSG00000184349.12	3.000	0.570	1.349	6.70e-12
EFS	ENSG00000100842.12	2.270	39.659	-3.636	6.39e-32
EGFL6	ENSG00000198759.11	2.790	0.240	1.612	1.84e-10
EGFL7	ENSG00000172889.15	20.255	145.018	-2.780	2.88e-25
EGFL8	ENSG00000241404.6	9.075	38.019	-1.953	2.46e-25
EGFLAM	ENSG00000164318.17	2.065	7.180	-1.416	2.00e-16
EGFR	ENSG00000146648.15	4.035	13.730	-1.549	4.43e-15
EGLN3	ENSG00000129521.13	28.100	7.570	1.764	1.72e-8
EGR1	ENSG00000120738.7	33.330	89.108	-1.392	6.31e-7
EHBP1	ENSG00000115504.14	10.550	42.150	-1.901	1.78e-24
EHBP1L1	ENSG00000173442.11	19.153	117.441	-2.555	3.74e-40
EHD2	ENSG00000024422.11	8.240	108.480	-3.567	3.42e-51
EHF	ENSG00000135373.12	14.012	0.140	3.719	1.68e-21
EHMT1	ENSG00000181090.17	19.820	41.400	-1.026	4.84e-11
EID1	ENSG00000255302.3	72.960	153.500	-1.063	1.91e-11
EID2B	ENSG00000176401.5	1.475	5.230	-1.332	1.41e-25
EIF1AXP1	ENSG00000236698.1	8.479	3.370	1.117	2.24e-6
EIF1B	ENSG00000114784.3	41.846	90.880	-1.101	1.35e-15
EIF2AK1	ENSG00000086232.12	62.476	28.759	1.093	5.60e-17
EIF3C	ENSG00000184110.14	647.550	231.263	1.481	1.17e-19
EIF3J-AS1	ENSG00000179523.4	3.625	12.600	-1.556	3.18e-27
EIF4E2	ENSG00000135930.13	87.471	40.599	1.089	1.82e-33
EIF4E3	ENSG00000163412.12	4.520	12.150	-1.252	3.50e-14
EIF4EBP1	ENSG00000187840.4	93.344	27.779	1.713	5.00e-22
EIF4ENIF1	ENSG00000184708.17	10.345	23.900	-1.134	8.94e-16
EIF5A	ENSG00000132507.17	526.904	212.128	1.309	2.23e-32
EIF5AP4	ENSG00000234743.1	6.785	0.130	2.784	2.81e-25
EIF6	ENSG00000242372.6	208.267	96.402	1.103	1.43e-26
ELF2	ENSG00000109381.19	11.840	27.230	-1.137	3.31e-15
ELF3	ENSG00000163435.15	256.203	0.980	7.021	7.17e-48
ELFN1	ENSG00000225968.7	0.430	2.150	-1.139	3.89e-7
ELFN1-AS1	ENSG00000236081.1	1.535	0.090	1.218	1.97e-10
ELK3	ENSG00000111145.7	8.365	27.801	-1.621	5.76e-15
ELL2	ENSG00000118985.14	2.440	6.670	-1.157	2.70e-11
ELMO1	ENSG00000155849.15	5.320	12.160	-1.058	1.91e-6
ELMO3	ENSG00000102890.14	11.250	2.270	1.905	3.48e-14
ELMOD3	ENSG00000115459.17	9.870	22.850	-1.134	1.24e-22
ELMSAN1	ENSG00000156030.12	6.510	24.340	-1.754	1.27e-24
ELN	ENSG00000049540.16	6.795	80.398	-3.384	1.54e-25
ELOVL4	ENSG00000118402.5	0.400	1.810	-1.005	1.79e-5
ELOVL6	ENSG00000170522.9	7.565	2.740	1.195	7.97e-10
ELP3	ENSG00000134014.16	37.465	16.950	1.100	6.58e-11
EMC10	ENSG00000161671.16	172.762	66.500	1.364	9.22e-21
EMCN	ENSG00000164035.9	1.735	22.899	-3.127	1.18e-47
EME1	ENSG00000154920.14	4.540	1.200	1.332	1.06e-23
EME2	ENSG00000197774.12	3.760	12.410	-1.494	4.01e-14
EMID1	ENSG00000186998.15	35.789	7.250	2.157	9.15e-9
EMILIN1	ENSG00000138080.13	16.174	212.437	-3.635	1.46e-39
EML1	ENSG00000066629.16	3.595	15.740	-1.865	6.13e-20
EML3	ENSG00000149499.11	25.045	84.582	-1.716	2.20e-34
EMP1	ENSG00000134531.9	25.584	62.682	-1.260	1.56e-6
EMP3	ENSG00000142227.10	31.862	179.469	-2.457	4.89e-34
EMX2	ENSG00000170370.11	52.875	114.801	-1.104	2.69e-9
EMX2OS	ENSG00000229847.8	15.942	52.222	-1.651	1.20e-12
ENC1	ENSG00000171617.13	12.263	1.730	2.280	5.48e-21
ENDOD1	ENSG00000149218.4	7.030	20.100	-1.394	2.11e-17
ENDOG	ENSG00000167136.6	18.060	8.000	1.083	2.22e-16
ENG	ENSG00000106991.13	37.449	136.078	-1.834	4.39e-29
ENGASE	ENSG00000167280.16	7.980	46.659	-2.408	3.08e-28
ENO1	ENSG00000074800.13	1199.692	342.390	1.806	1.27e-27
ENO2	ENSG00000111674.8	26.860	66.948	-1.286	3.34e-7
ENOX1	ENSG00000120658.12	0.380	4.840	-2.081	2.46e-33
ENPEP	ENSG00000138792.9	0.965	14.710	-2.999	2.34e-46
ENPP1	ENSG00000197594.11	0.975	19.070	-3.345	2.62e-43
ENPP2	ENSG00000136960.12	9.745	93.118	-3.131	2.86e-27
ENPP4	ENSG00000001561.6	6.095	2.510	1.015	4.54e-7
ENPP5	ENSG00000112796.9	8.020	0.390	2.698	6.59e-22
FGR	ENSG00000000938.12	2.200	12.330	-2.058	4.47e-27
KRIT1	ENSG00000001631.14	10.980	26.020	-1.173	2.67e-12
RAD52	ENSG00000002016.16	4.630	17.550	-1.720	5.50e-22
KLHL13	ENSG00000003096.13	2.765	21.540	-2.582	7.78e-24
ICA1	ENSG00000003147.17	30.805	10.610	1.454	8.67e-17
TFPI	ENSG00000003436.14	2.545	26.070	-2.933	4.81e-23
RBM5	ENSG00000003756.16	56.332	215.104	-1.914	2.62e-23
SLC7A2	ENSG00000003989.16	1.070	13.660	-2.824	5.20e-20
SARM1	ENSG00000004139.13	4.730	13.400	-1.329	1.86e-15
PLXND1	ENSG00000004399.12	42.911	124.413	-1.514	4.60e-17
FKBP4	ENSG00000004478.7	72.148	35.160	1.016	5.63e-6
RBM6	ENSG00000004534.14	54.403	165.134	-1.584	9.35e-18
HSPB6	ENSG00000004776.11	9.760	402.570	-5.229	4.43e-46
PDK4	ENSG00000004799.7	4.425	52.588	-3.304	1.22e-39
ZMYND10	ENSG00000004838.13	10.320	1.180	2.376	4.09e-10
PRSS22	ENSG00000005001.9	15.420	0.150	3.836	8.62e-23
HOXA11	ENSG00000005073.5	4.995	85.212	-3.846	3.28e-16
MEOX1	ENSG00000005102.12	0.495	7.330	-2.478	1.57e-12
PRKAR2B	ENSG00000005249.12	1.520	9.890	-2.112	1.24e-31
KMT2E	ENSG00000005483.19	11.428	33.091	-1.456	6.25e-17
MYCBP2	ENSG00000005810.17	14.755	39.439	-1.360	6.62e-20
FBXL3	ENSG00000005812.10	8.935	31.399	-1.705	2.84e-27
PDK2	ENSG00000005882.11	17.605	49.879	-1.451	1.74e-19
ZFX	ENSG00000005889.15	5.340	15.880	-1.413	2.94e-25
OSBPL7	ENSG00000006025.11	4.475	18.621	-1.841	7.59e-30
MAP3K14	ENSG00000006062.13	4.085	11.930	-1.346	6.25e-28
TMEM132A	ENSG00000006118.14	91.718	9.610	3.127	5.75e-42
TNFRSF12A	ENSG00000006327.13	74.503	18.760	1.934	2.67e-20
GGCT	ENSG00000006625.17	109.220	25.690	2.046	4.52e-38
TBXA2R	ENSG00000006638.11	0.600	4.510	-1.784	1.49e-39
SCIN	ENSG00000006747.14	2.215	0.570	1.034	1.10e-6
PROM1	ENSG00000007062.11	32.608	0.230	4.772	5.41e-22
PAFAH1B1	ENSG00000007168.12	29.350	67.442	-1.173	1.60e-20
GAS7	ENSG00000007237.18	2.865	14.250	-1.980	1.08e-21
TRAPPC6A	ENSG00000007255.10	60.501	23.640	1.320	1.45e-12
RHBDF1	ENSG00000007384.15	18.225	63.822	-1.754	1.12e-22
LUC7L	ENSG00000007392.16	59.601	123.117	-1.034	1.73e-8
TEAD3	ENSG00000007866.18	18.400	83.302	-2.119	1.61e-30
SELE	ENSG00000007908.15	0.170	1.360	-1.012	1.13e-9
MYLIP	ENSG00000007944.14	16.995	37.801	-1.109	4.23e-7
SPAG9	ENSG00000008294.20	9.030	46.359	-2.239	2.04e-29
PLEKHG6	ENSG00000008323.15	6.115	0.610	2.144	1.18e-26
SS18L2	ENSG00000008324.10	40.159	15.519	1.317	1.88e-38
NFIX	ENSG00000008441.16	17.964	85.721	-2.193	6.52e-19
IL32	ENSG00000008517.16	120.780	21.529	2.434	9.46e-17
PKD1	ENSG00000008710.17	16.075	191.618	-3.496	1.47e-48
MAPK8IP2	ENSG00000008735.13	0.795	2.740	-1.059	1.40e-6
RHOBTB2	ENSG00000008853.16	4.520	10.260	-1.029	7.12e-9
REV3L	ENSG00000009413.15	10.670	44.730	-1.970	7.07e-18
TENM1	ENSG00000009694.13	0.030	1.450	-1.250	2.74e-10
MASP2	ENSG00000009724.16	0.150	3.140	-1.848	4.65e-45
MLXIPL	ENSG00000009950.15	2.600	0.580	1.188	4.76e-7
IFFO1	ENSG00000010295.19	2.245	53.371	-4.067	2.55e-66
SEMA3G	ENSG00000010319.6	1.790	6.270	-1.382	1.15e-10
NISCH	ENSG00000010322.15	26.400	118.053	-2.119	2.70e-30
STAB1	ENSG00000010327.10	22.475	67.808	-1.551	3.07e-10
IDS	ENSG00000010404.17	13.180	55.741	-2.001	2.88e-29
HFE	ENSG00000010704.18	1.825	5.100	-1.111	1.45e-7
SCMH1	ENSG00000010803.16	21.390	51.129	-1.219	3.68e-20
FYN	ENSG00000010810.17	19.775	71.061	-1.794	8.76e-18
FMO1	ENSG00000010932.15	0.220	1.810	-1.204	3.65e-14
LYPLA2	ENSG00000011009.10	88.664	36.729	1.249	2.88e-29
MRC2	ENSG00000011028.13	19.764	70.589	-1.786	2.23e-15
NME2	ENSG00000011052.21	23.695	8.870	1.323	5.12e-7
TSPAN9	ENSG00000011105.11	14.445	38.590	-1.358	4.79e-21
RNF216	ENSG00000011275.18	10.465	22.441	-1.032	6.29e-14
PIK3C2A	ENSG00000011405.13	6.345	18.500	-1.409	1.13e-14
RABGAP1	ENSG00000011454.16	13.975	32.190	-1.148	5.86e-14
MAP4K3	ENSG00000011566.14	9.265	20.281	-1.052	8.33e-11
TMEM159	ENSG00000011638.10	12.000	31.291	-1.313	1.04e-14
SEMA3B	ENSG00000012171.17	14.614	75.898	-2.300	1.18e-18
LTF	ENSG00000012223.12	7.277	1.060	2.006	2.82e-6
MAP4K5	ENSG00000012983.11	10.040	39.741	-1.884	1.08e-21
SLC25A39	ENSG00000013306.15	197.238	69.218	1.497	1.86e-38
GPRC5A	ENSG00000013588.5	13.878	4.300	1.489	3.63e-4
MAMLD1	ENSG00000013619.13	1.195	8.590	-2.127	9.78e-30
TACC3	ENSG00000013810.18	55.865	5.340	3.165	1.39e-57
MTMR11	ENSG00000014914.19	3.685	44.071	-3.266	5.40e-40
ZMYND11	ENSG00000015171.18	20.910	52.171	-1.279	1.26e-15
RGPD5	ENSG00000015568.12	2.610	6.660	-1.085	4.56e-14
IGF1	ENSG00000017427.15	3.930	18.710	-1.999	2.76e-8
SLC38A5	ENSG00000017483.14	2.675	7.000	-1.122	7.57e-3
RUFY3	ENSG00000018189.12	13.280	64.498	-2.197	7.50e-26
WWTR1	ENSG00000018408.14	17.274	52.109	-1.539	1.72e-12
ZNF582	ENSG00000018869.16	1.885	4.850	-1.020	2.57e-21
PHLDB1	ENSG00000019144.16	33.605	155.977	-2.181	4.81e-33
PRDM11	ENSG00000019485.12	2.295	15.160	-2.294	1.55e-42
SYT13	ENSG00000019505.7	1.045	0.020	1.004	1.21e-6
SNAI2	ENSG00000019549.8	2.155	31.059	-3.345	2.91e-36
HGF	ENSG00000019991.15	0.365	4.990	-2.134	8.52e-44
ZRANB1	ENSG00000019995.6	3.745	13.830	-1.644	1.31e-21
SAMD4A	ENSG00000020577.13	2.115	21.440	-2.849	1.16e-35
RUNX3	ENSG00000020633.18	3.230	1.030	1.059	5.94e-11
PLEKHB1	ENSG00000021300.13	36.520	3.650	3.012	4.77e-21
OSBPL5	ENSG00000021762.19	6.960	37.460	-2.273	1.51e-36
FHL1	ENSG00000022267.16	4.360	491.960	-6.523	8.37e-66
NLRP2	ENSG00000022556.15	11.291	0.290	3.252	1.02e-8
HSD17B6	ENSG00000025423.11	0.740	16.740	-3.350	2.89e-39
TYMP	ENSG00000025708.12	39.411	14.980	1.338	3.39e-12
TOMM34	ENSG00000025772.7	42.258	17.010	1.264	6.66e-17
VIM	ENSG00000026025.13	627.294	1561.481	-1.314	1.25e-7
RTEL1-TNFRSF6B	ENSG00000026036.20	1.840	16.290	-2.606	1.91e-31
FAS	ENSG00000026103.19	5.435	23.650	-1.938	2.69e-21
RNASET2	ENSG00000026297.15	268.261	38.601	2.765	3.83e-24
KCNG1	ENSG00000026559.13	3.460	25.969	-2.596	1.32e-14
SLAMF7	ENSG00000026751.16	2.240	0.610	1.009	1.46e-8
PRKCH	ENSG00000027075.13	6.190	18.930	-1.471	5.10e-19
IFNGR1	ENSG00000027697.12	27.055	55.149	-1.001	1.11e-12
RABEP1	ENSG00000029725.16	10.055	21.989	-1.056	9.64e-15
HMGB3	ENSG00000029993.14	101.180	4.410	4.239	7.05e-68
GRN	ENSG00000030582.16	359.886	122.428	1.548	1.26e-26
FAM13B	ENSG00000031003.10	5.640	19.690	-1.640	4.87e-22
TSSC1	ENSG00000032389.12	25.560	10.570	1.199	4.26e-21
GAB2	ENSG00000033327.12	3.225	21.050	-2.384	1.83e-28
PIAS1	ENSG00000033800.13	8.295	17.790	-1.015	2.69e-21
TMSB10	ENSG00000034510.5	5710.889	1102.374	2.372	4.81e-44
RNF19A	ENSG00000034677.11	12.035	42.191	-1.728	4.29e-19
MYOC	ENSG00000034971.14	0.295	3.000	-1.627	1.57e-13
FAM136A	ENSG00000035141.7	53.350	16.220	1.658	9.25e-46
VCL	ENSG00000035403.16	27.789	153.904	-2.428	5.70e-26
NSMAF	ENSG00000035681.7	11.480	25.090	-1.064	5.22e-16
TIMP2	ENSG00000035862.12	54.799	474.083	-3.090	7.38e-39
MYOM2	ENSG00000036448.9	1.310	4.990	-1.375	8.88e-15
USP2	ENSG00000036672.15	1.310	5.170	-1.417	1.41e-16
TUBG2	ENSG00000037042.8	8.895	48.751	-2.330	1.76e-41
RPL26L1	ENSG00000037241.7	63.970	28.201	1.154	2.05e-22
FLT4	ENSG00000037280.15	1.260	14.390	-2.768	2.36e-54
MRI1	ENSG00000037757.13	13.205	35.951	-1.379	1.34e-11
TLL1	ENSG00000038295.7	0.100	1.420	-1.138	2.31e-22
TRIO	ENSG00000038382.17	13.655	56.881	-1.982	1.59e-23
ZFYVE16	ENSG00000039319.16	8.385	19.580	-1.133	1.36e-16
FAM65A	ENSG00000039523.17	19.134	74.578	-1.908	9.86e-32
RAI14	ENSG00000039560.13	12.960	38.719	-1.509	6.54e-11
PHLPP2	ENSG00000040199.18	0.790	4.730	-1.679	9.65e-42
INPP4A	ENSG00000040933.15	4.515	10.220	-1.025	5.27e-11
PARP3	ENSG00000041880.14	8.095	18.420	-1.094	8.68e-10
FAM65C	ENSG00000042062.11	0.855	53.448	-4.875	1.72e-63
TDP1	ENSG00000042088.13	12.000	4.540	1.231	1.77e-19
JADE2	ENSG00000043143.20	4.145	18.060	-1.889	2.70e-30
PHKA2	ENSG00000044446.11	14.390	38.869	-1.373	2.78e-21
EPHA3	ENSG00000044524.10	0.115	3.830	-2.115	7.86e-28
HSPA5	ENSG00000044574.7	300.068	122.683	1.283	5.06e-14
WDR37	ENSG00000047056.14	4.090	10.170	-1.134	1.74e-21
YTHDC2	ENSG00000047188.15	5.150	16.731	-1.528	8.01e-14
FAM214A	ENSG00000047346.12	13.098	36.539	-1.413	1.88e-12
SCML1	ENSG00000047634.14	3.070	14.940	-1.970	1.13e-15
WWC3	ENSG00000047644.17	5.035	13.500	-1.265	9.04e-18
MAP4	ENSG00000047849.21	55.685	124.068	-1.142	3.08e-21
GOPC	ENSG00000047932.13	9.000	20.669	-1.116	4.89e-16
HDAC9	ENSG00000048052.21	4.239	11.500	-1.255	8.65e-8
NOP16	ENSG00000048162.19	39.456	16.900	1.176	2.81e-31
ZNF800	ENSG00000048405.9	4.445	10.920	-1.130	8.92e-17
LMO3	ENSG00000048540.14	0.800	20.780	-3.597	1.00e-16
VPS13D	ENSG00000048707.13	9.450	20.100	-1.014	7.81e-19
KITLG	ENSG00000049130.13	2.025	12.210	-2.127	2.68e-12
H6PD	ENSG00000049239.12	9.175	29.270	-1.573	2.42e-27
VAMP3	ENSG00000049245.12	35.355	79.302	-1.143	1.77e-20
PER3	ENSG00000049246.14	2.085	13.130	-2.195	8.63e-27
EPN3	ENSG00000049283.17	11.465	0.360	3.196	1.16e-22
LTBP1	ENSG00000049323.15	18.140	51.599	-1.458	3.67e-8
RFC2	ENSG00000049541.10	32.650	14.330	1.134	1.20e-21
NEDD4L	ENSG00000049759.16	22.524	7.540	1.462	3.80e-21
NFE2L3	ENSG00000050344.8	12.815	5.150	1.168	1.13e-5
LIMA1	ENSG00000050405.13	18.344	80.031	-2.067	9.13e-20
LAMC3	ENSG00000050555.17	5.080	1.420	1.329	2.44e-7
PTGER3	ENSG00000050628.20	0.265	98.148	-6.292	5.93e-64
FAM160A2	ENSG00000051009.10	22.875	52.599	-1.167	4.23e-19
RAD51	ENSG00000051180.16	9.310	0.620	2.670	1.94e-46
POLQ	ENSG00000051341.13	1.915	0.060	1.459	2.19e-30
THOC3	ENSG00000051596.9	69.584	16.731	1.993	3.89e-25
PRSS8	ENSG00000052344.15	184.924	0.300	7.160	2.07e-59
TTC17	ENSG00000052841.14	25.799	63.289	-1.262	4.42e-15
FOXN3	ENSG00000053254.15	4.870	22.190	-1.982	1.89e-31
METTL24	ENSG00000053328.8	0.860	3.950	-1.412	1.49e-6
NNAT	ENSG00000053438.8	0.330	1.870	-1.110	7.67e-22
NRIP2	ENSG00000053702.14	0.960	7.860	-2.176	4.52e-46
PHPT1	ENSG00000054148.17	144.411	66.638	1.104	2.79e-13
ENTPD2	ENSG00000054179.11	7.135	2.260	1.319	4.72e-5
LY75	ENSG00000054219.10	5.655	1.140	1.637	9.43e-12
OPN3	ENSG00000054277.12	12.390	2.840	1.802	2.32e-14
KIF1B	ENSG00000054523.16	6.690	16.979	-1.225	6.22e-14
PLEKHH1	ENSG00000054690.13	10.435	3.110	1.476	1.73e-13
KCNH2	ENSG00000055118.14	2.065	24.421	-3.052	7.62e-26
USP36	ENSG00000055483.19	16.635	37.291	-1.119	6.91e-20
KMT2C	ENSG00000055609.17	7.705	19.010	-1.201	1.52e-13
