Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
DTYMK	ENSG00000168393.12	48.686	15.590	1.583	1.94e-10
DUOX1	ENSG00000137857.17	21.859	3.030	2.504	9.70e-3
DUOX2	ENSG00000140279.12	5.705	0.330	2.334	7.87e-3
DUOXA1	ENSG00000140254.12	27.880	0.850	3.964	4.89e-4
DUSP1	ENSG00000120129.5	86.864	403.129	-2.201	8.55e-6
DUSP10	ENSG00000143507.17	9.125	2.670	1.464	9.50e-6
DUSP14	ENSG00000276023.4	20.910	8.720	1.173	2.22e-5
DUSP15	ENSG00000149599.15	0.345	5.380	-2.246	1.25e-10
DUSP8P5	ENSG00000235316.1	0.350	2.810	-1.497	1.69e-27
DUSP9	ENSG00000130829.17	1.895	0.040	1.477	4.72e-4
DVL2	ENSG00000004975.11	16.815	50.980	-1.545	1.95e-8
DYNC1I1	ENSG00000158560.14	0.215	1.970	-1.290	2.23e-3
DYNC2H1	ENSG00000187240.13	3.475	16.120	-1.936	9.43e-6
DYNC2LI1	ENSG00000138036.18	12.980	27.860	-1.046	3.36e-4
DYNLL1	ENSG00000088986.10	596.219	272.327	1.128	3.97e-6
DZIP1	ENSG00000134874.17	3.915	22.910	-2.282	8.59e-7
DZIP1L	ENSG00000158163.14	2.125	8.030	-1.531	6.09e-7
E2F1	ENSG00000101412.12	23.205	1.260	3.421	3.60e-32
E2F2	ENSG00000007968.6	6.325	0.040	2.816	1.11e-16
E2F3	ENSG00000112242.14	6.810	2.440	1.183	1.64e-9
E2F7	ENSG00000165891.15	5.230	0.030	2.597	2.97e-13
E2F8	ENSG00000129173.12	6.945	0.070	2.892	5.16e-14
EAF2	ENSG00000145088.8	8.640	2.860	1.320	5.42e-6
EBF1	ENSG00000164330.16	0.450	11.970	-3.161	6.54e-50
EBF3	ENSG00000108001.13	0.160	2.620	-1.642	6.62e-12
EBF4	ENSG00000088881.20	9.115	40.929	-2.051	6.10e-6
EBLN2	ENSG00000255423.1	0.345	2.090	-1.200	6.28e-15
EBNA1BP2	ENSG00000117395.10	83.615	38.950	1.083	3.42e-8
EBP	ENSG00000147155.10	154.701	24.010	2.638	1.06e-16
ECE2	ENSG00000145194.17	13.285	1.190	2.705	1.90e-21
ECHDC2	ENSG00000121310.16	53.039	167.462	-1.640	3.50e-9
ECI2	ENSG00000198721.12	17.114	53.400	-1.586	8.31e-4
ECM2	ENSG00000106823.12	0.950	14.590	-2.999	3.96e-22
ECT2	ENSG00000114346.13	39.356	2.420	3.561	3.00e-27
EDA	ENSG00000158813.17	0.530	3.600	-1.588	1.09e-7
EDA2R	ENSG00000131080.14	0.090	3.860	-2.157	7.53e-43
EDARADD	ENSG00000186197.12	4.260	0.310	2.005	7.78e-6
EDIL3	ENSG00000164176.12	1.360	10.870	-2.330	4.44e-5
EDN2	ENSG00000127129.9	10.925	0.340	3.154	7.02e-3
EDNRA	ENSG00000151617.15	2.260	25.779	-3.038	3.68e-17
EDNRB	ENSG00000136160.14	0.435	21.040	-3.941	9.21e-45
EEF1B2P3	ENSG00000232472.1	3.560	9.040	-1.139	1.32e-4
EEF2K	ENSG00000103319.11	8.525	20.690	-1.187	4.09e-6
EFCAB1	ENSG00000034239.10	0.360	7.850	-2.702	1.44e-9
EFCAB11	ENSG00000140025.15	13.985	4.120	1.549	5.22e-14
EFCAB13	ENSG00000178852.15	1.115	3.680	-1.146	2.11e-3
EFCAB2	ENSG00000203666.12	6.150	14.050	-1.074	5.65e-3
EFCC1	ENSG00000114654.7	0.430	3.260	-1.575	1.52e-7
EFEMP2	ENSG00000172638.12	13.690	137.700	-3.239	2.44e-10
EFHC1	ENSG00000096093.14	3.880	9.690	-1.131	2.16e-4
EFHD1	ENSG00000115468.11	3.360	103.888	-4.588	5.98e-10
EFHD2	ENSG00000142634.12	100.792	35.550	1.478	4.74e-7
EFNA1	ENSG00000169242.11	122.776	54.841	1.148	8.77e-6
EFNA3	ENSG00000143590.13	14.890	2.610	2.138	4.11e-4
EFNA4	ENSG00000243364.7	21.550	8.240	1.287	1.07e-6
EFNB3	ENSG00000108947.4	0.210	4.060	-2.064	8.44e-15
EFTUD2	ENSG00000108883.12	65.084	30.909	1.050	7.02e-13
EGFL6	ENSG00000198759.11	2.715	0.530	1.280	7.27e-4
EGFL7	ENSG00000172889.15	9.240	125.156	-3.623	4.48e-21
EGFL8	ENSG00000241404.6	6.545	38.689	-2.395	1.82e-17
EGFLAM	ENSG00000164318.17	1.770	11.260	-2.146	1.89e-11
EGLN3	ENSG00000129521.13	40.320	6.600	2.443	2.69e-3
EHBP1L1	ENSG00000173442.11	41.220	92.500	-1.147	1.23e-5
EHD2	ENSG00000024422.11	39.824	107.403	-1.409	3.72e-4
EHF	ENSG00000135373.12	34.260	0.390	4.665	7.01e-6
EHHADH	ENSG00000113790.10	6.280	1.980	1.289	2.56e-6
EID1	ENSG00000255302.3	56.256	144.607	-1.347	6.59e-6
EID2B	ENSG00000176401.5	1.080	4.330	-1.358	1.88e-12
EIF1AXP1	ENSG00000236698.1	13.910	3.300	1.794	4.75e-6
EIF1B	ENSG00000114784.3	42.566	92.969	-1.109	8.33e-5
EIF2S1	ENSG00000134001.12	80.769	32.851	1.272	1.00e-3
EIF3J-AS1	ENSG00000179523.4	3.445	13.050	-1.660	1.50e-11
EIF4B	ENSG00000063046.17	93.425	215.926	-1.200	1.12e-6
EIF4BP6	ENSG00000197258.5	1.560	5.270	-1.292	5.04e-12
EIF4E3	ENSG00000163412.12	4.675	11.710	-1.163	5.01e-6
EIF4EBP1	ENSG00000187840.4	110.327	29.850	1.851	2.83e-14
EIF4ENIF1	ENSG00000184708.17	10.420	22.299	-1.029	3.66e-5
EIF4G1	ENSG00000114867.19	268.178	128.319	1.058	2.29e-8
EIF5A	ENSG00000132507.17	549.470	227.716	1.267	1.61e-11
EIF5AP4	ENSG00000234743.1	8.565	0.200	2.995	6.12e-18
EIF6	ENSG00000242372.6	267.379	96.998	1.453	1.31e-13
ELAVL2	ENSG00000107105.14	1.950	0.110	1.410	5.35e-4
ELF3	ENSG00000163435.15	354.489	3.580	6.278	4.11e-14
ELFN1	ENSG00000225968.7	0.320	4.000	-1.921	4.80e-21
ELMO1	ENSG00000155849.15	3.380	16.850	-2.027	1.90e-11
ELMO2	ENSG00000062598.17	15.400	37.791	-1.242	3.47e-6
ELMO3	ENSG00000102890.14	20.350	2.250	2.716	2.42e-12
ELMOD3	ENSG00000115459.17	10.475	22.450	-1.031	7.05e-6
ELMSAN1	ENSG00000156030.12	9.315	24.160	-1.286	1.31e-5
ELN	ENSG00000049540.16	5.810	95.081	-3.819	3.16e-8
ELOVL3	ENSG00000119915.4	1.375	0.150	1.046	7.24e-4
EMCN	ENSG00000164035.9	1.310	17.930	-3.035	3.24e-28
EME1	ENSG00000154920.14	6.475	1.040	1.873	3.46e-14
EME2	ENSG00000197774.12	3.970	9.260	-1.046	2.66e-7
EMILIN1	ENSG00000138080.13	7.690	133.213	-3.949	2.48e-12
EMILIN3	ENSG00000183798.4	0.205	3.690	-1.961	2.24e-10
EML1	ENSG00000066629.16	1.625	12.390	-2.351	5.95e-14
EML2	ENSG00000125746.14	49.821	21.341	1.186	9.29e-3
EML3	ENSG00000149499.11	30.530	92.359	-1.566	4.72e-15
EML4	ENSG00000143924.18	21.271	9.640	1.066	3.96e-5
EMP2	ENSG00000213853.9	79.519	34.420	1.185	3.88e-4
EMP3	ENSG00000142227.10	44.145	191.035	-2.089	1.40e-8
EMX2	ENSG00000170370.11	0.585	60.900	-5.287	2.24e-14
EMX2OS	ENSG00000229847.8	0.410	34.460	-4.652	6.45e-21
ENC1	ENSG00000171617.13	5.015	1.700	1.156	5.64e-3
ENDOD1	ENSG00000149218.4	11.000	26.020	-1.171	4.97e-3
ENG	ENSG00000106991.13	27.069	103.378	-1.895	1.21e-11
ENGASE	ENSG00000167280.16	10.020	43.021	-1.998	2.23e-10
ENO1	ENSG00000074800.13	1492.483	323.068	2.204	1.03e-15
ENO1P1	ENSG00000244457.2	1.810	0.150	1.289	2.23e-4
ENOX1	ENSG00000120658.12	0.350	2.950	-1.549	2.94e-18
ENPP1	ENSG00000197594.11	0.270	6.890	-2.635	3.11e-17
ENPP2	ENSG00000136960.12	3.940	38.170	-2.987	5.93e-15
FGR	ENSG00000000938.12	3.885	9.020	-1.036	3.22e-5
NIPAL3	ENSG00000001461.16	11.025	4.980	1.008	9.68e-4
SEMA3F	ENSG00000001617.11	51.299	19.211	1.372	5.78e-6
RAD52	ENSG00000002016.16	4.995	13.470	-1.271	2.16e-7
KLHL13	ENSG00000003096.13	2.655	15.830	-2.203	4.97e-7
TFPI	ENSG00000003436.14	3.570	40.599	-3.186	1.14e-5
RBM5	ENSG00000003756.16	47.816	175.022	-1.850	2.13e-12
SLC7A2	ENSG00000003989.16	0.715	19.710	-3.594	2.64e-6
SARM1	ENSG00000004139.13	2.680	10.820	-1.684	5.86e-5
PLXND1	ENSG00000004399.12	37.355	126.772	-1.736	3.99e-7
FKBP4	ENSG00000004478.7	72.786	33.660	1.090	3.65e-5
RBM6	ENSG00000004534.14	42.165	122.947	-1.522	7.84e-11
HSPB6	ENSG00000004776.11	3.605	749.559	-7.349	1.05e-32
PDK4	ENSG00000004799.7	0.740	94.418	-5.777	5.14e-27
HCCS	ENSG00000004961.14	26.591	9.310	1.420	2.64e-13
PRSS22	ENSG00000005001.9	46.080	0.300	5.179	2.80e-8
SLC25A5	ENSG00000005022.5	479.952	130.870	1.867	3.13e-10
HOXA11	ENSG00000005073.5	2.265	40.380	-3.664	2.76e-17
MEOX1	ENSG00000005102.12	0.580	6.440	-2.235	1.84e-17
THSD7A	ENSG00000005108.15	0.100	2.140	-1.513	9.66e-29
PRKAR2B	ENSG00000005249.12	1.180	8.860	-2.177	1.05e-6
KMT2E	ENSG00000005483.19	11.765	28.919	-1.229	1.62e-5
SOX8	ENSG00000005513.9	0.090	1.650	-1.282	1.73e-10
OSBPL7	ENSG00000006025.11	5.525	13.950	-1.196	1.28e-3
TMEM98	ENSG00000006042.11	17.724	75.149	-2.024	9.99e-4
TMEM132A	ENSG00000006118.14	39.870	6.920	2.367	1.33e-10
SPATA20	ENSG00000006282.19	17.285	47.110	-1.396	2.04e-6
TNFRSF12A	ENSG00000006327.13	98.376	14.110	2.717	7.13e-13
MAP3K9	ENSG00000006432.15	2.330	0.200	1.472	8.76e-5
GGCT	ENSG00000006625.17	111.086	27.561	1.972	3.51e-25
TBXA2R	ENSG00000006638.11	0.570	3.770	-1.603	7.79e-24
GAS7	ENSG00000007237.18	1.485	23.131	-3.280	1.15e-20
RHBDF1	ENSG00000007384.15	27.245	81.109	-1.540	2.11e-9
LUC7L	ENSG00000007392.16	39.835	91.050	-1.173	3.46e-9
SELE	ENSG00000007908.15	0.375	3.680	-1.767	2.94e-7
MYLIP	ENSG00000007944.14	13.940	43.721	-1.582	4.53e-5
SPAG9	ENSG00000008294.20	14.960	35.730	-1.202	1.79e-5
PLEKHG6	ENSG00000008323.15	13.910	0.790	3.058	1.45e-8
NFIX	ENSG00000008441.16	14.225	69.598	-2.213	2.79e-9
IL32	ENSG00000008517.16	306.023	16.530	4.130	2.67e-15
PKD1	ENSG00000008710.17	21.875	130.634	-2.525	6.67e-14
REV3L	ENSG00000009413.15	4.800	34.501	-2.614	2.61e-22
MASP2	ENSG00000009724.16	0.200	1.930	-1.288	1.22e-23
ETV7	ENSG00000010030.13	14.555	1.390	2.702	2.48e-9
NCAPD2	ENSG00000010292.12	37.285	12.110	1.546	4.06e-9
IFFO1	ENSG00000010295.19	2.890	31.899	-3.080	7.37e-26
PHF7	ENSG00000010318.19	2.890	6.880	-1.018	1.28e-3
SEMA3G	ENSG00000010319.6	0.760	4.180	-1.557	1.33e-12
NISCH	ENSG00000010322.15	21.830	96.669	-2.097	5.35e-17
STAB1	ENSG00000010327.10	22.289	61.260	-1.419	5.64e-5
IDS	ENSG00000010404.17	21.995	50.649	-1.167	1.19e-3
SCMH1	ENSG00000010803.16	12.720	35.690	-1.419	1.29e-6
FYN	ENSG00000010810.17	11.370	72.962	-2.580	1.28e-10
MRC2	ENSG00000011028.13	22.795	69.758	-1.572	7.69e-3
NME2	ENSG00000011052.21	28.814	8.650	1.627	6.53e-6
PIK3C2A	ENSG00000011405.13	5.285	16.820	-1.504	1.24e-5
PLAUR	ENSG00000011422.11	57.865	21.110	1.413	1.27e-5
TYROBP	ENSG00000011600.11	82.047	26.070	1.617	5.73e-3
SEMA3B	ENSG00000012171.17	7.330	60.162	-2.876	5.37e-5
MAP4K5	ENSG00000012983.11	13.510	37.190	-1.396	1.08e-7
SLC25A39	ENSG00000013306.15	151.607	73.940	1.026	4.28e-12
MAMLD1	ENSG00000013619.13	1.460	8.000	-1.871	1.84e-10
TACC3	ENSG00000013810.18	55.995	4.890	3.275	4.22e-31
POLA2	ENSG00000014138.8	29.895	11.540	1.301	2.13e-9
MTMR11	ENSG00000014914.19	7.625	31.690	-1.922	5.79e-9
ZMYND11	ENSG00000015171.18	17.790	43.119	-1.231	4.96e-5
ISL1	ENSG00000016082.14	0.320	3.510	-1.773	3.47e-3
IGF1	ENSG00000017427.15	1.150	16.900	-3.058	9.84e-10
RUFY3	ENSG00000018189.12	14.115	51.321	-1.791	1.15e-15
WWTR1	ENSG00000018408.14	17.630	45.940	-1.333	4.02e-4
ZNF582	ENSG00000018869.16	0.300	3.930	-1.923	2.36e-23
PHLDB1	ENSG00000019144.16	14.535	152.630	-3.306	2.06e-12
PRDM11	ENSG00000019485.12	3.415	11.070	-1.451	2.62e-7
HGF	ENSG00000019991.15	0.370	3.950	-1.853	2.29e-12
ZRANB1	ENSG00000019995.6	5.400	14.270	-1.255	1.23e-6
SAMD4A	ENSG00000020577.13	2.235	12.400	-2.050	3.69e-10
RUNX3	ENSG00000020633.18	11.425	1.670	2.218	9.41e-7
SERPINB1	ENSG00000021355.12	84.585	23.381	1.812	3.97e-3
NRXN3	ENSG00000021645.17	0.080	2.160	-1.549	4.66e-9
OSBPL5	ENSG00000021762.19	7.730	57.221	-2.737	1.22e-13
FHL1	ENSG00000022267.16	4.360	274.430	-5.683	2.15e-26
PLEKHO1	ENSG00000023902.13	28.249	80.170	-1.473	4.05e-3
GCLM	ENSG00000023909.9	8.765	2.740	1.385	2.00e-4
HSD17B6	ENSG00000025423.11	3.270	30.589	-2.887	2.62e-12
NR1H3	ENSG00000025434.18	19.330	43.281	-1.123	1.31e-3
TYMP	ENSG00000025708.12	202.334	19.251	3.328	6.25e-10
VIM	ENSG00000026025.13	199.728	1982.629	-3.305	1.70e-13
RTEL1-TNFRSF6B	ENSG00000026036.20	2.280	13.380	-2.132	2.62e-9
SLAMF7	ENSG00000026751.16	6.035	1.060	1.772	5.92e-3
SH2D2A	ENSG00000027869.11	7.860	1.810	1.657	1.41e-4
HMGB3	ENSG00000029993.14	101.405	6.380	3.795	1.96e-29
GRN	ENSG00000030582.16	356.645	127.371	1.478	1.21e-10
FAM13B	ENSG00000031003.10	5.860	14.760	-1.200	1.88e-5
IFT88	ENSG00000032742.17	3.940	12.160	-1.414	3.36e-6
GAB2	ENSG00000033327.12	2.045	14.460	-2.344	1.15e-14
SLC4A7	ENSG00000033867.16	2.675	10.230	-1.612	8.12e-5
TMSB10	ENSG00000034510.5	4349.397	1205.736	1.850	2.28e-14
MYOC	ENSG00000034971.14	0.020	2.430	-1.750	2.48e-14
FAM136A	ENSG00000035141.7	35.495	14.850	1.203	1.87e-9
VCL	ENSG00000035403.16	36.211	89.610	-1.284	2.05e-5
NSMAF	ENSG00000035681.7	11.050	24.220	-1.066	6.99e-5
TIMP2	ENSG00000035862.12	44.026	569.755	-3.664	8.15e-14
USP2	ENSG00000036672.15	1.100	7.270	-1.978	1.97e-10
TUBG2	ENSG00000037042.8	9.470	35.170	-1.789	1.41e-13
RPL26L1	ENSG00000037241.7	57.005	26.379	1.083	7.13e-12
FLT4	ENSG00000037280.15	0.775	9.170	-2.518	7.54e-30
MRI1	ENSG00000037757.13	14.430	31.349	-1.068	5.65e-5
PI4K2B	ENSG00000038210.12	12.945	5.870	1.021	1.27e-3
TLL1	ENSG00000038295.7	0.130	1.490	-1.140	1.00e-6
ZFYVE16	ENSG00000039319.16	9.470	24.000	-1.256	7.37e-6
FAM65A	ENSG00000039523.17	16.605	67.531	-1.961	2.82e-8
PHLPP2	ENSG00000040199.18	0.985	3.650	-1.228	4.62e-8
SPDL1	ENSG00000040275.16	13.015	4.770	1.280	8.76e-8
RAB27B	ENSG00000041353.9	6.540	0.350	2.482	9.54e-7
PSMA4	ENSG00000041357.15	270.764	107.418	1.326	8.64e-15
FAM65C	ENSG00000042062.11	1.010	54.749	-4.794	2.56e-30
TDP1	ENSG00000042088.13	11.970	4.220	1.313	3.14e-7
SPATA7	ENSG00000042317.16	2.670	8.210	-1.327	1.31e-7
ZIC2	ENSG00000043355.10	4.020	0.000	2.328	2.32e-6
EPHA3	ENSG00000044524.10	0.140	4.150	-2.176	9.49e-16
GPM6B	ENSG00000046653.14	1.570	17.430	-2.842	1.77e-12
PREX2	ENSG00000046889.18	0.220	4.090	-2.061	2.36e-12
FAM214A	ENSG00000047346.12	13.870	34.111	-1.240	1.93e-5
SCML1	ENSG00000047634.14	6.965	17.010	-1.177	2.93e-4
MAP4	ENSG00000047849.21	56.429	130.191	-1.192	5.77e-6
HDAC9	ENSG00000048052.21	1.300	4.350	-1.218	9.21e-4
NOP16	ENSG00000048162.19	36.058	15.070	1.205	4.69e-7
LMO3	ENSG00000048540.14	0.430	31.950	-4.526	1.62e-20
H6PD	ENSG00000049239.12	9.655	25.090	-1.292	6.49e-5
EPN3	ENSG00000049283.17	24.734	1.600	3.307	3.62e-14
LTBP1	ENSG00000049323.15	12.950	49.060	-1.843	3.95e-5
RFC2	ENSG00000049541.10	50.646	14.690	1.719	1.23e-21
NEDD4L	ENSG00000049759.16	24.770	7.180	1.656	1.26e-7
FOXP3	ENSG00000049768.14	2.300	0.150	1.521	8.99e-10
PPP1R3F	ENSG00000049769.12	2.620	6.390	-1.030	6.27e-3
NFE2L3	ENSG00000050344.8	12.805	3.390	1.653	5.24e-5
LAMC3	ENSG00000050555.17	4.235	65.158	-3.660	6.27e-9
PTGER3	ENSG00000050628.20	0.220	3.850	-1.991	7.38e-19
RAD51	ENSG00000051180.16	17.540	0.640	3.499	9.12e-40
POLQ	ENSG00000051341.13	4.660	0.060	2.417	5.84e-17
THOC3	ENSG00000051596.9	88.858	19.670	2.120	2.07e-18
PLEKHA5	ENSG00000052126.14	10.910	27.899	-1.279	2.25e-4
PRSS8	ENSG00000052344.15	105.895	0.640	6.026	2.55e-29
MSMO1	ENSG00000052802.12	37.430	13.510	1.405	1.05e-3
TTC17	ENSG00000052841.14	23.425	51.058	-1.092	7.69e-6
FOXN3	ENSG00000053254.15	9.745	22.860	-1.151	1.58e-4
METTL24	ENSG00000053328.8	0.050	2.190	-1.603	8.54e-16
NNAT	ENSG00000053438.8	0.745	4.240	-1.586	1.21e-12
NRIP2	ENSG00000053702.14	0.605	5.070	-1.919	3.19e-27
LY75	ENSG00000054219.10	7.770	2.090	1.505	4.43e-5
OPN3	ENSG00000054277.12	12.485	4.040	1.420	1.54e-4
RELT	ENSG00000054967.12	6.360	2.240	1.184	3.98e-9
KCNH2	ENSG00000055118.14	0.390	5.370	-2.196	1.80e-3
ITIH4	ENSG00000055955.15	2.930	9.220	-1.379	3.76e-4
PHF21B	ENSG00000056487.15	0.040	5.920	-2.734	1.13e-36
SERPINB3	ENSG00000057149.14	225.611	0.560	7.183	1.59e-3
F7	ENSG00000057593.13	0.040	1.110	-1.021	1.43e-7
LAMC2	ENSG00000058085.14	51.870	4.940	3.154	1.38e-9
PPP1R12A	ENSG00000058272.15	14.500	37.139	-1.299	1.29e-7
NDC1	ENSG00000058804.11	14.960	4.200	1.618	6.21e-14
UNKL	ENSG00000059145.18	5.700	13.870	-1.150	2.69e-7
SLC2A3	ENSG00000059804.15	6.605	15.500	-1.117	4.54e-3
PSD	ENSG00000059915.16	1.615	40.179	-3.977	4.23e-34
STYK1	ENSG00000060140.8	4.775	0.270	2.185	2.06e-9
GNA15	ENSG00000060558.3	52.298	2.530	3.916	4.79e-11
RIMBP2	ENSG00000060709.13	0.090	1.320	-1.090	6.80e-4
HDAC7	ENSG00000061273.17	36.341	92.860	-1.330	1.55e-7
GUCY1B3	ENSG00000061918.12	1.700	12.180	-2.287	3.47e-7
MON2	ENSG00000061987.14	10.850	27.070	-1.244	1.00e-5
POLD1	ENSG00000062822.12	56.990	14.530	1.901	3.17e-16
SLC6A16	ENSG00000063127.15	0.510	5.050	-2.002	3.13e-18
ISOC2	ENSG00000063241.7	73.140	31.979	1.169	1.01e-7
TM7SF3	ENSG00000064115.10	55.481	26.190	1.055	8.76e-3
WISP2	ENSG00000064205.10	0.995	274.221	-7.108	1.92e-27
LPAR2	ENSG00000064547.13	19.560	7.420	1.288	1.33e-8
SUGP2	ENSG00000064607.16	26.896	55.811	-1.026	1.65e-6
SNCAIP	ENSG00000064692.18	2.505	15.670	-2.250	4.35e-7
SLC9A3R2	ENSG00000065054.13	37.525	116.258	-1.606	2.47e-3
TRAM2	ENSG00000065308.4	5.035	15.450	-1.447	2.09e-5
GLP2R	ENSG00000065325.12	0.010	1.280	-1.175	1.96e-30
MCM10	ENSG00000065328.16	5.915	0.090	2.665	1.07e-22
ERBB3	ENSG00000065361.14	44.620	9.680	2.095	1.57e-11
MYLK	ENSG00000065534.18	7.415	228.412	-4.769	1.37e-17
TMEM206	ENSG00000065600.12	7.500	2.650	1.220	4.66e-7
GSTO2	ENSG00000065621.14	20.060	3.670	2.173	5.28e-6
SEC61A2	ENSG00000065665.20	3.455	11.570	-1.496	6.09e-8
TLE2	ENSG00000065717.14	11.794	56.051	-2.157	5.30e-4
TBC1D1	ENSG00000065882.15	33.886	98.612	-1.514	3.67e-6
SLC9A7	ENSG00000065923.9	4.525	0.580	1.806	8.77e-12
FOXJ2	ENSG00000065970.8	7.170	16.110	-1.066	1.02e-6
PDE4A	ENSG00000065989.15	3.470	11.380	-1.470	1.18e-5
TIE1	ENSG00000066056.13	2.380	22.210	-2.780	2.01e-21
KIF26A	ENSG00000066735.14	0.420	2.470	-1.289	6.26e-8
MYO9A	ENSG00000066933.15	2.835	8.230	-1.267	5.61e-7
PFKP	ENSG00000067057.16	67.815	32.940	1.020	9.30e-4
KLF6	ENSG00000067082.14	32.525	76.351	-1.206	3.32e-3
PPAP2A	ENSG00000067113.16	19.040	90.471	-2.190	4.38e-13
PKM	ENSG00000067225.17	1058.348	286.839	1.880	3.16e-13
TRO	ENSG00000067445.20	0.860	40.961	-4.496	5.37e-21
PMS2P4	ENSG00000067601.7	3.430	8.400	-1.085	4.11e-5
PRKCZ	ENSG00000067606.15	21.960	4.740	2.000	3.71e-17
PDZD4	ENSG00000067840.12	0.540	8.410	-2.611	6.51e-18
ROCK1	ENSG00000067900.6	7.640	19.960	-1.279	1.98e-5
HYAL2	ENSG00000068001.13	28.545	78.689	-1.431	2.88e-5
HDAC4	ENSG00000068024.16	2.935	9.560	-1.424	3.95e-10
FGFR3	ENSG00000068078.17	34.604	2.580	3.314	8.07e-4
MEF2A	ENSG00000068305.17	11.935	24.870	-1.000	1.15e-3
TFE3	ENSG00000068323.16	23.170	49.029	-1.050	5.96e-6
INPP5A	ENSG00000068383.18	8.940	33.249	-1.785	1.90e-16
PRR11	ENSG00000068489.12	12.000	0.600	3.022	4.69e-23
REEP1	ENSG00000068615.16	1.285	5.340	-1.472	1.76e-3
STON1-GTF2A1L	ENSG00000068781.20	0.010	1.170	-1.103	1.30e-23
RASGRP2	ENSG00000068831.18	2.160	32.999	-3.428	9.44e-27
PYGM	ENSG00000068976.13	0.270	5.470	-2.349	2.13e-44
PITX1	ENSG00000069011.15	92.815	1.000	5.552	1.16e-14
MAOB	ENSG00000069535.13	2.135	32.981	-3.438	7.77e-12
RORA	ENSG00000069667.15	2.125	9.530	-1.753	1.67e-5
TGFBR3	ENSG00000069702.10	1.445	53.371	-4.475	1.07e-29
HES2	ENSG00000069812.11	22.674	0.040	4.509	2.85e-5
LRP6	ENSG00000070018.8	3.310	9.900	-1.339	1.06e-6
PTPN3	ENSG00000070159.13	12.450	2.310	2.023	6.86e-10
FGF10	ENSG00000070193.4	0.040	13.020	-3.753	5.69e-64
SMG6	ENSG00000070366.13	14.650	31.990	-1.076	1.27e-7
FSTL3	ENSG00000070404.9	12.133	80.342	-2.631	3.21e-5
MNT	ENSG00000070444.14	8.655	18.780	-1.035	1.57e-5
GBA2	ENSG00000070610.14	27.940	75.892	-1.410	4.18e-9
ST6GALNAC2	ENSG00000070731.9	34.900	5.960	2.367	2.67e-5
PTPN21	ENSG00000070778.12	4.325	12.510	-1.343	4.67e-9
OSBPL3	ENSG00000070882.12	13.185	2.130	2.180	1.29e-7
RPS6KA2	ENSG00000071242.11	3.680	18.290	-2.043	2.22e-8
VASH1	ENSG00000071246.10	3.465	9.360	-1.214	3.75e-4
LMCD1	ENSG00000071282.11	15.960	53.079	-1.673	8.09e-4
TRIP13	ENSG00000071539.13	15.820	1.190	2.941	8.33e-23
RPS6KA6	ENSG00000072133.10	0.030	1.680	-1.380	1.20e-15
EPN2	ENSG00000072134.15	15.905	35.150	-1.097	3.56e-5
LIMS2	ENSG00000072163.18	5.295	153.585	-4.618	5.03e-28
SPEG	ENSG00000072195.14	6.750	87.159	-3.508	1.14e-14
TFRC	ENSG00000072274.12	65.990	17.610	1.848	3.03e-7
RHOBTB1	ENSG00000072422.16	2.390	10.310	-1.738	3.96e-10
HMMR	ENSG00000072571.19	11.425	0.150	3.434	3.91e-23
TRHDE	ENSG00000072657.8	0.030	3.590	-2.156	6.97e-37
EVC	ENSG00000072840.12	1.890	8.520	-1.720	5.08e-8
NDE1	ENSG00000072864.12	40.734	13.670	1.508	8.54e-4
MRVI1	ENSG00000072952.18	1.230	42.001	-4.269	1.59e-35
MCM2	ENSG00000073111.13	74.894	4.300	3.840	1.68e-31
TP63	ENSG00000073282.12	58.225	0.510	5.294	4.35e-4
LLGL2	ENSG00000073350.13	64.558	9.390	2.658	2.32e-7
PDE8A	ENSG00000073417.14	10.375	23.581	-1.112	1.70e-4
FERMT2	ENSG00000073712.13	4.580	52.222	-3.254	6.04e-12
MAP3K13	ENSG00000073803.13	41.126	14.960	1.400	2.95e-7
FRY	ENSG00000073910.19	1.690	19.710	-2.945	6.39e-13
GLI2	ENSG00000074047.20	0.290	4.070	-1.975	5.35e-11
MRPS34	ENSG00000074071.13	131.342	57.400	1.180	4.42e-13
NUAK1	ENSG00000074590.13	2.010	11.640	-2.070	1.85e-4
SCARF1	ENSG00000074660.15	1.775	10.900	-2.100	1.42e-21
ZZEF1	ENSG00000074755.14	5.555	14.440	-1.236	7.37e-9
TUBE1	ENSG00000074935.13	5.925	25.770	-1.951	5.80e-12
WSCD2	ENSG00000075035.9	0.060	3.220	-1.993	5.60e-21
TIPIN	ENSG00000075131.9	11.850	4.690	1.175	1.74e-11
NUP37	ENSG00000075188.8	36.921	12.060	1.538	1.68e-17
GTSE1	ENSG00000075218.18	11.590	0.300	3.276	1.33e-23
MOCOS	ENSG00000075643.5	7.245	0.810	2.188	2.24e-8
WDR62	ENSG00000075702.16	6.025	0.460	2.267	5.28e-15
SEC31B	ENSG00000075826.16	2.515	13.180	-2.012	2.48e-14
TUBA3D	ENSG00000075886.10	0.085	2.120	-1.524	1.45e-9
MCM6	ENSG00000076003.4	45.496	12.240	1.812	1.65e-15
REXO2	ENSG00000076043.9	56.125	123.802	-1.127	4.64e-7
RBMS2	ENSG00000076067.11	6.900	15.750	-1.084	8.66e-4
