Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
MTMR7	ENSG00000003987.13	0.520	2.335	-1.134	1.58e-41
SLC7A2	ENSG00000003989.16	2.405	61.697	-4.203	4.94e-74
RBM6	ENSG00000004534.14	18.825	151.087	-2.940	3.72e-101
HSPB6	ENSG00000004776.11	20.675	461.183	-4.414	1.41e-75
PDK4	ENSG00000004799.7	4.540	184.752	-5.067	5.93e-141
ZMYND10	ENSG00000004838.13	5.435	0.990	1.693	4.00e-18
PRSS22	ENSG00000005001.9	9.720	0.080	3.311	2.25e-60
SLC25A5	ENSG00000005022.5	265.956	104.690	1.337	3.56e-30
MEOX1	ENSG00000005102.12	3.130	0.130	1.870	7.65e-19
SPPL2B	ENSG00000005206.16	20.295	57.825	-1.466	8.31e-36
PRKAR2B	ENSG00000005249.12	4.050	26.929	-2.467	3.69e-62
MYCBP2	ENSG00000005810.17	12.405	46.850	-1.836	1.06e-69
ITGA3	ENSG00000005884.17	67.714	23.560	1.484	8.63e-23
OSBPL7	ENSG00000006025.11	4.735	16.500	-1.610	8.18e-47
TMEM98	ENSG00000006042.11	43.774	153.659	-1.788	4.87e-32
YBX2	ENSG00000006047.12	6.165	0.500	2.256	6.42e-39
MAP3K14	ENSG00000006062.13	3.640	9.810	-1.220	8.06e-46
TMEM132A	ENSG00000006118.14	32.175	15.109	1.042	7.90e-9
ZNF263	ENSG00000006194.9	12.990	31.390	-1.211	1.33e-31
SPATA20	ENSG00000006282.19	22.390	81.704	-1.822	6.21e-53
TNFRSF12A	ENSG00000006327.13	79.539	3.700	4.099	3.01e-98
TTC22	ENSG00000006555.10	8.030	0.430	2.659	6.94e-75
IFRD1	ENSG00000006652.13	16.300	40.583	-1.265	3.04e-37
VPS41	ENSG00000006715.15	11.485	27.235	-1.177	4.94e-27
PRSS21	ENSG00000007038.10	38.145	0.190	5.040	2.68e-57
PROM1	ENSG00000007062.11	2.070	0.125	1.448	5.86e-16
PAFAH1B1	ENSG00000007168.12	25.245	52.623	-1.031	2.40e-25
RPUSD1	ENSG00000007376.7	26.140	9.465	1.375	1.77e-46
RHBDF1	ENSG00000007384.15	11.125	76.489	-2.676	1.37e-85
LUC7L	ENSG00000007392.16	19.295	116.990	-2.539	3.03e-88
SPAG9	ENSG00000008294.20	6.590	47.172	-2.666	3.99e-98
PLEKHG6	ENSG00000008323.15	5.385	0.165	2.454	6.80e-53
MGST1	ENSG00000008394.12	59.670	4.380	3.495	1.17e-39
IL32	ENSG00000008517.16	119.576	17.548	2.701	1.92e-40
PKD1	ENSG00000008710.17	22.696	129.817	-2.465	5.86e-66
MAPK8IP2	ENSG00000008735.13	1.470	8.000	-1.865	1.77e-24
MED24	ENSG00000008838.17	29.834	80.512	-1.402	6.78e-37
RHOBTB2	ENSG00000008853.16	6.045	16.160	-1.284	4.05e-41
SEC62	ENSG00000008952.16	88.095	40.575	1.100	8.59e-22
REV3L	ENSG00000009413.15	3.580	10.255	-1.297	2.81e-39
MASP2	ENSG00000009724.16	0.350	2.640	-1.431	9.83e-65
VTA1	ENSG00000009844.15	27.179	12.965	1.013	2.80e-19
ETV7	ENSG00000010030.13	3.615	1.145	1.105	8.53e-12
NCAPD2	ENSG00000010292.12	34.660	9.355	1.784	5.64e-36
IFFO1	ENSG00000010295.19	1.905	33.449	-3.568	4.51e-132
NISCH	ENSG00000010322.15	25.190	119.142	-2.198	1.06e-57
STAB1	ENSG00000010327.10	15.860	40.461	-1.298	5.90e-18
IDS	ENSG00000010404.17	21.576	55.681	-1.328	1.00e-29
HFE	ENSG00000010704.18	1.930	4.979	-1.029	1.87e-25
SCMH1	ENSG00000010803.16	19.950	41.131	-1.008	4.86e-21
FMO1	ENSG00000010932.15	1.030	4.920	-1.544	9.50e-15
LYPLA2	ENSG00000011009.10	65.775	30.650	1.077	1.03e-24
MRC2	ENSG00000011028.13	20.880	84.164	-1.961	1.57e-40
NME2	ENSG00000011052.21	12.940	5.180	1.174	6.78e-8
TSPAN9	ENSG00000011105.11	14.810	33.164	-1.112	9.44e-24
MKS1	ENSG00000011143.16	9.655	24.830	-1.277	9.72e-37
MBTD1	ENSG00000011258.15	4.835	13.385	-1.302	2.27e-34
PLAUR	ENSG00000011422.11	27.125	12.505	1.058	9.31e-11
RABGAP1	ENSG00000011454.16	9.900	23.111	-1.145	7.45e-25
MAP4K3	ENSG00000011566.14	9.715	22.910	-1.158	3.69e-35
TYROBP	ENSG00000011600.11	193.682	19.005	3.283	1.41e-58
TMEM159	ENSG00000011638.10	10.165	35.654	-1.715	3.82e-42
PRICKLE3	ENSG00000012211.12	16.874	6.529	1.247	3.23e-28
NR1H4	ENSG00000012504.13	0.010	9.129	-3.326	1.59e-183
MAP4K5	ENSG00000012983.11	8.630	33.510	-1.841	1.32e-58
MAN2B2	ENSG00000013288.8	10.055	26.405	-1.310	3.52e-31
SLC25A39	ENSG00000013306.15	143.056	66.981	1.083	6.11e-30
MVP	ENSG00000013364.18	49.975	132.146	-1.385	1.99e-33
PGM3	ENSG00000013375.15	9.245	20.285	-1.055	3.06e-30
HEBP1	ENSG00000013583.8	36.166	75.284	-1.037	3.47e-34
MAMLD1	ENSG00000013619.13	4.515	21.370	-2.020	3.62e-41
TACC3	ENSG00000013810.18	30.460	4.190	2.600	2.19e-68
MTMR11	ENSG00000014914.19	4.925	53.267	-3.195	9.27e-105
ZMYND11	ENSG00000015171.18	19.610	40.364	-1.005	4.67e-21
WAS	ENSG00000015285.10	5.710	2.030	1.147	9.87e-17
RGPD5	ENSG00000015568.12	2.750	7.120	-1.115	2.06e-34
SLC38A5	ENSG00000017483.14	3.750	11.179	-1.359	1.31e-12
RUFY3	ENSG00000018189.12	8.745	81.410	-3.080	5.23e-111
ZNF582	ENSG00000018869.16	1.670	4.720	-1.099	3.38e-37
PHLDB1	ENSG00000019144.16	28.299	99.639	-1.780	2.62e-43
PRDM11	ENSG00000019485.12	4.225	10.050	-1.081	5.59e-23
SYT13	ENSG00000019505.7	2.400	0.020	1.737	2.09e-34
SNAI2	ENSG00000019549.8	3.750	17.204	-1.938	2.31e-25
ZRANB1	ENSG00000019995.6	4.765	14.035	-1.383	1.01e-37
ZFP64	ENSG00000020256.19	13.465	5.755	1.099	2.75e-28
RUNX3	ENSG00000020633.18	5.390	0.305	2.292	4.57e-30
PLEKHB1	ENSG00000021300.13	31.345	2.435	3.235	4.20e-61
OSBPL5	ENSG00000021762.19	6.040	19.584	-1.548	3.74e-40
FHL1	ENSG00000022267.16	14.370	85.570	-2.494	7.87e-46
NLRP2	ENSG00000022556.15	8.270	0.245	2.896	5.51e-16
SLC45A4	ENSG00000022567.9	17.730	3.665	2.005	3.56e-40
ZNF839	ENSG00000022976.15	4.610	14.535	-1.469	4.47e-45
GRAMD1B	ENSG00000023171.14	2.135	8.590	-1.613	5.07e-34
RNH1	ENSG00000023191.16	61.230	142.157	-1.202	7.05e-36
GCLM	ENSG00000023909.9	7.945	2.910	1.194	5.52e-26
RRAGD	ENSG00000025039.14	5.530	1.420	1.432	1.99e-22
HSD17B6	ENSG00000025423.11	1.120	4.180	-1.289	4.08e-29
TYMP	ENSG00000025708.12	37.470	6.525	2.354	5.39e-31
NCAPH2	ENSG00000025770.18	15.595	39.295	-1.280	4.26e-43
SEC63	ENSG00000025796.13	21.591	64.915	-1.545	1.65e-49
VIM	ENSG00000026025.13	520.714	3395.244	-2.703	3.97e-62
RTEL1-TNFRSF6B	ENSG00000026036.20	2.025	12.215	-2.127	1.14e-66
FAS	ENSG00000026103.19	7.710	36.424	-2.103	1.29e-66
RNASET2	ENSG00000026297.15	125.756	47.415	1.389	4.82e-29
KCNG1	ENSG00000026559.13	3.765	0.370	1.798	9.26e-17
SLAMF7	ENSG00000026751.16	1.830	0.205	1.232	5.55e-14
SH2D2A	ENSG00000027869.11	5.505	0.975	1.720	9.91e-36
RABEP1	ENSG00000029725.16	7.650	17.945	-1.131	5.40e-31
HMGB3	ENSG00000029993.14	41.134	4.205	3.017	1.89e-90
GRN	ENSG00000030582.16	276.416	77.275	1.825	8.97e-41
FAM13B	ENSG00000031003.10	5.170	16.495	-1.504	4.60e-54
TSSC1	ENSG00000032389.12	20.425	7.835	1.278	4.04e-43
IFT88	ENSG00000032742.17	3.835	15.245	-1.748	2.70e-66
ZCCHC8	ENSG00000033030.13	10.225	25.919	-1.262	2.04e-44
FUT8	ENSG00000033170.16	27.475	8.300	1.614	1.06e-24
MAP2K3	ENSG00000034152.18	28.495	13.605	1.014	3.79e-19
RNF19A	ENSG00000034677.11	15.445	34.245	-1.100	3.36e-21
FAM136A	ENSG00000035141.7	44.375	13.060	1.690	1.78e-63
NSMAF	ENSG00000035681.7	9.350	22.090	-1.158	2.92e-33
TIMP2	ENSG00000035862.12	74.284	655.112	-3.124	1.11e-68
MYOM2	ENSG00000036448.9	0.450	3.950	-1.771	8.17e-46
TUBG2	ENSG00000037042.8	7.250	39.284	-2.288	7.40e-93
FLT4	ENSG00000037280.15	1.850	5.095	-1.097	6.00e-18
HOXC8	ENSG00000037965.5	0.420	3.495	-1.662	3.24e-47
TRIO	ENSG00000038382.17	15.780	62.730	-1.925	2.19e-54
VCAN	ENSG00000038427.15	10.150	1.950	1.918	1.29e-15
MSR1	ENSG00000038945.14	9.160	1.890	1.814	1.87e-27
SKIV2L2	ENSG00000039123.15	13.235	29.630	-1.106	2.69e-37
ZFYVE16	ENSG00000039319.16	5.590	23.770	-1.910	6.20e-85
FAM65A	ENSG00000039523.17	19.170	47.515	-1.266	6.27e-30
PHLPP2	ENSG00000040199.18	0.970	4.435	-1.464	3.51e-63
RTN4R	ENSG00000040608.13	9.630	1.710	1.972	3.35e-48
TNC	ENSG00000041982.14	6.029	0.910	1.880	1.81e-12
FAM65C	ENSG00000042062.11	0.710	16.155	-3.327	2.52e-126
SPATA7	ENSG00000042317.16	5.025	15.260	-1.432	9.56e-56
MED17	ENSG00000042429.10	16.595	34.280	-1.004	2.62e-25
PHKA2	ENSG00000044446.11	11.735	50.169	-2.006	8.82e-64
EPHA3	ENSG00000044524.10	0.165	1.470	-1.084	1.76e-41
GEMIN8	ENSG00000046647.13	11.595	30.195	-1.308	3.51e-34
OFD1	ENSG00000046651.14	12.530	40.050	-1.601	3.23e-47
GPM6B	ENSG00000046653.14	8.080	3.215	1.107	1.43e-11
YTHDC2	ENSG00000047188.15	2.745	18.760	-2.400	3.97e-111
FAM214A	ENSG00000047346.12	9.670	30.694	-1.571	2.86e-54
SCML1	ENSG00000047634.14	2.700	32.722	-3.188	8.66e-115
WWC3	ENSG00000047644.17	5.560	18.575	-1.577	3.99e-43
GOPC	ENSG00000047932.13	7.230	18.105	-1.215	5.91e-36
HDAC9	ENSG00000048052.21	5.055	0.960	1.627	1.30e-32
VPS13D	ENSG00000048707.13	7.270	17.180	-1.136	1.03e-24
H6PD	ENSG00000049239.12	12.200	43.155	-1.742	5.63e-36
PER3	ENSG00000049246.14	5.820	14.340	-1.169	6.89e-22
NFE2L3	ENSG00000050344.8	9.095	3.478	1.173	8.58e-25
MCUR1	ENSG00000050393.11	20.220	4.425	1.968	1.98e-73
LIMA1	ENSG00000050405.13	11.240	46.303	-1.950	2.34e-55
LETMD1	ENSG00000050426.15	36.935	77.380	-1.047	8.21e-26
SLC4A8	ENSG00000050438.16	1.155	4.760	-1.418	1.26e-30
FAM160A2	ENSG00000051009.10	12.880	48.855	-1.845	3.53e-58
HERPUD1	ENSG00000051108.14	73.170	167.485	-1.184	6.67e-32
RAD51	ENSG00000051180.16	7.490	0.640	2.372	9.38e-77
POLQ	ENSG00000051341.13	1.420	0.070	1.177	1.35e-42
THOC3	ENSG00000051596.9	44.509	18.055	1.256	1.03e-34
PLEKHA5	ENSG00000052126.14	7.515	25.530	-1.640	9.96e-46
PRSS8	ENSG00000052344.15	108.030	0.260	6.435	1.07e-162
TTC17	ENSG00000052841.14	27.110	88.695	-1.674	2.34e-52
FOXN3	ENSG00000053254.15	7.610	25.590	-1.627	2.51e-49
NRIP2	ENSG00000053702.14	0.980	6.145	-1.851	9.98e-95
KCNQ1	ENSG00000053918.15	3.965	0.905	1.382	1.37e-23
ENTPD2	ENSG00000054179.11	6.975	0.860	2.100	6.67e-34
LY75	ENSG00000054219.10	6.385	0.705	2.115	1.36e-53
OPN3	ENSG00000054277.12	16.265	4.235	1.722	1.92e-29
SYNE2	ENSG00000054654.15	15.360	109.781	-2.759	1.41e-75
PLEKHH1	ENSG00000054690.13	5.120	1.665	1.199	1.37e-23
GALC	ENSG00000054983.16	6.880	15.410	-1.058	4.89e-27
USP36	ENSG00000055483.19	17.600	49.242	-1.434	5.27e-43
ITIH4	ENSG00000055955.15	1.625	6.510	-1.516	2.35e-37
PHF21B	ENSG00000056487.15	0.050	3.955	-2.239	5.61e-92
TRAF1	ENSG00000056558.10	1.605	11.705	-2.286	3.44e-98
USP13	ENSG00000058056.8	1.950	5.595	-1.161	1.68e-28
LAMC2	ENSG00000058085.14	23.774	0.875	3.724	4.23e-83
NDC1	ENSG00000058804.11	12.070	3.755	1.459	1.88e-44
FLYWCH1	ENSG00000059122.16	10.785	44.985	-1.964	2.71e-79
UNKL	ENSG00000059145.18	6.055	29.110	-2.094	8.66e-54
SLC2A3	ENSG00000059804.15	7.690	24.855	-1.573	1.65e-17
PSD	ENSG00000059915.16	5.920	16.154	-1.310	5.56e-20
GNA15	ENSG00000060558.3	2.765	0.710	1.139	1.14e-16
PRDM6	ENSG00000061455.10	0.370	2.675	-1.424	1.67e-66
MRPS35	ENSG00000061794.12	44.145	17.425	1.293	7.00e-34
SFSWAP	ENSG00000061936.9	14.640	41.974	-1.458	7.04e-49
MON2	ENSG00000061987.14	6.840	31.094	-2.033	4.89e-82
GPBP1	ENSG00000062194.15	26.750	68.972	-1.334	1.01e-42
SLC6A16	ENSG00000063127.15	0.570	7.180	-2.381	8.29e-109
ISOC2	ENSG00000063241.7	62.355	27.310	1.162	1.06e-31
ZNF275	ENSG00000063587.13	7.650	23.489	-1.501	1.58e-30
LIMCH1	ENSG00000064042.17	4.630	10.449	-1.024	5.73e-19
SPA17	ENSG00000064199.6	13.565	1.575	2.500	9.73e-71
WISP2	ENSG00000064205.10	0.885	154.610	-6.367	1.06e-183
ST3GAL6	ENSG00000064225.12	7.245	2.245	1.345	3.12e-22
SUGP2	ENSG00000064607.16	22.005	61.275	-1.437	9.30e-34
EYA2	ENSG00000064655.18	45.625	0.280	5.187	2.47e-72
SNCAIP	ENSG00000064692.18	1.040	24.989	-3.671	4.93e-119
ZNF76	ENSG00000065029.14	16.835	64.985	-1.887	1.63e-60
OAT	ENSG00000065154.11	34.501	83.560	-1.252	4.00e-25
PKN2	ENSG00000065243.18	8.245	21.950	-1.312	9.95e-38
NTN1	ENSG00000065320.8	4.925	0.480	2.001	3.25e-32
MCM10	ENSG00000065328.16	2.830	0.185	1.692	1.81e-46
ERBB3	ENSG00000065361.14	35.941	1.270	4.024	2.49e-87
NDUFB4	ENSG00000065518.7	333.131	127.614	1.377	9.96e-40
SPEN	ENSG00000065526.10	19.475	43.529	-1.121	5.68e-25
MYLK	ENSG00000065534.18	15.385	54.795	-1.768	4.10e-33
TMEM206	ENSG00000065600.12	5.430	1.735	1.233	4.73e-28
SNAP91	ENSG00000065609.14	0.120	1.545	-1.184	9.63e-56
SLK	ENSG00000065613.13	5.295	19.473	-1.701	2.59e-64
GSTO2	ENSG00000065621.14	20.150	8.348	1.178	2.89e-20
PRKCQ	ENSG00000065675.14	3.620	0.795	1.364	7.40e-32
TLE2	ENSG00000065717.14	10.795	34.340	-1.583	1.01e-22
FAM107B	ENSG00000065809.13	12.765	5.370	1.112	1.91e-21
ME1	ENSG00000065833.8	1.850	8.600	-1.752	6.23e-59
MTHFD2	ENSG00000065911.11	58.575	12.460	2.146	8.73e-42
FOXJ2	ENSG00000065970.8	7.760	16.560	-1.003	1.25e-25
YBX1	ENSG00000065978.17	667.187	297.520	1.162	4.15e-22
PDE4A	ENSG00000065989.15	4.825	1.009	1.535	4.07e-30
ZMYND12	ENSG00000066185.12	5.820	1.890	1.239	2.12e-20
NGEF	ENSG00000066248.14	5.720	1.220	1.598	3.04e-20
SPI1	ENSG00000066336.11	23.415	4.283	2.208	1.42e-35
MPPED2	ENSG00000066382.16	7.350	0.540	2.439	1.16e-36
TRMT11	ENSG00000066651.17	6.470	19.120	-1.429	6.34e-41
THUMPD1	ENSG00000066654.12	11.215	30.670	-1.374	2.72e-40
KIF26A	ENSG00000066735.14	0.250	3.275	-1.774	2.18e-55
STAG3	ENSG00000066923.17	2.620	11.740	-1.815	2.41e-37
PFKP	ENSG00000067057.16	55.974	16.720	1.685	1.61e-29
TRAM1	ENSG00000067167.7	107.914	42.724	1.317	7.11e-32
PHKA1	ENSG00000067177.14	2.040	7.605	-1.501	5.22e-53
PKM	ENSG00000067225.17	831.428	216.181	1.938	2.07e-55
METTL22	ENSG00000067365.14	10.435	27.034	-1.294	6.41e-47
TP53BP1	ENSG00000067369.13	10.295	27.918	-1.356	2.27e-37
TRO	ENSG00000067445.20	8.725	79.934	-3.057	1.28e-61
PRKCZ	ENSG00000067606.15	16.030	3.790	1.830	1.40e-54
SYT1	ENSG00000067715.13	0.430	2.245	-1.182	3.48e-30
NAV3	ENSG00000067798.13	0.470	9.345	-2.815	6.82e-148
PDZD4	ENSG00000067840.12	0.440	1.975	-1.047	1.77e-13
ROCK1	ENSG00000067900.6	7.055	18.013	-1.239	3.21e-34
RASSF1	ENSG00000068028.17	11.400	30.890	-1.363	4.60e-43
FGFR3	ENSG00000068078.17	2.380	0.530	1.144	8.38e-13
PLEKHH3	ENSG00000068137.14	12.585	35.004	-1.406	2.48e-53
TFE3	ENSG00000068323.16	21.015	50.885	-1.237	1.83e-31
INPP5A	ENSG00000068383.18	8.290	18.195	-1.047	1.23e-23
GRIPAP1	ENSG00000068400.13	14.090	49.935	-1.755	9.02e-43
PRR11	ENSG00000068489.12	7.985	0.460	2.622	1.23e-73
RASGRP2	ENSG00000068831.18	1.370	9.140	-2.097	1.04e-59
IFT80	ENSG00000068885.14	9.135	21.129	-1.127	8.32e-27
SIRT2	ENSG00000068903.19	31.165	65.791	-1.054	2.60e-26
PYGM	ENSG00000068976.13	0.530	2.690	-1.270	4.39e-30
PITX1	ENSG00000069011.15	7.175	0.465	2.480	6.94e-19
MAST4	ENSG00000069020.18	3.830	11.855	-1.412	5.28e-33
GAL	ENSG00000069482.6	1.475	0.080	1.196	4.76e-15
MAOB	ENSG00000069535.13	4.585	119.109	-4.427	2.25e-84
RORA	ENSG00000069667.15	1.650	9.200	-1.945	2.36e-68
TGFBR3	ENSG00000069702.10	4.225	64.228	-3.642	3.95e-117
KIAA1107	ENSG00000069712.10	0.920	3.280	-1.156	2.73e-49
HES2	ENSG00000069812.11	1.725	0.010	1.432	6.75e-29
GNB5	ENSG00000069966.18	7.300	50.563	-2.635	9.82e-95
IKBKAP	ENSG00000070061.14	9.430	36.774	-1.857	2.89e-67
PTPN3	ENSG00000070159.13	4.785	0.810	1.676	3.09e-51
FGF10	ENSG00000070193.4	0.020	6.515	-2.881	1.33e-196
TMEM260	ENSG00000070269.13	5.745	12.620	-1.014	1.86e-24
SMG6	ENSG00000070366.13	8.770	38.695	-2.023	1.19e-74
FGF22	ENSG00000070388.11	0.050	3.595	-2.130	4.01e-166
FSTL3	ENSG00000070404.9	6.900	46.356	-2.584	2.24e-70
JMJD6	ENSG00000070495.14	11.255	33.481	-1.492	1.95e-62
ST6GALNAC1	ENSG00000070526.14	12.685	1.800	2.289	4.37e-30
GBA2	ENSG00000070610.14	30.099	62.930	-1.040	2.32e-24
ST6GALNAC2	ENSG00000070731.9	23.480	1.479	3.304	3.87e-51
PABPC1	ENSG00000070756.13	1789.696	725.810	1.301	1.41e-22
TESK2	ENSG00000070759.16	2.700	8.220	-1.317	1.68e-43
PTPN21	ENSG00000070778.12	3.010	15.999	-2.084	2.82e-88
RPL31	ENSG00000071082.10	1320.162	5423.655	-2.038	3.15e-56
RPS6KA2	ENSG00000071242.11	6.330	19.140	-1.458	4.90e-32
VASH1	ENSG00000071246.10	4.965	14.675	-1.394	1.09e-27
LMCD1	ENSG00000071282.11	28.095	71.724	-1.322	1.13e-23
TRIP13	ENSG00000071539.13	14.400	1.210	2.801	5.39e-88
TRIB2	ENSG00000071575.11	14.490	96.730	-2.657	3.86e-62
MBD3	ENSG00000071655.17	26.020	57.487	-1.114	1.61e-31
RPS6KA6	ENSG00000072133.10	0.490	2.595	-1.271	2.69e-59
SPEG	ENSG00000072195.14	8.845	30.374	-1.672	4.91e-30
TFRC	ENSG00000072274.12	30.479	67.494	-1.122	5.51e-15
SREBF1	ENSG00000072310.16	29.865	87.262	-1.516	5.04e-25
RHOBTB1	ENSG00000072422.16	3.140	11.664	-1.613	8.98e-39
MARK2	ENSG00000072518.20	28.415	12.750	1.097	4.60e-21
HMMR	ENSG00000072571.19	7.225	0.190	2.789	3.34e-82
TRHDE	ENSG00000072657.8	0.090	1.970	-1.446	2.02e-39
FCGR2B	ENSG00000072694.18	8.295	1.365	1.975	8.00e-22
EVC	ENSG00000072840.12	3.905	16.595	-1.843	2.75e-41
MRVI1	ENSG00000072952.18	1.810	18.469	-2.793	1.49e-66
SCARB1	ENSG00000073060.15	20.795	111.252	-2.365	7.37e-59
MCM2	ENSG00000073111.13	30.920	4.745	2.474	2.21e-71
MOV10L1	ENSG00000073146.15	0.170	3.120	-1.816	9.55e-81
SELO	ENSG00000073169.13	9.240	31.385	-1.661	4.11e-63
LLGL2	ENSG00000073350.13	40.690	12.090	1.671	1.90e-41
PDE8A	ENSG00000073417.14	5.900	25.645	-1.949	1.50e-71
GSDMB	ENSG00000073605.18	4.720	14.659	-1.453	3.17e-24
FERMT2	ENSG00000073712.13	14.585	44.401	-1.543	4.20e-42
IGF2BP2	ENSG00000073792.15	24.784	6.229	1.835	4.84e-17
MAP3K13	ENSG00000073803.13	48.384	17.695	1.401	8.30e-35
ST6GAL1	ENSG00000073849.14	49.345	6.420	2.762	2.65e-51
FRY	ENSG00000073910.19	2.125	8.430	-1.593	1.07e-35
GLI2	ENSG00000074047.20	1.945	10.885	-2.013	1.97e-37
NOTCH3	ENSG00000074181.8	33.689	12.080	1.407	1.63e-11
MGLL	ENSG00000074416.13	9.160	3.405	1.206	6.32e-12
NTN4	ENSG00000074527.11	8.290	28.417	-1.663	4.20e-20
NUAK1	ENSG00000074590.13	1.900	5.480	-1.160	9.47e-15
ZNF532	ENSG00000074657.13	15.235	46.429	-1.547	8.69e-34
ZZEF1	ENSG00000074755.14	4.185	19.616	-1.991	6.12e-62
TUBE1	ENSG00000074935.13	5.225	29.624	-2.299	4.09e-99
NUP37	ENSG00000075188.8	19.905	9.150	1.042	5.85e-29
SEMA3A	ENSG00000075213.10	1.440	0.220	1.000	3.60e-16
GTSE1	ENSG00000075218.18	4.820	0.340	2.119	6.65e-59
SEMA3C	ENSG00000075223.13	7.470	17.665	-1.140	2.83e-11
TTC38	ENSG00000075234.16	8.955	39.984	-2.042	3.58e-81
ZNF638	ENSG00000075292.18	26.835	105.858	-1.941	3.73e-78
MARK3	ENSG00000075413.17	28.934	64.722	-1.135	6.78e-37
FOSL2	ENSG00000075426.11	37.940	92.363	-1.262	1.62e-27
MOCOS	ENSG00000075643.5	1.370	6.960	-1.748	1.35e-47
PLD1	ENSG00000075651.15	2.080	22.914	-2.957	9.95e-92
WDR62	ENSG00000075702.16	3.260	0.540	1.468	2.55e-33
SEC31B	ENSG00000075826.16	1.290	19.660	-3.173	3.66e-122
REXO2	ENSG00000076043.9	51.154	103.511	-1.003	3.81e-30
UNG	ENSG00000076248.10	36.760	14.345	1.299	6.36e-26
PLXNA2	ENSG00000076356.6	4.135	28.414	-2.518	2.12e-62
TPD52	ENSG00000076554.15	56.414	1.755	4.381	1.73e-133
TRAF4	ENSG00000076604.14	41.730	15.384	1.383	1.84e-17
ICAM3	ENSG00000076662.9	16.150	3.370	1.973	3.44e-61
RAP1GAP	ENSG00000076864.19	14.590	1.570	2.601	4.95e-52
STXBP2	ENSG00000076944.14	66.969	8.390	2.856	2.02e-93
RARB	ENSG00000077092.18	2.115	5.885	-1.144	2.37e-20
UBE2T	ENSG00000077152.9	33.195	0.940	4.140	7.71e-138
PPP1R12B	ENSG00000077157.20	3.365	31.074	-2.877	8.92e-97
PAK3	ENSG00000077264.14	0.130	1.365	-1.066	8.42e-60
EXOSC5	ENSG00000077348.8	39.321	14.665	1.364	1.24e-43
LRCH4	ENSG00000077454.15	33.640	101.521	-1.565	7.60e-41
FAM76B	ENSG00000077458.12	6.110	25.788	-1.914	2.41e-63
NAALAD2	ENSG00000077616.10	0.305	8.723	-2.897	1.24e-140
JADE1	ENSG00000077684.15	6.390	20.639	-1.550	2.61e-64
FGFR1	ENSG00000077782.19	47.050	172.242	-1.850	3.66e-25
FBLN1	ENSG00000077942.17	56.786	158.045	-1.461	1.80e-18
ITGA8	ENSG00000077943.7	0.280	2.840	-1.585	9.60e-85
LAMP3	ENSG00000078081.7	5.805	0.050	2.696	9.68e-49
UBE2K	ENSG00000078140.13	53.295	19.630	1.396	3.47e-32
TIGAR	ENSG00000078237.5	4.420	0.990	1.446	1.56e-38
TULP3	ENSG00000078246.15	17.630	37.325	-1.041	3.38e-27
ZCWPW1	ENSG00000078487.17	2.880	9.255	-1.402	7.85e-48
ITM2A	ENSG00000078596.10	3.810	111.240	-4.544	8.52e-141
PCM1	ENSG00000078674.17	19.995	74.354	-1.844	9.82e-56
TNRC6C	ENSG00000078687.16	2.910	7.615	-1.140	1.25e-20
MYH7B	ENSG00000078814.15	0.490	3.520	-1.601	2.28e-63
RUNX1T1	ENSG00000079102.16	0.425	3.680	-1.716	1.12e-47
THOC1	ENSG00000079134.11	11.950	48.934	-1.947	1.40e-61
FKBP7	ENSG00000079150.17	8.855	43.904	-2.188	2.29e-63
TNS1	ENSG00000079308.16	22.865	90.810	-1.944	6.33e-37
RAPGEF3	ENSG00000079337.15	23.615	111.518	-2.193	3.47e-37
PAFAH1B3	ENSG00000079462.7	62.524	16.654	1.847	3.37e-50
EPB41L2	ENSG00000079819.16	18.795	102.689	-2.389	1.26e-48
RABL2B	ENSG00000079974.17	14.870	40.640	-1.392	2.00e-41
EPHA6	ENSG00000080224.17	0.560	2.275	-1.070	3.26e-20
SMARCA2	ENSG00000080503.19	17.740	111.348	-2.584	5.42e-65
SESN1	ENSG00000080546.13	5.445	48.983	-2.955	2.66e-127
MOK	ENSG00000080823.21	11.445	25.934	-1.114	1.48e-23
NDC80	ENSG00000080986.12	7.600	0.370	2.650	4.79e-72
TCF7	ENSG00000081059.19	8.095	2.005	1.598	1.95e-31
MEF2C	ENSG00000081189.13	3.565	18.510	-2.096	3.29e-71
UBA5	ENSG00000081307.12	11.630	24.725	-1.026	2.91e-33
STK17B	ENSG00000081320.10	7.575	1.450	1.807	3.19e-44
PCDHB4	ENSG00000081818.3	0.430	3.660	-1.704	1.14e-89
PCDHGA2	ENSG00000081853.14	0.370	4.795	-2.081	5.78e-53
SMARCD3	ENSG00000082014.16	50.801	103.013	-1.006	7.10e-10
FYB	ENSG00000082074.15	3.060	0.650	1.299	2.15e-19
PGR	ENSG00000082175.14	0.250	7.894	-2.831	3.78e-75
FAM135A	ENSG00000082269.16	3.890	9.760	-1.138	4.82e-40
EPB41L3	ENSG00000082397.15	2.955	18.205	-2.280	4.37e-55
TRAF5	ENSG00000082512.14	4.735	11.423	-1.115	2.35e-21
NFE2L1	ENSG00000082641.15	47.194	101.574	-1.090	2.84e-21
SEMA5B	ENSG00000082684.14	3.825	1.205	1.130	1.89e-10
ITGB5	ENSG00000082781.11	80.400	29.905	1.397	2.46e-19
