Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CTSD	ENSG00000117984.12	593.312	234.135	1.338	3.01e-37
CTSF	ENSG00000174080.10	8.685	33.049	-1.814	7.40e-33
CTSH	ENSG00000103811.15	204.555	91.893	1.146	2.12e-27
CTSK	ENSG00000143387.12	39.734	16.670	1.205	1.59e-15
CTSL	ENSG00000135047.14	59.290	24.220	1.257	6.51e-8
CTSS	ENSG00000163131.10	111.021	18.390	2.530	1.48e-47
CTSV	ENSG00000136943.10	7.270	1.120	1.964	2.39e-32
CTSZ	ENSG00000101160.13	147.150	55.641	1.387	6.73e-37
CTTNBP2NL	ENSG00000143079.14	10.275	3.240	1.411	6.61e-46
CTU1	ENSG00000142544.6	5.740	2.020	1.158	7.89e-52
CTXN1	ENSG00000178531.5	4.750	0.970	1.545	5.85e-5
CUX1	ENSG00000257923.9	56.635	24.640	1.169	9.11e-33
CXADR	ENSG00000154639.18	21.470	7.890	1.338	2.95e-29
CXCL1	ENSG00000163739.4	50.086	2.090	4.047	2.90e-54
CXCL10	ENSG00000169245.5	15.930	0.510	3.487	4.01e-58
CXCL11	ENSG00000169248.12	4.275	0.120	2.236	4.02e-47
CXCL13	ENSG00000156234.7	13.885	1.010	2.889	9.44e-35
CXCL14	ENSG00000145824.12	39.285	10.970	1.751	6.93e-5
CXCL16	ENSG00000161921.14	107.903	17.030	2.595	4.58e-93
CXCL17	ENSG00000189377.8	10.055	181.659	-4.046	6.69e-9
CXCL3	ENSG00000163734.4	26.369	3.440	2.624	2.81e-29
CXCL5	ENSG00000163735.6	12.475	0.210	3.477	1.17e-23
CXCL6	ENSG00000124875.9	1.680	0.140	1.233	6.65e-22
CXCL8	ENSG00000169429.10	30.630	1.130	3.892	1.77e-44
CXCL9	ENSG00000138755.5	19.699	0.320	3.971	3.13e-65
CXCR3	ENSG00000186810.7	3.740	0.500	1.660	4.52e-45
CXCR4	ENSG00000121966.6	42.410	13.290	1.603	1.10e-32
CXCR5	ENSG00000160683.4	6.175	1.720	1.399	7.19e-38
CXorf38	ENSG00000185753.12	8.110	3.420	1.043	1.89e-48
CXXC1	ENSG00000154832.14	22.470	53.219	-1.208	2.90e-28
CXXC5	ENSG00000171604.11	29.900	14.030	1.040	1.04e-19
CYB5B	ENSG00000103018.16	70.440	24.281	1.499	5.08e-58
CYB5R1	ENSG00000159348.12	21.705	54.469	-1.289	9.84e-42
CYBA	ENSG00000051523.10	324.865	59.821	2.422	1.36e-72
CYBB	ENSG00000165168.7	11.975	2.440	1.915	1.42e-39
CYCS	ENSG00000172115.8	118.298	53.319	1.135	4.40e-37
CYP20A1	ENSG00000119004.14	10.445	4.720	1.001	1.67e-46
CYP2AB1P	ENSG00000233441.6	0.000	1.250	-1.170	2.17e-37
CYP2B6	ENSG00000197408.8	1.955	0.000	1.563	2.08e-24
CYP2C8	ENSG00000138115.13	0.220	2.700	-1.601	2.18e-35
CYP2C9	ENSG00000138109.9	1.080	5.720	-1.692	8.68e-15
CYP2E1	ENSG00000130649.9	1.165	4.790	-1.419	1.64e-12
CYP2J2	ENSG00000134716.9	5.675	1.730	1.290	1.67e-10
CYP2S1	ENSG00000167600.13	75.855	19.790	1.886	3.81e-26
CYP2W1	ENSG00000073067.13	1.825	0.190	1.247	3.48e-19
CYP4B1	ENSG00000142973.12	0.350	4.050	-1.903	5.08e-33
CYP4F3	ENSG00000186529.14	3.925	0.700	1.535	1.13e-15
CYP4X1	ENSG00000186377.7	2.020	7.540	-1.500	1.28e-15
CYP51A1	ENSG00000001630.15	36.736	15.470	1.196	9.14e-18
D2HGDH	ENSG00000180902.16	9.184	20.120	-1.052	3.42e-18
DAAM2	ENSG00000146122.16	3.105	8.330	-1.185	3.46e-17
DAB2	ENSG00000153071.14	19.764	8.060	1.196	3.05e-19
DAG1	ENSG00000173402.11	65.764	21.099	1.595	7.15e-44
DAPP1	ENSG00000070190.12	3.790	0.720	1.478	9.89e-18
DARS	ENSG00000115866.10	51.635	21.159	1.248	4.07e-50
DARS2	ENSG00000117593.9	17.175	4.240	1.794	1.04e-81
DAZAP1	ENSG00000071626.16	77.710	36.880	1.055	1.08e-41
DBF4	ENSG00000006634.7	14.735	2.640	2.112	1.29e-98
DBNDD1	ENSG00000003249.13	12.940	4.390	1.371	5.20e-24
DCAF12	ENSG00000198876.12	22.250	7.560	1.442	5.54e-67
DCAF13	ENSG00000164934.13	30.499	8.770	1.689	1.68e-75
DCAF7	ENSG00000136485.14	35.084	12.300	1.440	3.19e-74
DCBLD1	ENSG00000164465.18	10.130	4.400	1.043	4.88e-42
DCK	ENSG00000156136.9	16.020	4.280	1.689	4.49e-85
DCLRE1B	ENSG00000118655.4	4.090	1.020	1.333	1.50e-85
DCLRE1C	ENSG00000152457.17	8.650	2.600	1.423	3.43e-71
DCP1A	ENSG00000272886.5	13.210	4.690	1.320	8.13e-58
DCPS	ENSG00000110063.8	14.350	6.570	1.020	4.40e-49
DCTN5	ENSG00000166847.9	36.265	15.680	1.160	3.65e-36
DCTPP1	ENSG00000179958.8	54.924	14.910	1.814	7.97e-78
DCUN1D1	ENSG00000043093.13	12.560	4.800	1.225	1.28e-37
DDAH1	ENSG00000153904.18	45.069	10.950	1.947	5.11e-76
DDC	ENSG00000132437.17	14.940	0.680	3.246	1.44e-39
DDIAS	ENSG00000165490.12	3.740	0.200	1.982	3.53e-85
DDX18	ENSG00000088205.12	36.845	13.420	1.392	2.83e-76
DDX21	ENSG00000165732.12	36.680	11.840	1.553	5.90e-59
DDX27	ENSG00000124228.14	34.321	15.930	1.061	6.28e-39
DDX3Y	ENSG00000067048.16	3.580	11.740	-1.476	1.86e-14
DDX52	ENSG00000278053.4	14.000	6.420	1.015	3.44e-44
DDX58	ENSG00000107201.9	6.620	2.780	1.011	1.69e-24
DDX6	ENSG00000110367.11	31.820	11.560	1.386	7.87e-41
DEGS2	ENSG00000168350.7	31.224	13.720	1.130	1.24e-12
DEK	ENSG00000124795.14	78.321	22.590	1.750	4.87e-74
DENND1A	ENSG00000119522.15	16.070	5.800	1.328	1.55e-46
DENND1B	ENSG00000213047.11	4.770	1.850	1.018	8.79e-41
DENND5B	ENSG00000170456.14	5.365	1.600	1.292	1.11e-43
DENR	ENSG00000139726.10	26.129	11.840	1.079	4.53e-65
DEPDC1	ENSG00000024526.16	4.710	0.160	2.299	1.12e-83
DEPDC1B	ENSG00000035499.12	8.420	0.380	2.771	1.45e-100
DERL1	ENSG00000136986.9	45.795	16.570	1.413	1.61e-53
DES	ENSG00000175084.11	33.940	207.504	-2.577	1.12e-14
DFFA	ENSG00000160049.11	20.825	7.700	1.327	1.21e-64
DGAT1	ENSG00000185000.9	78.669	35.080	1.143	6.82e-17
DGAT2	ENSG00000062282.14	13.265	3.400	1.697	2.84e-31
DGKD	ENSG00000077044.9	12.480	57.170	-2.109	7.12e-39
DGKH	ENSG00000102780.16	3.420	1.150	1.040	3.06e-22
DHCR7	ENSG00000172893.15	32.005	10.030	1.581	1.76e-36
DHFR	ENSG00000228716.6	19.810	3.480	2.216	6.88e-92
DHFRP1	ENSG00000188985.6	8.355	0.720	2.443	1.77e-52
DHRS4-AS1	ENSG00000215256.3	13.080	5.750	1.061	8.16e-35
DIAPH2	ENSG00000147202.17	7.400	3.080	1.042	8.88e-25
DIAPH3	ENSG00000139734.17	3.725	0.630	1.535	2.72e-66
DICER1-AS1	ENSG00000235706.7	1.340	4.110	-1.127	1.16e-43
DIEXF	ENSG00000117597.17	5.045	1.730	1.147	1.04e-81
DIO2	ENSG00000211448.11	12.225	1.260	2.549	2.75e-73
DIO3OS	ENSG00000258498.6	0.915	9.350	-2.434	1.92e-47
DIP2B	ENSG00000066084.12	10.350	3.180	1.441	5.99e-63
DIRAS1	ENSG00000176490.4	0.410	1.880	-1.030	1.03e-16
DIS3	ENSG00000083520.14	14.540	6.170	1.116	3.80e-41
DKC1	ENSG00000130826.15	45.064	14.100	1.609	1.77e-83
DLAT	ENSG00000150768.15	19.825	9.300	1.016	1.16e-41
DLEU1	ENSG00000176124.11	8.215	2.030	1.605	2.11e-71
DLEU1_2	ENSG00000273541.1	2.870	0.170	1.726	4.50e-39
DLEU2	ENSG00000231607.8	4.405	0.920	1.493	2.74e-62
DLGAP1-AS1	ENSG00000177337.7	8.525	3.180	1.188	7.24e-22
DLGAP1-AS2	ENSG00000262001.1	2.680	0.820	1.016	4.50e-27
DLGAP4	ENSG00000080845.17	46.994	22.110	1.054	4.50e-26
DLGAP5	ENSG00000126787.12	9.265	0.260	3.026	6.06e-102
DMBT1	ENSG00000187908.15	29.640	0.080	4.826	2.80e-31
DMPK	ENSG00000104936.17	12.120	38.419	-1.587	2.14e-25
DNA2	ENSG00000138346.14	3.775	1.240	1.092	1.65e-36
DNAAF5	ENSG00000164818.15	25.090	7.280	1.656	8.09e-72
DNAJA1	ENSG00000086061.15	73.564	34.130	1.086	6.78e-31
DNAJC10	ENSG00000077232.16	40.880	18.060	1.136	1.40e-44
DNAJC15	ENSG00000120675.5	19.040	6.140	1.489	1.46e-46
DNAJC22	ENSG00000178401.14	11.160	2.610	1.752	4.75e-55
DNER	ENSG00000187957.7	0.140	4.230	-2.198	7.79e-59
DNTTIP1	ENSG00000101457.12	39.946	15.830	1.283	6.15e-48
DPCR1	ENSG00000168631.11	3.445	28.019	-2.707	6.44e-5
DPH3	ENSG00000154813.9	13.055	5.880	1.031	1.68e-34
DPM1	ENSG00000000419.12	47.634	22.920	1.024	2.92e-45
DPP3	ENSG00000254986.7	37.885	15.250	1.259	5.96e-53
DPP4	ENSG00000197635.9	8.195	0.870	2.298	8.13e-30
DPP9	ENSG00000142002.16	37.360	17.390	1.061	3.56e-52
DPT	ENSG00000143196.4	2.205	23.180	-2.915	6.26e-56
DPY19L1	ENSG00000173852.13	13.875	3.890	1.605	1.83e-63
DPYSL2	ENSG00000092964.16	24.899	8.690	1.418	1.05e-21
DPYSL3	ENSG00000113657.12	22.310	10.630	1.003	7.88e-4
DSC2	ENSG00000134755.14	11.835	2.190	2.008	1.27e-14
DSCC1	ENSG00000136982.5	5.650	1.070	1.684	2.78e-77
DSG2	ENSG00000046604.12	65.190	9.580	2.645	3.40e-64
DSN1	ENSG00000149636.15	11.590	3.960	1.344	1.15e-59
DSP	ENSG00000096696.13	52.603	18.810	1.436	1.26e-27
DTD2	ENSG00000129480.12	9.355	3.070	1.347	3.72e-62
DTL	ENSG00000143476.17	8.165	0.340	2.774	1.14e-104
DTNA	ENSG00000134769.21	1.700	5.310	-1.225	3.13e-14
DTWD2	ENSG00000169570.9	3.515	0.790	1.335	2.55e-55
DTX2	ENSG00000091073.19	35.589	12.510	1.437	2.28e-38
DTX2P1	ENSG00000186704.9	5.255	1.550	1.294	3.87e-44
DTX3	ENSG00000178498.15	7.575	17.800	-1.133	2.56e-21
DTX3L	ENSG00000163840.9	24.360	6.630	1.733	5.78e-82
DTX4	ENSG00000110042.7	17.060	6.050	1.357	3.87e-41
DTYMK	ENSG00000168393.12	26.881	9.180	1.453	1.09e-55
DUOX1	ENSG00000137857.17	2.670	31.029	-3.126	7.41e-26
DUOXA1	ENSG00000140254.12	0.805	15.150	-3.161	5.82e-29
DUSP10	ENSG00000143507.17	5.670	1.550	1.387	4.30e-34
DUSP14	ENSG00000276023.4	12.060	3.060	1.686	4.27e-38
DUSP18	ENSG00000167065.13	8.705	1.950	1.718	4.39e-89
DUSP6	ENSG00000139318.7	38.610	11.720	1.639	3.54e-31
DUSP8	ENSG00000184545.10	11.110	4.430	1.157	7.09e-12
DUXAP8	ENSG00000206195.10	5.400	0.370	2.224	3.15e-51
DUXAP9	ENSG00000225210.9	4.240	0.270	2.045	3.04e-49
DYM	ENSG00000141627.13	24.370	10.850	1.098	7.74e-36
DYNC1I2	ENSG00000077380.15	73.010	33.270	1.111	2.06e-42
DYNLL1	ENSG00000088986.10	343.567	167.729	1.030	4.05e-38
DYNLRB1	ENSG00000125971.16	281.491	100.481	1.477	1.04e-48
DYNLT3	ENSG00000165169.10	21.480	9.570	1.089	2.87e-17
DYRK2	ENSG00000127334.10	13.745	4.410	1.447	1.85e-50
DYX1C1	ENSG00000256061.7	2.555	0.550	1.198	4.49e-48
E2F1	ENSG00000101412.12	9.880	1.910	1.903	1.66e-73
E2F2	ENSG00000007968.6	2.685	0.230	1.583	1.79e-45
E2F3	ENSG00000112242.14	5.845	1.720	1.331	6.08e-71
E2F5	ENSG00000133740.10	8.355	2.750	1.319	1.84e-46
E2F7	ENSG00000165891.15	2.135	0.100	1.511	1.40e-62
E2F8	ENSG00000129173.12	6.330	1.110	1.797	1.05e-47
EBF4	ENSG00000088881.20	4.095	9.710	-1.072	1.74e-13
EBNA1BP2	ENSG00000117395.10	59.575	25.550	1.190	5.28e-52
ECD	ENSG00000122882.10	17.675	7.980	1.056	9.96e-50
ECE2	ENSG00000145194.17	8.690	2.540	1.453	3.63e-63
ECHDC2	ENSG00000121310.16	30.850	120.041	-1.926	4.82e-57
ECHDC3	ENSG00000134463.14	2.475	12.750	-1.984	4.53e-19
ECI2	ENSG00000198721.12	23.351	53.271	-1.156	5.38e-29
ECM1	ENSG00000143369.14	19.960	7.430	1.314	1.14e-10
ECM2	ENSG00000106823.12	3.710	1.280	1.047	1.81e-14
ECT2	ENSG00000114346.13	32.180	2.570	3.216	4.39e-112
EDAR	ENSG00000135960.9	1.240	0.030	1.121	3.25e-25
EDEM2	ENSG00000088298.12	21.935	9.630	1.109	6.44e-55
EDNRA	ENSG00000151617.15	5.330	1.780	1.187	1.18e-13
EEA1	ENSG00000102189.16	6.235	1.900	1.319	1.42e-39
EEF1A2	ENSG00000101210.10	0.820	9.510	-2.530	7.02e-16
EFCAB11	ENSG00000140025.15	7.340	2.250	1.360	3.38e-68
EFHD2	ENSG00000142634.12	93.396	44.050	1.067	4.95e-31
EFNA2	ENSG00000099617.3	5.930	0.000	2.793	5.66e-46
EFNA3	ENSG00000143590.13	7.560	0.940	2.142	1.14e-46
EFNA4	ENSG00000243364.7	13.155	3.710	1.588	5.76e-68
EFNB1	ENSG00000090776.5	26.145	9.060	1.432	1.16e-36
EFNB2	ENSG00000125266.6	21.225	8.120	1.285	4.00e-38
EFR3A	ENSG00000132294.13	23.570	8.650	1.348	4.68e-34
EFS	ENSG00000100842.12	1.575	4.180	-1.008	3.94e-25
EFTUD2	ENSG00000108883.12	47.140	19.329	1.244	2.05e-57
EGFL6	ENSG00000198759.11	1.650	0.290	1.039	5.59e-28
EGFL8	ENSG00000241404.6	3.890	12.610	-1.477	6.17e-37
EGLN1	ENSG00000135766.8	14.630	5.850	1.190	5.64e-27
EGR2	ENSG00000122877.13	3.105	0.810	1.181	7.46e-20
EHBP1	ENSG00000115504.14	18.640	8.580	1.036	4.52e-8
EHD4	ENSG00000103966.9	22.626	8.080	1.380	1.21e-46
EHF	ENSG00000135373.12	50.628	10.660	2.147	4.41e-36
EIF1AX	ENSG00000173674.10	47.361	19.200	1.259	3.14e-57
EIF1AXP1	ENSG00000236698.1	6.085	1.500	1.503	1.80e-44
EIF1AY	ENSG00000198692.9	3.480	9.500	-1.229	9.73e-5
EIF2AK1	ENSG00000086232.12	91.255	23.441	1.916	1.19e-96
EIF2AK2	ENSG00000055332.16	19.110	3.800	2.067	2.30e-80
EIF2S1	ENSG00000134001.12	62.150	28.749	1.086	2.69e-24
EIF2S2	ENSG00000125977.6	65.005	30.279	1.077	1.55e-48
EIF2S2P4	ENSG00000128692.8	2.555	0.740	1.031	4.56e-54
EIF3H	ENSG00000147677.10	287.117	124.068	1.204	4.79e-44
EIF3J	ENSG00000104131.12	54.063	25.029	1.081	3.44e-53
EIF4A3	ENSG00000141543.9	57.495	27.530	1.036	9.85e-41
EIF4E	ENSG00000151247.12	37.795	18.010	1.029	8.83e-28
EIF4EBP1	ENSG00000187840.4	78.034	34.040	1.173	3.58e-30
EIF4EBP3	ENSG00000243056.1	12.255	26.761	-1.067	2.74e-20
EIF4EP2	ENSG00000229944.3	6.280	2.170	1.199	1.64e-35
EIF4G2	ENSG00000110321.15	337.337	135.157	1.313	8.51e-36
EIF5	ENSG00000100664.10	161.131	64.829	1.300	1.41e-58
EIF5A	ENSG00000132507.17	369.696	159.277	1.210	5.82e-42
EIF6	ENSG00000242372.6	202.369	68.631	1.546	4.67e-65
ELAVL1	ENSG00000066044.13	42.410	19.149	1.107	8.66e-57
ELF1	ENSG00000120690.13	39.825	16.400	1.230	3.23e-50
ELF3	ENSG00000163435.15	286.401	137.920	1.049	1.29e-20
ELF4	ENSG00000102034.16	20.410	7.740	1.293	2.51e-43
ELFN1-AS1	ENSG00000236081.1	4.600	0.200	2.222	1.26e-42
ELK1	ENSG00000126767.17	20.364	7.890	1.265	1.63e-53
ELK3	ENSG00000111145.7	18.935	5.460	1.626	4.61e-46
ELK4	ENSG00000158711.13	12.810	5.360	1.119	1.24e-50
ELL2	ENSG00000118985.14	10.335	25.509	-1.226	4.13e-34
ELL3	ENSG00000128886.11	9.010	3.840	1.048	6.40e-16
ELOVL5	ENSG00000012660.13	18.405	8.260	1.067	1.84e-6
ELOVL6	ENSG00000170522.9	10.830	3.940	1.260	1.48e-16
ELOVL7	ENSG00000164181.13	6.360	1.770	1.410	3.90e-37
ELP4	ENSG00000109911.17	10.060	4.300	1.061	1.06e-52
EMB	ENSG00000170571.11	13.425	2.740	1.947	1.58e-36
EMC1	ENSG00000127463.13	23.604	10.570	1.089	2.16e-41
EMC8	ENSG00000131148.8	24.785	11.760	1.015	4.71e-44
EME1	ENSG00000154920.14	3.360	0.740	1.325	9.70e-58
EME2	ENSG00000197774.12	2.965	7.230	-1.054	1.81e-20
EMILIN2	ENSG00000132205.10	9.515	3.360	1.270	7.37e-33
EML4	ENSG00000143924.18	27.760	11.410	1.213	1.77e-62
ENC1	ENSG00000171617.13	29.695	6.090	2.114	1.73e-68
ENGASE	ENSG00000167280.16	8.330	26.119	-1.539	1.80e-24
ENHO	ENSG00000168913.6	0.340	2.220	-1.265	1.71e-49
ENO1	ENSG00000074800.13	474.313	198.844	1.250	2.27e-31
ENOPH1	ENSG00000145293.14	25.785	9.950	1.291	1.10e-74
ENOX2	ENSG00000165675.16	8.830	3.130	1.251	9.40e-53
FUCA2	ENSG00000001036.13	42.785	18.590	1.160	1.04e-54
NFYA	ENSG00000001167.14	13.810	5.820	1.119	5.33e-47
LAP3	ENSG00000002549.12	66.666	27.280	1.259	1.23e-40
HS3ST1	ENSG00000002587.9	7.955	1.280	1.974	7.49e-36
MAD1L1	ENSG00000002822.15	19.291	8.180	1.144	1.25e-45
LASP1	ENSG00000002834.17	112.352	42.929	1.368	5.24e-50
TMEM176A	ENSG00000002933.7	128.778	33.309	1.919	1.72e-38
RBM5	ENSG00000003756.16	34.860	77.519	-1.131	1.17e-24
RBM6	ENSG00000004534.14	21.955	54.719	-1.279	2.23e-27
RECQL	ENSG00000004700.15	12.320	5.110	1.124	3.70e-25
HSPB6	ENSG00000004776.11	24.615	53.530	-1.090	3.17e-7
PDK4	ENSG00000004799.7	11.245	54.270	-2.174	2.67e-30
PRSS22	ENSG00000005001.9	20.675	8.340	1.215	6.48e-14
SKAP2	ENSG00000005020.12	16.245	4.120	1.752	3.51e-35
HOXA11	ENSG00000005073.5	1.780	0.000	1.475	3.96e-33
RPAP3	ENSG00000005175.9	16.400	6.360	1.241	7.90e-66
KMT2E	ENSG00000005483.19	28.699	12.410	1.147	1.25e-33
ITGAL	ENSG00000005844.17	8.240	2.490	1.405	8.13e-27
ITGA3	ENSG00000005884.17	57.591	26.611	1.085	1.01e-17
LAMP2	ENSG00000005893.15	70.773	32.190	1.113	8.16e-39
YBX2	ENSG00000006047.12	6.335	1.310	1.667	5.25e-19
TNFRSF12A	ENSG00000006327.13	65.990	16.230	1.959	2.75e-36
RALA	ENSG00000006451.7	32.791	10.570	1.546	1.63e-66
ETV1	ENSG00000006468.13	3.600	1.100	1.131	2.72e-14
TTC22	ENSG00000006555.10	12.370	4.590	1.258	5.98e-14
PHTF2	ENSG00000006576.16	6.490	2.480	1.106	2.25e-36
FARP2	ENSG00000006607.13	25.950	11.180	1.146	2.09e-40
USH1C	ENSG00000006611.15	40.419	8.630	2.105	2.95e-38
GGCT	ENSG00000006625.17	54.225	17.220	1.600	1.47e-66
PRSS21	ENSG00000007038.10	2.230	0.570	1.041	1.17e-15
PROM1	ENSG00000007062.11	23.074	7.140	1.564	9.16e-13
LUC7L	ENSG00000007392.16	16.735	43.600	-1.330	4.22e-29
PLEKHG6	ENSG00000008323.15	17.895	3.330	2.126	1.71e-42
NFIX	ENSG00000008441.16	44.640	21.280	1.035	3.34e-10
IL32	ENSG00000008517.16	364.948	22.830	3.941	2.39e-98
SEC62	ENSG00000008952.16	148.749	36.740	1.988	1.20e-60
IYD	ENSG00000009765.14	3.985	0.350	1.885	5.94e-32
VTA1	ENSG00000009844.15	34.504	10.560	1.619	3.25e-75
MLXIPL	ENSG00000009950.15	7.055	2.970	1.021	3.58e-6
ETV7	ENSG00000010030.13	9.900	1.250	2.276	1.20e-53
SPRTN	ENSG00000010072.15	5.625	2.280	1.014	2.29e-64
NCAPD2	ENSG00000010292.12	33.221	8.120	1.908	3.46e-72
GIPR	ENSG00000010310.8	0.785	5.030	-1.756	5.07e-22
STAB1	ENSG00000010327.10	14.440	30.950	-1.049	3.27e-16
IDS	ENSG00000010404.17	38.941	16.420	1.197	7.73e-19
PRSS3	ENSG00000010438.16	87.141	4.890	3.904	1.23e-45
HIVEP2	ENSG00000010818.8	6.430	2.450	1.107	3.96e-23
MRC2	ENSG00000011028.13	16.625	7.630	1.030	2.00e-10
PTBP1	ENSG00000011304.16	182.265	64.681	1.480	6.91e-66
PLAUR	ENSG00000011422.11	63.542	10.580	2.479	1.41e-51
TYROBP	ENSG00000011600.11	133.301	26.241	2.302	2.69e-49
SEMA3B	ENSG00000012171.17	17.285	45.251	-1.339	6.18e-22
MBTPS2	ENSG00000012174.11	7.255	2.400	1.280	5.78e-50
PRICKLE3	ENSG00000012211.12	11.770	5.000	1.090	3.41e-46
LTF	ENSG00000012223.12	4.650	13.310	-1.341	9.74e-4
KDM5D	ENSG00000012817.15	2.180	9.530	-1.728	3.17e-21
PSMC4	ENSG00000013275.7	81.196	35.700	1.163	6.64e-51
SLC25A39	ENSG00000013306.15	132.899	62.171	1.084	5.99e-39
GPRC5A	ENSG00000013588.5	182.917	9.420	4.142	8.05e-63
TACC3	ENSG00000013810.18	26.925	4.890	2.245	8.16e-77
POLA2	ENSG00000014138.8	17.635	6.990	1.222	1.09e-40
ZC3H3	ENSG00000014164.6	17.505	7.930	1.051	2.96e-52
MTMR11	ENSG00000014914.19	25.700	8.080	1.556	1.13e-26
NPC1L1	ENSG00000015520.14	1.660	0.310	1.022	4.26e-9
XYLT2	ENSG00000015532.9	12.440	58.781	-2.153	1.53e-32
ISL1	ENSG00000016082.14	1.440	4.560	-1.188	7.03e-18
RALBP1	ENSG00000017797.11	35.525	12.720	1.413	2.85e-58
WWTR1	ENSG00000018408.14	27.065	11.110	1.213	1.57e-5
VSIG2	ENSG00000019102.11	23.715	207.130	-3.074	6.99e-11
SYT13	ENSG00000019505.7	7.080	1.800	1.529	7.30e-23
ZFP64	ENSG00000020256.19	13.925	3.240	1.816	1.67e-88
RUNX3	ENSG00000020633.18	6.945	1.490	1.674	2.52e-41
PLEKHB1	ENSG00000021300.13	21.150	9.610	1.062	7.84e-7
SERPINB1	ENSG00000021355.12	124.133	47.081	1.380	6.73e-25
SPAST	ENSG00000021574.11	6.990	2.260	1.293	1.85e-66
FHL1	ENSG00000022267.16	18.400	97.402	-2.343	8.45e-29
SLC45A4	ENSG00000022567.9	17.815	5.470	1.540	1.82e-41
ERP44	ENSG00000023318.7	24.120	11.480	1.009	5.85e-61
GCLM	ENSG00000023909.9	9.525	3.600	1.194	5.42e-32
RRAGD	ENSG00000025039.14	3.510	1.230	1.016	8.21e-9
PHF20	ENSG00000025293.15	20.175	8.360	1.178	1.76e-48
TYMP	ENSG00000025708.12	68.621	18.199	1.858	3.66e-50
TOMM34	ENSG00000025772.7	31.544	9.490	1.633	2.51e-71
FAS	ENSG00000026103.19	9.120	3.720	1.100	2.00e-14
SLAMF7	ENSG00000026751.16	8.235	1.490	1.891	8.34e-20
SH2D2A	ENSG00000027869.11	8.960	1.620	1.927	3.60e-81
VRK2	ENSG00000028116.16	12.900	5.310	1.139	1.35e-50
TNFRSF1B	ENSG00000028137.16	20.925	9.330	1.086	3.67e-20
VEZT	ENSG00000028203.17	28.041	10.280	1.364	5.19e-39
POU2F2	ENSG00000028277.20	4.915	1.220	1.414	3.58e-30
SLC39A9	ENSG00000029364.11	28.145	12.030	1.161	1.72e-54
HMGB3	ENSG00000029993.14	36.794	5.640	2.509	3.88e-89
GRN	ENSG00000030582.16	288.404	86.749	1.722	1.35e-64
TSSC1	ENSG00000032389.12	18.115	6.650	1.321	2.56e-74
UBA6	ENSG00000033178.12	14.560	5.070	1.358	3.80e-35
PIAS1	ENSG00000033800.13	25.595	11.740	1.062	7.62e-47
TMSB10	ENSG00000034510.5	2348.460	698.879	1.747	2.83e-59
MYOC	ENSG00000034971.14	0.090	11.730	-3.546	2.98e-58
FAM136A	ENSG00000035141.7	37.965	18.030	1.034	3.02e-47
TUBG2	ENSG00000037042.8	6.645	26.179	-1.830	4.06e-51
MFAP3	ENSG00000037749.11	11.440	4.510	1.175	5.33e-27
METTL1	ENSG00000037897.16	19.440	9.030	1.027	3.66e-52
VCAN	ENSG00000038427.15	32.625	5.550	2.360	1.08e-45
MSR1	ENSG00000038945.14	8.355	1.380	1.975	5.39e-46
RAI14	ENSG00000039560.13	17.105	5.740	1.426	8.59e-37
SPDL1	ENSG00000040275.16	9.400	2.870	1.426	1.52e-76
STAU2	ENSG00000040341.17	21.295	8.570	1.220	4.39e-34
RTN4R	ENSG00000040608.13	5.400	1.110	1.601	8.61e-57
PSMA4	ENSG00000041357.15	150.821	73.358	1.030	2.21e-45
FAM65C	ENSG00000042062.11	1.085	5.010	-1.527	1.98e-43
TDP1	ENSG00000042088.13	9.380	3.170	1.316	2.20e-71
JADE2	ENSG00000043143.20	17.110	7.950	1.017	8.67e-21
LCP2	ENSG00000043462.11	17.275	6.560	1.273	3.60e-29
GUCA2B	ENSG00000044012.3	0.130	2.350	-1.568	2.16e-29
HSPA5	ENSG00000044574.7	194.603	73.679	1.389	6.12e-44
RRM2B	ENSG00000048392.11	9.555	3.350	1.279	3.22e-43
ZNF800	ENSG00000048405.9	13.125	5.910	1.031	2.71e-43
MRPS10	ENSG00000048544.5	26.125	10.900	1.189	6.10e-48
RSF1	ENSG00000048649.13	28.420	6.260	2.019	4.50e-83
FAM120A	ENSG00000048828.16	89.883	29.321	1.584	3.33e-74
R3HDM1	ENSG00000048991.16	18.980	5.630	1.591	2.09e-68
TNFRSF9	ENSG00000049249.8	1.385	0.070	1.156	9.15e-56
RCN1	ENSG00000049449.8	73.335	20.201	1.810	7.06e-47
RFC2	ENSG00000049541.10	21.470	9.250	1.132	1.87e-50
FOXP3	ENSG00000049768.14	3.290	0.140	1.912	1.25e-82
NFE2L3	ENSG00000050344.8	25.430	5.180	2.097	3.03e-88
MCUR1	ENSG00000050393.11	15.955	4.760	1.558	8.89e-67
LIMA1	ENSG00000050405.13	60.795	27.261	1.129	4.69e-24
PTGER3	ENSG00000050628.20	2.090	10.460	-1.891	1.73e-30
RAD51	ENSG00000051180.16	8.625	0.660	2.536	3.36e-94
POLQ	ENSG00000051341.13	2.450	0.180	1.548	5.24e-46
PIK3CB	ENSG00000051382.8	21.150	7.040	1.462	6.90e-65
THOC3	ENSG00000051596.9	29.800	10.590	1.410	3.91e-52
