Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CCND2-AS1	ENSG00000256164.1	0.170	1.435	-1.057	2.94e-16
CCNE1	ENSG00000105173.13	14.885	3.180	1.926	1.47e-10
CCNE2	ENSG00000175305.16	2.850	0.630	1.240	7.40e-5
CCNF	ENSG00000162063.12	8.130	2.730	1.292	8.61e-15
CCPG1	ENSG00000260916.5	11.390	24.249	-1.027	1.05e-5
CCT5	ENSG00000150753.11	217.134	101.437	1.090	4.56e-6
CCT6P1	ENSG00000228409.5	2.630	6.633	-1.072	9.23e-10
CD200	ENSG00000091972.18	3.160	14.062	-1.856	3.13e-11
CD209	ENSG00000090659.17	0.710	2.651	-1.094	1.35e-3
CD22	ENSG00000012124.14	0.465	3.034	-1.461	1.75e-5
CD24	ENSG00000272398.5	287.296	94.015	1.601	6.29e-7
CD248	ENSG00000174807.3	10.775	34.637	-1.598	6.48e-6
CD300LG	ENSG00000161649.12	0.020	1.479	-1.281	1.18e-32
CD302	ENSG00000241399.6	1.885	9.827	-1.908	3.41e-16
CD33	ENSG00000105383.14	1.345	3.893	-1.061	2.10e-3
CD34	ENSG00000174059.16	11.380	56.828	-2.224	2.35e-19
CD69	ENSG00000110848.8	2.125	12.685	-2.131	1.38e-6
CD79B	ENSG00000007312.12	1.735	5.604	-1.272	2.36e-4
CD81	ENSG00000110651.11	380.248	852.407	-1.163	6.21e-10
CD93	ENSG00000125810.9	6.060	15.760	-1.247	6.82e-7
CD99L2	ENSG00000102181.19	7.755	21.489	-1.361	9.22e-10
CDC14B	ENSG00000081377.16	4.350	9.854	-1.021	3.63e-7
CDC20	ENSG00000117399.13	68.554	2.854	4.174	6.93e-33
CDC25A	ENSG00000164045.11	4.060	0.520	1.735	5.99e-13
CDC25C	ENSG00000158402.18	3.870	0.255	1.956	2.60e-16
CDC37L1	ENSG00000106993.11	6.450	14.815	-1.086	2.62e-13
CDC42BPA	ENSG00000143776.18	5.455	20.536	-1.738	2.81e-12
CDC42EP2	ENSG00000149798.4	7.345	18.934	-1.256	7.51e-7
CDC42EP3	ENSG00000163171.7	10.750	25.166	-1.155	3.53e-7
CDC45	ENSG00000093009.9	14.655	1.143	2.869	1.96e-26
CDC6	ENSG00000094804.9	10.720	1.004	2.548	2.16e-15
CDC7	ENSG00000097046.12	4.590	1.528	1.145	1.22e-7
CDCA2	ENSG00000184661.13	3.695	0.375	1.772	4.46e-13
CDCA3	ENSG00000111665.11	28.406	2.658	3.007	3.43e-24
CDCA4	ENSG00000170779.10	16.900	5.006	1.575	7.37e-14
CDCA5	ENSG00000146670.9	17.710	1.345	2.996	2.09e-19
CDCA7	ENSG00000144354.13	8.355	2.205	1.545	7.10e-5
CDCA8	ENSG00000134690.10	14.965	1.023	2.980	9.83e-22
CDCP1	ENSG00000163814.7	14.340	5.989	1.134	8.90e-8
CDH1	ENSG00000039068.18	117.889	52.740	1.146	4.65e-9
CDH11	ENSG00000140937.13	5.020	22.686	-1.976	1.17e-3
CDH19	ENSG00000071991.8	0.030	1.727	-1.405	1.96e-21
CDH3	ENSG00000062038.13	41.975	11.785	1.749	3.03e-7
CDH5	ENSG00000179776.17	5.090	12.989	-1.200	2.86e-6
CDIP1	ENSG00000089486.16	5.155	20.525	-1.806	1.39e-7
CDK1	ENSG00000170312.15	35.559	2.985	3.198	2.31e-31
CDK20	ENSG00000156345.17	3.480	8.630	-1.104	8.64e-4
CDK5	ENSG00000164885.12	17.580	7.923	1.058	4.77e-18
CDKL1	ENSG00000100490.9	1.170	8.134	-2.074	1.25e-22
CDKN1C	ENSG00000129757.12	12.030	47.105	-1.884	2.80e-5
CDKN3	ENSG00000100526.19	21.296	2.999	2.479	1.88e-12
CDO1	ENSG00000129596.4	0.190	3.487	-1.915	2.04e-17
CDON	ENSG00000064309.14	0.650	3.757	-1.528	2.79e-13
CDT1	ENSG00000167513.8	13.995	1.170	2.789	1.33e-21
CEBPD	ENSG00000221869.4	35.550	102.385	-1.500	1.32e-7
CELF2	ENSG00000048740.17	1.200	14.304	-2.798	1.57e-23
CELSR3	ENSG00000008300.14	3.675	0.670	1.485	1.56e-6
CENPA	ENSG00000115163.14	11.400	0.540	3.009	8.13e-20
CENPE	ENSG00000138778.11	3.315	0.610	1.422	5.10e-9
CENPF	ENSG00000117724.12	32.095	1.748	3.590	7.40e-21
CENPH	ENSG00000153044.9	11.650	3.970	1.348	1.31e-11
CENPI	ENSG00000102384.13	2.800	0.655	1.199	6.16e-8
CENPK	ENSG00000123219.12	7.300	0.950	2.090	8.61e-13
CENPM	ENSG00000100162.14	20.659	2.499	2.630	1.26e-25
CENPN	ENSG00000166451.13	17.785	4.860	1.681	7.58e-7
CENPO	ENSG00000138092.10	7.230	2.359	1.293	1.39e-12
CENPU	ENSG00000151725.11	16.374	2.935	2.143	1.47e-15
CENPW	ENSG00000203760.8	33.240	7.855	1.951	1.71e-9
CEP112	ENSG00000154240.16	2.840	6.915	-1.043	4.58e-5
CEP126	ENSG00000110318.13	0.960	2.950	-1.011	5.98e-8
CEP55	ENSG00000138180.15	13.125	0.923	2.877	7.46e-19
CEP68	ENSG00000011523.13	4.510	11.368	-1.166	1.12e-10
CEP85L	ENSG00000111860.13	0.810	4.225	-1.529	1.03e-27
CERK	ENSG00000100422.13	4.905	13.050	-1.251	9.94e-4
CERS4	ENSG00000090661.11	8.075	27.593	-1.656	4.73e-4
CES1	ENSG00000198848.12	5.175	82.335	-3.755	1.66e-9
CFD	ENSG00000197766.7	9.755	336.846	-4.973	1.06e-31
CFH	ENSG00000000971.15	20.890	74.869	-1.793	1.26e-6
CFL2	ENSG00000165410.14	7.065	58.509	-2.883	3.38e-21
CFP	ENSG00000126759.12	1.185	4.955	-1.446	2.77e-8
CGN	ENSG00000143375.14	19.994	8.156	1.197	4.40e-3
CGNL1	ENSG00000128849.10	0.615	5.165	-1.933	9.25e-29
CGREF1	ENSG00000138028.14	3.030	0.724	1.225	1.68e-3
CH17-360D5.2	ENSG00000276850.4	12.720	4.274	1.379	2.48e-5
CH25H	ENSG00000138135.6	1.235	6.645	-1.774	8.44e-13
CHAC1	ENSG00000128965.11	3.220	0.710	1.303	1.61e-8
CHAF1A	ENSG00000167670.15	17.105	7.209	1.141	1.87e-9
CHAF1B	ENSG00000159259.7	4.705	1.230	1.355	4.38e-9
CHEK1	ENSG00000149554.12	11.245	2.185	1.943	2.06e-14
CHI3L1	ENSG00000133048.12	15.985	2.560	2.254	8.67e-3
CHIC1	ENSG00000204116.11	1.595	4.650	-1.123	5.68e-12
CHPT1	ENSG00000111666.10	17.445	37.305	-1.054	1.03e-3
CHRD	ENSG00000090539.15	0.675	3.545	-1.440	5.76e-10
CHRDL1	ENSG00000101938.14	0.150	15.812	-3.870	2.94e-27
CHRDL2	ENSG00000054938.15	1.665	14.874	-2.574	4.74e-4
CHRM2	ENSG00000181072.11	0.035	6.901	-2.932	3.24e-39
CHRM3	ENSG00000133019.11	0.390	2.962	-1.511	3.79e-15
CHRNA5	ENSG00000169684.13	6.080	1.740	1.369	5.62e-9
CHST3	ENSG00000122863.5	2.140	5.547	-1.060	1.52e-3
CHST9	ENSG00000154080.12	0.010	1.289	-1.180	1.61e-5
CHTF18	ENSG00000127586.16	17.155	6.180	1.338	1.67e-15
CIDEA	ENSG00000176194.17	0.180	1.672	-1.179	2.30e-5
CIDEC	ENSG00000187288.10	0.040	2.237	-1.638	1.07e-10
CILP	ENSG00000138615.5	0.295	13.799	-3.515	2.52e-15
CIPC	ENSG00000198894.7	6.155	15.754	-1.227	2.37e-11
CIRBP	ENSG00000099622.13	186.230	396.835	-1.087	1.47e-7
CIT	ENSG00000122966.13	4.445	1.389	1.188	1.42e-6
CKAP2	ENSG00000136108.14	13.520	4.085	1.514	9.46e-9
CKAP2L	ENSG00000169607.12	4.440	0.265	2.105	1.50e-11
CKB	ENSG00000166165.12	70.531	480.552	-2.751	4.83e-13
CKLF	ENSG00000217555.12	66.290	30.409	1.099	1.02e-11
CKMT1A	ENSG00000223572.9	19.290	7.950	1.181	2.46e-3
CKMT1B	ENSG00000237289.9	20.080	8.940	1.085	5.69e-4
CKMT2	ENSG00000131730.15	0.290	2.630	-1.493	3.28e-24
CKS1B	ENSG00000173207.12	140.784	31.177	2.140	8.40e-13
CKS1BP3	ENSG00000268942.2	10.330	2.044	1.896	8.56e-7
CKS2	ENSG00000123975.4	101.359	15.952	2.594	7.99e-23
CLASP1	ENSG00000074054.17	7.930	16.910	-1.004	8.13e-5
CLCA4	ENSG00000016602.9	1.425	27.402	-3.550	8.36e-3
CLDN11	ENSG00000013297.10	1.615	10.782	-2.172	3.16e-5
CLDN5	ENSG00000184113.9	5.880	44.849	-2.736	3.77e-16
CLEC10A	ENSG00000132514.13	1.115	6.964	-1.913	8.37e-11
CLEC14A	ENSG00000176435.6	5.750	15.154	-1.259	5.24e-7
CLEC1A	ENSG00000150048.10	1.020	3.071	-1.011	1.70e-5
CLEC3A	ENSG00000166509.10	0.010	2.459	-1.776	2.34e-20
CLEC3B	ENSG00000163815.5	3.670	92.702	-4.327	2.67e-40
CLIC2	ENSG00000155962.12	2.710	6.645	-1.043	2.20e-7
CLIC3	ENSG00000169583.12	20.250	3.685	2.181	1.30e-3
CLIC4	ENSG00000169504.14	27.550	86.903	-1.622	1.55e-9
CLIP3	ENSG00000105270.14	2.735	27.389	-2.926	3.42e-19
CLIP4	ENSG00000115295.19	5.900	18.075	-1.467	1.36e-7
CLMP	ENSG00000166250.11	2.230	10.719	-1.859	3.89e-6
CLN6	ENSG00000128973.11	29.210	13.243	1.085	7.20e-12
CLSPN	ENSG00000092853.13	2.865	0.290	1.583	7.55e-8
CLU	ENSG00000120885.19	263.561	1687.825	-2.674	6.70e-8
CMA1	ENSG00000092009.10	0.090	1.918	-1.421	8.92e-16
CMAHP	ENSG00000168405.14	2.530	12.300	-1.914	3.59e-9
CMTM5	ENSG00000166091.19	0.050	1.425	-1.208	1.80e-55
CNKSR1	ENSG00000142675.17	24.340	7.920	1.506	3.98e-11
CNKSR3	ENSG00000153721.17	3.790	10.209	-1.227	6.78e-11
CNN1	ENSG00000130176.7	11.275	739.783	-5.915	1.28e-20
CNPY2	ENSG00000257727.5	160.657	70.518	1.177	3.22e-17
CNRIP1	ENSG00000119865.8	2.275	22.795	-2.861	1.42e-19
CNST	ENSG00000162852.13	4.670	11.639	-1.156	1.83e-10
CNTFR	ENSG00000122756.14	0.080	2.399	-1.654	7.59e-6
CNTN1	ENSG00000018236.14	0.525	16.539	-3.524	1.30e-17
CNTN3	ENSG00000113805.8	0.315	3.288	-1.705	5.24e-7
CNTN4	ENSG00000144619.14	0.345	2.585	-1.414	1.27e-18
CNTNAP1	ENSG00000108797.11	1.625	5.090	-1.214	1.67e-10
CNTNAP3B	ENSG00000154529.14	0.700	3.505	-1.406	2.34e-5
COL10A1	ENSG00000123500.9	2.855	0.060	1.863	5.63e-6
COL11A1	ENSG00000060718.18	2.100	0.150	1.431	8.09e-5
COL14A1	ENSG00000187955.11	4.815	51.330	-3.170	2.84e-18
COL16A1	ENSG00000084636.17	18.363	61.832	-1.698	4.72e-5
COL18A1	ENSG00000182871.14	30.669	74.835	-1.260	5.85e-3
COL21A1	ENSG00000124749.16	0.525	5.919	-2.182	9.23e-23
COL4A3BP	ENSG00000113163.15	8.030	17.654	-1.047	2.70e-8
COL4A5	ENSG00000188153.12	11.240	43.746	-1.870	1.33e-4
COL4A6	ENSG00000197565.15	3.760	31.780	-2.784	2.73e-11
COL6A1	ENSG00000142156.14	83.372	399.139	-2.246	6.67e-5
COL6A2	ENSG00000142173.14	101.539	617.309	-2.592	1.63e-6
COL6A3	ENSG00000163359.15	37.194	134.214	-1.824	1.93e-3
COL7A1	ENSG00000114270.15	58.854	13.894	2.007	5.58e-7
COL8A2	ENSG00000171812.10	2.590	9.077	-1.489	1.78e-3
COLEC11	ENSG00000118004.17	1.090	5.508	-1.639	3.15e-6
COLEC12	ENSG00000158270.11	0.910	10.990	-2.650	3.16e-13
COLGALT2	ENSG00000198756.10	0.120	1.310	-1.044	7.94e-11
COMTD1	ENSG00000165644.10	30.040	11.679	1.292	5.02e-9
COPG1	ENSG00000181789.14	151.749	74.669	1.013	1.57e-17
COPZ2	ENSG00000005243.9	15.630	38.122	-1.234	3.19e-4
CORO2B	ENSG00000103647.12	0.450	2.364	-1.214	1.04e-7
CORO6	ENSG00000167549.18	0.990	7.603	-2.112	9.75e-8
COX7A1	ENSG00000161281.10	16.195	115.587	-2.761	9.89e-19
CPA3	ENSG00000163751.3	1.860	17.663	-2.706	9.22e-12
CPB1	ENSG00000153002.11	0.010	1.070	-1.035	7.05e-6
CPE	ENSG00000109472.13	7.595	24.698	-1.580	2.24e-6
CPEB1	ENSG00000214575.9	0.160	5.920	-2.577	9.36e-38
CPEB2	ENSG00000137449.15	2.100	8.109	-1.555	7.25e-22
CPEB4	ENSG00000113742.12	3.460	10.389	-1.353	3.21e-15
CPED1	ENSG00000106034.17	0.870	10.623	-2.636	3.33e-29
CPQ	ENSG00000104324.15	12.359	39.917	-1.615	4.25e-7
CPXM2	ENSG00000121898.12	1.885	15.920	-2.552	5.01e-12
CREB3L1	ENSG00000157613.10	8.625	21.948	-1.254	1.86e-4
CREB5	ENSG00000146592.16	0.635	6.324	-2.163	3.13e-22
CREBRF	ENSG00000164463.12	2.300	9.010	-1.601	6.74e-17
CRISPLD2	ENSG00000103196.11	8.250	74.975	-3.038	4.22e-15
CRMP1	ENSG00000072832.14	1.410	4.815	-1.271	1.34e-3
CRTAC1	ENSG00000095713.13	0.655	15.903	-3.352	5.31e-3
CRTAP	ENSG00000170275.14	75.890	196.256	-1.359	1.16e-8
CRTC3	ENSG00000140577.15	9.040	20.651	-1.109	1.25e-11
CRY2	ENSG00000121671.11	6.420	25.514	-1.837	1.94e-27
CRYAB	ENSG00000109846.7	12.560	185.324	-3.780	2.63e-19
CRYM	ENSG00000103316.10	0.725	12.408	-2.958	1.49e-14
CSAG3	ENSG00000268916.5	1.585	0.150	1.169	6.49e-3
CSDC2	ENSG00000172346.14	0.575	8.634	-2.613	4.00e-13
CSF1	ENSG00000184371.13	7.710	20.800	-1.324	1.90e-4
CSF3	ENSG00000108342.12	0.435	2.644	-1.344	8.44e-8
CSGALNACT1	ENSG00000147408.14	2.220	21.366	-2.796	7.23e-27
CSGALNACT2	ENSG00000169826.7	5.595	12.705	-1.055	3.89e-5
CSPG4	ENSG00000173546.7	3.130	15.965	-2.038	4.27e-8
CSRNP1	ENSG00000144655.14	11.375	53.548	-2.140	4.44e-21
CSRP1	ENSG00000159176.13	110.744	636.738	-2.513	5.84e-25
CST1	ENSG00000170373.8	8.200	0.154	2.995	2.84e-7
CST6	ENSG00000175315.2	14.775	1.615	2.593	8.75e-8
CTA-384D8.35	ENSG00000272666.1	1.880	0.224	1.234	1.06e-3
CTB-191K22.5	ENSG00000267815.1	53.790	3.119	3.734	2.88e-7
CTB-31O20.3	ENSG00000267007.1	10.780	2.741	1.655	2.93e-8
CTB-36H16.2	ENSG00000260686.1	0.410	1.909	-1.045	1.75e-22
CTB-63M22.1	ENSG00000229119.3	270.943	85.703	1.649	4.60e-3
CTC-296K1.3	ENSG00000267505.1	0.080	3.734	-2.132	6.51e-36
CTC-296K1.4	ENSG00000267405.1	0.100	8.247	-3.071	5.25e-37
CTC-425F1.4	ENSG00000267458.1	34.500	4.149	2.785	4.73e-6
CTC-429P9.2	ENSG00000268087.1	0.620	2.371	-1.057	9.57e-12
CTC-510F12.2	ENSG00000267082.1	0.290	2.086	-1.258	8.80e-32
CTC-510F12.7	ENSG00000273733.1	0.355	1.780	-1.037	1.97e-27
CTC-518P12.6	ENSG00000267484.1	2.825	0.610	1.248	4.03e-4
CTC-786C10.1	ENSG00000262601.1	0.120	1.460	-1.135	3.69e-19
CTD-2033D15.3	ENSG00000278621.1	0.370	2.107	-1.181	5.89e-10
CTD-2054N24.2	ENSG00000259363.5	0.150	1.535	-1.140	3.77e-21
CTD-2196E14.7	ENSG00000279618.1	0.000	2.270	-1.709	1.51e-3
CTD-2369P2.12	ENSG00000267303.1	21.395	8.729	1.203	2.08e-12
CTD-2373N4.3	ENSG00000279041.1	0.480	3.244	-1.520	3.65e-14
CTD-2510F5.4	ENSG00000265415.1	3.060	0.290	1.654	4.69e-8
CTD-2510F5.6	ENSG00000265303.1	2.870	0.000	1.952	4.24e-8
CTD-2540B15.11	ENSG00000267580.1	37.035	10.330	1.747	7.08e-5
CTD-2554C21.2	ENSG00000267640.5	0.210	1.620	-1.115	5.51e-8
CTD-2555O16.2	ENSG00000258824.2	0.565	2.215	-1.038	9.41e-15
CTD-2562J17.6	ENSG00000279117.1	2.125	6.052	-1.174	1.27e-3
CTD-2647L4.5	ENSG00000259607.1	3.060	0.192	1.768	7.11e-4
CTD-3157E16.1	ENSG00000265519.1	1.895	5.185	-1.095	2.49e-5
CTD-3252C9.4	ENSG00000267519.3	11.065	24.149	-1.060	7.07e-7
CTDSP2	ENSG00000175215.9	36.796	75.701	-1.021	2.79e-3
CTGF	ENSG00000118523.5	35.226	177.486	-2.301	9.01e-11
CTIF	ENSG00000134030.13	8.000	18.704	-1.130	5.40e-7
CTNNBIP1	ENSG00000178585.14	34.900	14.565	1.206	4.83e-8
CTSC	ENSG00000109861.15	131.461	61.326	1.088	4.51e-3
CTSF	ENSG00000174080.10	20.070	63.333	-1.610	7.61e-7
CTSG	ENSG00000100448.3	0.555	6.957	-2.355	2.81e-14
CTSV	ENSG00000136943.10	5.235	0.329	2.230	1.35e-5
CTTNBP2	ENSG00000077063.10	0.440	4.108	-1.827	7.63e-6
CUEDC1	ENSG00000180891.12	17.035	35.459	-1.015	1.12e-4
CUTC	ENSG00000119929.12	11.795	28.844	-1.222	2.15e-16
CX3CL1	ENSG00000006210.6	5.380	29.371	-2.251	1.60e-7
CXCL10	ENSG00000169245.5	12.235	2.445	1.942	4.01e-3
CXCL12	ENSG00000107562.16	5.560	44.749	-2.802	1.80e-13
CXCR2	ENSG00000180871.7	0.365	1.973	-1.123	3.54e-5
CXorf36	ENSG00000147113.16	2.310	8.250	-1.483	3.25e-11
CYB561	ENSG00000008283.15	49.194	18.563	1.359	1.07e-14
CYBRD1	ENSG00000071967.11	8.515	68.977	-2.879	1.25e-13
CYGB	ENSG00000161544.9	8.640	30.318	-1.700	6.36e-10
CYP1B1	ENSG00000138061.11	1.530	8.722	-1.942	9.65e-5
CYP27A1	ENSG00000135929.8	4.755	22.023	-2.000	3.49e-6
CYP2U1	ENSG00000155016.17	1.170	4.540	-1.352	5.89e-10
CYP39A1	ENSG00000146233.7	1.090	3.327	-1.050	4.71e-6
CYR61	ENSG00000142871.15	46.165	355.611	-2.919	5.75e-14
CYS1	ENSG00000205795.4	0.520	2.804	-1.324	1.48e-10
CYTL1	ENSG00000170891.10	0.680	6.770	-2.209	3.06e-15
CYYR1	ENSG00000166265.11	2.370	8.405	-1.481	1.83e-13
DAAM2	ENSG00000146122.16	1.075	8.471	-2.190	2.68e-16
DACT1	ENSG00000165617.14	1.500	5.635	-1.408	9.91e-5
DACT3	ENSG00000197380.10	1.140	16.406	-3.024	1.21e-22
DBF4	ENSG00000006634.7	8.410	3.314	1.125	1.11e-8
DBNDD1	ENSG00000003249.13	10.630	2.973	1.549	1.94e-6
DCHS1	ENSG00000166341.7	1.205	9.968	-2.315	2.93e-17
DCLK1	ENSG00000133083.14	0.270	3.623	-1.864	9.01e-15
DCLK2	ENSG00000170390.14	0.810	3.673	-1.368	6.19e-8
DCN	ENSG00000011465.16	81.433	1251.939	-3.926	5.18e-12
DCTPP1	ENSG00000179958.8	53.783	22.565	1.217	3.48e-7
DCUN1D4	ENSG00000109184.14	8.680	22.295	-1.267	3.65e-9
DDHD2	ENSG00000085788.13	10.580	24.341	-1.130	9.79e-3
DDIAS	ENSG00000165490.12	3.470	0.725	1.374	3.29e-10
DDR2	ENSG00000162733.16	1.550	20.862	-3.100	2.89e-19
DDX3Y	ENSG00000067048.16	6.595	24.337	-1.738	1.03e-3
DENND2A	ENSG00000146966.12	1.615	9.675	-2.029	9.25e-15
DENND5A	ENSG00000184014.7	18.905	41.752	-1.103	4.00e-9
DEPDC1	ENSG00000024526.16	3.905	0.275	1.944	4.82e-11
DEPDC1B	ENSG00000035499.12	5.145	0.395	2.139	9.20e-15
DERL3	ENSG00000099958.14	8.360	1.639	1.826	2.46e-3
DES	ENSG00000175084.11	9.275	2026.227	-7.624	2.27e-16
DGKG	ENSG00000058866.14	0.530	2.575	-1.224	9.77e-12
DHCR24	ENSG00000116133.11	63.921	17.825	1.786	1.08e-5
DHCR7	ENSG00000172893.15	30.475	8.159	1.781	1.02e-12
DIAPH3	ENSG00000139734.17	2.460	0.285	1.429	2.11e-6
DIO3	ENSG00000197406.7	0.160	2.199	-1.464	1.12e-7
DIO3OS	ENSG00000258498.6	0.765	14.044	-3.091	3.17e-21
DIP2C	ENSG00000151240.15	3.495	8.322	-1.052	1.45e-9
DIRAS1	ENSG00000176490.4	0.190	2.365	-1.500	4.99e-9
DIRAS3	ENSG00000162595.4	0.360	2.779	-1.474	4.85e-12
DIXDC1	ENSG00000150764.13	1.550	17.482	-2.858	1.77e-27
DKK3	ENSG00000050165.17	17.400	40.616	-1.177	3.36e-3
DLC1	ENSG00000164741.14	2.860	9.970	-1.507	3.13e-10
DLG2	ENSG00000150672.16	0.300	2.135	-1.270	3.35e-27
DLG4	ENSG00000132535.18	5.385	11.940	-1.019	3.36e-3
DLGAP5	ENSG00000126787.12	8.595	0.448	2.728	5.95e-16
DMD	ENSG00000198947.14	0.950	14.655	-3.005	6.94e-22
DMPK	ENSG00000104936.17	22.865	75.183	-1.675	1.00e-15
DNAJB11	ENSG00000090520.10	141.916	63.449	1.149	1.75e-20
DNAJB4	ENSG00000162616.8	5.965	14.460	-1.150	4.03e-14
DNAJB5	ENSG00000137094.14	3.675	22.850	-2.351	4.84e-18
DNAJC9-AS1	ENSG00000236756.4	1.365	0.105	1.098	2.07e-3
DNASE1L3	ENSG00000163687.13	0.520	4.020	-1.724	3.42e-8
DNM3OS	ENSG00000230630.2	0.300	1.770	-1.091	7.54e-9
DNMT3B	ENSG00000088305.18	3.310	0.869	1.205	1.92e-6
DOCK11	ENSG00000147251.15	3.390	9.764	-1.294	2.05e-5
DOK6	ENSG00000206052.10	0.160	2.125	-1.430	9.53e-29
DOLPP1	ENSG00000167130.17	14.525	6.555	1.039	1.33e-9
DONSON	ENSG00000159147.17	17.760	7.779	1.095	3.92e-7
DPP3	ENSG00000254986.7	51.071	23.977	1.060	8.54e-18
DPT	ENSG00000143196.4	1.180	49.038	-4.521	4.52e-21
DPY19L2	ENSG00000177990.11	0.480	3.053	-1.453	7.79e-7
DPYD	ENSG00000188641.12	3.335	11.138	-1.485	5.12e-5
DPYSL2	ENSG00000092964.16	7.645	26.307	-1.659	1.62e-10
DPYSL3	ENSG00000113657.12	13.475	62.983	-2.144	9.60e-9
DQX1	ENSG00000144045.13	2.980	0.685	1.240	3.63e-4
DSCC1	ENSG00000136982.5	4.380	1.620	1.038	4.51e-7
DSG2	ENSG00000046604.12	29.834	12.425	1.200	6.35e-5
DSN1	ENSG00000149636.15	14.930	5.714	1.246	1.64e-9
DSP	ENSG00000096696.13	39.040	15.427	1.285	5.72e-3
DST	ENSG00000151914.17	41.359	120.490	-1.520	2.11e-6
DSTN	ENSG00000125868.15	273.841	704.740	-1.361	1.51e-18
DTL	ENSG00000143476.17	5.365	0.795	1.826	2.91e-12
DTNA	ENSG00000134769.21	1.330	25.437	-3.504	2.24e-22
DTWD1	ENSG00000104047.14	9.905	21.825	-1.066	6.02e-10
DTYMK	ENSG00000168393.12	35.484	12.845	1.398	7.18e-15
DUSP1	ENSG00000120129.5	69.896	760.470	-3.425	2.73e-18
DUSP2	ENSG00000158050.4	11.000	56.730	-2.266	3.62e-3
DUSP9	ENSG00000130829.17	1.835	0.325	1.097	1.67e-3
DUXAP8	ENSG00000206195.10	8.990	0.453	2.781	7.34e-10
DUXAP9	ENSG00000225210.9	4.945	0.340	2.150	1.92e-8
DYNC1I1	ENSG00000158560.14	2.000	6.316	-1.286	5.25e-10
DYNC2H1	ENSG00000187240.13	3.690	9.530	-1.167	2.26e-5
DYSF	ENSG00000135636.13	4.635	12.466	-1.257	1.95e-7
DZIP1	ENSG00000134874.17	3.425	9.985	-1.312	1.72e-5
E2F1	ENSG00000101412.12	12.220	1.925	2.176	1.90e-10
E2F2	ENSG00000007968.6	1.920	0.224	1.254	5.72e-6
E2F7	ENSG00000165891.15	1.545	0.260	1.014	4.41e-6
E2F8	ENSG00000129173.12	4.275	0.884	1.485	1.02e-6
EBF1	ENSG00000164330.16	0.690	7.104	-2.262	1.69e-27
EBF3	ENSG00000108001.13	0.300	2.199	-1.299	2.78e-15
EBF4	ENSG00000088881.20	5.650	17.615	-1.485	7.16e-5
EBP	ENSG00000147155.10	96.255	30.881	1.609	1.16e-16
ECE2	ENSG00000145194.17	9.905	2.126	1.802	4.04e-20
ECHDC3	ENSG00000134463.14	0.630	4.610	-1.783	6.78e-3
ECM2	ENSG00000106823.12	1.085	4.090	-1.288	1.19e-7
ECT2	ENSG00000114346.13	16.600	2.958	2.153	1.84e-11
EDA2R	ENSG00000131080.14	0.370	1.954	-1.108	2.51e-6
EDIL3	ENSG00000164176.12	2.435	7.120	-1.241	2.37e-3
EDNRA	ENSG00000151617.15	1.910	11.359	-2.086	1.81e-11
EDNRB	ENSG00000136160.14	1.560	10.705	-2.193	6.58e-16
EEF1A1P6	ENSG00000233476.3	17.605	37.044	-1.032	2.62e-7
EEF2K	ENSG00000103319.11	5.835	15.464	-1.268	1.96e-9
EFCC1	ENSG00000114654.7	0.795	2.785	-1.076	4.17e-8
EFEMP1	ENSG00000115380.18	7.900	83.536	-3.248	4.61e-7
EFEMP2	ENSG00000172638.12	30.010	79.588	-1.378	8.31e-3
EFHD1	ENSG00000115468.11	2.265	9.164	-1.638	4.22e-3
EFNA1	ENSG00000169242.11	78.091	37.055	1.055	1.87e-5
EFNA3	ENSG00000143590.13	4.395	1.469	1.127	7.11e-7
EFNA4	ENSG00000243364.7	18.815	6.129	1.475	4.96e-18
EFTUD2	ENSG00000108883.12	72.318	35.625	1.001	5.29e-14
EGFL7	ENSG00000172889.15	17.009	36.376	-1.053	1.73e-4
EGR1	ENSG00000120738.7	42.535	320.117	-2.883	4.93e-13
EGR2	ENSG00000122877.13	1.935	7.950	-1.609	2.31e-8
EGR3	ENSG00000179388.8	1.045	10.447	-2.485	5.83e-21
EHBP1L1	ENSG00000173442.11	37.930	83.354	-1.116	5.95e-6
EHD2	ENSG00000024422.11	26.730	95.716	-1.802	4.42e-6
EIF2AK1	ENSG00000086232.12	59.371	27.054	1.106	1.07e-12
EIF4B	ENSG00000063046.17	92.475	187.727	-1.014	5.31e-8
EIF4E3	ENSG00000163412.12	4.740	13.730	-1.360	6.63e-11
EIF4EBP1	ENSG00000187840.4	89.452	34.191	1.362	1.34e-10
EIF5AP4	ENSG00000234743.1	8.030	3.501	1.004	1.72e-7
EIF6	ENSG00000242372.6	287.505	134.088	1.095	9.63e-12
ELANE	ENSG00000197561.6	0.030	1.398	-1.219	2.53e-54
ELMO1	ENSG00000155849.15	4.515	10.502	-1.060	5.05e-5
ELMSAN1	ENSG00000156030.12	6.320	15.272	-1.152	1.15e-9
ELN	ENSG00000049540.16	5.965	55.308	-3.015	6.43e-11
EMCN	ENSG00000164035.9	2.565	10.648	-1.708	3.42e-13
EME1	ENSG00000154920.14	3.690	0.535	1.611	5.23e-16
EMILIN1	ENSG00000138080.13	16.725	123.021	-2.807	2.00e-7
