Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
CUX1	ENSG00000257923.9	73.388	26.055	1.459	9.01e-64
CWH43	ENSG00000109182.11	0.295	17.265	-3.818	1.72e-43
CXADR	ENSG00000154639.18	28.794	10.210	1.410	2.38e-32
CXCL1	ENSG00000163739.4	60.519	8.750	2.658	6.97e-16
CXCL10	ENSG00000169245.5	13.145	0.810	2.966	2.28e-35
CXCL11	ENSG00000169248.12	3.745	0.090	2.122	2.29e-36
CXCL12	ENSG00000107562.16	7.210	18.033	-1.213	4.15e-16
CXCL13	ENSG00000156234.7	7.283	0.525	2.441	1.31e-27
CXCL16	ENSG00000161921.14	66.378	23.195	1.478	9.11e-42
CXCL17	ENSG00000189377.8	18.328	131.397	-2.776	7.24e-30
CXCL2	ENSG00000081041.8	12.825	2.815	1.858	7.79e-16
CXCL3	ENSG00000163734.4	8.534	0.555	2.616	5.91e-32
CXCL5	ENSG00000163735.6	2.670	0.040	1.819	1.19e-29
CXCL6	ENSG00000124875.9	4.945	0.720	1.789	3.38e-20
CXCL8	ENSG00000169429.10	35.239	0.600	4.501	6.88e-69
CXCL9	ENSG00000138755.5	12.074	0.410	3.213	7.44e-47
CXCR2	ENSG00000180871.7	0.685	14.950	-3.243	5.46e-55
CXCR5	ENSG00000160683.4	7.780	2.510	1.323	8.84e-23
CXXC1	ENSG00000154832.14	27.480	62.610	-1.159	1.52e-33
CYBA	ENSG00000051523.10	201.850	62.089	1.685	5.69e-40
CYBB	ENSG00000165168.7	7.145	1.590	1.653	3.01e-33
CYFIP2	ENSG00000055163.18	8.415	3.360	1.111	1.26e-16
CYP11A1	ENSG00000140459.17	0.140	5.175	-2.437	1.55e-71
CYP20A1	ENSG00000119004.14	11.310	4.565	1.145	1.26e-54
CYP2C18	ENSG00000108242.12	7.889	23.591	-1.468	3.81e-15
CYP2C9	ENSG00000138109.9	0.770	4.350	-1.596	2.02e-31
CYP2E1	ENSG00000130649.9	1.710	14.185	-2.486	1.21e-36
CYP2J2	ENSG00000134716.9	4.180	11.760	-1.301	1.54e-18
CYP2S1	ENSG00000167600.13	79.481	9.740	2.906	3.81e-40
CYP3A5	ENSG00000106258.13	11.860	41.949	-1.740	6.78e-22
CYP4B1	ENSG00000142973.12	0.565	33.584	-4.466	4.57e-78
CYP4F12	ENSG00000186204.14	3.810	42.184	-3.166	7.95e-61
CYP4F22	ENSG00000171954.12	0.325	10.570	-3.126	1.03e-22
CYP4F29P	ENSG00000228314.1	0.275	134.367	-6.730	9.05e-88
CYP4F3	ENSG00000186529.14	6.175	16.495	-1.286	3.49e-5
CYP4F35P	ENSG00000265787.1	0.150	25.150	-4.507	6.72e-72
CYP4V2	ENSG00000145476.15	9.139	3.860	1.061	7.11e-16
CYP4X1	ENSG00000186377.7	2.829	10.265	-1.557	1.39e-21
CYSRT1	ENSG00000197191.4	2.855	170.024	-5.472	2.21e-50
CYSTM1	ENSG00000120306.9	62.312	11.000	2.399	1.34e-31
D2HGDH	ENSG00000180902.16	12.870	32.801	-1.285	1.01e-37
D4S234E	ENSG00000168824.14	6.004	21.925	-1.711	5.84e-17
DAAM2	ENSG00000146122.16	2.895	8.540	-1.292	4.83e-16
DAB2	ENSG00000153071.14	13.715	5.860	1.101	9.76e-16
DAG1	ENSG00000173402.11	56.075	22.155	1.302	3.62e-38
DAP	ENSG00000112977.15	90.782	30.574	1.539	1.70e-54
DAPK1	ENSG00000196730.12	8.882	2.970	1.316	6.80e-12
DAPL1	ENSG00000163331.10	4.715	149.514	-4.719	3.84e-29
DAPP1	ENSG00000070190.12	9.210	27.790	-1.496	1.33e-12
DARS2	ENSG00000117593.9	23.400	5.865	1.830	1.78e-80
DBF4	ENSG00000006634.7	19.810	5.025	1.788	2.26e-74
DBI	ENSG00000155368.16	216.984	483.709	-1.153	1.71e-10
DCAF13	ENSG00000164934.13	40.565	17.455	1.171	4.79e-56
DCAF7	ENSG00000136485.14	40.825	15.775	1.318	5.62e-63
DCBLD1	ENSG00000164465.18	13.670	5.340	1.210	3.89e-44
DCBLD2	ENSG00000057019.15	9.300	3.835	1.091	8.28e-23
DCK	ENSG00000156136.9	20.035	6.760	1.439	1.91e-71
DCLRE1A	ENSG00000198924.7	5.489	2.015	1.106	2.99e-56
DCN	ENSG00000011465.16	107.731	230.719	-1.092	6.41e-12
DCP1A	ENSG00000272886.5	13.375	6.010	1.036	1.34e-57
DCST2	ENSG00000163354.14	0.865	3.260	-1.192	1.20e-29
DCTPP1	ENSG00000179958.8	48.259	21.025	1.161	1.06e-45
DDAH1	ENSG00000153904.18	18.064	6.895	1.272	1.09e-5
DDC	ENSG00000132437.17	3.398	0.170	1.910	5.78e-28
DDHD1	ENSG00000100523.14	4.675	1.645	1.101	8.69e-48
DDIAS	ENSG00000165490.12	6.420	1.995	1.309	1.17e-45
DDIT4	ENSG00000168209.4	75.476	247.793	-1.702	5.84e-21
DDX18	ENSG00000088205.12	46.085	18.555	1.268	1.37e-57
DDX21	ENSG00000165732.12	60.166	23.865	1.299	1.66e-40
DDX3Y	ENSG00000067048.16	6.118	16.805	-1.323	1.75e-20
DDX60	ENSG00000137628.16	14.649	2.380	2.211	2.57e-59
DDX60L	ENSG00000181381.13	11.495	2.930	1.669	3.04e-49
DEFB1	ENSG00000164825.3	25.462	123.789	-2.238	3.89e-21
DEGS2	ENSG00000168350.7	14.812	44.611	-1.528	3.06e-19
DEK	ENSG00000124795.14	91.604	35.530	1.342	1.70e-50
DENND1A	ENSG00000119522.15	19.115	5.950	1.533	4.68e-72
DENND2C	ENSG00000175984.14	3.950	20.396	-2.112	6.71e-24
DENND4A	ENSG00000174485.14	11.135	4.760	1.075	2.82e-39
DENND5B	ENSG00000170456.14	3.945	0.520	1.702	7.48e-49
DEPDC1	ENSG00000024526.16	8.260	2.045	1.605	4.86e-56
DEPDC1B	ENSG00000035499.12	8.665	1.790	1.793	2.44e-78
DERL3	ENSG00000099958.14	8.950	2.710	1.423	9.13e-18
DES	ENSG00000175084.11	15.723	430.269	-4.689	1.89e-41
DESI2	ENSG00000121644.18	25.599	9.895	1.288	1.95e-64
DGKA	ENSG00000065357.19	60.970	180.411	-1.550	5.72e-23
DGKZ	ENSG00000149091.15	71.063	32.365	1.111	5.18e-42
DHFR	ENSG00000228716.6	20.055	6.700	1.451	6.31e-50
DHFRP1	ENSG00000188985.6	6.595	1.570	1.563	9.54e-44
DHRS1	ENSG00000157379.13	19.350	116.872	-2.534	3.24e-54
DHRS4-AS1	ENSG00000215256.3	12.100	5.410	1.031	7.46e-39
DHRS9	ENSG00000073737.16	3.455	10.995	-1.429	6.28e-4
DIAPH3	ENSG00000139734.17	5.300	1.690	1.228	3.61e-47
DIEXF	ENSG00000117597.17	6.905	2.655	1.113	2.74e-66
DIO2	ENSG00000211448.11	13.685	40.464	-1.497	9.53e-16
DIO3OS	ENSG00000258498.6	0.645	13.090	-3.099	2.56e-79
DKK1	ENSG00000107984.9	10.245	1.085	2.431	2.41e-17
DKK4	ENSG00000104371.4	0.130	1.300	-1.025	2.91e-13
DLEU1_1	ENSG00000276089.1	0.000	2.415	-1.772	5.03e-25
DLEU1_2	ENSG00000273541.1	4.574	1.545	1.131	4.23e-32
DLEU2	ENSG00000231607.8	6.380	2.475	1.087	1.06e-43
DLG2	ENSG00000150672.16	0.525	3.725	-1.632	1.20e-55
DLGAP1-AS1	ENSG00000177337.7	7.350	2.250	1.361	7.37e-30
DLGAP1-AS2	ENSG00000262001.1	3.490	0.845	1.283	6.70e-41
DLGAP4	ENSG00000080845.17	57.481	27.250	1.050	2.56e-39
DLGAP5	ENSG00000126787.12	14.784	3.630	1.769	1.20e-61
DLK2	ENSG00000171462.14	2.265	8.945	-1.607	1.05e-10
DLL1	ENSG00000198719.8	7.310	15.795	-1.015	2.64e-16
DMBT1	ENSG00000187908.15	2.504	0.050	1.739	1.63e-14
DMKN	ENSG00000161249.20	93.144	235.184	-1.327	1.28e-6
DMPK	ENSG00000104936.17	19.444	45.431	-1.183	1.04e-25
DNA2	ENSG00000138346.14	5.670	1.800	1.252	8.55e-53
DNAAF5	ENSG00000164818.15	35.745	11.190	1.592	2.46e-69
DNAJC10	ENSG00000077232.16	45.681	13.370	1.700	2.60e-56
DNAJC2	ENSG00000105821.14	32.125	14.860	1.063	8.51e-44
DNAJC22	ENSG00000178401.14	2.853	0.040	1.889	7.10e-34
DNAJC3	ENSG00000102580.14	20.360	9.465	1.029	2.19e-34
DNASE1L3	ENSG00000163687.13	2.285	10.160	-1.764	1.78e-18
DNASE2	ENSG00000105612.8	35.770	15.050	1.196	2.62e-53
DNMT3B	ENSG00000088305.18	3.665	0.580	1.562	4.56e-72
DNTTIP1	ENSG00000101457.12	38.764	16.075	1.220	7.31e-64
DOCK5	ENSG00000147459.17	11.855	3.865	1.402	1.90e-31
DOCK7	ENSG00000116641.15	11.160	4.555	1.130	4.52e-47
DOCK9-AS2	ENSG00000260992.1	1.265	5.805	-1.587	5.31e-36
DPCR1	ENSG00000168631.11	0.210	4.984	-2.306	9.96e-9
DPP4	ENSG00000197635.9	5.805	0.860	1.871	8.38e-28
DPT	ENSG00000143196.4	1.565	16.285	-2.752	1.05e-51
DPY19L1	ENSG00000173852.13	16.575	3.290	2.034	5.67e-75
DPY19L4	ENSG00000156162.16	15.440	6.035	1.225	2.27e-53
DPYSL2	ENSG00000092964.16	21.340	8.345	1.257	2.79e-19
DRAM1	ENSG00000136048.13	10.425	3.620	1.306	4.15e-29
DSC2	ENSG00000134755.14	50.096	116.929	-1.207	3.64e-3
DSCC1	ENSG00000136982.5	7.620	1.775	1.635	3.15e-71
DSG1-AS1	ENSG00000266729.5	1.410	19.295	-3.074	1.98e-45
DSG2	ENSG00000046604.12	65.351	5.590	3.332	3.36e-102
DSG3	ENSG00000134757.4	68.960	239.759	-1.783	3.48e-8
DTL	ENSG00000143476.17	14.880	2.095	2.359	6.29e-79
DTNA	ENSG00000134769.21	2.255	6.910	-1.281	2.17e-11
DTX3L	ENSG00000163840.9	32.340	8.035	1.884	5.51e-75
DTX4	ENSG00000110042.7	9.705	3.695	1.189	5.24e-15
DUOX1	ENSG00000137857.17	24.837	108.732	-2.086	6.63e-29
DUOXA1	ENSG00000140254.12	15.585	150.294	-3.189	5.08e-36
DUSP13	ENSG00000079393.20	0.090	1.190	-1.007	2.21e-25
DUSP18	ENSG00000167065.13	8.955	3.280	1.218	4.52e-62
DUSP22	ENSG00000112679.14	17.480	45.035	-1.317	1.56e-41
DUSP4	ENSG00000120875.8	5.955	1.525	1.462	2.42e-20
DUSP5	ENSG00000138166.5	12.785	52.888	-1.967	9.21e-16
DUSP6	ENSG00000139318.7	47.685	10.395	2.095	3.79e-53
DUSP8	ENSG00000184545.10	8.590	1.175	2.141	2.64e-54
DUXAP8	ENSG00000206195.10	13.785	0.610	3.199	4.37e-73
DUXAP9	ENSG00000225210.9	8.155	0.440	2.668	4.65e-69
DVL3	ENSG00000161202.17	64.039	31.280	1.011	2.04e-45
DYNAP	ENSG00000178690.2	0.030	14.915	-3.950	2.66e-41
DYNLRB1	ENSG00000125971.16	250.045	121.616	1.034	1.99e-45
DYRK2	ENSG00000127334.10	14.274	5.525	1.227	1.22e-46
DYRK3	ENSG00000143479.15	4.894	1.375	1.311	5.07e-55
E2F1	ENSG00000101412.12	12.045	3.910	1.410	5.01e-56
E2F7	ENSG00000165891.15	4.555	1.105	1.400	8.70e-57
ECE1	ENSG00000117298.14	60.233	19.450	1.582	2.76e-43
ECE2	ENSG00000145194.17	11.210	4.095	1.261	2.75e-58
ECHDC2	ENSG00000121310.16	35.865	174.767	-2.253	2.60e-70
ECHDC3	ENSG00000134463.14	4.805	17.554	-1.676	2.82e-12
ECM1	ENSG00000143369.14	45.545	872.583	-4.230	1.46e-33
ECT2	ENSG00000114346.13	48.160	6.835	2.650	4.22e-98
EDEM3	ENSG00000116406.18	20.895	8.070	1.271	1.00e-42
EDIL3	ENSG00000164176.12	9.785	3.070	1.406	1.53e-26
EDN2	ENSG00000127129.9	1.135	5.259	-1.552	4.06e-8
EDN3	ENSG00000124205.15	0.290	12.540	-3.392	1.90e-39
EFHD1	ENSG00000115468.11	2.595	6.440	-1.049	8.47e-12
EFHD2	ENSG00000142634.12	100.848	39.620	1.326	1.80e-35
EFNB1	ENSG00000090776.5	49.485	21.615	1.159	8.97e-27
EFNB2	ENSG00000125266.6	30.196	9.210	1.611	3.35e-45
EFR3A	ENSG00000132294.13	31.459	13.200	1.193	1.62e-52
EFS	ENSG00000100842.12	11.478	29.751	-1.301	4.15e-16
EGFL8	ENSG00000241404.6	4.235	21.850	-2.126	9.82e-75
EGR2	ENSG00000122877.13	3.465	0.460	1.613	3.52e-39
EGR3	ENSG00000179388.8	4.945	0.775	1.744	6.66e-24
EHD3	ENSG00000013016.14	5.745	25.909	-1.996	5.51e-31
EHF	ENSG00000135373.12	49.420	106.657	-1.094	3.65e-9
EHHADH	ENSG00000113790.10	7.715	3.255	1.034	9.68e-38
EIF1AY	ENSG00000198692.9	4.054	14.580	-1.624	1.80e-16
EIF2AK1	ENSG00000086232.12	115.151	29.450	1.931	1.73e-98
EIF2AK2	ENSG00000055332.16	28.759	3.860	2.614	3.70e-113
EIF2AK4	ENSG00000128829.11	23.110	11.035	1.002	3.64e-42
EIF5A2	ENSG00000163577.7	7.335	0.845	2.176	1.53e-74
ELF4	ENSG00000102034.16	30.065	8.235	1.750	5.59e-79
ELFN1-AS1	ENSG00000236081.1	1.955	0.000	1.563	2.43e-33
ELK4	ENSG00000158711.13	17.330	6.260	1.336	4.22e-58
ELL2	ENSG00000118985.14	21.483	47.435	-1.107	4.07e-20
ELMO1	ENSG00000155849.15	12.385	5.375	1.070	1.04e-22
ELN	ENSG00000049540.16	10.960	48.000	-2.035	1.80e-25
ELOVL4	ENSG00000118402.5	1.499	6.635	-1.611	2.55e-21
ELOVL7	ENSG00000164181.13	6.770	2.865	1.007	5.10e-20
EMB	ENSG00000170571.11	10.825	2.710	1.672	9.22e-30
EMC1	ENSG00000127463.13	36.661	15.450	1.195	2.10e-50
EME2	ENSG00000197774.12	4.815	12.965	-1.264	2.73e-42
EMILIN2	ENSG00000132205.10	10.185	3.195	1.415	1.89e-31
EML3	ENSG00000149499.11	28.685	70.014	-1.258	4.62e-39
EML4	ENSG00000143924.18	34.120	10.705	1.585	2.75e-72
EMP1	ENSG00000134531.9	108.124	1887.027	-4.113	3.83e-44
ENAH	ENSG00000154380.16	70.029	11.220	2.539	1.35e-71
ENC1	ENSG00000171617.13	11.359	2.665	1.754	1.78e-30
ENDOU	ENSG00000111405.8	0.210	62.697	-5.718	1.04e-68
ENPEP	ENSG00000138792.9	2.580	0.550	1.208	2.05e-40
ENPP4	ENSG00000001561.6	4.909	1.025	1.545	1.21e-18
FUCA2	ENSG00000001036.13	34.282	11.500	1.497	1.66e-52
LAP3	ENSG00000002549.12	59.165	27.545	1.076	5.68e-33
MAD1L1	ENSG00000002822.15	26.660	10.540	1.261	3.25e-40
LASP1	ENSG00000002834.17	91.075	34.670	1.368	1.11e-52
TMEM176A	ENSG00000002933.7	46.646	19.820	1.194	4.48e-9
RBM5	ENSG00000003756.16	42.049	100.809	-1.242	3.54e-36
SLC7A2	ENSG00000003989.16	1.730	4.785	-1.083	3.86e-10
RBM6	ENSG00000004534.14	23.855	58.950	-1.270	1.19e-43
RECQL	ENSG00000004700.15	18.730	7.515	1.212	2.27e-46
HSPB6	ENSG00000004776.11	6.470	37.076	-2.350	5.00e-32
PDK4	ENSG00000004799.7	6.325	22.725	-1.696	1.57e-16
ST7	ENSG00000004866.18	20.125	7.845	1.256	2.32e-66
PRSS22	ENSG00000005001.9	33.124	109.185	-1.691	1.03e-13
HOXA11	ENSG00000005073.5	1.355	0.000	1.236	4.79e-46
WDR54	ENSG00000005448.16	12.345	4.885	1.181	1.19e-45
KMT2E	ENSG00000005483.19	37.365	15.745	1.196	1.31e-45
RHBDD2	ENSG00000005486.16	94.930	36.171	1.368	1.45e-61
ITGA3	ENSG00000005884.17	111.364	35.150	1.636	7.41e-35
TMEM132A	ENSG00000006118.14	38.580	16.660	1.164	1.27e-20
TNFRSF12A	ENSG00000006327.13	68.616	9.575	2.719	1.58e-55
ETV1	ENSG00000006468.13	3.720	1.155	1.131	7.82e-26
TTC22	ENSG00000006555.10	22.375	88.303	-1.934	8.89e-20
USH1C	ENSG00000006611.15	6.479	0.060	2.819	8.77e-24
SCIN	ENSG00000006747.14	2.744	16.545	-2.228	5.12e-20
PRSS21	ENSG00000007038.10	7.350	1.305	1.857	6.51e-18
PROM1	ENSG00000007062.11	3.979	0.755	1.504	1.75e-9
GAS7	ENSG00000007237.18	4.435	9.875	-1.001	3.66e-17
RHBDF1	ENSG00000007384.15	21.491	47.084	-1.096	5.08e-26
LUC7L	ENSG00000007392.16	19.545	42.410	-1.079	3.96e-34
TFAP2B	ENSG00000008196.12	0.000	3.040	-2.014	3.59e-65
IL32	ENSG00000008517.16	206.592	15.670	3.638	7.08e-71
RHOBTB2	ENSG00000008853.16	6.360	2.530	1.060	4.91e-24
SEC62	ENSG00000008952.16	140.906	21.640	2.648	3.48e-92
ETV7	ENSG00000010030.13	8.775	2.120	1.648	7.23e-35
STARD3NL	ENSG00000010270.13	19.635	7.565	1.269	2.76e-40
NCAPD2	ENSG00000010292.12	58.885	16.090	1.809	2.31e-65
IFFO1	ENSG00000010295.19	2.195	7.365	-1.389	5.29e-36
STAB1	ENSG00000010327.10	12.670	28.670	-1.118	1.25e-17
PRSS3	ENSG00000010438.16	36.625	82.885	-1.157	2.13e-10
HIVEP2	ENSG00000010818.8	10.965	4.830	1.037	1.33e-48
PIK3C2A	ENSG00000011405.13	16.600	7.550	1.042	3.67e-38
PLAUR	ENSG00000011422.11	58.320	5.845	3.115	1.38e-69
MAP4K3	ENSG00000011566.14	17.575	7.640	1.104	4.77e-51
TYROBP	ENSG00000011600.11	70.496	16.146	2.060	4.36e-35
MBTPS2	ENSG00000012174.11	8.415	2.795	1.311	3.60e-65
KDM5D	ENSG00000012817.15	3.660	17.839	-2.015	2.44e-38
GPRC5A	ENSG00000013588.5	87.909	15.570	2.424	1.19e-19
POLA2	ENSG00000014138.8	23.339	9.940	1.154	5.34e-42
ZC3H3	ENSG00000014164.6	27.311	11.270	1.206	9.67e-72
RGPD5	ENSG00000015568.12	7.490	3.050	1.068	6.90e-27
RUFY3	ENSG00000018189.12	17.505	36.146	-1.005	5.54e-31
VSIG2	ENSG00000019102.11	1.900	14.570	-2.425	5.91e-15
SYT13	ENSG00000019505.7	1.370	0.020	1.216	5.34e-22
ZFP64	ENSG00000020256.19	17.405	5.835	1.429	4.06e-75
RUNX3	ENSG00000020633.18	10.005	1.890	1.929	6.36e-51
SERPINB1	ENSG00000021355.12	121.246	486.433	-1.995	6.39e-21
SPAST	ENSG00000021574.11	10.070	3.980	1.152	3.66e-75
FHL1	ENSG00000022267.16	14.409	82.951	-2.446	1.49e-35
SLC45A4	ENSG00000022567.9	15.350	3.325	1.918	4.28e-53
RNH1	ENSG00000023191.16	86.590	179.656	-1.044	1.45e-21
GCLM	ENSG00000023909.9	16.050	6.490	1.187	3.69e-31
RRAGD	ENSG00000025039.14	4.300	23.330	-2.199	2.08e-41
TYMP	ENSG00000025708.12	123.151	58.458	1.062	3.44e-15
TOMM34	ENSG00000025772.7	31.925	13.895	1.144	2.70e-46
SH2D2A	ENSG00000027869.11	7.945	1.390	1.904	1.65e-74
POU2F2	ENSG00000028277.20	3.980	0.975	1.334	6.60e-45
SLC39A9	ENSG00000029364.11	36.405	16.845	1.068	2.73e-48
HMGB3	ENSG00000029993.14	44.094	18.780	1.189	1.09e-43
NUP160	ENSG00000030066.13	23.615	10.340	1.118	9.12e-51
IKZF2	ENSG00000030419.16	2.915	14.900	-2.022	7.18e-35
FUT8	ENSG00000033170.16	20.733	3.800	2.179	7.32e-55
UBA6	ENSG00000033178.12	27.954	12.320	1.120	1.98e-35
MYOC	ENSG00000034971.14	0.040	3.295	-2.046	1.76e-26
ZZZ3	ENSG00000036549.12	17.840	8.230	1.029	3.80e-45
USP2	ENSG00000036672.15	1.595	4.415	-1.061	6.82e-16
HOXC8	ENSG00000037965.5	1.865	0.140	1.329	8.70e-69
TRIO	ENSG00000038382.17	30.910	14.945	1.001	2.15e-28
VCAN	ENSG00000038427.15	23.900	2.870	2.686	4.49e-42
MSR1	ENSG00000038945.14	5.430	0.610	1.998	5.89e-49
RAI14	ENSG00000039560.13	24.255	4.780	2.127	2.32e-66
RTN4R	ENSG00000040608.13	7.054	2.615	1.156	1.14e-43
TNC	ENSG00000041982.14	52.461	13.420	1.890	1.66e-32
FAM65C	ENSG00000042062.11	1.965	6.635	-1.365	8.43e-30
JADE2	ENSG00000043143.20	20.143	5.465	1.710	1.52e-51
ZIC2	ENSG00000043355.10	2.925	0.080	1.862	3.50e-53
LCP2	ENSG00000043462.11	10.780	4.850	1.010	7.18e-16
HSPA5	ENSG00000044574.7	255.219	107.776	1.236	2.56e-37
HDAC9	ENSG00000048052.21	4.105	0.885	1.437	4.87e-34
RRM2B	ENSG00000048392.11	11.525	4.580	1.166	1.21e-52
RSF1	ENSG00000048649.13	34.370	7.035	2.138	2.32e-95
FAM120A	ENSG00000048828.16	109.713	33.871	1.667	2.07e-68
R3HDM1	ENSG00000048991.16	27.014	7.255	1.763	1.75e-75
KITLG	ENSG00000049130.13	16.620	6.170	1.297	1.74e-22
TNFRSF9	ENSG00000049249.8	1.110	0.050	1.007	1.27e-54
LTBP1	ENSG00000049323.15	21.804	7.975	1.345	5.82e-23
RCN1	ENSG00000049449.8	65.446	20.190	1.649	1.89e-54
NEDD4L	ENSG00000049759.16	30.843	10.985	1.410	3.54e-38
FOXP3	ENSG00000049768.14	2.790	0.690	1.165	1.94e-36
HEXB	ENSG00000049860.13	79.887	33.760	1.218	4.19e-36
NFE2L3	ENSG00000050344.8	24.350	4.465	2.214	1.16e-64
LIMA1	ENSG00000050405.13	73.145	28.704	1.320	1.11e-36
MAPK9	ENSG00000050748.17	24.369	10.490	1.143	2.58e-51
RAD51	ENSG00000051180.16	10.895	4.030	1.242	5.56e-40
PIK3CB	ENSG00000051382.8	27.140	12.130	1.100	5.71e-40
MPHOSPH9	ENSG00000051825.14	12.760	4.670	1.279	1.08e-54
FNIP2	ENSG00000052795.12	11.110	3.425	1.452	2.73e-38
MSMO1	ENSG00000052802.12	44.157	97.910	-1.131	1.45e-10
LAMA3	ENSG00000053747.15	51.381	15.820	1.639	1.93e-31
KCNQ1	ENSG00000053918.15	6.270	0.825	1.994	1.16e-20
ENTPD2	ENSG00000054179.11	7.955	3.330	1.048	4.50e-15
LY75	ENSG00000054219.10	13.370	2.505	2.036	1.25e-34
FOXC1	ENSG00000054598.6	8.060	2.655	1.310	3.70e-31
GALC	ENSG00000054983.16	12.630	4.160	1.401	1.44e-26
ZNF280C	ENSG00000056277.15	3.655	1.090	1.155	1.30e-69
IL17RB	ENSG00000056736.9	4.150	1.000	1.365	5.70e-18
SERPINB3	ENSG00000057149.14	18.819	429.435	-4.441	5.10e-20
SOAT1	ENSG00000057252.12	11.570	1.985	2.074	1.04e-62
PKP2	ENSG00000057294.13	16.905	4.955	1.588	6.53e-23
PITHD1	ENSG00000057757.9	22.830	51.585	-1.142	5.14e-31
USP13	ENSG00000058056.8	3.580	1.260	1.019	5.55e-42
LAMC2	ENSG00000058085.14	84.735	5.225	3.784	1.85e-87
NDC1	ENSG00000058804.11	18.005	5.335	1.585	1.00e-65
PARP12	ENSG00000059378.12	35.554	15.620	1.137	1.19e-38
MXD1	ENSG00000059728.10	26.558	75.128	-1.466	4.24e-11
GNA15	ENSG00000060558.3	23.132	78.411	-1.718	7.38e-14
QSER1	ENSG00000060749.14	14.114	5.800	1.152	1.17e-40
ZNF275	ENSG00000063587.13	7.165	1.750	1.570	6.56e-69
WISP2	ENSG00000064205.10	0.470	15.295	-3.471	4.33e-56
TAF2	ENSG00000064313.11	24.345	9.105	1.327	7.77e-75
SLC12A2	ENSG00000064651.13	15.180	2.700	2.129	7.38e-38
SNX24	ENSG00000064652.10	10.730	27.130	-1.262	1.67e-27
EYA2	ENSG00000064655.18	7.215	25.690	-1.700	1.40e-22
FAR2	ENSG00000064763.10	7.820	1.995	1.558	9.87e-34
UHRF1BP1	ENSG00000065060.16	6.250	2.235	1.164	8.36e-62
IPO5	ENSG00000065150.18	66.362	28.645	1.184	1.35e-43
WDR3	ENSG00000065183.15	14.725	6.065	1.154	2.72e-30
TRAM2	ENSG00000065308.4	12.555	3.255	1.672	2.61e-53
NTN1	ENSG00000065320.8	5.529	12.990	-1.100	4.56e-16
MCM10	ENSG00000065328.16	5.870	1.440	1.493	1.65e-53
PDIA5	ENSG00000065485.17	18.970	6.880	1.342	7.23e-38
TLE2	ENSG00000065717.14	5.855	13.000	-1.030	5.54e-17
TBC1D1	ENSG00000065882.15	30.030	14.085	1.041	1.95e-17
MTHFD2	ENSG00000065911.11	64.612	23.389	1.428	3.25e-39
SLC9A7	ENSG00000065923.9	5.380	2.045	1.067	1.94e-32
PDE4A	ENSG00000065989.15	7.515	2.500	1.283	1.73e-26
SPI1	ENSG00000066336.11	14.025	5.540	1.200	9.52e-21
MSANTD3	ENSG00000066697.14	19.259	7.820	1.200	1.06e-52
MTFR1	ENSG00000066855.15	24.915	11.315	1.073	8.64e-49
SP100	ENSG00000067066.16	54.938	25.795	1.062	1.09e-28
TRAM1	ENSG00000067167.7	101.895	37.609	1.414	1.23e-61
EVI5	ENSG00000067208.14	7.270	2.995	1.050	1.04e-45
TRO	ENSG00000067445.20	1.250	4.455	-1.278	2.37e-20
SYT1	ENSG00000067715.13	2.490	0.120	1.640	4.15e-53
PDZD4	ENSG00000067840.12	0.485	2.990	-1.426	3.50e-31
PDK3	ENSG00000067992.12	8.240	3.050	1.190	2.12e-41
FGFR3	ENSG00000068078.17	33.888	136.977	-1.984	3.09e-17
IFI35	ENSG00000068079.7	30.246	8.835	1.668	1.23e-39
PLEKHH3	ENSG00000068137.14	17.279	47.060	-1.395	5.19e-37
PRR11	ENSG00000068489.12	20.930	3.170	2.395	1.44e-82
POLR1A	ENSG00000068654.15	13.425	5.080	1.246	1.37e-52
KIF2A	ENSG00000068796.16	18.415	8.025	1.105	1.01e-44
RASGRP2	ENSG00000068831.18	1.890	9.275	-1.830	1.15e-41
PITX1	ENSG00000069011.15	69.680	529.651	-2.908	1.99e-28
NUCKS1	ENSG00000069275.12	95.928	46.125	1.040	9.47e-36
VPS35	ENSG00000069329.15	65.400	31.306	1.039	4.75e-45
KCNAB2	ENSG00000069424.14	9.880	4.080	1.099	2.75e-23
GAL	ENSG00000069482.6	3.345	0.220	1.832	7.57e-28
PLA2G10	ENSG00000069764.9	1.405	0.170	1.039	4.87e-20
HES2	ENSG00000069812.11	8.391	24.465	-1.439	1.83e-7
NEDD4	ENSG00000069869.15	8.030	2.545	1.349	1.17e-49
LRP6	ENSG00000070018.8	10.245	3.095	1.457	2.02e-48
PFN2	ENSG00000070087.13	71.066	17.700	1.946	3.70e-40
SLC44A1	ENSG00000070214.15	37.496	9.255	1.908	3.22e-76
EXOC5	ENSG00000070367.15	25.784	12.055	1.037	5.40e-39
ST6GALNAC1	ENSG00000070526.14	9.074	26.690	-1.459	1.19e-17
PABPC1	ENSG00000070756.13	2623.995	1107.813	1.243	5.61e-32
TCOF1	ENSG00000070814.17	34.706	13.490	1.301	2.11e-55
MAP4K4	ENSG00000071054.15	55.491	26.680	1.029	2.24e-39
RPL31	ENSG00000071082.10	1110.465	2272.476	-1.032	2.14e-13
SNX13	ENSG00000071189.21	18.780	8.005	1.135	4.67e-49
