Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
ALDH3A2	ENSG00000072210.18	16.800	36.390	-1.071	5.51e-19
ALDH4A1	ENSG00000159423.16	13.880	4.500	1.436	1.13e-26
ALDH6A1	ENSG00000119711.12	4.740	19.149	-1.812	2.26e-32
ALDH7A1	ENSG00000164904.15	62.318	27.710	1.141	1.10e-22
ALDH7A1P1	ENSG00000251400.1	0.050	3.150	-1.983	1.12e-39
ALDOA	ENSG00000149925.16	925.249	427.742	1.111	6.22e-29
ALG1L15P	ENSG00000242017.1	0.040	1.690	-1.371	3.05e-58
ALG8	ENSG00000159063.12	27.860	62.521	-1.138	6.32e-30
ALK	ENSG00000171094.15	0.170	3.650	-1.991	1.00e-45
ALKBH3-AS1	ENSG00000244926.6	0.210	14.370	-3.667	9.50e-66
ALKBH4	ENSG00000160993.3	17.750	6.190	1.383	1.26e-57
ALKBH7	ENSG00000125652.7	90.722	745.156	-3.024	1.47e-47
ALLC	ENSG00000151360.9	0.050	30.610	-4.912	2.10e-90
ALMS1	ENSG00000116127.17	14.060	39.199	-1.416	1.06e-37
ALMS1P	ENSG00000163016.9	0.200	2.190	-1.411	3.05e-83
ALOX12-AS1	ENSG00000215067.9	2.140	12.920	-2.148	1.55e-83
ALOX12P2	ENSG00000262943.7	1.050	11.140	-2.566	4.14e-44
ALOX15	ENSG00000161905.12	0.160	2.600	-1.634	1.56e-32
ALOX5AP	ENSG00000132965.9	9.040	2.970	1.339	2.98e-7
ALOXE3	ENSG00000179148.9	0.100	2.360	-1.611	5.08e-58
ALPK1	ENSG00000073331.17	2.060	5.940	-1.181	7.97e-15
ALPK2	ENSG00000198796.6	0.120	2.620	-1.692	7.94e-19
ALPL	ENSG00000162551.13	262.086	7.740	4.912	5.07e-59
ALPP	ENSG00000163283.6	4.160	0.150	2.166	8.46e-22
ALPPL2	ENSG00000163286.7	57.579	0.350	5.439	1.37e-42
ALS2CR11	ENSG00000155754.14	2.200	29.840	-3.269	8.14e-45
ALS2CR12	ENSG00000155749.12	0.190	18.630	-4.044	3.81e-65
AMDHD2	ENSG00000162066.14	19.220	76.378	-1.936	2.24e-50
AMER2	ENSG00000165566.12	0.040	1.480	-1.254	2.69e-37
AMFR	ENSG00000159461.14	43.691	139.952	-1.657	5.56e-50
AMH	ENSG00000104899.5	3.470	24.550	-2.515	3.70e-38
AMHR2	ENSG00000135409.10	1.170	17.289	-3.075	1.96e-47
AMICA1	ENSG00000160593.17	9.720	1.410	2.153	1.18e-30
AMIGO2	ENSG00000139211.6	2.700	9.420	-1.494	5.48e-22
AMN1	ENSG00000151743.10	8.000	47.261	-2.423	6.11e-49
AMOTL1	ENSG00000166025.17	1.510	13.390	-2.519	3.46e-23
AMOTL2	ENSG00000114019.14	19.631	5.730	1.616	8.84e-17
AMPH	ENSG00000078053.16	1.290	3.890	-1.094	9.56e-20
AMT	ENSG00000145020.14	12.610	28.531	-1.118	1.24e-18
AMY1C	ENSG00000187733.6	0.000	6.840	-2.971	1.13e-38
AMY2A	ENSG00000243480.7	0.000	1.600	-1.379	3.81e-27
AMY2B	ENSG00000240038.6	2.360	9.920	-1.700	6.70e-29
AMZ1	ENSG00000174945.13	0.180	1.900	-1.297	5.46e-37
AMZ2	ENSG00000196704.11	63.280	232.598	-1.862	1.29e-45
AMZ2P1	ENSG00000214174.8	6.020	49.931	-2.859	3.34e-89
ANAPC15	ENSG00000110200.8	43.380	100.628	-1.195	1.02e-29
ANAPC2	ENSG00000176248.8	24.910	89.927	-1.811	2.81e-87
ANG	ENSG00000214274.9	2.520	13.990	-2.090	1.37e-25
ANGEL1	ENSG00000013523.9	14.210	66.911	-2.159	1.04e-36
ANGPTL1	ENSG00000116194.12	0.390	4.530	-1.992	1.99e-16
ANK2	ENSG00000145362.16	3.930	13.550	-1.561	3.23e-18
ANKAR	ENSG00000151687.14	0.790	11.040	-2.750	6.36e-89
ANKDD1A	ENSG00000166839.16	2.560	10.170	-1.650	9.67e-28
ANKEF1	ENSG00000132623.15	2.270	25.380	-3.012	6.46e-50
ANKFN1	ENSG00000153930.10	0.050	4.060	-2.269	6.38e-56
ANKK1	ENSG00000170209.4	0.200	1.790	-1.217	5.67e-45
ANKLE2	ENSG00000176915.14	34.731	94.890	-1.424	4.89e-44
ANKMY1	ENSG00000144504.15	3.910	95.882	-4.302	1.31e-81
ANKRD10	ENSG00000088448.14	35.641	82.452	-1.187	1.13e-34
ANKRD10-IT1	ENSG00000229152.2	2.480	7.330	-1.259	1.04e-22
ANKRD12	ENSG00000101745.15	4.150	27.040	-2.445	4.53e-61
ANKRD13A	ENSG00000076513.16	17.179	48.982	-1.459	3.22e-39
ANKRD13B	ENSG00000198720.12	2.650	36.719	-3.369	7.98e-73
ANKRD16	ENSG00000134461.15	4.670	12.170	-1.216	1.00e-47
ANKRD18A	ENSG00000180071.18	0.470	21.230	-3.919	4.71e-76
ANKRD18B	ENSG00000230453.9	0.550	8.840	-2.666	8.84e-62
ANKRD18CP	ENSG00000159712.10	0.150	3.700	-2.031	5.05e-61
ANKRD18DP	ENSG00000226435.10	0.060	3.750	-2.164	2.94e-66
ANKRD18EP	ENSG00000217165.1	1.840	9.280	-1.856	1.08e-38
ANKRD19P	ENSG00000187984.12	2.080	85.912	-4.819	2.99e-38
ANKRD2	ENSG00000165887.11	2.640	0.790	1.024	1.04e-8
ANKRD20A1	ENSG00000260691.5	0.300	10.130	-3.098	7.77e-85
ANKRD20A10P	ENSG00000226695.1	0.020	3.720	-2.210	2.81e-68
ANKRD20A11P	ENSG00000215559.8	0.130	2.260	-1.529	3.19e-35
ANKRD20A19P	ENSG00000196593.9	0.090	18.770	-4.181	1.42e-81
ANKRD20A2	ENSG00000183148.6	0.080	4.320	-2.300	3.19e-72
ANKRD20A3	ENSG00000276203.4	0.160	3.790	-2.046	1.51e-58
ANKRD20A4	ENSG00000172014.12	0.050	1.270	-1.112	3.20e-52
ANKRD20A5P	ENSG00000186481.15	0.760	33.369	-4.287	2.21e-64
ANKRD20A8P	ENSG00000229089.6	0.010	1.390	-1.243	1.21e-49
ANKRD20A9P	ENSG00000206192.7	0.000	1.390	-1.257	9.13e-61
ANKRD22	ENSG00000152766.5	2.520	0.120	1.652	2.76e-27
ANKRD23	ENSG00000163126.14	1.340	3.870	-1.057	4.37e-27
ANKRD24	ENSG00000089847.12	1.870	17.660	-2.701	3.73e-70
ANKRD26P1	ENSG00000261239.6	2.690	99.408	-4.766	3.05e-43
ANKRD26P3	ENSG00000237636.2	0.010	2.040	-1.590	6.05e-69
ANKRD28	ENSG00000206560.10	14.280	32.239	-1.121	4.00e-24
ANKRD29	ENSG00000154065.16	2.170	6.380	-1.219	1.20e-35
ANKRD30A	ENSG00000148513.17	0.000	1.550	-1.350	5.77e-70
ANKRD30B	ENSG00000180777.13	0.010	18.110	-4.242	1.87e-68
ANKRD30BL	ENSG00000163046.15	0.050	21.561	-4.425	1.91e-88
ANKRD30BP1	ENSG00000175302.5	0.000	1.700	-1.433	1.05e-67
ANKRD30BP2	ENSG00000224309.7	0.000	9.270	-3.360	3.42e-72
ANKRD30BP3	ENSG00000230501.1	0.020	3.020	-1.979	6.22e-52
ANKRD31	ENSG00000145700.9	0.120	6.020	-2.648	3.79e-86
ANKRD32	ENSG00000133302.12	5.600	13.420	-1.128	3.81e-37
ANKRD36	ENSG00000135976.16	4.340	18.890	-1.897	3.74e-49
ANKRD36B	ENSG00000196912.12	4.720	21.400	-1.969	2.16e-40
ANKRD36BP2	ENSG00000230006.7	2.070	23.980	-3.024	1.66e-54
ANKRD36C	ENSG00000174501.14	1.030	17.030	-3.151	9.41e-103
ANKRD37	ENSG00000186352.8	10.440	23.309	-1.087	8.72e-15
ANKRD42	ENSG00000137494.13	2.900	47.399	-3.633	2.24e-89
ANKRD45	ENSG00000183831.6	0.720	14.790	-3.198	5.96e-66
ANKRD50	ENSG00000151458.11	1.620	11.270	-2.227	7.61e-41
ANKRD53	ENSG00000144031.11	0.590	40.369	-4.701	5.74e-70
ANKRD54	ENSG00000100124.12	14.840	55.699	-1.840	2.08e-55
ANKRD55	ENSG00000164512.17	1.830	6.540	-1.414	7.86e-17
ANKRD6	ENSG00000135299.16	3.940	13.060	-1.509	7.29e-13
ANKRD60	ENSG00000124227.5	0.000	4.040	-2.333	2.00e-52
ANKRD61	ENSG00000157999.5	0.190	6.770	-2.707	1.35e-56
ANKRD62	ENSG00000181626.11	0.020	2.180	-1.640	3.64e-70
ANKRD62P1	ENSG00000259271.1	0.060	1.680	-1.338	1.19e-62
ANKRD62P1-PARP4P3	ENSG00000189295.13	0.070	1.470	-1.207	3.60e-54
ANKRD65	ENSG00000235098.8	1.510	9.290	-2.035	6.27e-31
ANKRD7	ENSG00000106013.12	1.540	663.107	-8.030	8.53e-83
ANKRD9	ENSG00000156381.8	5.310	49.559	-3.002	7.73e-59
ANKS1A	ENSG00000064999.13	9.560	21.561	-1.095	5.21e-31
ANKS1B	ENSG00000185046.18	1.030	19.849	-3.360	1.34e-53
ANKS3	ENSG00000168096.14	9.590	26.290	-1.366	3.71e-37
ANKUB1	ENSG00000206199.9	0.000	2.290	-1.718	1.58e-43
ANLN	ENSG00000011426.10	29.370	10.020	1.462	1.00e-22
ANO1	ENSG00000131620.17	2.480	17.800	-2.434	1.46e-30
ANO1-AS2	ENSG00000254417.1	0.000	7.390	-3.069	2.40e-63
ANO2	ENSG00000047617.14	6.120	23.369	-1.775	5.66e-18
ANO3	ENSG00000134343.12	0.170	1.620	-1.163	1.63e-30
ANO5	ENSG00000171714.10	0.430	2.140	-1.135	7.67e-28
ANO7P1	ENSG00000237276.8	0.570	2.210	-1.032	1.63e-26
ANP32A	ENSG00000140350.15	162.005	24.580	2.672	7.21e-68
ANP32E	ENSG00000143401.14	45.720	6.730	2.596	1.39e-70
ANTXRL	ENSG00000274209.4	0.010	26.000	-4.741	7.76e-115
ANXA1	ENSG00000135046.13	40.630	13.170	1.555	4.87e-12
ANXA13	ENSG00000104537.16	0.100	4.870	-2.416	1.48e-24
ANXA2	ENSG00000182718.16	321.549	134.549	1.251	3.61e-17
ANXA2P2	ENSG00000231991.4	5.420	1.370	1.438	3.39e-24
ANXA3	ENSG00000138772.12	21.660	1.840	2.996	3.45e-56
ANXA8	ENSG00000265190.6	0.180	1.460	-1.060	1.15e-11
ANXA8L1	ENSG00000264230.7	0.120	1.270	-1.019	3.14e-8
ANXA9	ENSG00000143412.9	0.370	3.280	-1.643	1.55e-32
AOAH	ENSG00000136250.11	9.600	0.960	2.435	1.03e-41
AOC1	ENSG00000002726.19	0.370	2.120	-1.187	4.13e-8
AOC2	ENSG00000131480.8	2.390	6.100	-1.067	8.80e-11
AOC3	ENSG00000131471.6	7.260	16.280	-1.065	3.14e-10
AOX1	ENSG00000138356.13	3.200	14.110	-1.847	1.91e-23
AP000253.1	ENSG00000234509.1	0.050	1.880	-1.456	2.25e-61
AP000266.7	ENSG00000232623.1	0.050	2.570	-1.766	8.02e-56
AP000281.2	ENSG00000232360.1	0.000	4.010	-2.325	7.76e-44
AP000282.3	ENSG00000228961.1	0.000	2.300	-1.722	5.66e-49
AP000289.6	ENSG00000226527.1	0.000	4.210	-2.381	1.22e-48
AP000320.6	ENSG00000225555.1	0.330	3.880	-1.875	3.28e-50
AP000344.4	ENSG00000227755.1	0.500	2.720	-1.310	2.35e-18
AP000345.1	ENSG00000178248.11	0.080	12.840	-3.680	9.22e-70
AP000347.2	ENSG00000272578.5	1.400	6.320	-1.609	3.76e-52
AP000347.4	ENSG00000234353.2	2.660	8.580	-1.388	3.78e-21
AP000351.3	ENSG00000250470.1	0.000	1.190	-1.131	1.20e-24
AP000354.4	ENSG00000230712.2	0.050	1.410	-1.199	1.08e-25
AP000432.1	ENSG00000280594.1	0.230	4.040	-2.035	1.33e-52
AP000442.1	ENSG00000255139.1	0.640	10.500	-2.810	1.37e-104
AP000442.4	ENSG00000255008.2	0.000	1.760	-1.465	1.03e-53
AP000462.1	ENSG00000256315.1	0.000	2.170	-1.665	8.60e-51
AP000473.5	ENSG00000228798.1	0.150	2.800	-1.724	2.21e-24
AP000473.8	ENSG00000270093.1	0.050	1.210	-1.074	4.02e-18
AP000580.1	ENSG00000219529.2	1.890	6.580	-1.391	2.24e-38
AP000593.6	ENSG00000213365.3	0.000	1.280	-1.189	1.15e-56
AP000593.7	ENSG00000255843.1	0.090	2.800	-1.802	2.05e-67
AP000770.1	ENSG00000237937.5	0.000	2.500	-1.807	2.49e-41
AP000892.6	ENSG00000280143.1	1.900	8.360	-1.690	1.54e-25
AP001048.4	ENSG00000223975.1	0.000	9.550	-3.399	3.20e-57
AP001062.8	ENSG00000241728.5	0.680	6.570	-2.172	5.79e-53
AP001258.4	ENSG00000245571.6	0.630	3.500	-1.465	6.01e-38
AP001412.1	ENSG00000272948.2	0.650	2.300	-1.000	1.74e-35
AP001425.14	ENSG00000270835.2	0.030	3.820	-2.226	7.08e-54
AP001437.1	ENSG00000273210.1	0.480	3.150	-1.488	6.59e-66
AP001442.2	ENSG00000233783.7	0.040	1.730	-1.392	1.87e-54
AP001462.6	ENSG00000269038.1	0.420	3.310	-1.602	5.72e-51
AP001468.58	ENSG00000228404.1	0.000	5.230	-2.639	1.87e-47
AP001476.2	ENSG00000224413.1	0.070	4.050	-2.239	5.93e-73
AP001505.10	ENSG00000276529.1	27.590	12.600	1.072	1.62e-22
AP001596.6	ENSG00000232692.1	0.060	1.460	-1.215	8.61e-47
AP001607.1	ENSG00000234052.1	0.000	2.300	-1.722	1.43e-40
AP001625.4	ENSG00000239930.2	0.000	11.250	-3.615	6.88e-65
AP001625.5	ENSG00000231867.1	0.000	2.890	-1.960	8.03e-60
AP001630.5	ENSG00000224100.1	0.000	5.000	-2.585	8.78e-61
AP002884.2	ENSG00000255292.6	0.090	1.970	-1.446	2.18e-55
AP002954.4	ENSG00000255422.1	0.260	1.720	-1.110	4.45e-25
AP003025.2	ENSG00000237654.5	0.000	13.540	-3.862	1.78e-63
AP003391.1	ENSG00000281272.1	13.570	0.070	3.767	1.95e-4
AP003419.11	ENSG00000256514.1	10.860	29.199	-1.348	1.42e-15
AP003774.5	ENSG00000231492.2	0.000	7.050	-3.009	8.60e-58
AP004782.1	ENSG00000279711.1	0.050	3.250	-2.017	9.76e-76
AP005530.1	ENSG00000262352.1	0.060	13.180	-3.742	3.92e-62
AP005901.1	ENSG00000215512.9	0.000	2.560	-1.832	6.53e-59
AP006216.5	ENSG00000236267.1	0.000	4.290	-2.403	1.71e-51
AP006621.5	ENSG00000255284.1	3.230	8.510	-1.169	7.48e-24
AP1AR	ENSG00000138660.11	6.130	17.430	-1.370	8.34e-41
AP1B1P1	ENSG00000234479.2	0.000	1.140	-1.098	2.07e-21
AP1G1	ENSG00000166747.12	26.290	64.762	-1.269	5.93e-30
AP1M1	ENSG00000072958.8	40.411	85.769	-1.067	8.16e-28
AP1M2	ENSG00000129354.11	54.198	12.950	1.984	3.93e-11
AP2A1	ENSG00000196961.12	54.138	161.366	-1.558	5.60e-64
AP2A2	ENSG00000183020.13	27.611	59.428	-1.079	1.04e-40
AP4B1-AS1	ENSG00000226167.1	0.400	2.760	-1.425	3.06e-62
AP4M1	ENSG00000221838.9	22.330	69.089	-1.587	1.38e-46
APBA1	ENSG00000107282.7	0.960	3.860	-1.310	7.84e-33
APBB1	ENSG00000166313.18	16.230	33.849	-1.016	1.13e-18
APBB1IP	ENSG00000077420.15	4.890	0.570	1.907	1.16e-32
APBB3	ENSG00000113108.17	8.620	94.000	-3.304	2.62e-115
APCDD1	ENSG00000154856.12	11.740	4.550	1.199	7.49e-9
APELA	ENSG00000248329.5	1.110	0.000	1.077	8.70e-21
APEX1	ENSG00000100823.11	226.128	33.700	2.711	4.49e-85
APEX2	ENSG00000169188.4	22.060	5.920	1.737	9.99e-47
APH1B	ENSG00000138613.13	7.690	295.947	-5.095	1.31e-65
APITD1	ENSG00000175279.21	29.611	109.911	-1.857	9.38e-36
APITD1-CORT	ENSG00000251503.7	1.760	22.000	-3.059	8.88e-67
APLF	ENSG00000169621.9	0.940	7.040	-2.051	7.25e-70
APLNR	ENSG00000134817.10	6.420	0.760	2.076	6.93e-24
APLP2	ENSG00000084234.16	135.993	58.298	1.208	3.53e-22
APOA1	ENSG00000118137.9	8.320	459.556	-5.627	2.30e-24
APOBEC2	ENSG00000124701.5	0.120	3.330	-1.951	1.69e-36
APOBEC3A	ENSG00000128383.12	2.120	0.250	1.320	2.26e-19
APOBEC3B	ENSG00000179750.15	2.840	0.390	1.466	5.19e-31
APOBEC3F	ENSG00000128394.16	4.250	10.920	-1.183	4.15e-19
APOBEC4	ENSG00000173627.7	0.000	8.470	-3.243	6.46e-50
APOC1	ENSG00000130208.9	655.157	21.220	4.884	4.45e-64
APOC1P1	ENSG00000214855.9	10.520	0.400	3.041	7.98e-43
APOC2	ENSG00000234906.8	2.360	0.250	1.427	3.50e-20
APOC4-APOC2	ENSG00000224916.8	4.300	0.400	1.921	1.52e-16
APOD	ENSG00000189058.8	18.420	91.740	-2.256	4.64e-15
APOE	ENSG00000130203.9	1146.403	155.664	2.873	1.51e-46
APOL1	ENSG00000100342.20	15.519	5.330	1.384	2.74e-13
APOL3	ENSG00000128284.19	18.460	5.410	1.602	1.51e-13
APOL4	ENSG00000100336.17	2.140	0.380	1.186	1.73e-16
APOL6	ENSG00000221963.5	3.780	0.540	1.634	3.95e-25
APOLD1	ENSG00000178878.12	1.260	3.870	-1.108	3.18e-9
APOM	ENSG00000204444.10	2.020	20.730	-2.847	2.86e-18
APOOP5	ENSG00000260240.4	0.000	1.860	-1.516	2.66e-44
APOPT1	ENSG00000256053.7	34.000	148.384	-2.094	3.70e-39
APP	ENSG00000142192.20	329.217	113.189	1.532	5.29e-21
APPBP2	ENSG00000062725.9	5.500	33.261	-2.398	1.83e-53
APPL2	ENSG00000136044.11	12.910	49.422	-1.858	7.16e-44
APRT	ENSG00000198931.10	148.076	54.780	1.418	4.33e-50
APTR	ENSG00000214293.8	15.090	47.481	-1.591	2.14e-48
AQP11	ENSG00000178301.3	1.500	11.420	-2.313	4.78e-77
AQP3	ENSG00000165272.14	15.290	3.720	1.787	6.23e-20
AQP5	ENSG00000161798.6	2.720	293.496	-6.307	5.22e-66
AQP6	ENSG00000086159.12	0.430	3.880	-1.771	1.01e-29
AQP7	ENSG00000165269.12	0.190	48.999	-5.393	2.04e-111
AR	ENSG00000169083.15	0.400	4.260	-1.910	5.30e-48
ARAP1-AS1	ENSG00000256007.1	9.870	4.200	1.064	3.18e-7
ARAP1-AS2	ENSG00000245148.2	0.070	1.170	-1.020	9.63e-62
ARAP2	ENSG00000047365.11	1.310	7.050	-1.801	3.44e-52
AREG	ENSG00000109321.10	0.160	11.860	-3.471	1.28e-74
ARF4P2	ENSG00000236527.1	0.000	1.160	-1.111	6.58e-46
ARF5	ENSG00000004059.10	265.671	130.734	1.017	1.78e-32
ARF6	ENSG00000165527.6	43.320	18.420	1.190	5.71e-38
ARGLU1	ENSG00000134884.13	39.971	140.370	-1.787	2.52e-50
ARHGAP1	ENSG00000175220.11	46.859	21.360	1.098	6.35e-16
ARHGAP10	ENSG00000071205.11	5.040	17.330	-1.602	1.00e-35
ARHGAP11A	ENSG00000198826.10	14.530	6.670	1.018	1.51e-11
ARHGAP20	ENSG00000137727.12	0.200	6.800	-2.700	4.42e-95
ARHGAP22-IT1	ENSG00000248682.1	0.000	8.140	-3.192	2.54e-61
ARHGAP23	ENSG00000275832.4	8.620	29.850	-1.681	2.20e-28
ARHGAP25	ENSG00000163219.11	9.520	3.100	1.359	2.15e-25
ARHGAP26	ENSG00000145819.15	3.610	23.381	-2.403	3.41e-61
ARHGAP26-AS1	ENSG00000226272.5	0.000	10.050	-3.466	1.00e-51
ARHGAP26-IT1	ENSG00000230789.1	0.000	5.500	-2.700	2.89e-52
ARHGAP28	ENSG00000088756.12	6.480	52.991	-2.852	6.35e-27
ARHGAP32	ENSG00000134909.18	2.510	10.930	-1.765	8.22e-52
ARHGAP33	ENSG00000004777.18	17.050	69.879	-1.973	2.89e-55
ARHGAP35	ENSG00000160007.17	8.920	134.000	-3.766	2.12e-63
ARHGAP39	ENSG00000147799.11	5.360	28.391	-2.208	3.03e-51
ARHGAP40	ENSG00000124143.10	0.660	3.300	-1.373	2.66e-10
ARHGAP5-AS1	ENSG00000258655.2	0.970	3.910	-1.318	6.77e-30
ARHGAP6	ENSG00000047648.21	0.410	2.090	-1.132	3.89e-10
ARHGAP9	ENSG00000123329.17	13.910	66.911	-2.187	1.22e-29
ARHGDIB	ENSG00000111348.8	126.517	14.900	3.004	2.18e-50
ARHGEF11	ENSG00000132694.18	22.020	54.670	-1.274	2.65e-38
ARHGEF17	ENSG00000110237.3	4.860	20.420	-1.870	1.30e-16
ARHGEF26-AS1	ENSG00000243069.7	0.160	1.500	-1.108	1.66e-45
ARHGEF33	ENSG00000214694.10	1.480	13.580	-2.556	2.13e-51
ARHGEF35	ENSG00000213214.4	5.070	0.700	1.836	2.33e-34
ARHGEF37	ENSG00000183111.11	0.250	5.020	-2.268	8.78e-59
ARHGEF4	ENSG00000136002.16	4.730	19.730	-1.855	8.55e-30
ARHGEF40	ENSG00000165801.9	6.270	16.440	-1.262	3.76e-4
ARHGEF5	ENSG00000050327.14	7.640	2.690	1.227	3.81e-25
ARHGEF7	ENSG00000102606.17	18.150	39.341	-1.075	2.97e-30
ARHGEF7-AS1	ENSG00000227352.1	0.000	4.270	-2.398	4.80e-56
ARHGEF7-AS2	ENSG00000235875.3	0.040	3.130	-1.990	7.01e-72
ARHGEF7-IT1	ENSG00000233644.1	0.000	3.130	-2.046	6.46e-62
ARID2	ENSG00000189079.15	7.260	20.831	-1.402	8.38e-45
ARID3A	ENSG00000116017.10	12.650	30.740	-1.217	2.50e-10
ARID4B	ENSG00000054267.20	9.810	26.559	-1.350	4.20e-34
ARIH1	ENSG00000166233.12	46.850	161.411	-1.763	2.45e-36
ARIH2OS	ENSG00000221883.2	0.960	6.110	-1.859	1.05e-77
ARL13A	ENSG00000174225.14	0.060	13.990	-3.822	2.34e-55
ARL2	ENSG00000213465.7	79.583	164.130	-1.035	9.98e-28
ARL2BPP3	ENSG00000215486.5	0.000	13.250	-3.833	5.01e-64
ARL4A	ENSG00000122644.12	18.770	246.611	-3.647	3.17e-56
ARL4C	ENSG00000188042.7	9.990	0.920	2.517	3.00e-60
ARL4D	ENSG00000175906.4	14.730	42.529	-1.468	9.20e-22
ARL5A	ENSG00000162980.16	22.011	7.600	1.420	1.51e-25
ARL6	ENSG00000113966.9	1.950	11.280	-2.058	4.37e-63
ARL9	ENSG00000196503.2	0.340	10.000	-3.037	6.82e-61
ARMC1	ENSG00000104442.9	22.730	7.210	1.531	1.15e-45
ARMC12	ENSG00000157343.8	0.430	86.318	-5.932	2.69e-90
ARMC2	ENSG00000118690.12	2.790	27.140	-2.892	1.25e-72
ARMC3	ENSG00000165309.13	0.330	33.819	-4.710	8.13e-62
ARMC4	ENSG00000169126.15	0.250	30.730	-4.666	2.23e-67
ARMC9	ENSG00000135931.17	6.970	20.820	-1.453	2.62e-36
ARMCX4	ENSG00000196440.11	2.230	6.480	-1.211	4.97e-14
ARMS2	ENSG00000254636.1	0.030	3.470	-2.118	4.63e-47
ARMT1	ENSG00000146476.10	30.450	9.560	1.574	2.75e-21
ARNT2	ENSG00000172379.18	0.620	12.210	-3.028	9.23e-42
ARNTL	ENSG00000133794.17	3.250	19.730	-2.286	8.80e-93
ARNTL2	ENSG00000029153.14	6.770	1.910	1.417	6.36e-27
ARPC1A	ENSG00000241685.8	222.397	65.621	1.746	4.17e-61
ARPC1B	ENSG00000130429.12	256.870	34.530	2.860	3.82e-57
ARPC3	ENSG00000111229.15	343.174	118.890	1.521	3.69e-68
ARPC4	ENSG00000241553.12	111.507	55.031	1.006	8.03e-20
ARPC4-TTLL3	ENSG00000250151.9	4.710	14.790	-1.467	1.59e-24
ARPC5L	ENSG00000136950.13	43.919	115.239	-1.372	9.96e-44
ARPIN	ENSG00000242498.7	2.690	7.080	-1.131	3.66e-12
ARRB1	ENSG00000137486.16	17.289	3.270	2.099	7.16e-33
ARRB2	ENSG00000141480.17	46.458	14.300	1.633	8.43e-47
ARRDC1	ENSG00000197070.13	17.570	52.019	-1.514	2.92e-49
ARRDC1-AS1	ENSG00000203993.4	6.030	30.399	-2.159	1.01e-82
ARRDC2	ENSG00000105643.9	21.591	7.300	1.445	2.65e-21
ARRDC3-AS1	ENSG00000281357.2	0.580	9.110	-2.678	5.75e-88
ARRDC5	ENSG00000205784.2	0.140	21.430	-4.298	3.31e-63
ARSA	ENSG00000100299.17	13.050	108.608	-2.964	1.09e-57
ARSE	ENSG00000157399.14	5.000	0.370	2.131	6.80e-17
ARSI	ENSG00000183876.8	3.580	0.350	1.762	1.60e-40
ART3	ENSG00000156219.16	0.290	95.299	-6.222	9.05e-99
ART5	ENSG00000167311.13	4.980	31.650	-2.449	4.22e-30
ARV1	ENSG00000173409.13	7.340	31.100	-1.944	3.24e-54
ARX	ENSG00000004848.6	0.330	4.280	-1.989	4.33e-13
ASAP1	ENSG00000153317.14	15.030	46.278	-1.560	9.46e-31
ASAP2	ENSG00000151693.9	5.530	32.271	-2.349	4.11e-26
ASB12	ENSG00000198881.9	0.240	1.860	-1.206	3.15e-33
ASB15	ENSG00000146809.12	0.010	1.820	-1.481	8.10e-55
ASB17	ENSG00000154007.6	0.000	41.521	-5.410	7.97e-67
ASB5	ENSG00000164122.8	0.000	7.630	-3.109	2.12e-41
ASB9	ENSG00000102048.15	1.390	32.280	-3.800	7.89e-65
ASF1B	ENSG00000105011.8	17.670	43.861	-1.265	2.15e-16
ASGR1	ENSG00000141505.11	2.040	38.109	-3.685	2.38e-35
ASH1L-AS1	ENSG00000235919.4	2.680	7.760	-1.251	4.32e-53
ASIC3	ENSG00000213199.7	11.050	54.780	-2.211	1.02e-30
ASIC4	ENSG00000072182.12	0.220	2.220	-1.400	7.40e-30
ASIP	ENSG00000101440.9	0.280	1.920	-1.190	1.16e-25
ASMTL-AS1	ENSG00000236017.7	3.860	17.100	-1.897	7.98e-38
ASNSP1	ENSG00000248498.3	0.100	3.110	-1.902	2.31e-38
ASNSP4	ENSG00000251470.1	0.000	1.330	-1.220	1.39e-37
ASPA	ENSG00000108381.10	0.940	3.920	-1.343	1.05e-20
ASPG	ENSG00000166183.15	0.510	2.440	-1.188	6.90e-20
ASPHD1	ENSG00000174939.10	1.500	7.600	-1.782	4.17e-21
ASPM	ENSG00000066279.16	12.060	4.770	1.179	7.34e-18
ASPRV1	ENSG00000244617.2	0.870	4.510	-1.559	5.85e-42
ASRGL1	ENSG00000162174.12	58.761	129.256	-1.124	1.02e-12
ASTN2	ENSG00000148219.16	5.530	21.660	-1.795	8.66e-43
ASTN2-AS1	ENSG00000229105.1	0.000	2.160	-1.660	2.98e-41
ASUN	ENSG00000064102.14	46.010	13.750	1.672	2.59e-44
ASXL1	ENSG00000171456.16	17.140	64.079	-1.843	4.15e-47
ASXL3	ENSG00000141431.9	0.090	8.130	-3.066	2.41e-58
ASZ1	ENSG00000154438.7	0.090	13.220	-3.706	1.88e-94
ATAD1	ENSG00000138138.13	13.280	92.937	-2.718	2.40e-53
ATAT1	ENSG00000137343.17	9.520	33.849	-1.728	2.30e-40
ATE1-AS1	ENSG00000226864.1	0.280	4.940	-2.214	2.06e-50
ATF2	ENSG00000115966.16	13.050	29.601	-1.123	3.79e-26
ATF4P4	ENSG00000256167.1	0.100	1.220	-1.013	2.81e-15
ATF6B	ENSG00000213676.10	26.600	60.631	-1.159	2.00e-27
