Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
E2F4	ENSG00000205250.8	31.025	64.368	-1.029	7.51e-110
EBF1	ENSG00000164330.16	1.865	7.450	-1.560	1.82e-106
EBF2	ENSG00000221818.8	1.100	6.310	-1.800	6.84e-110
EBF3	ENSG00000108001.13	1.575	6.690	-1.578	3.90e-95
EBF4	ENSG00000088881.20	7.035	56.032	-2.827	3.65e-82
EBI3	ENSG00000105246.5	3.810	0.710	1.492	4.40e-47
EBLN2	ENSG00000255423.1	0.290	1.980	-1.208	1.50e-131
ECE1	ENSG00000117298.14	128.938	63.420	1.012	1.89e-58
ECHDC2	ENSG00000121310.16	113.661	394.887	-1.788	8.86e-136
ECM2	ENSG00000106823.12	2.995	9.200	-1.352	1.40e-75
EDC4	ENSG00000038358.14	27.331	58.809	-1.078	1.31e-95
EDN3	ENSG00000124205.15	1.795	18.170	-2.778	2.16e-41
EDNRB	ENSG00000136160.14	10.165	21.330	-1.000	1.04e-20
EEF1A1P12	ENSG00000214199.3	3.030	0.320	1.610	8.24e-95
EEF1A1P5	ENSG00000196205.8	232.131	100.858	1.195	9.20e-17
EEF1A1P6	ENSG00000233476.3	42.304	13.350	1.593	1.78e-64
EEF1A1P9	ENSG00000249264.1	3.405	0.280	1.783	2.01e-120
EFCAB12	ENSG00000172771.11	0.870	2.770	-1.012	9.29e-66
EFCAB13	ENSG00000178852.15	5.965	15.690	-1.261	9.00e-33
EFCC1	ENSG00000114654.7	1.370	5.420	-1.438	6.17e-71
EFEMP1	ENSG00000115380.18	26.790	175.265	-2.665	2.21e-118
EFHC1	ENSG00000096093.14	7.905	23.681	-1.471	1.40e-106
EFHD1	ENSG00000115468.11	12.890	34.049	-1.335	3.04e-32
EFHD2	ENSG00000142634.12	100.893	41.850	1.250	1.06e-61
EFNA5	ENSG00000184349.12	0.440	2.410	-1.244	1.13e-100
EFS	ENSG00000100842.12	4.890	17.400	-1.643	4.95e-116
EGFL7	ENSG00000172889.15	46.510	118.602	-1.332	1.02e-38
EGFL8	ENSG00000241404.6	4.220	23.560	-2.234	7.41e-109
EGFLAM	ENSG00000164318.17	2.995	9.160	-1.347	2.11e-60
EGR2	ENSG00000122877.13	15.345	4.170	1.661	4.34e-3
EIF2B5	ENSG00000145191.11	28.939	74.048	-1.326	2.03e-137
EIF4BP7	ENSG00000225031.1	3.495	1.170	1.051	5.39e-49
EIF4HP2	ENSG00000237977.1	0.430	2.000	-1.069	1.29e-92
EIF5AP4	ENSG00000234743.1	5.545	0.220	2.423	6.05e-132
ELANE	ENSG00000197561.6	0.060	2.450	-1.703	1.20e-79
ELF3	ENSG00000163435.15	37.440	11.070	1.671	2.82e-23
ELL2	ENSG00000118985.14	8.290	18.920	-1.100	3.97e-87
ELMO1	ENSG00000155849.15	12.670	70.780	-2.393	5.41e-85
ELMOD3	ENSG00000115459.17	11.410	29.850	-1.314	4.74e-123
ELN	ENSG00000049540.16	8.490	57.931	-2.635	2.64e-95
EMCN	ENSG00000164035.9	13.485	35.849	-1.347	1.87e-60
EME2	ENSG00000197774.12	2.330	20.490	-2.690	3.81e-153
EMILIN1	ENSG00000138080.13	5.465	27.261	-2.128	4.32e-63
EMILIN2	ENSG00000132205.10	24.015	11.090	1.049	1.65e-43
EML1	ENSG00000066629.16	5.355	13.390	-1.179	2.40e-62
EML3	ENSG00000149499.11	30.169	80.031	-1.378	1.30e-76
EML6	ENSG00000214595.11	1.560	6.700	-1.589	3.15e-126
ENDOD1	ENSG00000149218.4	28.465	13.550	1.018	4.15e-39
ENG	ENSG00000106991.13	86.870	192.230	-1.137	6.68e-18
ENGASE	ENSG00000167280.16	7.350	50.541	-2.626	2.21e-147
ENKD1	ENSG00000124074.11	17.225	40.779	-1.197	1.52e-87
ENO3	ENSG00000108515.17	7.365	23.020	-1.522	2.19e-26
ENOSF1	ENSG00000132199.18	35.001	110.767	-1.634	1.62e-118
ENPEP	ENSG00000138792.9	2.160	5.960	-1.139	5.45e-36
ENPP7P11	ENSG00000250942.1	0.850	4.250	-1.505	3.52e-67
NIPAL3	ENSG00000001461.16	35.205	15.640	1.121	2.16e-67
RAD52	ENSG00000002016.16	6.325	18.621	-1.421	1.87e-87
TFPI	ENSG00000003436.14	4.165	38.369	-2.930	1.83e-198
RBM5	ENSG00000003756.16	59.016	212.983	-1.834	6.68e-121
RBM6	ENSG00000004534.14	38.851	140.838	-1.832	2.63e-121
HSPB6	ENSG00000004776.11	3.825	85.620	-4.166	2.09e-187
SPPL2B	ENSG00000005206.16	18.280	92.027	-2.271	2.02e-147
ITGA3	ENSG00000005884.17	264.256	109.500	1.263	5.82e-52
ITGA2B	ENSG00000005961.17	2.215	8.800	-1.608	2.35e-85
OSBPL7	ENSG00000006025.11	7.495	21.170	-1.384	1.20e-99
TMEM98	ENSG00000006042.11	132.146	47.801	1.448	8.57e-53
YBX2	ENSG00000006047.12	1.130	4.490	-1.366	6.94e-67
TAC1	ENSG00000006128.11	0.020	4.520	-2.436	1.40e-109
SPATA20	ENSG00000006282.19	49.610	101.912	-1.024	2.26e-80
TNFRSF12A	ENSG00000006327.13	223.107	31.291	2.795	3.76e-77
FARP2	ENSG00000006607.13	3.855	10.850	-1.287	3.60e-155
GGCT	ENSG00000006625.17	107.593	29.321	1.841	3.98e-104
IFRD1	ENSG00000006652.13	18.610	42.220	-1.140	4.76e-70
PROM1	ENSG00000007062.11	0.340	2.250	-1.278	3.08e-35
SCN4A	ENSG00000007314.11	2.015	5.100	-1.017	3.23e-26
LUC7L	ENSG00000007392.16	41.760	163.471	-1.943	1.76e-91
SELE	ENSG00000007908.15	1.505	6.310	-1.545	2.77e-36
NADK	ENSG00000008130.15	27.334	60.379	-1.115	2.26e-105
SPAG9	ENSG00000008294.20	21.290	46.339	-1.087	8.42e-75
MMP25	ENSG00000008516.16	0.420	2.110	-1.131	8.04e-105
IL32	ENSG00000008517.16	42.136	91.581	-1.102	2.46e-24
PKD1	ENSG00000008710.17	12.910	64.910	-2.244	6.82e-148
MED24	ENSG00000008838.17	33.371	69.242	-1.031	2.42e-78
TENM1	ENSG00000009694.13	5.620	1.060	1.684	2.16e-65
MASP2	ENSG00000009724.16	0.320	1.870	-1.121	4.25e-113
IYD	ENSG00000009765.14	78.471	279.266	-1.818	8.52e-44
POMT2	ENSG00000009830.11	10.500	33.690	-1.593	3.45e-134
MLXIPL	ENSG00000009950.15	4.155	9.470	-1.022	1.80e-14
IFFO1	ENSG00000010295.19	3.110	15.090	-1.969	8.31e-116
NISCH	ENSG00000010322.15	33.845	87.729	-1.348	3.75e-106
STAB1	ENSG00000010327.10	18.100	69.738	-1.889	3.24e-59
FMO1	ENSG00000010932.15	0.330	2.470	-1.384	2.04e-94
MRC2	ENSG00000011028.13	59.114	11.000	2.325	6.75e-53
PLAUR	ENSG00000011422.11	18.605	8.740	1.009	1.12e-15
TYROBP	ENSG00000011600.11	73.999	28.080	1.367	9.50e-31
SEMA3B	ENSG00000012171.17	10.415	37.579	-1.757	8.25e-68
LTF	ENSG00000012223.12	2.030	10.420	-1.914	5.06e-65
KDM5D	ENSG00000012817.15	0.000	31.530	-5.024	5.48e-43
RGPD5	ENSG00000015568.12	3.385	8.400	-1.100	8.94e-77
IGF1	ENSG00000017427.15	1.300	15.480	-2.841	1.34e-102
SLC38A5	ENSG00000017483.14	72.639	33.700	1.086	2.63e-16
RUFY3	ENSG00000018189.12	33.150	87.311	-1.371	2.71e-99
SLC11A1	ENSG00000018280.16	2.730	9.300	-1.465	4.52e-50
PHLDB1	ENSG00000019144.16	42.136	94.752	-1.150	1.94e-65
MARCO	ENSG00000019169.10	6.010	1.190	1.678	1.07e-22
SNAI2	ENSG00000019549.8	2.420	8.550	-1.482	1.74e-72
HGF	ENSG00000019991.15	0.660	5.270	-1.917	4.23e-138
OSBPL5	ENSG00000021762.19	10.090	23.681	-1.154	1.22e-71
FHL1	ENSG00000022267.16	65.935	244.976	-1.878	6.15e-60
NR1H3	ENSG00000025434.18	17.275	42.440	-1.249	7.22e-104
TYMP	ENSG00000025708.12	20.310	48.200	-1.207	6.29e-33
RTEL1-TNFRSF6B	ENSG00000026036.20	2.020	15.380	-2.439	4.83e-142
LRRC7	ENSG00000033122.18	0.470	4.090	-1.792	7.81e-137
SLC4A7	ENSG00000033867.16	2.040	5.390	-1.072	6.15e-64
TMSB10	ENSG00000034510.5	2963.322	1118.538	1.405	8.32e-64
RNF19A	ENSG00000034677.11	12.525	26.541	-1.026	1.39e-82
MYOC	ENSG00000034971.14	0.090	17.100	-4.054	2.68e-143
TIMP2	ENSG00000035862.12	68.754	143.847	-1.054	4.34e-49
FLT4	ENSG00000037280.15	6.065	37.070	-2.430	4.39e-108
MRI1	ENSG00000037757.13	10.225	33.910	-1.637	1.74e-126
TRIO	ENSG00000038382.17	8.295	25.671	-1.521	4.94e-108
VCAN	ENSG00000038427.15	4.270	9.600	-1.008	2.68e-8
FAM65A	ENSG00000039523.17	22.075	62.660	-1.464	1.63e-139
PHLPP2	ENSG00000040199.18	2.600	6.640	-1.086	2.88e-111
RTN4R	ENSG00000040608.13	9.560	4.090	1.053	2.27e-56
TNC	ENSG00000041982.14	17.360	7.380	1.132	1.28e-8
FAM65C	ENSG00000042062.11	0.530	14.610	-3.351	4.67e-170
PHKA2	ENSG00000044446.11	14.325	39.530	-1.403	8.34e-111
EPHA3	ENSG00000044524.10	1.525	9.370	-2.038	8.29e-151
GPM6B	ENSG00000046653.14	1.335	5.230	-1.416	6.12e-129
PREX2	ENSG00000046889.18	1.200	9.490	-2.253	4.43e-153
YTHDC2	ENSG00000047188.15	5.650	16.429	-1.390	1.29e-118
KIAA0556	ENSG00000047578.12	11.060	31.040	-1.410	1.21e-98
SCML1	ENSG00000047634.14	2.160	9.400	-1.719	3.54e-131
LMO3	ENSG00000048540.14	131.657	60.241	1.115	8.61e-30
NFE2L3	ENSG00000050344.8	14.780	4.660	1.479	1.77e-30
LAMC3	ENSG00000050555.17	0.510	2.060	-1.019	5.26e-33
FAM160A2	ENSG00000051009.10	22.945	65.812	-1.480	6.67e-118
TTC17	ENSG00000052841.14	39.480	82.269	-1.041	1.09e-81
NNAT	ENSG00000053438.8	0.190	1.720	-1.193	1.83e-110
LAMA3	ENSG00000053747.15	0.740	3.670	-1.424	1.21e-50
PLEKHH1	ENSG00000054690.13	26.335	302.795	-3.474	2.43e-161
USP36	ENSG00000055483.19	16.870	38.130	-1.131	4.93e-129
ITIH4	ENSG00000055955.15	1.750	14.830	-2.525	2.26e-128
PHF21B	ENSG00000056487.15	0.410	2.890	-1.464	8.40e-97
TRAF1	ENSG00000056558.10	3.815	9.210	-1.084	4.64e-55
PRDM1	ENSG00000057657.14	22.340	8.000	1.375	1.74e-50
TMCC3	ENSG00000057704.10	13.870	6.040	1.079	1.18e-37
LAMC2	ENSG00000058085.14	45.340	10.830	1.970	8.23e-109
RASGRF1	ENSG00000058335.15	3.285	0.110	1.949	1.11e-72
POLR3E	ENSG00000058600.15	21.715	49.422	-1.150	6.39e-117
FLYWCH1	ENSG00000059122.16	18.120	40.531	-1.119	2.66e-95
UNKL	ENSG00000059145.18	5.695	23.990	-1.900	6.81e-116
TARBP1	ENSG00000059588.9	12.785	33.569	-1.326	9.23e-79
MXD1	ENSG00000059728.10	3.190	7.930	-1.092	6.24e-110
HDAC7	ENSG00000061273.17	41.449	84.202	-1.005	2.46e-61
SFSWAP	ENSG00000061936.9	15.745	38.231	-1.228	4.83e-108
TNK2	ENSG00000061938.16	14.230	29.619	-1.007	3.07e-58
MON2	ENSG00000061987.14	12.430	32.050	-1.299	1.43e-100
SLC6A16	ENSG00000063127.15	0.280	3.200	-1.714	6.02e-172
GLTSCR1	ENSG00000063169.10	4.415	10.030	-1.026	1.72e-109
SPHK2	ENSG00000063176.15	10.255	21.950	-1.028	9.82e-79
WISP2	ENSG00000064205.10	0.630	9.600	-2.701	2.38e-90
NGFR	ENSG00000064300.8	7.515	23.429	-1.521	4.22e-20
LPAR2	ENSG00000064547.13	10.375	22.670	-1.057	5.47e-97
SUGP2	ENSG00000064607.16	29.965	113.393	-1.885	3.38e-154
EYA2	ENSG00000064655.18	7.325	17.610	-1.161	9.06e-51
SBNO2	ENSG00000064932.15	15.710	41.691	-1.353	3.47e-80
ZNF76	ENSG00000065029.14	27.200	86.210	-1.629	3.41e-149
TRAM2	ENSG00000065308.4	6.080	13.880	-1.072	2.15e-77
NTN1	ENSG00000065320.8	0.270	1.670	-1.072	1.61e-99
ERBB3	ENSG00000065361.14	27.170	10.800	1.255	1.83e-19
MYLK	ENSG00000065534.18	9.500	24.620	-1.287	3.39e-58
SEC61A2	ENSG00000065665.20	3.195	8.600	-1.194	3.81e-115
TLE2	ENSG00000065717.14	49.726	111.801	-1.153	2.69e-77
ME1	ENSG00000065833.8	2.230	5.860	-1.087	1.38e-52
MTHFD2	ENSG00000065911.11	8.425	20.500	-1.190	8.83e-34
TIE1	ENSG00000066056.13	12.945	37.501	-1.465	4.22e-74
NGEF	ENSG00000066248.14	17.280	0.620	3.496	7.79e-107
MPPED2	ENSG00000066382.16	2.475	35.009	-3.373	4.05e-112
MTFR1	ENSG00000066855.15	6.880	17.660	-1.244	3.05e-121
STAG3	ENSG00000066923.17	1.330	4.860	-1.331	3.14e-69
TRO	ENSG00000067445.20	5.200	35.140	-2.543	1.10e-119
ZFY	ENSG00000067646.11	0.000	3.860	-2.281	5.11e-25
PDZD4	ENSG00000067840.12	0.765	4.120	-1.536	2.04e-127
HDAC4	ENSG00000068024.16	2.010	6.060	-1.230	9.76e-142
RASSF1	ENSG00000068028.17	13.065	32.239	-1.241	2.78e-128
RASGRP2	ENSG00000068831.18	2.370	13.840	-2.139	1.62e-92
PPP2R5B	ENSG00000068971.13	10.310	22.420	-1.050	4.54e-98
PYGM	ENSG00000068976.13	1.040	5.410	-1.652	3.61e-53
MAOB	ENSG00000069535.13	1.770	5.520	-1.235	2.59e-27
TGFBR3	ENSG00000069702.10	2.890	13.130	-1.861	6.90e-156
RAB27A	ENSG00000069974.15	59.566	17.140	1.739	3.41e-67
FGF10	ENSG00000070193.4	0.020	4.220	-2.355	2.79e-161
GBA2	ENSG00000070610.14	37.826	122.318	-1.667	1.43e-150
OSBPL3	ENSG00000070882.12	9.310	22.650	-1.198	1.45e-66
TRPM5	ENSG00000070985.13	0.100	1.320	-1.077	2.47e-113
TRIB2	ENSG00000071575.11	11.575	26.930	-1.151	4.43e-43
RPS6KA6	ENSG00000072133.10	1.595	5.030	-1.216	1.02e-94
LIMS2	ENSG00000072163.18	15.865	59.399	-1.841	2.13e-81
SPEG	ENSG00000072195.14	3.630	9.070	-1.121	7.22e-39
TRPC5	ENSG00000072315.3	1.100	0.010	1.056	9.80e-47
P4HA2	ENSG00000072682.18	51.785	20.320	1.308	9.09e-63
MRVI1	ENSG00000072952.18	2.030	9.860	-1.842	1.34e-93
PANX2	ENSG00000073150.13	3.370	8.520	-1.123	5.13e-54
SELO	ENSG00000073169.13	15.165	34.341	-1.128	1.43e-88
PDE8A	ENSG00000073417.14	9.365	20.440	-1.049	3.26e-93
GSDMB	ENSG00000073605.18	7.760	22.360	-1.415	1.50e-33
FRY	ENSG00000073910.19	5.795	15.870	-1.312	1.40e-68
TEAD2	ENSG00000074219.13	7.820	18.030	-1.109	1.23e-43
MGLL	ENSG00000074416.13	7.945	17.480	-1.047	2.52e-38
NTN4	ENSG00000074527.11	4.780	13.660	-1.343	1.54e-65
SCARF1	ENSG00000074660.15	9.685	34.929	-1.750	7.94e-93
HACD3	ENSG00000074696.12	69.199	34.099	1.000	2.05e-40
IPCEF1	ENSG00000074706.13	1.345	17.179	-2.955	1.24e-134
ZZEF1	ENSG00000074755.14	7.300	22.031	-1.472	3.92e-128
TUBE1	ENSG00000074935.13	8.080	20.959	-1.274	3.26e-94
WSCD2	ENSG00000075035.9	0.725	23.640	-3.836	5.33e-104
PLD1	ENSG00000075651.15	1.895	4.920	-1.032	1.14e-82
SEC31B	ENSG00000075826.16	1.925	19.191	-2.787	1.66e-143
RGS11	ENSG00000076344.15	1.375	4.870	-1.305	2.08e-38
SPAG5	ENSG00000076382.16	3.530	18.470	-2.104	6.46e-122
RAP1GAP	ENSG00000076864.19	36.091	236.532	-2.679	6.55e-108
RARB	ENSG00000077092.18	2.975	8.680	-1.284	3.96e-73
PPP1R12B	ENSG00000077157.20	4.910	14.480	-1.389	3.98e-109
PAK3	ENSG00000077264.14	0.460	7.070	-2.467	1.43e-177
LRCH4	ENSG00000077454.15	38.766	91.277	-1.214	2.79e-78
FAM76B	ENSG00000077458.12	7.125	25.451	-1.703	2.83e-122
FGFR1	ENSG00000077782.19	13.760	51.388	-1.828	1.70e-89
FBLN1	ENSG00000077942.17	9.355	160.307	-3.961	7.67e-134
ITGA8	ENSG00000077943.7	1.380	5.180	-1.377	4.75e-95
LAMP3	ENSG00000078081.7	4.130	0.920	1.418	6.78e-29
ITM2A	ENSG00000078596.10	34.185	73.338	-1.079	1.29e-48
TP53INP2	ENSG00000078804.12	13.245	34.379	-1.312	8.98e-87
MYH7B	ENSG00000078814.15	0.670	2.820	-1.194	8.66e-111
RUNX1T1	ENSG00000079102.16	0.650	5.030	-1.870	1.42e-188
THOC1	ENSG00000079134.11	14.450	50.691	-1.742	7.33e-136
MKNK1	ENSG00000079277.19	12.395	34.840	-1.420	8.03e-119
TNS1	ENSG00000079308.16	25.255	80.979	-1.643	2.23e-116
REXO1	ENSG00000079313.11	12.555	26.150	-1.002	2.31e-85
PAFAH1B3	ENSG00000079462.7	31.725	11.660	1.370	4.00e-123
EPB41L2	ENSG00000079819.16	11.470	42.679	-1.809	3.45e-138
RABL2B	ENSG00000079974.17	19.550	50.380	-1.322	1.83e-119
SLC4A4	ENSG00000080493.13	1.590	9.340	-1.997	2.58e-56
SRCAP	ENSG00000080603.16	9.705	22.950	-1.162	2.31e-57
MOK	ENSG00000080823.21	9.710	34.659	-1.735	5.14e-149
IGSF9B	ENSG00000080854.14	1.400	7.460	-1.818	3.22e-158
LRP2	ENSG00000081479.12	14.450	37.791	-1.328	6.51e-38
HSPB11	ENSG00000081870.11	29.890	60.858	-1.002	2.15e-62
EPB41L3	ENSG00000082397.15	4.270	11.790	-1.279	5.34e-67
KCNK2	ENSG00000082482.13	0.915	4.340	-1.480	5.59e-48
TRAF5	ENSG00000082512.14	1.605	5.430	-1.304	5.79e-62
MAPRE3	ENSG00000084764.10	12.695	43.290	-1.693	3.48e-114
OVGP1	ENSG00000085465.12	0.450	2.740	-1.367	4.70e-118
MAP3K4	ENSG00000085511.19	8.615	18.880	-1.048	1.34e-125
WNT11	ENSG00000085741.12	0.520	15.760	-3.463	6.81e-173
USP40	ENSG00000085982.13	15.155	42.241	-1.420	3.85e-118
ERO1LB	ENSG00000086619.13	4.785	13.950	-1.370	2.27e-72
SRRT	ENSG00000087087.18	51.186	136.427	-1.397	1.79e-127
PGS1	ENSG00000087157.18	16.955	36.549	-1.064	1.20e-96
UIMC1	ENSG00000087206.16	15.515	33.279	-1.054	6.64e-122
MMP2	ENSG00000087245.12	34.990	107.388	-1.591	1.96e-48
PIR	ENSG00000087842.10	7.215	18.410	-1.240	1.44e-60
SULT2B1	ENSG00000088002.11	5.845	1.840	1.269	1.44e-35
REM1	ENSG00000088320.3	1.030	3.930	-1.280	1.31e-57
PPP1R13B	ENSG00000088808.16	25.580	75.029	-1.516	3.10e-128
SLC4A11	ENSG00000088836.12	13.220	56.842	-2.024	1.09e-60
KIZ	ENSG00000088970.15	12.235	29.510	-1.205	8.15e-107
TESC	ENSG00000088992.17	91.610	13.920	2.634	1.76e-81
FXYD5	ENSG00000089327.14	166.035	62.582	1.393	8.75e-60
ZNF302	ENSG00000089335.20	15.165	34.621	-1.140	1.75e-102
RBM41	ENSG00000089682.16	4.265	9.670	-1.019	1.13e-98
PCBP4	ENSG00000090097.20	17.210	40.190	-1.178	7.27e-63
ICAM1	ENSG00000090339.8	54.464	23.620	1.172	2.45e-19
IRAK3	ENSG00000090376.8	0.780	4.910	-1.731	1.31e-133
LYZ	ENSG00000090382.6	54.879	11.890	2.116	3.95e-24
PDPR	ENSG00000090857.13	6.650	15.840	-1.138	1.64e-78
TNRC6A	ENSG00000090905.17	9.340	32.549	-1.698	2.06e-116
PITPNM2	ENSG00000090975.12	1.660	7.980	-1.755	1.72e-166
NRCAM	ENSG00000091129.19	19.660	3.630	2.158	1.26e-119
SLC26A4	ENSG00000091137.11	22.545	86.061	-1.887	1.60e-43
SEL1L3	ENSG00000091490.10	47.269	12.800	1.806	5.60e-45
TBL1Y	ENSG00000092377.13	0.000	1.530	-1.339	1.16e-37
SEMA6A	ENSG00000092421.16	2.280	11.760	-1.960	4.96e-154
TYRO3	ENSG00000092445.11	6.890	2.560	1.148	4.12e-62
XXbac-B461K10.4	ENSG00000093100.13	3.825	14.440	-1.678	1.03e-117
HDAC6	ENSG00000094631.18	28.764	81.860	-1.477	5.71e-141
FMO2	ENSG00000094963.13	0.525	10.820	-2.954	2.46e-175
HOOK2	ENSG00000095066.11	37.489	174.139	-2.186	2.43e-145
SH2D3C	ENSG00000095370.19	10.305	25.580	-1.233	4.79e-51
TBC1D2	ENSG00000095383.19	36.506	9.160	1.884	3.76e-98
SORBS1	ENSG00000095637.20	1.825	12.370	-2.243	9.52e-132
TREM2	ENSG00000095970.16	10.410	0.970	2.534	1.70e-87
FKBP5	ENSG00000096060.14	20.604	88.849	-2.056	9.97e-58
HSD17B7P2	ENSG00000099251.14	2.035	6.700	-1.343	2.18e-99
MZF1	ENSG00000099326.8	13.665	60.719	-2.073	3.27e-137
PRKY	ENSG00000099725.14	0.000	2.810	-1.930	2.23e-52
MISP	ENSG00000099812.8	2.175	0.170	1.440	1.96e-63
IZUMO4	ENSG00000099840.13	1.635	11.170	-2.207	2.67e-123
GADD45B	ENSG00000099860.8	62.435	219.731	-1.799	7.94e-59
TRMT2A	ENSG00000099899.14	32.941	71.848	-1.102	1.37e-82
ZDHHC8	ENSG00000099904.15	19.191	49.679	-1.328	1.03e-96
LZTR1	ENSG00000099949.18	16.300	67.592	-1.987	9.42e-152
MMP11	ENSG00000099953.9	4.360	1.410	1.153	1.33e-39
PRODH	ENSG00000100033.16	7.060	16.030	-1.079	1.02e-20
TOP3B	ENSG00000100038.19	5.665	21.060	-1.727	6.40e-146
MFNG	ENSG00000100060.17	5.405	12.390	-1.064	4.32e-58
GGA1	ENSG00000100083.18	33.600	69.569	-1.028	2.43e-88
PICK1	ENSG00000100151.15	18.985	41.409	-1.085	1.39e-113
KDELR3	ENSG00000100196.10	17.960	6.490	1.340	6.04e-65
TIMP3	ENSG00000100234.11	133.296	349.657	-1.385	1.01e-53
PPP6R2	ENSG00000100239.15	27.825	69.271	-1.286	1.52e-129
SBF1	ENSG00000100241.20	39.976	115.239	-1.504	7.03e-126
SUN2	ENSG00000100242.15	35.689	84.571	-1.222	1.33e-95
MIOX	ENSG00000100253.12	2.015	9.000	-1.730	7.29e-43
LMF2	ENSG00000100258.17	39.984	90.183	-1.154	5.94e-114
RASL10A	ENSG00000100276.9	0.340	2.230	-1.269	2.53e-109
RASD2	ENSG00000100302.6	6.655	1.200	1.799	1.62e-82
SYNGR1	ENSG00000100321.14	5.325	14.590	-1.302	4.39e-68
SGSM3	ENSG00000100359.20	33.386	122.768	-1.848	3.18e-174
UPK3A	ENSG00000100373.9	0.170	1.740	-1.228	4.51e-50
FAM118A	ENSG00000100376.11	5.995	25.980	-1.948	4.64e-86
TRMU	ENSG00000100416.12	12.455	43.030	-1.710	7.69e-132
HDAC10	ENSG00000100429.17	12.940	48.860	-1.839	9.48e-139
SDR39U1	ENSG00000100445.16	51.214	114.602	-1.147	4.90e-108
SRSF5	ENSG00000100650.15	217.300	607.608	-1.479	9.56e-112
TELO2	ENSG00000100726.14	20.505	43.730	-1.057	2.45e-54
PABPN1	ENSG00000100836.10	98.981	201.564	-1.019	3.20e-86
REC8	ENSG00000100918.12	5.225	13.090	-1.179	5.00e-31
PNN	ENSG00000100941.8	29.195	92.937	-1.637	7.57e-136
NFATC4	ENSG00000100968.13	34.424	92.487	-1.400	1.69e-40
MMP9	ENSG00000100985.7	10.399	1.420	2.236	4.80e-35
NINL	ENSG00000101004.14	6.950	20.589	-1.441	1.06e-123
RIMS4	ENSG00000101098.12	1.175	4.820	-1.420	3.15e-47
PABPC1L	ENSG00000101104.12	15.875	93.202	-2.481	3.12e-87
SALL4	ENSG00000101115.12	0.705	7.570	-2.330	3.91e-132
SLCO4A1	ENSG00000101187.15	2.680	13.180	-1.946	7.04e-40
NKAIN4	ENSG00000101198.14	3.510	1.140	1.076	2.84e-39
ISM1	ENSG00000101230.5	11.705	44.690	-1.846	1.23e-57
RSPO4	ENSG00000101282.8	7.080	2.650	1.146	5.14e-15
SAMHD1	ENSG00000101347.8	13.430	28.271	-1.020	2.66e-42
JAG1	ENSG00000101384.11	14.360	31.029	-1.060	8.02e-44
SNTA1	ENSG00000101400.5	42.476	93.441	-1.119	5.12e-48
MAP1LC3A	ENSG00000101460.12	25.389	98.298	-1.912	1.08e-123
SYNDIG1	ENSG00000101463.5	1.045	5.740	-1.721	1.72e-73
MYOM1	ENSG00000101605.12	1.230	3.740	-1.088	4.06e-76
LIPG	ENSG00000101670.11	79.148	200.686	-1.331	5.19e-35
NOL4	ENSG00000101746.15	0.130	2.000	-1.409	2.74e-107
POLI	ENSG00000101751.10	10.535	47.359	-2.068	6.66e-163
MID1	ENSG00000101871.14	1.690	5.530	-1.279	1.06e-105
SRPX	ENSG00000101955.14	3.765	59.908	-3.676	8.22e-178
SYP	ENSG00000102003.10	0.740	2.660	-1.073	1.84e-153
SLC25A14	ENSG00000102078.15	7.165	19.180	-1.305	4.83e-139
SCML2	ENSG00000102098.17	0.675	2.370	-1.009	6.96e-101
PCSK1N	ENSG00000102109.8	11.325	1.130	2.533	3.12e-49
TAZ	ENSG00000102125.15	18.350	75.861	-1.990	3.38e-119
TIMP1	ENSG00000102265.11	1006.721	266.537	1.913	9.35e-28
GABRE	ENSG00000102287.16	3.620	33.219	-2.889	2.20e-94
KLF8	ENSG00000102349.14	3.570	8.360	-1.034	1.52e-53
SRPX2	ENSG00000102359.5	0.890	4.540	-1.551	1.29e-32
SYTL4	ENSG00000102362.15	5.865	18.699	-1.521	1.49e-103
MEDAG	ENSG00000102802.9	6.750	19.211	-1.383	1.05e-34
TSC22D1	ENSG00000102804.14	229.650	87.790	1.377	7.31e-43
HSF4	ENSG00000102878.15	11.180	81.069	-2.752	3.05e-103
GDPD3	ENSG00000102886.14	1.385	8.340	-1.969	5.14e-101
TSNAXIP1	ENSG00000102904.14	0.310	2.530	-1.430	9.78e-137
NFAT5	ENSG00000102908.20	5.860	13.460	-1.076	2.23e-59
ZNF423	ENSG00000102935.11	1.775	4.620	-1.018	2.67e-66
NDRG4	ENSG00000103034.14	1.925	6.330	-1.325	7.50e-92
SETD6	ENSG00000103037.11	9.580	31.089	-1.601	1.94e-135
SMPD3	ENSG00000103056.11	0.370	2.380	-1.303	3.63e-127
SLC7A6	ENSG00000103064.13	3.590	33.511	-2.910	9.59e-179
ESRP2	ENSG00000103067.11	16.955	48.600	-1.466	2.82e-75
WDR59	ENSG00000103091.14	24.130	75.971	-1.615	6.08e-131
TAF1C	ENSG00000103168.16	14.030	80.929	-2.447	8.43e-160
TSC2	ENSG00000103197.16	45.035	115.880	-1.344	1.15e-106
FOXF1	ENSG00000103241.6	0.805	4.190	-1.524	2.59e-87
RRN3P2	ENSG00000103472.9	0.510	2.480	-1.205	3.28e-110
RASL12	ENSG00000103710.10	2.780	7.570	-1.181	6.45e-44
