Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
C9orf135	ENSG00000204711.8	0.040	1.550	-1.294	2.73e-88
C9orf24	ENSG00000164972.12	0.980	3.945	-1.320	2.36e-22
CA10	ENSG00000154975.13	0.010	5.653	-2.720	1.60e-156
CA2	ENSG00000104267.9	76.061	244.976	-1.674	8.95e-17
CA4	ENSG00000167434.9	4.770	28.049	-2.332	1.21e-23
CA8	ENSG00000178538.9	0.480	4.560	-1.909	2.38e-73
CA9	ENSG00000107159.12	305.260	0.245	7.942	7.90e-140
CAB39L	ENSG00000102547.18	5.170	12.145	-1.091	1.63e-25
CACNA2D2	ENSG00000007402.11	0.400	2.210	-1.197	4.21e-96
CACNA2D3	ENSG00000157445.14	0.620	3.028	-1.314	4.58e-77
CACNA2D4	ENSG00000151062.14	3.540	1.145	1.082	2.63e-23
CADM4	ENSG00000105767.2	3.240	17.855	-2.153	2.70e-31
CADPS2	ENSG00000081803.15	13.130	33.194	-1.275	2.31e-21
CALB1	ENSG00000104327.7	0.110	102.199	-6.539	4.20e-125
CALCA	ENSG00000110680.12	0.000	3.700	-2.233	3.51e-63
CALCRL	ENSG00000064989.12	31.291	14.874	1.024	1.51e-11
CALML3	ENSG00000178363.4	0.020	2.143	-1.624	7.01e-71
CAMK1D	ENSG00000183049.12	4.660	1.730	1.052	2.12e-34
CAND2	ENSG00000144712.11	0.560	2.590	-1.202	5.82e-57
CAPN12	ENSG00000182472.8	26.841	3.230	2.718	5.63e-26
CAPN15	ENSG00000103326.10	18.181	8.380	1.032	6.11e-21
CAPN3	ENSG00000092529.22	7.500	26.628	-1.701	3.33e-8
CAPN6	ENSG00000077274.8	1.780	7.136	-1.549	7.14e-9
CAPS	ENSG00000105519.12	5.000	26.740	-2.209	1.54e-63
CARD11	ENSG00000198286.9	3.420	0.805	1.292	5.03e-25
CARD16	ENSG00000204397.7	36.501	9.254	1.871	2.35e-60
CASP1	ENSG00000137752.22	32.139	8.350	1.825	1.18e-49
CASP4	ENSG00000196954.12	60.270	28.660	1.047	1.68e-43
CASR	ENSG00000036828.13	0.120	24.343	-4.500	1.85e-134
CASZ1	ENSG00000130940.14	1.330	5.320	-1.440	1.57e-69
CAT	ENSG00000121691.4	90.961	188.457	-1.043	1.38e-11
CAV1	ENSG00000105974.11	129.050	19.313	2.679	4.72e-72
CAV2	ENSG00000105971.14	89.182	20.125	2.094	4.30e-70
CBLC	ENSG00000142273.10	0.450	4.485	-1.919	5.08e-64
CBLN3	ENSG00000139899.10	4.700	1.695	1.081	1.25e-27
CCBE1	ENSG00000183287.13	0.100	1.740	-1.317	1.11e-32
CCDC102B	ENSG00000150636.15	8.240	3.395	1.072	3.88e-25
CCDC109B	ENSG00000005059.15	5.830	1.785	1.294	6.75e-34
CCDC13	ENSG00000244607.5	0.620	2.485	-1.105	4.63e-50
CCDC160	ENSG00000203952.9	0.850	4.935	-1.682	7.14e-50
CCDC178	ENSG00000166960.16	0.990	3.120	-1.050	1.03e-29
CCDC181	ENSG00000117477.12	0.150	4.804	-2.336	6.04e-106
CCDC64	ENSG00000135127.11	15.200	71.118	-2.154	3.23e-42
CCDC74A	ENSG00000163040.14	10.650	4.440	1.099	1.37e-23
CCDC8	ENSG00000169515.5	3.640	9.910	-1.233	2.46e-12
CCDC88A	ENSG00000115355.15	9.040	3.670	1.104	6.15e-35
CCDC88B	ENSG00000168071.21	9.990	2.645	1.592	1.14e-47
CCL11	ENSG00000172156.3	0.130	1.819	-1.319	2.43e-43
CCL18	ENSG00000275385.1	5.460	0.100	2.554	1.70e-28
CCL20	ENSG00000115009.11	11.380	1.620	2.240	1.04e-18
CCL21	ENSG00000137077.7	2.550	9.808	-1.606	2.73e-7
CCL28	ENSG00000151882.11	14.190	3.387	1.792	3.44e-19
CCL3	ENSG00000277632.1	12.080	2.695	1.824	6.42e-22
CCL3L3	ENSG00000276085.1	3.200	0.890	1.152	7.56e-10
CCL4	ENSG00000275302.1	20.680	3.275	2.342	1.33e-46
CCL4L2	ENSG00000276070.4	11.330	1.620	2.235	4.89e-27
CCL5	ENSG00000271503.5	44.829	4.622	3.027	3.34e-65
CCNA2	ENSG00000145386.9	2.350	0.500	1.159	3.89e-37
CCNB2	ENSG00000157456.7	2.530	0.575	1.164	7.39e-36
CCND1	ENSG00000110092.3	226.913	42.768	2.381	2.74e-55
CCND2	ENSG00000118971.7	12.070	5.125	1.094	1.09e-25
CCR1	ENSG00000163823.3	6.040	2.495	1.010	2.64e-17
CCR2	ENSG00000121807.5	3.820	0.890	1.351	5.56e-21
CCR5	ENSG00000160791.13	5.310	0.545	2.030	1.13e-35
CCSER1	ENSG00000184305.14	0.990	5.350	-1.674	1.11e-58
CD109	ENSG00000156535.13	10.690	3.875	1.262	2.99e-22
CD14	ENSG00000170458.13	77.181	19.822	1.909	2.85e-38
CD163	ENSG00000177575.12	37.260	8.510	2.008	2.46e-28
CD163L1	ENSG00000177675.8	2.820	0.870	1.031	4.46e-20
CD1D	ENSG00000158473.6	4.760	0.785	1.690	1.98e-57
CD2	ENSG00000116824.4	13.770	1.135	2.790	5.51e-54
CD200	ENSG00000091972.18	24.800	5.990	1.884	7.08e-42
CD247	ENSG00000198821.10	7.280	0.895	2.127	9.30e-57
CD248	ENSG00000174807.3	29.720	8.060	1.762	2.82e-26
CD27	ENSG00000139193.3	7.600	0.600	2.426	1.52e-34
CD276	ENSG00000103855.17	49.621	20.933	1.207	8.38e-50
CD300A	ENSG00000167851.13	14.470	1.690	2.524	5.53e-76
CD300C	ENSG00000167850.3	2.040	0.340	1.182	1.06e-38
CD300LF	ENSG00000186074.18	3.450	0.335	1.737	4.22e-59
CD300LG	ENSG00000161649.12	0.550	2.300	-1.090	1.28e-12
CD33	ENSG00000105383.14	6.120	1.635	1.434	4.79e-30
CD36	ENSG00000135218.17	77.112	9.919	2.839	4.81e-32
CD37	ENSG00000104894.11	31.491	4.890	2.464	1.50e-57
CD3D	ENSG00000167286.9	13.770	1.230	2.728	1.67e-50
CD3E	ENSG00000198851.9	19.660	1.965	2.801	4.81e-50
CD3G	ENSG00000160654.9	3.420	0.385	1.674	1.58e-32
CD4	ENSG00000010610.9	37.260	8.264	2.046	1.77e-51
CD40	ENSG00000101017.13	43.822	11.500	1.842	3.29e-64
CD44	ENSG00000026508.16	47.369	20.453	1.173	2.28e-19
CD48	ENSG00000117091.9	24.360	2.740	2.761	1.46e-57
CD5	ENSG00000110448.10	2.540	0.365	1.375	1.96e-32
CD52	ENSG00000169442.8	70.888	10.212	2.681	6.20e-59
CD53	ENSG00000143119.12	53.600	15.365	1.738	6.92e-46
CD6	ENSG00000013725.14	3.630	0.535	1.593	3.89e-40
CD68	ENSG00000129226.13	238.194	33.663	2.787	1.45e-62
CD69	ENSG00000110848.8	5.870	1.750	1.321	1.00e-17
CD7	ENSG00000173762.7	5.680	0.770	1.916	5.61e-36
CD70	ENSG00000125726.10	51.911	0.180	5.487	4.67e-70
CD72	ENSG00000137101.12	4.480	1.115	1.374	1.55e-37
CD74	ENSG00000019582.14	3855.226	1108.658	1.797	1.10e-43
CD84	ENSG00000066294.14	4.070	0.440	1.816	1.37e-38
CD86	ENSG00000114013.15	8.090	1.025	2.166	1.46e-54
CD8A	ENSG00000153563.15	11.500	0.925	2.699	2.84e-43
CD8B	ENSG00000172116.21	4.750	0.680	1.775	1.36e-29
CD93	ENSG00000125810.9	47.530	17.309	1.406	1.03e-16
CD96	ENSG00000153283.12	4.150	0.480	1.799	4.07e-40
CD99	ENSG00000002586.17	199.272	84.891	1.221	4.15e-41
CDC20	ENSG00000117399.13	3.710	1.195	1.102	1.68e-24
CDC37L1-AS1	ENSG00000273061.1	3.400	9.410	-1.242	9.27e-35
CDC45	ENSG00000093009.9	1.460	0.230	1.000	4.73e-35
CDC6	ENSG00000094804.9	1.690	0.340	1.005	1.01e-30
CDCA2	ENSG00000184661.13	10.260	0.145	3.298	7.83e-77
CDCA7L	ENSG00000164649.19	14.490	3.789	1.694	1.83e-52
CDH1	ENSG00000039068.18	23.369	60.540	-1.336	1.15e-11
CDH13	ENSG00000140945.15	44.479	9.516	2.113	5.47e-28
CDH16	ENSG00000166589.12	90.421	444.163	-2.284	2.35e-43
CDH2	ENSG00000170558.8	31.831	9.475	1.648	3.02e-17
CDH3	ENSG00000062038.13	0.590	10.275	-2.826	2.68e-55
CDH4	ENSG00000179242.15	2.810	0.235	1.625	2.14e-19
CDH5	ENSG00000179776.17	49.329	17.180	1.469	9.37e-20
CDH6	ENSG00000113361.12	56.469	10.461	2.326	4.63e-28
CDHR1	ENSG00000148600.14	2.390	0.380	1.297	1.87e-22
CDHR3	ENSG00000128536.15	4.590	1.750	1.023	3.62e-26
CDHR5	ENSG00000099834.18	66.620	20.999	1.620	1.95e-9
CDK18	ENSG00000117266.15	141.837	27.838	2.308	1.62e-43
CDKL1	ENSG00000100490.9	8.980	21.605	-1.179	1.88e-15
CDKN1A	ENSG00000124762.13	113.103	54.483	1.040	1.13e-17
CDKN1C	ENSG00000129757.12	16.370	54.727	-1.682	4.40e-35
CDKN2A	ENSG00000147889.16	6.950	0.180	2.752	8.78e-94
CDKN2B	ENSG00000147883.10	4.770	1.080	1.472	8.24e-37
CDKN2C	ENSG00000123080.10	19.610	6.828	1.397	2.15e-45
CDKN3	ENSG00000100526.19	3.810	1.050	1.230	1.38e-36
CDO1	ENSG00000129596.4	0.370	2.275	-1.257	2.76e-39
CDON	ENSG00000064309.14	5.760	1.585	1.387	2.26e-25
CDS1	ENSG00000163624.5	5.570	12.870	-1.078	8.19e-17
CDT1	ENSG00000167513.8	2.340	0.435	1.219	2.81e-40
CEACAM1	ENSG00000079385.21	8.060	21.714	-1.326	1.81e-26
CEACAM21	ENSG00000007129.17	2.340	0.645	1.022	1.35e-29
CEBPB	ENSG00000172216.5	22.161	10.470	1.014	8.73e-17
CEL	ENSG00000170835.13	0.270	5.795	-2.420	1.30e-96
CENPF	ENSG00000117724.12	3.780	0.680	1.509	1.06e-35
CENPH	ENSG00000153044.9	4.100	1.520	1.017	2.35e-45
CENPK	ENSG00000123219.12	2.220	0.555	1.050	9.82e-39
CENPM	ENSG00000100162.14	3.320	0.825	1.243	2.22e-36
CENPU	ENSG00000151725.11	4.420	1.130	1.347	2.50e-53
CEP170	ENSG00000143702.15	14.340	6.260	1.079	5.97e-34
CEP55	ENSG00000138180.15	1.710	0.235	1.134	3.21e-37
CES1	ENSG00000198848.12	2.360	5.900	-1.038	6.91e-5
CES3	ENSG00000172828.12	18.930	3.917	2.019	7.12e-15
CES4A	ENSG00000172824.14	14.750	1.525	2.641	5.26e-30
CETP	ENSG00000087237.10	6.650	2.355	1.189	3.76e-21
CFAP221	ENSG00000163075.12	3.810	10.775	-1.292	1.63e-30
CFB	ENSG00000243649.8	99.670	40.460	1.280	1.02e-13
CFD	ENSG00000197766.7	12.100	4.845	1.164	1.09e-10
CFP	ENSG00000126759.12	3.840	1.115	1.194	1.28e-23
CGN	ENSG00000143375.14	3.030	19.650	-2.357	1.60e-52
CGNL1	ENSG00000128849.10	12.150	63.434	-2.293	1.83e-37
CGREF1	ENSG00000138028.14	21.021	2.195	2.785	5.82e-52
CH507-152C13.3	ENSG00000276076.4	0.180	25.520	-4.490	4.61e-60
CH507-396I9.3	ENSG00000278961.1	0.020	1.525	-1.308	2.01e-37
CH507-396I9.6	ENSG00000276289.4	0.020	1.175	-1.092	1.35e-103
CH507-513H4.1	ENSG00000278996.1	3.340	1.090	1.054	8.70e-49
CH507-528H12.1	ENSG00000280441.2	3.340	1.090	1.054	8.70e-49
CHAC1	ENSG00000128965.11	0.950	4.630	-1.530	1.72e-39
CHGB	ENSG00000089199.9	0.210	8.524	-2.977	4.76e-86
CHI3L2	ENSG00000064886.13	2.650	0.785	1.032	1.33e-12
CHIT1	ENSG00000133063.15	1.650	0.175	1.173	6.60e-15
CHL1	ENSG00000134121.9	0.580	13.800	-3.228	1.77e-84
CHL1-AS2	ENSG00000224318.5	0.000	2.260	-1.705	5.98e-104
CHN2	ENSG00000106069.20	2.990	9.745	-1.429	3.90e-30
CHODL	ENSG00000154645.13	0.200	1.685	-1.162	2.01e-24
CHRDL1	ENSG00000101938.14	0.290	8.508	-2.882	1.17e-35
CHRDL2	ENSG00000054938.15	0.540	2.230	-1.069	8.94e-10
CHST11	ENSG00000171310.10	8.530	2.185	1.581	6.66e-53
CHST13	ENSG00000180767.9	6.010	1.479	1.499	2.52e-28
CHST15	ENSG00000182022.17	21.520	6.309	1.624	2.99e-28
CHSY3	ENSG00000198108.3	1.670	0.270	1.072	8.40e-41
CIART	ENSG00000159208.15	9.920	4.130	1.090	2.28e-21
CIDEB	ENSG00000136305.11	36.921	15.120	1.234	1.41e-16
CKB	ENSG00000166165.12	109.341	301.706	-1.456	1.68e-16
CKLF	ENSG00000217555.12	42.940	19.315	1.113	1.32e-49
CKMT1A	ENSG00000223572.9	0.140	6.960	-2.804	4.84e-41
CKMT1B	ENSG00000237289.9	0.170	7.230	-2.814	5.27e-46
CKMT2	ENSG00000131730.15	0.960	15.525	-3.076	6.26e-24
CLCN5	ENSG00000171365.15	9.070	22.608	-1.229	5.21e-15
CLCNKA	ENSG00000186510.11	0.260	51.764	-5.388	4.29e-134
CLCNKB	ENSG00000184908.17	0.400	163.896	-6.880	2.37e-124
CLDN10	ENSG00000134873.9	24.120	123.956	-2.315	8.93e-41
CLDN11	ENSG00000013297.10	0.750	4.925	-1.759	1.49e-55
CLDN14	ENSG00000159261.10	0.750	6.689	-2.135	2.90e-75
CLDN16	ENSG00000113946.3	0.190	23.905	-4.387	1.92e-126
CLDN19	ENSG00000164007.10	0.230	25.413	-4.424	6.67e-114
CLDN7	ENSG00000181885.18	27.870	74.328	-1.384	6.52e-18
CLDN8	ENSG00000156284.5	0.010	60.204	-5.921	3.93e-135
CLEC12A	ENSG00000172322.13	2.810	0.340	1.508	3.57e-36
CLEC14A	ENSG00000176435.6	43.709	15.290	1.457	9.69e-19
CLEC18A	ENSG00000157322.16	38.449	7.500	2.214	2.91e-15
CLEC18B	ENSG00000140839.11	47.649	17.303	1.410	2.24e-8
CLEC18C	ENSG00000157335.19	26.541	6.449	1.886	9.31e-10
CLEC1A	ENSG00000150048.10	6.080	2.500	1.016	1.08e-16
CLEC2B	ENSG00000110852.4	12.250	2.770	1.813	7.47e-52
CLEC2D	ENSG00000069493.14	6.580	1.445	1.632	2.63e-38
CLEC4A	ENSG00000111729.12	4.930	1.220	1.418	2.97e-48
CLEC5A	ENSG00000258227.6	1.810	0.335	1.074	4.56e-27
CLEC7A	ENSG00000172243.17	8.440	1.685	1.814	1.97e-27
CLIC5	ENSG00000112782.15	2.060	26.460	-3.166	4.29e-56
CLK4	ENSG00000113240.12	17.490	8.020	1.035	4.13e-22
CLMN	ENSG00000165959.11	8.010	19.740	-1.203	1.00e-25
CLMP	ENSG00000166250.11	0.200	2.385	-1.496	8.62e-19
CLNK	ENSG00000109684.14	0.120	2.120	-1.478	1.68e-28
CLRN3	ENSG00000180745.4	46.571	9.830	2.135	2.48e-22
CLSTN2	ENSG00000158258.15	0.410	3.055	-1.524	8.17e-45
CLUL1	ENSG00000079101.16	0.420	4.819	-2.035	7.86e-100
CMTM3	ENSG00000140931.19	31.169	9.770	1.579	5.40e-42
CMTM4	ENSG00000183723.12	11.060	45.466	-1.946	1.16e-38
CNGA1	ENSG00000198515.13	0.600	2.880	-1.278	8.11e-34
CNKSR1	ENSG00000142675.17	0.350	6.085	-2.392	1.76e-80
CNTN1	ENSG00000018236.14	0.180	7.700	-2.882	4.01e-77
CNTN3	ENSG00000113805.8	0.070	2.405	-1.670	2.33e-43
COBL	ENSG00000106078.17	5.540	12.390	-1.034	4.91e-17
COBLL1	ENSG00000082438.15	14.840	67.069	-2.103	1.23e-46
COL15A1	ENSG00000204291.10	25.810	6.948	1.754	6.31e-19
COL1A1	ENSG00000108821.13	100.858	14.332	2.732	7.52e-27
COL1A2	ENSG00000164692.17	151.943	44.944	1.735	1.31e-19
COL21A1	ENSG00000124749.16	3.780	0.660	1.526	2.03e-23
COL23A1	ENSG00000050767.15	93.558	1.485	5.250	2.82e-90
COL26A1	ENSG00000160963.13	0.040	1.765	-1.411	7.58e-81
COL27A1	ENSG00000196739.14	12.310	4.445	1.290	1.60e-11
COL3A1	ENSG00000168542.12	101.623	36.495	1.453	9.09e-14
COL4A1	ENSG00000187498.14	226.567	47.631	2.226	2.55e-43
COL4A2	ENSG00000134871.17	201.634	60.765	1.714	3.09e-34
COL4A3	ENSG00000169031.18	3.640	18.915	-2.102	5.94e-55
COL4A4	ENSG00000081052.11	2.250	11.375	-1.929	8.28e-62
COL4A5	ENSG00000188153.12	1.810	10.602	-2.046	1.85e-54
COL4A6	ENSG00000197565.15	0.060	3.585	-2.113	3.69e-129
COL5A1	ENSG00000130635.15	14.170	3.390	1.789	3.53e-18
COL5A2	ENSG00000204262.11	15.190	3.440	1.866	2.23e-36
COL5A3	ENSG00000080573.6	6.120	0.565	2.186	1.13e-53
COL6A2	ENSG00000142173.14	135.250	33.390	1.986	2.51e-30
COL6A3	ENSG00000163359.15	17.200	6.655	1.249	9.64e-9
COL8A1	ENSG00000144810.15	23.360	4.055	2.269	2.43e-35
COL9A2	ENSG00000049089.13	1.400	10.775	-2.295	1.50e-55
COL9A3	ENSG00000092758.15	0.520	2.240	-1.092	2.81e-21
COLGALT1	ENSG00000130309.10	45.559	13.914	1.642	5.99e-72
CORO1A	ENSG00000102879.15	44.520	7.459	2.428	2.79e-57
CORO1C	ENSG00000110880.10	54.970	21.585	1.309	5.53e-38
CORO2B	ENSG00000103647.12	1.010	6.975	-1.988	7.19e-61
CORO7	ENSG00000262246.5	16.270	7.330	1.052	5.54e-32
COX4I2	ENSG00000131055.4	20.700	3.345	2.320	1.73e-38
CP	ENSG00000047457.13	151.817	5.505	4.554	1.67e-39
CPA3	ENSG00000163751.3	6.380	0.980	1.898	1.06e-19
CPAMD8	ENSG00000160111.12	2.360	14.700	-2.224	5.95e-72
CPE	ENSG00000109472.13	106.890	41.489	1.344	1.69e-12
CPEB4	ENSG00000113742.12	15.120	34.228	-1.128	3.82e-10
CPM	ENSG00000135678.11	19.660	40.485	-1.006	2.64e-7
CPN2	ENSG00000178772.6	0.070	3.800	-2.165	8.81e-19
CPNE2	ENSG00000140848.16	42.279	20.180	1.031	3.70e-36
CPNE5	ENSG00000124772.11	4.010	1.485	1.012	7.88e-18
CRABP1	ENSG00000166426.7	0.040	6.065	-2.764	1.66e-41
CRABP2	ENSG00000143320.8	1.620	6.660	-1.548	1.86e-10
CRB2	ENSG00000148204.11	0.160	2.625	-1.644	5.75e-40
CREB3L3	ENSG00000060566.13	6.790	0.340	2.539	5.70e-26
CREB5	ENSG00000146592.16	8.870	3.005	1.301	1.93e-25
CRHBP	ENSG00000145708.10	0.830	16.925	-3.292	4.44e-83
CRIP1	ENSG00000213145.9	194.954	64.715	1.576	5.88e-19
CRNDE	ENSG00000245694.8	23.831	8.375	1.405	1.20e-18
CRTAC1	ENSG00000095713.13	0.990	4.388	-1.437	2.59e-7
CRYAA	ENSG00000160202.7	0.080	17.640	-4.109	5.78e-63
CSDC2	ENSG00000172346.14	1.260	13.014	-2.633	4.43e-23
CSF1R	ENSG00000182578.13	32.311	7.779	1.924	1.87e-40
CSF2RA	ENSG00000198223.14	8.550	1.975	1.683	7.72e-51
CSF2RB	ENSG00000100368.13	3.790	1.115	1.179	1.25e-29
CSF3R	ENSG00000119535.17	8.390	1.594	1.856	7.61e-43
CSPG4	ENSG00000173546.7	21.170	2.660	2.599	3.73e-51
CST7	ENSG00000077984.5	15.990	1.720	2.643	9.45e-52
CSTA	ENSG00000121552.3	6.040	1.060	1.773	2.96e-54
CTA-392C11.1	ENSG00000253802.1	0.000	2.160	-1.660	1.77e-94
CTB-171A8.1	ENSG00000266903.1	0.550	3.860	-1.649	2.84e-43
CTB-191K22.5	ENSG00000267815.1	1.500	6.392	-1.564	2.85e-12
CTB-55O6.8	ENSG00000141854.7	3.350	14.129	-1.798	1.97e-56
CTB-63M22.1	ENSG00000229119.3	23.180	10.025	1.133	8.87e-10
CTB-89H12.4	ENSG00000230551.4	5.060	2.010	1.010	4.75e-16
CTC-251I16.1	ENSG00000279496.1	18.670	1.510	2.970	1.50e-44
CTC-327F10.4	ENSG00000251320.1	1.070	0.000	1.050	1.72e-22
CTC-510F12.6	ENSG00000267576.1	8.110	3.280	1.090	1.12e-10
CTD-2008P7.9	ENSG00000267259.1	0.000	1.945	-1.558	1.09e-120
CTD-2015G9.2	ENSG00000261175.5	4.810	0.255	2.211	3.54e-60
CTD-2015H6.3	ENSG00000249042.5	1.220	4.050	-1.186	4.21e-51
CTD-2228K2.7	ENSG00000225138.7	25.871	7.763	1.616	1.89e-6
CTD-2247C11.5	ENSG00000250529.1	0.000	4.861	-2.551	2.03e-105
CTD-2325A15.5	ENSG00000272234.1	0.760	2.570	-1.020	7.50e-15
CTD-2342N23.1	ENSG00000278898.1	0.010	2.915	-1.955	7.00e-135
CTD-2537I9.12	ENSG00000267523.1	3.300	1.115	1.024	2.44e-5
CTD-2540B15.11	ENSG00000267580.1	7.980	2.600	1.319	1.41e-28
CTD-2540F13.2	ENSG00000267892.1	5.580	1.285	1.526	2.56e-30
CTD-3092A11.2	ENSG00000270055.1	5.220	2.020	1.042	1.62e-16
CTD-3128G10.7	ENSG00000276980.1	2.380	0.060	1.673	2.68e-27
CTDSPL	ENSG00000144677.14	17.470	41.374	-1.198	2.48e-22
CTGF	ENSG00000118523.5	72.639	170.402	-1.219	1.62e-11
CTH	ENSG00000116761.11	2.200	7.075	-1.335	2.40e-51
CTHRC1	ENSG00000164932.12	14.090	1.695	2.485	7.50e-39
CTNNAL1	ENSG00000119326.14	11.970	31.786	-1.338	2.92e-31
CTSH	ENSG00000103811.15	187.623	432.947	-1.202	4.49e-23
CTSS	ENSG00000163131.10	94.857	21.394	2.098	3.92e-36
CTSV	ENSG00000136943.10	0.660	3.108	-1.307	2.34e-45
CTSW	ENSG00000172543.7	10.300	1.030	2.477	2.67e-51
CTSZ	ENSG00000101160.13	248.481	117.636	1.072	1.40e-42
CTXN1	ENSG00000178531.5	1.370	4.004	-1.078	4.32e-15
CTXN3	ENSG00000205279.8	0.090	9.124	-3.215	2.70e-42
CWH43	ENSG00000109182.11	0.110	6.909	-2.833	6.53e-71
CX3CL1	ENSG00000006210.6	86.689	39.175	1.126	1.82e-20
CX3CR1	ENSG00000168329.13	6.640	1.170	1.816	1.74e-25
CXCL10	ENSG00000169245.5	24.439	2.735	2.768	7.56e-40
CXCL11	ENSG00000169248.12	3.620	0.300	1.829	6.89e-31
CXCL12	ENSG00000107562.16	36.821	94.356	-1.334	1.70e-12
CXCL13	ENSG00000156234.7	2.160	0.060	1.576	9.52e-21
CXCL9	ENSG00000138755.5	20.060	1.730	2.948	1.86e-47
CXCR3	ENSG00000186810.7	2.850	0.225	1.652	1.12e-35
CXCR4	ENSG00000121966.6	149.675	13.290	3.398	6.80e-98
CXCR6	ENSG00000172215.5	3.660	0.400	1.735	4.92e-40
CXorf21	ENSG00000120280.5	1.890	0.440	1.005	1.12e-27
CXorf36	ENSG00000147113.16	20.369	4.605	1.931	5.28e-37
CYB5R2	ENSG00000166394.14	1.740	4.870	-1.099	2.15e-15
CYBA	ENSG00000051523.10	221.505	90.719	1.279	6.42e-27
CYBB	ENSG00000165168.7	17.859	3.944	1.931	1.76e-28
CYFIP2	ENSG00000055163.18	61.230	151.171	-1.290	1.54e-26
CYGB	ENSG00000161544.9	26.359	6.420	1.883	2.89e-37
CYP17A1	ENSG00000148795.5	0.330	9.090	-2.923	9.59e-52
CYP1B1	ENSG00000138061.11	6.410	20.215	-1.518	1.13e-11
CYP24A1	ENSG00000019186.9	0.640	7.581	-2.387	2.31e-16
CYP26B1	ENSG00000003137.8	1.500	4.635	-1.172	3.37e-24
CYP27B1	ENSG00000111012.9	0.480	4.875	-1.989	1.54e-62
CYP2B6	ENSG00000197408.8	0.030	3.209	-2.031	3.35e-81
CYP2J2	ENSG00000134716.9	77.810	1.760	4.836	2.08e-52
CYP39A1	ENSG00000146233.7	1.470	6.646	-1.630	1.27e-28
CYP3A5	ENSG00000106258.13	15.970	3.485	1.920	7.94e-23
CYP4A11	ENSG00000187048.12	13.420	58.465	-2.044	1.33e-6
CYP4A22	ENSG00000162365.11	1.300	7.835	-1.942	5.16e-11
CYP4F2	ENSG00000186115.12	0.080	5.105	-2.499	2.78e-54
CYP4F3	ENSG00000186529.14	0.400	4.728	-2.033	1.90e-22
CYP8B1	ENSG00000180432.5	1.080	3.280	-1.041	3.20e-8
CYS1	ENSG00000205795.4	35.360	139.826	-1.953	7.51e-28
CYSLTR1	ENSG00000173198.5	2.520	0.710	1.042	5.50e-24
CYSTM1	ENSG00000120306.9	122.021	245.069	-1.000	9.35e-16
CYTH4	ENSG00000100055.20	9.130	2.140	1.690	5.68e-42
CYTIP	ENSG00000115165.9	7.040	2.755	1.098	5.82e-20
DAB2	ENSG00000153071.14	162.184	78.948	1.029	5.20e-7
DACH1	ENSG00000276644.4	1.140	5.400	-1.580	1.21e-49
DACT2	ENSG00000164488.11	0.180	2.305	-1.486	8.14e-20
DAG1	ENSG00000173402.11	21.760	46.587	-1.064	2.37e-14
DANCR	ENSG00000226950.6	19.090	74.669	-1.913	1.22e-70
DAO	ENSG00000110887.7	1.580	9.992	-2.091	9.55e-23
DAPL1	ENSG00000163331.10	0.190	1.525	-1.085	4.23e-7
DARS	ENSG00000115866.10	125.460	49.784	1.316	3.59e-47
DARS-AS1	ENSG00000231890.7	8.210	1.055	2.164	2.91e-76
DBT	ENSG00000137992.14	3.840	11.124	-1.325	1.22e-28
DCDC2	ENSG00000146038.11	7.020	23.914	-1.635	1.08e-24
DCLK1	ENSG00000133083.14	4.690	0.990	1.516	1.66e-30
DCN	ENSG00000011465.16	21.750	321.861	-3.827	4.09e-35
DCXR	ENSG00000169738.7	41.630	156.714	-1.887	1.33e-57
DDB2	ENSG00000134574.11	44.960	10.190	2.038	3.98e-97
DDIT4	ENSG00000168209.4	310.876	62.487	2.296	7.89e-50
DDN	ENSG00000181418.7	0.040	5.825	-2.714	1.99e-97
DDX25	ENSG00000109832.12	0.100	1.700	-1.295	3.66e-66
DDX26B	ENSG00000165359.14	3.960	1.470	1.006	2.05e-25
DDX3Y	ENSG00000067048.16	8.400	19.261	-1.108	5.53e-3
DEF6	ENSG00000023892.10	6.990	1.385	1.744	4.93e-43
DEFB1	ENSG00000164825.3	120.391	1251.072	-3.367	7.33e-37
DEGS1	ENSG00000143753.12	80.778	36.524	1.124	1.25e-39
DEGS2	ENSG00000168350.7	1.640	7.020	-1.603	3.88e-37
DEPTOR	ENSG00000155792.9	12.100	35.500	-1.478	1.63e-37
DERL3	ENSG00000099958.14	5.980	1.980	1.228	1.59e-14
DES	ENSG00000175084.11	1.450	7.700	-1.828	1.02e-10
DGAT2	ENSG00000062282.14	0.830	2.665	-1.002	2.27e-11
DGCR5	ENSG00000237517.8	33.369	0.660	4.372	5.80e-93
DGCR9	ENSG00000273032.1	4.070	0.255	2.014	6.52e-60
DGKD	ENSG00000077044.9	10.950	2.500	1.772	1.14e-47
DGKZ	ENSG00000149091.15	39.700	18.239	1.081	9.78e-36
DHRS11	ENSG00000278535.4	5.850	19.036	-1.548	1.53e-54
DIO1	ENSG00000211452.10	0.230	14.908	-3.693	1.41e-69
DIRAS1	ENSG00000176490.4	0.110	2.820	-1.783	7.26e-64
DIRAS2	ENSG00000165023.5	7.010	0.635	2.293	2.72e-44
DIRAS3	ENSG00000162595.4	0.900	6.035	-1.889	2.08e-43
